query_id,product_id,label
2,28472,Exact
2,28482,Exact
2,29143,Exact
2,29144,Exact
2,29146,Exact
2,29150,Exact
2,29151,Exact
2,29152,Exact
2,29736,Exact
2,29776,Exact
2,29777,Exact
2,29886,Exact
2,30321,Exact
2,30926,Exact
2,32603,Exact
2,32604,Exact
2,3276,Exact
2,32781,Exact
2,32873,Exact
2,32893,Exact
2,34445,Exact
2,34734,Exact
2,34735,Exact
2,34736,Exact
2,34737,Exact
2,34739,Exact
2,34948,Exact
2,35710,Exact
2,35711,Exact
2,35712,Exact
2,36533,Exact
2,36534,Exact
2,36619,Exact
2,36620,Exact
2,36621,Exact
2,36622,Exact
2,36628,Exact
2,36630,Exact
2,36631,Exact
2,36632,Exact
2,36633,Exact
2,36645,Exact
2,36672,Exact
2,37068,Exact
2,3754,Exact
2,3756,Exact
2,38517,Exact
2,38578,Exact
2,38580,Exact
2,38581,Exact
2,38582,Exact
2,38593,Exact
2,38628,Exact
2,39310,Exact
2,39493,Exact
2,39494,Exact
2,39495,Exact
2,39496,Exact
2,39497,Exact
2,39498,Exact
2,39880,Exact
2,40289,Exact
2,4201,Exact
2,4202,Exact
2,4203,Exact
2,4204,Exact
2,4205,Exact
2,42516,Exact
2,42528,Exact
2,42530,Exact
2,42557,Exact
2,620,Exact
2,621,Exact
2,8093,Exact
2,8142,Exact
2,8589,Exact
2,9547,Exact
2,9569,Exact
2,9570,Exact
2,9571,Exact
3,11690,Exact
3,12201,Exact
3,12386,Exact
3,12436,Exact
3,13405,Exact
3,13577,Exact
3,15636,Exact
3,16527,Exact
3,18289,Exact
3,18290,Exact
3,18292,Exact
3,18293,Exact
3,18294,Exact
3,1851,Exact
3,1854,Exact
3,18909,Exact
3,19100,Exact
3,1923,Exact
3,20007,Exact
3,20118,Exact
3,21233,Exact
3,21234,Exact
3,21244,Exact
3,21412,Exact
3,21804,Exact
3,23599,Exact
3,23741,Exact
3,25746,Exact
3,26623,Exact
3,27814,Exact
3,28463,Exact
3,28726,Exact
3,30219,Exact
3,31401,Exact
3,32352,Exact
3,3237,Exact
3,32701,Exact
3,32704,Exact
3,3596,Exact
3,36158,Exact
3,36265,Exact
3,36497,Exact
3,37422,Exact
3,39589,Exact
3,40111,Exact
3,40484,Exact
3,42736,Exact
3,4852,Exact
3,5983,Exact
3,5998,Exact
3,7149,Exact
3,7423,Exact
3,7965,Exact
3,881,Exact
3,9511,Exact
4,13783,Exact
4,14652,Exact
4,16598,Exact
4,17679,Exact
4,20495,Exact
4,20792,Exact
4,21448,Exact
4,24881,Exact
4,24890,Exact
4,26363,Exact
4,27896,Exact
4,30298,Exact
4,31476,Exact
4,31629,Exact
4,3396,Exact
4,34390,Exact
4,40061,Exact
4,40331,Exact
4,41662,Exact
4,42393,Exact
4,5488,Exact
4,6098,Exact
4,6099,Exact
5,1086,Exact
5,11256,Exact
5,1127,Exact
5,1128,Exact
5,11683,Exact
5,11685,Exact
5,1265,Exact
5,1286,Exact
5,12986,Exact
5,12992,Exact
5,14090,Exact
5,14091,Exact
5,14543,Exact
5,14800,Exact
5,14801,Exact
5,14879,Exact
5,15772,Exact
5,15873,Exact
5,1695,Exact
5,1697,Exact
5,1698,Exact
5,1700,Exact
5,1701,Exact
5,1703,Exact
5,1705,Exact
5,1706,Exact
5,1734,Exact
5,1736,Exact
5,1743,Exact
5,17670,Exact
5,17690,Exact
5,18262,Exact
5,18305,Exact
5,18310,Exact
5,18311,Exact
5,18539,Exact
5,1865,Exact
5,18701,Exact
5,19037,Exact
5,19180,Exact
5,19496,Exact
5,19757,Exact
5,20646,Exact
5,21134,Exact
5,21136,Exact
5,21138,Exact
5,21139,Exact
5,21140,Exact
5,21171,Exact
5,21172,Exact
5,21928,Exact
5,22116,Exact
5,22745,Exact
5,22956,Exact
5,2324,Exact
5,23610,Exact
5,23677,Exact
5,23983,Exact
5,23985,Exact
5,24081,Exact
5,24082,Exact
5,24084,Exact
5,24954,Exact
5,25059,Exact
5,25080,Exact
5,25086,Exact
5,25216,Exact
5,25217,Exact
5,25355,Exact
5,25713,Exact
5,26053,Exact
5,26058,Exact
5,26219,Exact
5,26823,Exact
5,26966,Exact
5,26976,Exact
5,27756,Exact
5,27761,Exact
5,27763,Exact
5,27764,Exact
5,27765,Exact
5,27768,Exact
5,2800,Exact
5,2807,Exact
5,28639,Exact
5,28643,Exact
5,28645,Exact
5,28655,Exact
5,28657,Exact
5,28658,Exact
5,28659,Exact
5,28660,Exact
5,28665,Exact
5,28666,Exact
5,28673,Exact
5,28674,Exact
5,28679,Exact
5,28682,Exact
5,28683,Exact
5,3014,Exact
5,30411,Exact
5,30412,Exact
5,30573,Exact
5,3060,Exact
5,3061,Exact
5,31024,Exact
5,31025,Exact
5,31026,Exact
5,31517,Exact
5,32260,Exact
5,32499,Exact
5,32500,Exact
5,33251,Exact
5,33252,Exact
5,33253,Exact
5,33258,Exact
5,33259,Exact
5,33260,Exact
5,33261,Exact
5,33262,Exact
5,33263,Exact
5,33264,Exact
5,33521,Exact
5,33534,Exact
5,35583,Exact
5,36075,Exact
5,38543,Exact
5,38891,Exact
5,39084,Exact
5,39967,Exact
5,39969,Exact
5,40072,Exact
5,40139,Exact
5,40186,Exact
5,40987,Exact
5,40988,Exact
5,40989,Exact
5,40990,Exact
5,41112,Exact
5,41397,Exact
5,41463,Exact
5,41964,Exact
5,42419,Exact
5,42437,Exact
5,42519,Exact
5,42664,Exact
5,42686,Exact
5,42722,Exact
5,4721,Exact
5,4722,Exact
5,5265,Exact
5,5283,Exact
5,5379,Exact
5,5879,Exact
5,6105,Exact
5,6155,Exact
5,6339,Exact
5,6340,Exact
5,6377,Exact
5,6393,Exact
5,6407,Exact
5,6529,Exact
5,6530,Exact
5,6986,Exact
5,7102,Exact
5,7103,Exact
5,8409,Exact
5,8496,Exact
5,8497,Exact
5,8876,Exact
5,8882,Exact
5,9522,Exact
5,9677,Exact
5,9680,Exact
5,9682,Exact
5,9685,Exact
5,9686,Exact
5,9687,Exact
5,9909,Exact
6,10287,Exact
6,14488,Exact
6,1452,Exact
6,1454,Exact
6,14787,Exact
6,14788,Exact
6,18387,Exact
6,18655,Exact
6,18662,Exact
6,19248,Exact
6,19812,Exact
6,21912,Exact
6,21914,Exact
6,25143,Exact
6,25147,Exact
6,25571,Exact
6,25711,Exact
6,25875,Exact
6,26804,Exact
6,27039,Exact
6,28921,Exact
6,28922,Exact
6,29488,Exact
6,29496,Exact
6,29497,Exact
6,29502,Exact
6,29503,Exact
6,30107,Exact
6,30129,Exact
6,30514,Exact
6,32573,Exact
6,32575,Exact
6,33512,Exact
6,34105,Exact
6,39367,Exact
6,39368,Exact
6,39369,Exact
6,40460,Exact
6,41827,Exact
6,41828,Exact
6,42350,Exact
6,42527,Exact
6,752,Exact
7,11297,Exact
7,11316,Exact
7,14226,Exact
7,14227,Exact
7,17379,Exact
7,19580,Exact
7,19768,Exact
7,24319,Exact
7,24449,Exact
7,27648,Exact
7,29096,Exact
7,33158,Exact
7,34083,Exact
7,34787,Exact
7,34926,Exact
7,3647,Exact
7,37645,Exact
7,37651,Exact
7,37652,Exact
7,37655,Exact
7,40795,Exact
7,41904,Exact
7,4310,Exact
9,12301,Exact
9,1311,Exact
9,1312,Exact
9,13615,Exact
9,14429,Exact
9,14610,Exact
9,14744,Exact
9,15058,Exact
9,1618,Exact
9,16859,Exact
9,17607,Exact
9,17613,Exact
9,17993,Exact
9,20281,Exact
9,20647,Exact
9,20907,Exact
9,20909,Exact
9,20910,Exact
9,21308,Exact
9,21800,Exact
9,21801,Exact
9,21802,Exact
9,22466,Exact
9,22769,Exact
9,22863,Exact
9,23622,Exact
9,23920,Exact
9,23921,Exact
9,24272,Exact
9,24415,Exact
9,24416,Exact
9,24418,Exact
9,24419,Exact
9,24420,Exact
9,24421,Exact
9,24422,Exact
9,24844,Exact
9,27916,Exact
9,28576,Exact
9,28838,Exact
9,29361,Exact
9,29691,Exact
9,29859,Exact
9,30092,Exact
9,30093,Exact
9,30094,Exact
9,30826,Exact
9,30832,Exact
9,30833,Exact
9,30834,Exact
9,30835,Exact
9,30837,Exact
9,3288,Exact
9,33629,Exact
9,33736,Exact
9,34405,Exact
9,38098,Exact
9,38099,Exact
9,39718,Exact
9,39719,Exact
9,40928,Exact
9,5873,Exact
9,742,Exact
9,7507,Exact
9,7509,Exact
9,7969,Exact
9,7970,Exact
9,7971,Exact
9,7972,Exact
9,7974,Exact
9,7996,Exact
9,7997,Exact
9,8714,Exact
9,8715,Exact
10,14886,Exact
10,17744,Exact
10,17745,Exact
10,17749,Exact
10,17824,Exact
10,20754,Exact
10,24485,Exact
10,24760,Exact
10,28207,Exact
10,28208,Exact
10,29103,Exact
10,34760,Exact
10,35520,Exact
10,3865,Exact
10,40327,Exact
10,454,Exact
10,6694,Exact
10,6746,Exact
10,7170,Exact
10,8962,Exact
10,9201,Exact
11,10263,Exact
11,10264,Exact
11,10265,Exact
11,11917,Exact
11,11918,Exact
11,11919,Exact
11,11920,Exact
11,11922,Exact
11,11923,Exact
11,11925,Exact
11,11926,Exact
11,11927,Exact
11,11928,Exact
11,11929,Exact
11,14382,Exact
11,14400,Exact
11,14656,Exact
11,17136,Exact
11,18139,Exact
11,18140,Exact
11,18141,Exact
11,18459,Exact
11,24510,Exact
11,24511,Exact
11,24512,Exact
11,25658,Exact
11,25702,Exact
11,25744,Exact
11,25752,Exact
11,28172,Exact
11,28348,Exact
11,28778,Exact
11,28779,Exact
11,28780,Exact
11,29810,Exact
11,32340,Exact
11,37028,Exact
11,37573,Exact
11,3835,Exact
11,3856,Exact
11,3857,Exact
11,3858,Exact
11,3859,Exact
11,3860,Exact
11,3861,Exact
11,3885,Exact
11,38897,Exact
11,4126,Exact
11,42195,Exact
11,42196,Exact
11,7740,Exact
11,7741,Exact
11,7742,Exact
11,82,Exact
11,83,Exact
11,84,Exact
11,85,Exact
11,8536,Exact
11,8537,Exact
11,9143,Exact
11,9144,Exact
11,9145,Exact
11,9146,Exact
11,9147,Exact
11,9148,Exact
13,12504,Exact
13,12505,Exact
13,12508,Exact
13,12509,Exact
13,12510,Exact
13,12514,Exact
13,12520,Exact
13,16354,Exact
13,16355,Exact
13,22849,Exact
13,22850,Exact
13,22851,Exact
13,22852,Exact
13,22853,Exact
13,22854,Exact
13,22855,Exact
13,22856,Exact
13,22857,Exact
13,22858,Exact
13,22859,Exact
13,26660,Exact
13,27527,Exact
13,29352,Exact
13,29729,Exact
13,29730,Exact
13,29731,Exact
13,30523,Exact
13,30538,Exact
13,34045,Exact
13,36728,Exact
13,36851,Exact
13,36919,Exact
13,36920,Exact
13,36921,Exact
13,37871,Exact
13,40883,Exact
13,40892,Exact
13,41426,Exact
13,42812,Exact
13,42813,Exact
13,42814,Exact
13,5451,Exact
13,5943,Exact
13,7098,Exact
13,8633,Exact
13,8634,Exact
14,1068,Exact
14,14967,Exact
14,23510,Exact
14,23987,Exact
14,29279,Exact
14,29434,Exact
14,37141,Exact
14,37142,Exact
14,37143,Exact
14,38731,Exact
14,40047,Exact
14,40050,Exact
14,42936,Exact
14,42938,Exact
14,42939,Exact
14,42940,Exact
14,42941,Exact
14,42942,Exact
14,42943,Exact
14,7099,Exact
16,27608,Exact
16,4028,Exact
16,4030,Exact
16,4032,Exact
17,15959,Exact
17,17572,Exact
17,17902,Exact
17,17903,Exact
17,17904,Exact
17,19554,Exact
17,19555,Exact
17,25161,Exact
17,31114,Exact
17,31792,Exact
17,33109,Exact
17,33110,Exact
17,33643,Exact
17,38014,Exact
17,39175,Exact
17,39393,Exact
17,39445,Exact
17,39447,Exact
17,39448,Exact
17,39449,Exact
17,39450,Exact
20,14436,Exact
20,17963,Exact
20,17971,Exact
20,2392,Exact
20,27901,Exact
20,27908,Exact
20,27910,Exact
20,30616,Exact
20,37834,Exact
20,443,Exact
20,6160,Exact
20,8722,Exact
22,10963,Exact
22,18291,Exact
22,18488,Exact
22,21028,Exact
22,21029,Exact
22,21422,Exact
22,21425,Exact
22,21426,Exact
22,21805,Exact
22,2303,Exact
22,24112,Exact
22,24113,Exact
22,26622,Exact
22,30221,Exact
22,3641,Exact
22,3954,Exact
22,39589,Exact
22,40407,Exact
22,4155,Exact
22,4199,Exact
22,529,Exact
22,9533,Exact
26,1059,Exact
26,1060,Exact
26,10692,Exact
26,10713,Exact
26,1073,Exact
26,10738,Exact
26,10747,Exact
26,10800,Exact
26,10819,Exact
26,10829,Exact
26,10957,Exact
26,11060,Exact
26,11062,Exact
26,1113,Exact
26,11184,Exact
26,11195,Exact
26,11238,Exact
26,1125,Exact
26,11253,Exact
26,11255,Exact
26,1144,Exact
26,11470,Exact
26,1148,Exact
26,1149,Exact
26,11655,Exact
26,1167,Exact
26,11674,Exact
26,1197,Exact
26,1198,Exact
26,1199,Exact
26,12107,Exact
26,12120,Exact
26,12215,Exact
26,12265,Exact
26,12266,Exact
26,12383,Exact
26,12407,Exact
26,12408,Exact
26,1255,Exact
26,1294,Exact
26,12987,Exact
26,12990,Exact
26,13017,Exact
26,13151,Exact
26,13232,Exact
26,1331,Exact
26,1343,Exact
26,13700,Exact
26,13705,Exact
26,1375,Exact
26,13783,Exact
26,13790,Exact
26,13814,Exact
26,13826,Exact
26,13926,Exact
26,13928,Exact
26,13929,Exact
26,13941,Exact
26,14047,Exact
26,14078,Exact
26,14104,Exact
26,14105,Exact
26,14288,Exact
26,14338,Exact
26,14339,Exact
26,14394,Exact
26,1448,Exact
26,1449,Exact
26,14529,Exact
26,14564,Exact
26,14579,Exact
26,1465,Exact
26,14755,Exact
26,14814,Exact
26,14845,Exact
26,14885,Exact
26,14894,Exact
26,1498,Exact
26,1535,Exact
26,15424,Exact
26,15429,Exact
26,15435,Exact
26,15436,Exact
26,15438,Exact
26,15449,Exact
26,15469,Exact
26,15471,Exact
26,15526,Exact
26,15528,Exact
26,15537,Exact
26,15612,Exact
26,15614,Exact
26,15615,Exact
26,15796,Exact
26,16031,Exact
26,16032,Exact
26,16083,Exact
26,1616,Exact
26,16192,Exact
26,16245,Exact
26,16294,Exact
26,16295,Exact
26,16301,Exact
26,16411,Exact
26,16458,Exact
26,16461,Exact
26,16462,Exact
26,16463,Exact
26,16511,Exact
26,16550,Exact
26,16666,Exact
26,16689,Exact
26,16722,Exact
26,16742,Exact
26,16749,Exact
26,16753,Exact
26,16842,Exact
26,16845,Exact
26,16918,Exact
26,17087,Exact
26,17088,Exact
26,17133,Exact
26,1715,Exact
26,17151,Exact
26,17188,Exact
26,1720,Exact
26,17250,Exact
26,17292,Exact
26,17353,Exact
26,17354,Exact
26,17383,Exact
26,1742,Exact
26,17547,Exact
26,17549,Exact
26,17552,Exact
26,17642,Exact
26,17654,Exact
26,17740,Exact
26,17775,Exact
26,17826,Exact
26,1786,Exact
26,17889,Exact
26,18058,Exact
26,18061,Exact
26,18062,Exact
26,18092,Exact
26,18093,Exact
26,18161,Exact
26,18211,Exact
26,18223,Exact
26,18229,Exact
26,18271,Exact
26,18272,Exact
26,18274,Exact
26,18275,Exact
26,18276,Exact
26,18277,Exact
26,1832,Exact
26,18321,Exact
26,18328,Exact
26,18331,Exact
26,18431,Exact
26,18432,Exact
26,18460,Exact
26,18461,Exact
26,18477,Exact
26,18504,Exact
26,18505,Exact
26,18579,Exact
26,18580,Exact
26,18590,Exact
26,18610,Exact
26,18732,Exact
26,18737,Exact
26,18878,Exact
26,18916,Exact
26,18984,Exact
26,19003,Exact
26,19070,Exact
26,19073,Exact
26,19077,Exact
26,19091,Exact
26,19092,Exact
26,19093,Exact
26,19094,Exact
26,1914,Exact
26,1926,Exact
26,19421,Exact
26,19456,Exact
26,19462,Exact
26,19642,Exact
26,19692,Exact
26,19695,Exact
26,19696,Exact
26,19813,Exact
26,19880,Exact
26,19881,Exact
26,19882,Exact
26,19883,Exact
26,19884,Exact
26,19885,Exact
26,19887,Exact
26,19905,Exact
26,19990,Exact
26,20026,Exact
26,20527,Exact
26,20589,Exact
26,20610,Exact
26,20680,Exact
26,20682,Exact
26,20693,Exact
26,20696,Exact
26,20697,Exact
26,20792,Exact
26,20794,Exact
26,20852,Exact
26,20858,Exact
26,209,Exact
26,20951,Exact
26,21358,Exact
26,21446,Exact
26,21583,Exact
26,21597,Exact
26,21715,Exact
26,2186,Exact
26,21944,Exact
26,21945,Exact
26,22005,Exact
26,22015,Exact
26,22130,Exact
26,22131,Exact
26,22314,Exact
26,22344,Exact
26,22362,Exact
26,22389,Exact
26,22390,Exact
26,22391,Exact
26,2245,Exact
26,22451,Exact
26,22557,Exact
26,22574,Exact
26,2265,Exact
26,22661,Exact
26,22664,Exact
26,22681,Exact
26,22868,Exact
26,22943,Exact
26,22958,Exact
26,22970,Exact
26,22987,Exact
26,22993,Exact
26,23012,Exact
26,23014,Exact
26,23025,Exact
26,23335,Exact
26,23337,Exact
26,23765,Exact
26,23766,Exact
26,23774,Exact
26,23817,Exact
26,23844,Exact
26,23845,Exact
26,23873,Exact
26,23874,Exact
26,23877,Exact
26,23888,Exact
26,23939,Exact
26,23964,Exact
26,23966,Exact
26,24006,Exact
26,24145,Exact
26,24148,Exact
26,24149,Exact
26,24150,Exact
26,24151,Exact
26,24173,Exact
26,24176,Exact
26,2419,Exact
26,24192,Exact
26,24249,Exact
26,24251,Exact
26,24273,Exact
26,24275,Exact
26,24318,Exact
26,24329,Exact
26,24383,Exact
26,24463,Exact
26,2455,Exact
26,24719,Exact
26,2482,Exact
26,24874,Exact
26,24880,Exact
26,24942,Exact
26,24958,Exact
26,24959,Exact
26,24970,Exact
26,25067,Exact
26,25132,Exact
26,25257,Exact
26,25265,Exact
26,25356,Exact
26,2539,Exact
26,25423,Exact
26,25424,Exact
26,25425,Exact
26,25426,Exact
26,25427,Exact
26,25428,Exact
26,25429,Exact
26,25430,Exact
26,25431,Exact
26,25432,Exact
26,25433,Exact
26,25434,Exact
26,25639,Exact
26,25646,Exact
26,25745,Exact
26,25804,Exact
26,25844,Exact
26,25887,Exact
26,25891,Exact
26,25892,Exact
26,25898,Exact
26,2600,Exact
26,2604,Exact
26,26068,Exact
26,26069,Exact
26,26070,Exact
26,26071,Exact
26,26153,Exact
26,26164,Exact
26,26167,Exact
26,26192,Exact
26,26256,Exact
26,26302,Exact
26,26337,Exact
26,26359,Exact
26,2636,Exact
26,26368,Exact
26,2638,Exact
26,26384,Exact
26,26480,Exact
26,2651,Exact
26,26511,Exact
26,26554,Exact
26,2666,Exact
26,26678,Exact
26,26746,Exact
26,2681,Exact
26,26835,Exact
26,26878,Exact
26,26879,Exact
26,26963,Exact
26,27020,Exact
26,27057,Exact
26,27443,Exact
26,27534,Exact
26,27541,Exact
26,27576,Exact
26,27583,Exact
26,27599,Exact
26,27688,Exact
26,27689,Exact
26,27693,Exact
26,27743,Exact
26,27747,Exact
26,27998,Exact
26,28058,Exact
26,28059,Exact
26,28196,Exact
26,28199,Exact
26,28201,Exact
26,28219,Exact
26,28228,Exact
26,28248,Exact
26,28259,Exact
26,28260,Exact
26,28380,Exact
26,28381,Exact
26,28481,Exact
26,28531,Exact
26,28535,Exact
26,28539,Exact
26,28541,Exact
26,28568,Exact
26,2863,Exact
26,2864,Exact
26,2865,Exact
26,28662,Exact
26,28663,Exact
26,28675,Exact
26,28820,Exact
26,28821,Exact
26,28859,Exact
26,28897,Exact
26,28898,Exact
26,289,Exact
26,28910,Exact
26,28912,Exact
26,28916,Exact
26,28926,Exact
26,28929,Exact
26,28957,Exact
26,28959,Exact
26,28961,Exact
26,28962,Exact
26,29084,Exact
26,29087,Exact
26,29132,Exact
26,29223,Exact
26,29239,Exact
26,29308,Exact
26,29319,Exact
26,2933,Exact
26,29368,Exact
26,29376,Exact
26,29383,Exact
26,29390,Exact
26,29396,Exact
26,29429,Exact
26,29442,Exact
26,29445,Exact
26,29459,Exact
26,29489,Exact
26,29512,Exact
26,29533,Exact
26,29565,Exact
26,29583,Exact
26,29586,Exact
26,2959,Exact
26,29630,Exact
26,29633,Exact
26,29635,Exact
26,29744,Exact
26,29746,Exact
26,29751,Exact
26,29752,Exact
26,29821,Exact
26,29874,Exact
26,29978,Exact
26,29994,Exact
26,30101,Exact
26,30104,Exact
26,30109,Exact
26,30110,Exact
26,30128,Exact
26,30314,Exact
26,30315,Exact
26,30316,Exact
26,30317,Exact
26,30344,Exact
26,30377,Exact
26,304,Exact
26,30413,Exact
26,30414,Exact
26,30416,Exact
26,30418,Exact
26,30447,Exact
26,30591,Exact
26,30592,Exact
26,30636,Exact
26,30792,Exact
26,30793,Exact
26,30794,Exact
26,3084,Exact
26,30847,Exact
26,3091,Exact
26,3092,Exact
26,31014,Exact
26,31054,Exact
26,31139,Exact
26,31140,Exact
26,31230,Exact
26,31259,Exact
26,31297,Exact
26,31306,Exact
26,31378,Exact
26,31379,Exact
26,31390,Exact
26,31395,Exact
26,31397,Exact
26,31410,Exact
26,31412,Exact
26,31431,Exact
26,31505,Exact
26,31529,Exact
26,31531,Exact
26,31536,Exact
26,31555,Exact
26,31556,Exact
26,31557,Exact
26,31561,Exact
26,31584,Exact
26,31607,Exact
26,3164,Exact
26,31669,Exact
26,31691,Exact
26,31901,Exact
26,32035,Exact
26,32055,Exact
26,32119,Exact
26,32125,Exact
26,32272,Exact
26,32273,Exact
26,32274,Exact
26,32288,Exact
26,32355,Exact
26,32462,Exact
26,32591,Exact
26,32800,Exact
26,32801,Exact
26,32810,Exact
26,32811,Exact
26,33019,Exact
26,33075,Exact
26,33333,Exact
26,33334,Exact
26,33336,Exact
26,33337,Exact
26,33465,Exact
26,33477,Exact
26,33478,Exact
26,33539,Exact
26,33627,Exact
26,33631,Exact
26,33689,Exact
26,33690,Exact
26,33691,Exact
26,33721,Exact
26,33980,Exact
26,34093,Exact
26,34131,Exact
26,34132,Exact
26,34137,Exact
26,34138,Exact
26,34229,Exact
26,34232,Exact
26,34241,Exact
26,34256,Exact
26,34273,Exact
26,34287,Exact
26,34295,Exact
26,34312,Exact
26,34391,Exact
26,34398,Exact
26,34403,Exact
26,34407,Exact
26,34493,Exact
26,34543,Exact
26,34545,Exact
26,34689,Exact
26,34696,Exact
26,34700,Exact
26,34873,Exact
26,34952,Exact
26,34990,Exact
26,35112,Exact
26,352,Exact
26,35341,Exact
26,35354,Exact
26,35364,Exact
26,35366,Exact
26,35369,Exact
26,354,Exact
26,35436,Exact
26,355,Exact
26,3576,Exact
26,35769,Exact
26,35775,Exact
26,35786,Exact
26,35810,Exact
26,35816,Exact
26,359,Exact
26,360,Exact
26,36087,Exact
26,36135,Exact
26,36137,Exact
26,36154,Exact
26,36157,Exact
26,36163,Exact
26,36174,Exact
26,362,Exact
26,36220,Exact
26,364,Exact
26,36416,Exact
26,365,Exact
26,366,Exact
26,36696,Exact
26,367,Exact
26,368,Exact
26,36862,Exact
26,36910,Exact
26,37041,Exact
26,371,Exact
26,37125,Exact
26,37290,Exact
26,37294,Exact
26,37307,Exact
26,37320,Exact
26,37329,Exact
26,37330,Exact
26,37348,Exact
26,37358,Exact
26,375,Exact
26,37564,Exact
26,37691,Exact
26,378,Exact
26,37814,Exact
26,37816,Exact
26,37817,Exact
26,37818,Exact
26,37820,Exact
26,37946,Exact
26,37952,Exact
26,38062,Exact
26,38064,Exact
26,38066,Exact
26,38081,Exact
26,38187,Exact
26,3819,Exact
26,382,Exact
26,38270,Exact
26,38274,Exact
26,38296,Exact
26,38662,Exact
26,38680,Exact
26,38686,Exact
26,3882,Exact
26,38852,Exact
26,38869,Exact
26,38926,Exact
26,38937,Exact
26,38949,Exact
26,38950,Exact
26,38986,Exact
26,38995,Exact
26,39003,Exact
26,39004,Exact
26,39005,Exact
26,39006,Exact
26,39009,Exact
26,39010,Exact
26,39011,Exact
26,39012,Exact
26,39086,Exact
26,39109,Exact
26,39113,Exact
26,39212,Exact
26,39225,Exact
26,39371,Exact
26,39372,Exact
26,39428,Exact
26,39429,Exact
26,39461,Exact
26,39562,Exact
26,39568,Exact
26,39580,Exact
26,39659,Exact
26,39661,Exact
26,39727,Exact
26,39731,Exact
26,39748,Exact
26,39767,Exact
26,39847,Exact
26,39911,Exact
26,39920,Exact
26,39949,Exact
26,40041,Exact
26,40064,Exact
26,40164,Exact
26,40168,Exact
26,40170,Exact
26,40174,Exact
26,40198,Exact
26,403,Exact
26,4034,Exact
26,40478,Exact
26,4050,Exact
26,40509,Exact
26,40624,Exact
26,40668,Exact
26,40680,Exact
26,40996,Exact
26,40997,Exact
26,41153,Exact
26,41156,Exact
26,41165,Exact
26,41199,Exact
26,41266,Exact
26,41271,Exact
26,41275,Exact
26,41276,Exact
26,41305,Exact
26,41340,Exact
26,41401,Exact
26,41664,Exact
26,42039,Exact
26,42040,Exact
26,42137,Exact
26,42146,Exact
26,42147,Exact
26,42148,Exact
26,42149,Exact
26,42150,Exact
26,42151,Exact
26,42152,Exact
26,42153,Exact
26,42154,Exact
26,42155,Exact
26,42156,Exact
26,42157,Exact
26,42158,Exact
26,42160,Exact
26,42224,Exact
26,42234,Exact
26,42236,Exact
26,42240,Exact
26,42293,Exact
26,42329,Exact
26,42330,Exact
26,42339,Exact
26,42342,Exact
26,42392,Exact
26,42395,Exact
26,42401,Exact
26,42640,Exact
26,42689,Exact
26,42698,Exact
26,42923,Exact
26,42927,Exact
26,42928,Exact
26,42929,Exact
26,42931,Exact
26,4308,Exact
26,4329,Exact
26,4330,Exact
26,4348,Exact
26,4506,Exact
26,4583,Exact
26,4584,Exact
26,4590,Exact
26,474,Exact
26,4780,Exact
26,4781,Exact
26,4889,Exact
26,489,Exact
26,4890,Exact
26,4956,Exact
26,5031,Exact
26,5125,Exact
26,5237,Exact
