method,group,lr,seed,epoch,train_loss,gradient_mean,gradient_max,sample_entropy,sample_max_weight,Recall@20,Recall@100,VI@20,VI@100,Robust@100,Never@100,worst_schedule@100,cNDCG@10,invariance_max_L2
C1,C1_lr0.0001,0.0001,43,3,0.23689720982855017,0.017591305324899484,0.06148196756839752,3.316484212875366,0.15959900617599487,0.5119135462015193,0.7928910777537872,0.0,0.0,0.7928910777537872,0.20710892224621283,0.7928910777537872,0.8618476278107056,1.1158315516013317e-07
C1,C1_lr0.0001,0.0001,44,3,0.24169658017203663,0.018142975983209908,0.062100060284137726,3.328768253326416,0.1568223237991333,0.503281832646532,0.791438314830436,0.0,0.0,0.791438314830436,0.208561685169564,0.791438314830436,0.8589811245839346,1.4210938559244823e-07
C1,C1_lr0.0001,0.0001,42,4,0.22959028952049487,0.02135542068616346,0.06609147042036057,2.823223829269409,0.2755180299282074,0.5006756671856953,0.7682425706236624,0.0,0.0,0.7682425706236624,0.23175742937633764,0.7682425706236624,0.8548244872429223,1.144481132087094e-07
C1,C1_lr0.0001,0.0001,43,4,0.23089263348303962,0.020893324501671348,0.0634494498372078,2.8481690883636475,0.26714441180229187,0.5012859903663509,0.7670891680861769,0.0,0.0,0.7670891680861769,0.23291083191382322,0.7670891680861769,0.85454229412694,1.1162180868495852e-07
C1,C1_lr0.0001,0.0001,44,4,0.22952837581661614,0.020439369087178035,0.059957366436719894,2.8707754611968994,0.2598366141319275,0.5019544395642119,0.7667898077003111,0.0,0.0,0.7667898077003111,0.23321019229968878,0.7667898077003111,0.8508303946752758,1.0437319275524715e-07
C1,C1_lr0.0001,0.0001,42,5,0.21907040471154632,0.021341932101429185,0.06232421472668648,2.5457611083984375,0.33374181389808655,0.4990584513844189,0.7627033986881535,0.0,0.0,0.7627033986881535,0.23729660131184652,0.7627033986881535,0.8460432305104636,1.3872684689886228e-07
C1,C1_lr0.0001,0.0001,43,5,0.2202165848152204,0.02178195644184157,0.05984899774193764,2.5240073204040527,0.33885815739631653,0.4990584513844189,0.7604219881292776,0.0,0.0,0.7604219881292776,0.23957801187072245,0.7604219881292776,0.8453279588375194,1.3113934471675748e-07
C1,C1_lr0.0001,0.0001,44,5,0.2171634462182269,0.02182756812191766,0.06757573783397675,2.5485520362854004,0.329608678817749,0.49859889256088946,0.7597535389314166,0.0,0.0,0.7597535389314166,0.24024646106858338,0.7597535389314166,0.8505262250015272,1.3028554235461343e-07
C1,C1_lr0.0001,0.0001,42,6,0.21339702515891104,0.020515361137575273,0.049782928079366684,2.338812828063965,0.37635427713394165,0.46964668667853654,0.7592600767112688,0.0,0.0,0.7592600767112688,0.24073992328873106,0.7592600767112688,0.8451107437344624,1.1297699131773697e-07
C1,C1_lr0.0001,0.0001,43,6,0.2158051168433193,0.020658010747424807,0.05052940919995308,2.3668770790100098,0.3719005584716797,0.4707165686827215,0.7592600767112688,0.0,0.0,0.7592600767112688,0.24073992328873106,0.7592600767112688,0.844535777408541,1.2867702992025443e-07
C1,C1_lr0.0001,0.0001,44,6,0.21607080178165977,0.021080400900576602,0.06715687364339828,2.3461012840270996,0.37174952030181885,0.5003372237629354,0.7574773080128168,0.0,0.0,0.7574773080128168,0.2425226919871833,0.7574773080128168,0.8437809899417782,1.3382957320118294e-07
