dataset,model,support,family,K,aggregation,metric,mean,ci_low,ci_high,queries,pairs,distinct_texts_mean,bootstrap_seed,bootstrap_draws,intervention,not_coherent_catalog_recall
wands,minilm,full,16,100,query_macro,persistent_inclusion,0.4093202496873083,0.3464632196135825,0.4721876015525018,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,query_macro,VI,0.2923401526194519,0.2479623325729584,0.338616136859559,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,query_macro,persistent_omission,0.2983395976932398,0.2448043809317681,0.3558992274207079,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,query_macro,tested_order_inclusion_frequency,0.5574382929535371,0.4977090516289751,0.6151700360087244,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,pair_micro,persistent_inclusion,0.1981754385964912,0.1410995067099531,0.2802258088024521,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,pair_micro,VI,0.2923508771929825,0.2563867658953757,0.3373582695433919,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,pair_micro,persistent_omission,0.5094736842105263,0.4033039495103648,0.58947665940613,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,16,100,pair_micro,tested_order_inclusion_frequency,0.3280877192982456,0.2555164088561079,0.4275125714187416,128,7125,15.980491228070177,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,query_macro,persistent_inclusion,0.1701601495140297,0.1213373108364819,0.2229779859785856,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,query_macro,VI,0.2820960638738856,0.2376026065615066,0.3295017192104728,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,query_macro,persistent_omission,0.5477437866120844,0.4891942895234648,0.6044533719006608,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,query_macro,tested_order_inclusion_frequency,0.2868319786707867,0.2336765503113046,0.3419338739097629,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,pair_micro,persistent_inclusion,0.0385964912280701,0.0252885370860356,0.0582575779732359,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,pair_micro,VI,0.1970526315789473,0.1632173828368133,0.2425587952707906,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,pair_micro,persistent_omission,0.7643508771929824,0.7044251112874828,0.8079790858136764,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,20,pair_micro,tested_order_inclusion_frequency,0.1018245614035087,0.0764792393732881,0.1385794708960884,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,persistent_inclusion,0.3869934538438888,0.323974352119884,0.4499334403872847,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,VI,0.3422688040983574,0.2954660947338435,0.3902289667465445,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,persistent_omission,0.2707377420577537,0.2215272593632563,0.3242254213396867,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,tested_order_inclusion_frequency,0.5572096345273769,0.4977484730608001,0.6149069035489355,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,persistent_inclusion,0.1786666666666666,0.1248650578347539,0.2567263683789376,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,VI,0.3448421052631579,0.3071092487484038,0.3920146477591286,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,persistent_omission,0.4764912280701754,0.3734828633282309,0.554263874563348,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,tested_order_inclusion_frequency,0.3282938596491228,0.2560225724057176,0.427706576308188,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,persistent_inclusion,0.1631570153774101,0.0884710321202919,0.2508904220170668,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,VI,0.1136493890569977,0.0584681425408327,0.1763088408672647,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,persistent_omission,0.7231935955655922,0.6294277083175109,0.8122811038327878,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.2062464257513701,0.1315658499740818,0.2913364473477944,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.1553672316384181,0.1023609053818767,0.2065587318791491,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,VI,0.1073446327683615,0.0679602491298772,0.1566956882255389,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,persistent_omission,0.7372881355932204,0.6647026553568135,0.8,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.2070217917675544,0.1530070522049805,0.2627202971410576,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,persistent_inclusion,0.4504163168279301,0.3401483455945698,0.5610065441090183,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,VI,0.1835833871982327,0.1072801435423897,0.2687045263386975,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,persistent_omission,0.3660002959738371,0.2627813808693743,0.473047719063344,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.5513977318289389,0.4433960642619006,0.6563940593188049,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.5423728813559322,0.4110784291130342,0.6418758289970411,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,VI,0.1553672316384181,0.1129940107561929,0.2017550367015461,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,persistent_omission,0.3022598870056497,0.2164705882352941,0.4239675035754012,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.6178369652945923,0.4869561937678297,0.7128377195876644,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,persistent_inclusion,0.1579906539610487,0.082602264861722,0.2466873297115895,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,VI,0.1534855266512875,0.0880862308987308,0.2259730424064663,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,persistent_omission,0.6885238193876638,0.5896510378744539,0.7800395355376941,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,tested_order_inclusion_frequency,0.2028474354771372,0.1290632286197195,0.2874834679806657,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,persistent_inclusion,0.1440677966101695,0.0902757352941176,0.1983014538899164,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,VI,0.1412429378531073,0.0956714865801723,0.1973108921406655,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,persistent_omission,0.7146892655367232,0.6330275229357798,0.7799486944994461,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,tested_order_inclusion_frequency,0.2058615819209039,0.1497424056483488,0.2652564523184602,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,persistent_inclusion,0.4196784405737495,0.3108727406515056,0.5313395552603754,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,VI,0.2579645414706913,0.1678970940102411,0.3526917210304473,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,persistent_omission,0.3223570179555592,0.2225012504843025,0.4264257341383878,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,tested_order_inclusion_frequency,0.5534614775863703,0.4458089597753846,0.6565147556142676,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,persistent_inclusion,0.5169491525423728,0.3822222222222222,0.6171738735465117,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,VI,0.2005649717514124,0.1526467107658696,0.2566689189189188,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,persistent_omission,0.2824858757062147,0.2015306122448979,0.3987804791254464,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,tested_order_inclusion_frequency,0.618114406779661,0.4876417742165123,0.7122246013165825,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,persistent_inclusion,0.1500787163616111,0.0758205844472291,0.2374313535970607,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,VI,0.1661320236727845,0.0989936324243389,0.239051575186086,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,persistent_omission,0.6837892599656042,0.5857805106342721,0.7752766692219817,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,tested_order_inclusion_frequency,0.2029804418282992,0.1292584967952771,0.2880879442703531,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,persistent_inclusion,0.1242937853107344,0.075268817204301,0.1728848352303791,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,VI,0.1779661016949152,0.1213708191060065,0.2405407727314943,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,persistent_omission,0.6977401129943502,0.6193941009239516,0.7667734451732352,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,tested_order_inclusion_frequency,0.2037429378531073,0.1480739069142654,0.2623648741105637,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,persistent_inclusion,0.3942917901870991,0.2873113917359126,0.5055503953614293,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,VI,0.3131807373118871,0.2147686988421041,0.4159957112494833,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,persistent_omission,0.2925274725010137,0.1976305644064332,0.3946824089494284,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,tested_order_inclusion_frequency,0.5539965240485701,0.4458747511858349,0.6577590127628675,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,persistent_inclusion,0.5028248587570622,0.370224383764334,0.6008092261023972,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,VI,0.2259887005649717,0.1778972501555048,0.2871988728537804,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,persistent_omission,0.2711864406779661,0.1937979859797485,0.3813849994572886,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,tested_order_inclusion_frequency,0.6201447740112994,0.4891069888692309,0.7149486133878147,48,354,31.07627118644068,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,persistent_inclusion,0.6616157671762091,0.6314723915357183,0.690675753227627,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,VI,0.0290919832935762,0.0214280619938691,0.0380541505737535,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,persistent_omission,0.3092922495302148,0.280990731141122,0.3384894257139802,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,tested_order_inclusion_frequency,0.6772379582493717,0.6480119462003778,0.7055227061052028,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,persistent_inclusion,0.6132160577356789,0.581208238192525,0.6459075055210391,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,VI,0.0311231393775372,0.0251543516058813,0.0373831775700934,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,persistent_omission,0.3556608028867839,0.3240093942961135,0.3870467135583675,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,tested_order_inclusion_frequency,0.6296475288356207,0.5980569085733941,0.6619931216745886,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,persistent_inclusion,0.8552837328080235,0.8309691418355329,0.8787066219058487,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,VI,0.0131898490991677,0.0076898074324176,0.0197809678909378,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,persistent_omission,0.1315264180928087,0.1089526908072096,0.1550002454449026,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,tested_order_inclusion_frequency,0.8616370373111992,0.8379776927248436,0.884476539456456,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,persistent_inclusion,0.8664862426702752,0.8385916140127254,0.8924434988375342,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,VI,0.0108254397834912,0.0071742564120624,0.0149942600117394,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,persistent_omission,0.1226883175462336,0.097960902853391,0.1493040204892954,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,tested_order_inclusion_frequency,0.8714156840002576,0.8442419019064157,0.8967057715600709,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,persistent_inclusion,0.6603877177051217,0.6301842173191685,0.6895890400412673,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,VI,0.0324532535852591,0.0246056481511891,0.0413838397981489,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,persistent_omission,0.3071590287096192,0.2787418549640116,0.3362753672793081,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.6772157665916184,0.647981654434639,0.7055095975253584,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,persistent_inclusion,0.6111862877762743,0.5789586896148706,0.6439183743996306,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,VI,0.0354082092918358,0.0289724017884685,0.0419397970719223,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,persistent_omission,0.3534055029318899,0.3216793315825884,0.3849099315319385,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,tested_order_inclusion_frequency,0.6295981514350932,0.5979624470288234,0.6620001731016008,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,persistent_inclusion,0.8549868427315743,0.8307250681407102,0.8784644832385499,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,VI,0.0139459910126242,0.0083724154334124,0.0206173712217048,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,persistent_omission,0.1310671662558013,0.1085635763614088,0.1544372072414641,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,tested_order_inclusion_frequency,0.861970176183957,0.8383619303617054,0.8847689528790854,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,persistent_inclusion,0.8660351826792964,0.8381308206593625,0.8920307990407459,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,VI,0.0117275597654488,0.0079998629511192,0.0160258581752484,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,persistent_omission,0.1222372575552548,0.0977388927803147,0.148612892652548,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,tested_order_inclusion_frequency,0.8715986057494853,0.844463529842289,0.8968670585622955,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,persistent_inclusion,0.6549818355486514,0.6220968193233246,0.6875356257607574,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,VI,0.0320466703173808,0.0225395418952616,0.0425457430730997,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,persistent_omission,0.3129714941339677,0.2812877066724691,0.3456690321060733,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.6721323393168419,0.6396861899449894,0.7041025475449432,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.6183087664856478,0.5802934805050176,0.6564771736181806,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,VI,0.0360744763382467,0.0278659929311448,0.0445959312093081,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,persistent_omission,0.3456167571761055,0.3090338811691597,0.3831664380601925,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.6375374044109497,0.5997485254129477,0.6747355729783335,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,persistent_inclusion,0.8493818688971307,0.8235671967335455,0.8739361852112916,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,VI,0.0153775270623096,0.0086050534610317,0.023335676099263,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,persistent_omission,0.1352406040405595,0.1119578735052214,0.1599808976526395,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.8575351002413559,0.8327058346520073,0.8811656542799745,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.8560899922420481,0.8233197528470163,0.8852073094067893,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,VI,0.0143522110162916,0.0088033186505959,0.0207523161623394,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,persistent_omission,0.1295577967416602,0.1020552370793195,0.1603848039215686,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.8631829768369722,0.831823537231587,0.8913348220705377,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,persistent_inclusion,0.6539955231492955,0.62099573473796,0.6865476467382204,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,VI,0.0349159427518706,0.0253698658417919,0.0456374841961437,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,persistent_omission,0.3110885340988338,0.2793627209245214,0.3437255069644459,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.6718656604978622,0.6393199261861736,0.7039014250057111,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,pair_micro,persistent_inclusion,0.6163692785104732,0.577936319300861,0.6549051489797632,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,pair_micro,VI,0.0407292474786656,0.0320854026579128,0.0495302043696697,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
