query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
10,king poster bed,177,21,0.9008240627729516,0.8414279534017064,0.056818181818181816,1.0,1.0,0.11363636363636363,1.0,1.0,0.23295454545454544,1.0,0.82,1.0,0.0,0.0,0.0
11,ombre rug,1428,65,0.9432379215722527,0.9183672988582121,0.007042253521126761,1.0,1.0,0.014084507042253521,1.0,1.0,0.035211267605633804,1.0,1.0,1.0,0.0,0.0,0.0
12,large spoon and fork wall decor,225,27,0.9537125187088151,0.8670059987553834,0.056818181818181816,1.0,1.0,0.10227272727272728,1.0,0.95,0.17045454545454544,1.0,0.64,1.0,0.0,0.0,0.0
13,outdoor privacy wall,122,46,0.9074250374176304,0.9138410971605606,0.14035087719298245,1.0,0.8,0.2807017543859649,1.0,0.8,0.5263157894736842,1.0,0.64,1.0,0.0,0.19999999999999996,0.0
14,beds that have leds,2692,20,0.3948159755793158,0.34809858108462705,0.0038192234245703373,1.0,0.8,0.007001909611712286,1.0,0.75,0.020369191597708464,1.0,0.8,1.0,0.2,0.19999999999999996,0.0
15,black 5 drawer dresser by guilford,613,2,0.5821032065260975,0.6833800218492042,0.016722408026755852,0.0,1.0,0.033444816053511704,0.0,1.0,0.07692307692307693,1.0,0.92,1.0,0.0,0.0,0.0
16,blk 18x18 seat cushions,493,4,0.6628354182926028,0.7320427332091936,0.015037593984962405,1.0,0.4,0.03383458646616541,1.0,0.45,0.07142857142857142,1.0,0.38,1.0,0.0,0.6,0.0
17,closet storage with zipper,103,21,0.7245949812329288,0.6590360175855877,0.038834951456310676,1.0,0.4,0.08737864077669903,1.0,0.45,0.22330097087378642,1.0,0.46,1.0,0.0,0.6,0.0
18,chrome bathroom 4 light vanity light,1053,34,0.4957015134734157,0.5813790875190309,0.029197080291970802,1.0,0.8,0.06569343065693431,1.0,0.9,0.17153284671532848,1.0,0.94,1.0,0.0,0.19999999999999996,0.0
19,gurney  slade 56,14,0,0.9363792118010483,0.9958564045300905,0.4,,0.4,0.6,,0.3,0.6,,0.12,0.5,0.0,0.6,0.0
20,foutains with brick look,94,12,0.2599694112339733,0.3802658706977374,0.03333333333333333,0.0,0.4,0.07777777777777778,0.0,0.4,0.1111111111111111,1.0,0.22,0.3333333333333333,0.1,0.6,0.0
21,living curtains pearl,127,1,0.8471779732814125,0.8893838149761623,0.015748031496062992,0.0,0.2,0.031496062992125984,1.0,0.2,0.09448818897637795,1.0,0.24,0.16666666666666666,0.0,0.8,0.0
22,light and navy blue decorative pillow,251,22,0.6590964594587343,0.6388404168455144,0.04081632653061224,1.0,0.8,0.0663265306122449,1.0,0.65,0.1377551020408163,1.0,0.54,1.0,0.0,0.19999999999999996,0.0
23,stoneford end tables white and wood,1266,0,1.0,1.0,0.007328990228013029,,0.9,0.014657980456026058,,0.9,0.03664495114006515,,0.9,1.0,0.0,0.09999999999999998,0.0
24,wood coffee table set by storage,2559,84,0.6787460429468878,0.6495617513991798,0.004764173415912339,1.0,1.0,0.009528346831824679,1.0,1.0,0.023820867079561697,1.0,1.0,1.0,0.0,0.0,0.0
25,sunflower,242,227,1.0,1.0,0.04329004329004329,1.0,1.0,0.08658008658008658,1.0,1.0,0.21645021645021645,1.0,1.0,1.0,0.0,0.0,0.0
26,leather chairs,3746,876,0.911298659909514,0.9427550513409596,0.0030422878004259203,1.0,1.0,0.0060845756008518406,1.0,1.0,0.014298752662001825,1.0,0.94,1.0,0.0,0.0,0.0
27,outdoor welcome rug,344,100,0.6511658010185829,0.6323337575227478,0.023391812865497075,1.0,0.8,0.043859649122807015,1.0,0.75,0.06140350877192982,1.0,0.42,1.0,0.0,0.19999999999999996,0.0
28,rooster decor,725,175,1.0,0.9777083390768576,0.03333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
29,bathroom vanity knobs,802,138,0.933745776545611,0.8112901163458582,0.06521739130434782,1.0,1.0,0.10869565217391304,1.0,1.0,0.16666666666666666,1.0,0.88,1.0,0.1,0.0,0.0
30,3 1/2 inch drawer pull,549,88,0.5955189330975376,0.547616120835168,0.026470588235294117,1.0,0.9,0.052941176470588235,1.0,0.9,0.1323529411764706,1.0,0.9,1.0,0.0,0.09999999999999998,0.0
31,burnt orange curtains,168,1,0.6943559465628248,0.7787676299523247,0.041666666666666664,0.0,0.7,0.08333333333333333,0.0,0.7,0.17261904761904762,0.0,0.58,1.0,0.0,0.30000000000000004,0.0
32,dark gray dresser,211,3,0.8087848080708854,0.893462104376317,0.027472527472527472,1.0,0.5,0.04945054945054945,1.0,0.45,0.11538461538461539,1.0,0.42,1.0,0.0,0.5,0.0
33,non slip shower floor tile,669,125,0.5921627018446607,0.6384233333339013,0.01818181818181818,1.0,0.7,0.03896103896103896,1.0,0.75,0.08831168831168831,1.0,0.68,1.0,0.0,0.30000000000000004,0.0
34,bar stool with backrest,740,374,0.7568371608459036,0.7697104250509049,0.013605442176870748,1.0,1.0,0.02585034013605442,1.0,0.95,0.06258503401360545,1.0,0.92,1.0,0.0,0.0,0.0
35,enclosed shoe rack,174,51,0.3333333333333333,0.3589230921102553,0.05813953488372093,0.0,1.0,0.11046511627906977,1.0,0.95,0.2616279069767442,1.0,0.9,1.0,0.0,0.0,0.0
36,laundry basket with wheels,157,37,0.8743705652481897,0.7044110774907159,0.05128205128205128,1.0,0.8,0.08974358974358974,1.0,0.7,0.23076923076923078,1.0,0.72,1.0,0.0,0.19999999999999996,0.0
37,bar stool 24 inches height,875,110,0.6000154988728347,0.6038751265464256,0.010935601458080195,1.0,0.9,0.023086269744835967,1.0,0.95,0.05953827460510328,1.0,0.98,1.0,0.0,0.09999999999999998,0.0
38,calvin patio chair,255,1,0.6943559465628248,0.8291356586608952,0.04716981132075472,0.0,1.0,0.0660377358490566,0.0,0.7,0.14150943396226415,1.0,0.62,1.0,0.0,0.0,0.0
39,door jewelry organizer,149,31,0.3965255762463672,0.4005295882892317,0.06711409395973154,1.0,1.0,0.1342281879194631,1.0,1.0,0.3288590604026846,1.0,0.98,1.0,0.0,0.0,0.0
40,elegant executive chair,166,40,0.45560653683226676,0.482035866541592,0.06097560975609756,1.0,1.0,0.12195121951219512,1.0,1.0,0.27439024390243905,1.0,0.9,1.0,0.0,0.0,0.0
41,closet pull out valet rod,143,19,0.7666888146990527,0.7753474924253592,0.125,1.0,1.0,0.25,1.0,1.0,0.5125,1.0,0.94,1.0,0.0,0.0,0.0
42,toddler couch fold out,149,3,0.8188396408490943,0.8588590700677327,0.12,1.0,0.9,0.2,1.0,0.75,0.4266666666666667,1.0,0.66,1.0,0.0,0.09999999999999998,0.0
43,solid teak end table,1231,22,0.955830517697074,0.7700184859791527,0.009514747859181731,1.0,1.0,0.01807802093244529,1.0,1.0,0.039961941008563276,1.0,0.88,1.0,0.0,0.0,0.0
44,chrome shower head and valve,219,33,0.4957015134734157,0.5514607723732963,0.04608294930875576,1.0,1.0,0.09216589861751152,1.0,1.0,0.22119815668202766,1.0,0.96,1.0,0.0,0.0,0.0
45,70s inspired furniture,169,20,0.5359541790647431,0.43982595786077144,0.018691588785046728,1.0,0.3,0.07476635514018691,1.0,0.45,0.1588785046728972,1.0,0.44,0.16666666666666666,0.1,0.7,0.0
46,beach blue headboard,104,5,0.6655054479694256,0.7300585535030332,0.0196078431372549,0.0,0.2,0.049019607843137254,1.0,0.25,0.09803921568627451,1.0,0.2,1.0,0.0,0.8,0.0
47,porcelain loaf pan,105,0,1.0,1.0,0.1,,1.0,0.2,,1.0,0.5,,1.0,1.0,0.0,0.0,0.0
48,arwen table lamp,282,1,0.6943559465628248,0.8318219102981712,0.03546099290780142,0.0,1.0,0.06028368794326241,1.0,0.85,0.1347517730496454,1.0,0.76,1.0,0.0,0.0,0.0
49,moen matte black hooks,135,0,1.0,1.0,0.0603448275862069,,0.7,0.11206896551724138,,0.65,0.1724137931034483,,0.4,1.0,0.0,0.30000000000000004,0.0
50,tufted chair with gold legs,404,28,0.6007499300173229,0.6265147723876248,0.017902813299232736,1.0,0.7,0.02557544757033248,1.0,0.5,0.05115089514066496,1.0,0.4,1.0,0.0,0.30000000000000004,0.0
51,kohen 5 drawer dresser,595,1,0.6943559465628248,0.7787676299523247,0.017006802721088437,0.0,1.0,0.034013605442176874,0.0,1.0,0.08163265306122448,1.0,0.96,1.0,0.0,0.0,0.0
52,westling coffee table,1433,0,1.0,1.0,0.006338028169014085,,0.9,0.013380281690140845,,0.95,0.0323943661971831,,0.92,1.0,0.0,0.09999999999999998,0.0
53,carolyn console table,610,0,1.0,1.0,0.01639344262295082,,1.0,0.03278688524590164,,1.0,0.08196721311475409,,1.0,1.0,0.0,0.0,0.0
54,wayfair sleep zippered,143,5,0.530967984732111,0.6214850738638382,0.06521739130434782,1.0,0.9,0.11594202898550725,1.0,0.8,0.2608695652173913,1.0,0.72,1.0,0.0,0.09999999999999998,0.0
55,tollette teal outdoor rug,171,1,0.6943559465628248,0.7787676299523247,0.058823529411764705,0.0,1.0,0.11176470588235295,0.0,0.95,0.2823529411764706,1.0,0.96,1.0,0.0,0.0,0.0
56,royal blue counter height chairs,344,0,0.36865805394823997,0.3754275948566877,0.012987012987012988,,0.8,0.025974025974025976,,0.8,0.05627705627705628,,0.64,0.5,0.5,0.19999999999999996,0.0
57,jordanna solid wood rocking,1406,1,0.8899396943837797,0.893808616450417,0.031578947368421054,1.0,0.8,0.06842105263157895,1.0,0.75,0.14736842105263157,1.0,0.68,1.0,0.2,0.19999999999999996,0.0
58,medium size chandelier,164,63,0.5560342964428103,0.5950772565251145,0.024691358024691357,1.0,0.4,0.05555555555555555,1.0,0.45,0.09876543209876543,1.0,0.32,1.0,0.0,0.6,0.0
59,broadway lever,165,43,1.0,1.0,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.3225806451612903,1.0,1.0,1.0,0.0,0.0,0.0
60,capricorn chest,332,3,0.19220476319142815,0.34597109327666953,0.012345679012345678,0.0,0.9,0.037037037037037035,0.0,0.9,0.09876543209876543,1.0,0.78,0.25,0.5,0.09999999999999998,0.0
61,overstreet rustic pub stools,162,1,0.6943559465628248,0.8340757224642434,0.05555555555555555,0.0,0.9,0.09259259259259259,1.0,0.75,0.16666666666666666,1.0,0.54,1.0,0.0,0.09999999999999998,0.0
62,7qt slow cooker,157,9,0.5835288276086291,0.6504006604873334,0.06756756756756757,1.0,1.0,0.13513513513513514,1.0,1.0,0.33783783783783783,1.0,1.0,1.0,0.0,0.0,0.0
63,monthly calendar,115,72,1.0,0.9549232378223695,0.09433962264150944,1.0,1.0,0.18867924528301888,1.0,1.0,0.4716981132075472,1.0,1.0,1.0,0.0,0.0,0.0
64,zachary 72.5,77,1,0.8389858920495984,0.8558001472335222,0.02702702702702703,1.0,0.2,0.02702702702702703,1.0,0.1,0.02702702702702703,1.0,0.04,0.14285714285714285,0.0,0.8,0.0
65,gnome fairy garden,156,38,0.6023343810309869,0.5288478065972992,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.3202614379084967,1.0,0.98,1.0,0.0,0.0,0.0
66,novara pergola,69,1,0.8471779732814125,0.8893838149761623,0.15625,1.0,1.0,0.3125,1.0,1.0,0.765625,1.0,0.98,1.0,0.0,0.0,0.0
67,osgood mirror,587,0,1.0,0.9279430769346867,0.01984126984126984,,1.0,0.03373015873015873,,0.95,0.08333333333333333,,0.96,1.0,0.0,0.0,0.0
68,nautical platters,204,89,0.7516714220411039,0.7164798855944793,0.05952380952380952,1.0,1.0,0.11904761904761904,1.0,1.0,0.2976190476190476,1.0,1.0,1.0,0.0,0.0,0.0
69,wall sconce with usb port,235,13,0.36040977414150854,0.4174028762304934,0.04477611940298507,1.0,1.0,0.08955223880597014,1.0,0.95,0.22388059701492538,1.0,0.96,1.0,0.1,0.0,0.0
70,annex dresser,504,1,0.6943559465628248,0.7787676299523247,0.017892644135188866,0.0,0.9,0.03777335984095427,0.0,0.95,0.08946322067594434,1.0,0.92,1.0,0.0,0.09999999999999998,0.0
71,infant girl crib bedding,139,47,0.74591043058532,0.7159835745841063,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.35507246376811596,1.0,1.0,1.0,0.0,0.0,0.0
72,fold in half table,174,85,0.9368077570869662,0.9360510079487332,0.06134969325153374,1.0,1.0,0.12269938650306748,1.0,1.0,0.2883435582822086,1.0,0.94,1.0,0.0,0.0,0.0
73,certified international melamine,181,0,1.0,1.0,0.050314465408805034,,0.8,0.1069182389937107,,0.85,0.2578616352201258,,0.82,1.0,0.0,0.19999999999999996,0.0
74,serta kleinmon,87,3,0.9673399266021623,0.9745547361871417,0.047619047619047616,1.0,0.4,0.09523809523809523,1.0,0.4,0.2261904761904762,1.0,0.38,1.0,0.0,0.6,0.0
75,sheffield home bath set,231,4,0.4700182601018591,0.5378690504794815,0.06569343065693431,0.0,0.9,0.10218978102189781,0.0,0.75,0.2116788321167883,1.0,0.7,1.0,0.0,0.09999999999999998,0.0
76,46 inch closet door,135,2,0.35976286950044806,0.4232476627137094,0.09090909090909091,0.0,0.7,0.16363636363636364,0.0,0.65,0.2909090909090909,0.0,0.62,1.0,0.2,0.30000000000000004,0.0
77,sancroft armchair,661,1,0.6943559465628248,0.7787676299523247,0.015128593040847202,0.0,1.0,0.028744326777609682,0.0,0.95,0.05446293494704992,0.0,0.72,1.0,0.0,0.0,0.0
78,dorel vanity,948,3,0.5159958223394444,0.6229152997582164,0.011723329425556858,0.0,1.0,0.022274325908558032,0.0,0.95,0.05744431418522861,0.0,0.98,1.0,0.0,0.0,0.0
79,palram harmony greenhouses,122,0,0.8415908474314977,0.8281949230706822,0.0761904761904762,,1.0,0.1523809523809524,,1.0,0.4,,0.96,1.0,0.2,0.0,0.0
80,7 draw white dresser,198,39,0.646503863333913,0.6332577657592775,0.03571428571428571,1.0,0.7,0.08163265306122448,1.0,0.8,0.1989795918367347,1.0,0.78,1.0,0.0,0.30000000000000004,0.0
81,orren ellis l shape desk,233,75,0.5804236790276114,0.5639704536583497,0.045662100456621,1.0,1.0,0.0821917808219178,1.0,0.9,0.1506849315068493,1.0,0.66,1.0,0.0,0.0,0.0
82,bathroom vanity with counter space,668,53,0.46345933386044075,0.41731240525920976,0.012232415902140673,1.0,0.8,0.02599388379204893,1.0,0.85,0.05657492354740061,1.0,0.74,1.0,0.0,0.19999999999999996,0.0
83,wall art fiji,103,0,1.0,0.9603789329441843,0.030927835051546393,,0.3,0.07216494845360824,,0.35,0.13402061855670103,,0.28,0.25,0.0,0.7,0.0
84,full metal bed rose gold,299,1,0.0509406755728625,0.14816208180283882,0.0,0.0,0.6,0.004784688995215311,0.0,0.5,0.028708133971291867,0.0,0.54,0.08333333333333333,0.6,0.4,0.0
85,3/4 size mattress,152,0,1.0,1.0,0.018867924528301886,,0.2,0.018867924528301886,,0.1,0.07547169811320754,,0.16,0.25,0.0,0.8,0.0
86,aloe vera plant pot,142,15,0.37962081462451813,0.46058905128998273,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.36231884057971014,1.0,1.0,1.0,0.0,0.0,0.0
87,vlad modular sectional,221,0,1.0,1.0,0.04524886877828054,,1.0,0.09049773755656108,,1.0,0.21266968325791855,,0.94,1.0,0.0,0.0,0.0
88,rose gold lounge,159,1,0.12462099518821831,0.22959354075501656,0.009259259259259259,0.0,0.7,0.027777777777777776,0.0,0.6,0.09259259259259259,0.0,0.5,0.3333333333333333,0.6,0.30000000000000004,0.0
89,whimsical solar lights,142,68,0.8990684392693267,0.8413172503316184,0.05185185185185185,1.0,0.7,0.11851851851851852,1.0,0.8,0.31851851851851853,1.0,0.86,1.0,0.0,0.30000000000000004,0.0
90,filaret outdoor sofa,242,0,1.0,0.9652498273011313,0.03734439834024896,,0.9,0.06639004149377593,,0.85,0.16597510373443983,,0.82,1.0,0.0,0.09999999999999998,0.0
91,industrial pipe dining  table,686,8,0.6396832111914525,0.7180882729630075,0.014925373134328358,1.0,1.0,0.028358208955223882,1.0,0.95,0.04477611940298507,1.0,0.7,1.0,0.0,0.0,0.0
92,antique silver entry table,170,0,1.0,0.9603789329441843,0.03614457831325301,,0.6,0.04819277108433735,,0.4,0.08433734939759036,,0.3,0.5,0.0,0.4,0.0
93,outdoor sectional dining,233,58,0.5726361401144231,0.5501873128351188,0.03619909502262444,1.0,0.8,0.06334841628959276,1.0,0.7,0.10407239819004525,1.0,0.5,0.5,0.0,0.19999999999999996,0.0
94,kohler whitehaven farmhouse kitchen sink,197,4,0.6237531360896934,0.7009825860667902,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
95,entertainment stand end table,820,49,0.5518406486177495,0.5207808476940474,0.007361963190184049,1.0,0.6,0.011042944785276074,1.0,0.45,0.026993865030674847,1.0,0.44,1.0,0.0,0.4,0.0
96,bar room wall decor,384,75,0.8990684392693267,0.842687519504371,0.03546099290780142,1.0,1.0,0.06382978723404255,1.0,0.9,0.14184397163120568,1.0,0.8,1.0,0.0,0.0,0.0
97,regner power loom red,197,1,0.8259896754927477,0.8740472256188766,0.03571428571428571,1.0,0.7,0.0663265306122449,1.0,0.65,0.14795918367346939,1.0,0.58,1.0,0.0,0.30000000000000004,0.0
98,gracie oaks 62 oller 14 ceiling fan,124,0,1.0,1.0,0.08849557522123894,,1.0,0.17699115044247787,,1.0,0.4336283185840708,,1.0,1.0,0.0,0.0,0.0
99,arched christmas tree,121,0,1.0,1.0,0.09009009009009009,,1.0,0.16216216216216217,,0.9,0.3963963963963964,,0.9,1.0,0.0,0.0,0.0
100,tufted upholstered bed diamond,887,211,0.8108582970019788,0.6646791347588432,0.008620689655172414,1.0,0.7,0.017241379310344827,1.0,0.7,0.03694581280788178,1.0,0.6,1.0,0.0,0.30000000000000004,0.0
101,48 in entry table with side by side drawer,283,4,0.6005540286277394,0.6408385731494282,0.019305019305019305,1.0,0.5,0.03088803088803089,1.0,0.4,0.04633204633204633,1.0,0.26,1.0,0.0,0.5,0.0
102,flamingo,68,57,0.914856882358379,0.945051411928014,0.15789473684210525,1.0,1.0,0.3333333333333333,1.0,1.0,0.8421052631578947,1.0,1.0,1.0,0.1,0.0,0.0
103,kitchen anti fatigue mats,368,230,0.8611375561264455,0.88882385203111,0.027247956403269755,1.0,1.0,0.05449591280653951,1.0,1.0,0.1362397820163488,1.0,1.0,1.0,0.0,0.0,0.0
104,flour and sugar containers,179,12,0.49172233893712536,0.5645337594660157,0.05056179775280899,1.0,0.9,0.09550561797752809,1.0,0.85,0.2303370786516854,1.0,0.82,1.0,0.0,0.09999999999999998,0.0
105,outdoor movie screen,149,62,1.0,1.0,0.07352941176470588,1.0,1.0,0.14705882352941177,1.0,1.0,0.36764705882352944,1.0,1.0,1.0,0.0,0.0,0.0
106,bed risers,2245,36,0.955830517697074,0.9495844779449276,0.10526315789473684,1.0,1.0,0.21052631578947367,1.0,1.0,0.4105263157894737,1.0,1.0,1.0,0.0,0.0,0.0
107,front porch furniture sets,309,43,0.5705181411261643,0.534702450517807,0.0,0.0,0.0,0.009900990099009901,1.0,0.15,0.04950495049504951,1.0,0.3,0.06666666666666667,0.0,1.0,0.0
108,ayesha curry kitchen,131,81,1.0,1.0,0.07936507936507936,1.0,1.0,0.15873015873015872,1.0,1.0,0.3968253968253968,1.0,1.0,1.0,0.0,0.0,0.0
109,hillsby oriental rug,247,39,0.7869669149567194,0.791768805890513,0.024291497975708502,1.0,0.6,0.05263157894736842,1.0,0.65,0.12550607287449392,1.0,0.62,0.3333333333333333,0.0,0.4,0.0
110,mila task chair,348,0,1.0,1.0,0.02881844380403458,,1.0,0.05763688760806916,,1.0,0.12968299711815562,,0.9,1.0,0.0,0.0,0.0
111,delta trinsic,161,69,1.0,0.9772913518293451,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.3032258064516129,1.0,0.94,1.0,0.0,0.0,0.0
112,pineapple,271,266,1.0,1.0,0.03759398496240601,1.0,1.0,0.07518796992481203,1.0,1.0,0.18796992481203006,1.0,1.0,1.0,0.0,0.0,0.0
113,led light strip,432,75,1.0,0.9735859552961229,0.026455026455026454,1.0,1.0,0.05291005291005291,1.0,1.0,0.13227513227513227,1.0,1.0,1.0,0.0,0.0,0.0
114,geralyn upholstered storage platform bed,1252,3,0.5159958223394444,0.6632033324068646,0.008136696501220505,0.0,1.0,0.01627339300244101,1.0,1.0,0.03824247355573637,1.0,0.94,1.0,0.0,0.0,0.0
115,peacock,224,202,1.0,1.0,0.04878048780487805,1.0,1.0,0.0975609756097561,1.0,1.0,0.24390243902439024,1.0,1.0,1.0,0.0,0.0,0.0
116,brockham solid blackout thermal grommet curtain panels,595,0,1.0,1.0,0.01721170395869191,,1.0,0.03442340791738382,,1.0,0.08605851979345955,,1.0,1.0,0.0,0.0,0.0
117,tall storage cabinet,430,128,0.8311363972596455,0.7756757884479819,0.0166270783847981,1.0,0.7,0.026128266033254157,1.0,0.55,0.06175771971496437,1.0,0.52,1.0,0.0,0.30000000000000004,0.0
118,body pillow case,216,94,1.0,1.0,0.046296296296296294,1.0,1.0,0.09259259259259259,1.0,1.0,0.22685185185185186,1.0,0.98,1.0,0.0,0.0,0.0
119,welcome sign,441,158,1.0,0.8999582478089923,0.0273972602739726,1.0,1.0,0.0547945205479452,1.0,1.0,0.136986301369863,1.0,1.0,1.0,0.0,0.0,0.0
120,zodiac pillow,979,33,0.9510907186004265,0.8997138581484242,0.012077294685990338,1.0,1.0,0.024154589371980676,1.0,1.0,0.059178743961352656,1.0,1.0,1.0,0.0,0.0,0.0
121,upholstered bed,2977,726,0.8532721558012799,0.7294905304108583,0.006165228113440197,1.0,1.0,0.009247842170160296,1.0,1.0,0.02466091245376079,1.0,0.94,1.0,0.0,0.0,0.0
122,king size bed,448,375,0.6678067093893126,0.7370687900124918,0.011904761904761904,1.0,0.6,0.030952380952380953,1.0,0.7,0.05238095238095238,1.0,0.5,0.3333333333333333,0.1,0.4,0.0
123,entrance table,4329,187,0.5147472496650924,0.4405237926545722,0.0035087719298245615,1.0,0.9,0.005263157894736842,1.0,0.85,0.009649122807017544,1.0,0.7,1.0,0.1,0.09999999999999998,0.0
124,unique coffee tables,1467,324,0.6040081348062457,0.5102828534849168,0.006191950464396285,1.0,1.0,0.010061919504643963,1.0,0.85,0.03018575851393189,1.0,0.94,1.0,0.2,0.0,0.0
125,boho bed frame,283,1,0.36216112107034326,0.5383171852772023,0.008,0.0,0.5,0.02,0.0,0.45,0.068,0.0,0.42,0.25,0.3,0.5,0.0
126,leather dining chairs,719,241,1.0,1.0,0.01327433628318584,1.0,0.9,0.02654867256637168,1.0,0.9,0.06637168141592921,1.0,0.9,1.0,0.0,0.09999999999999998,0.0
127,wine bar,1580,159,0.7492924753903671,0.6413085092141583,0.02867383512544803,1.0,1.0,0.04659498207885305,1.0,1.0,0.11827956989247312,1.0,0.94,1.0,0.2,0.0,0.0
128,block coffee table,1455,113,0.6738109341664468,0.6475685515112611,0.005860805860805861,1.0,0.8,0.012454212454212455,1.0,0.85,0.0336996336996337,1.0,0.94,1.0,0.0,0.19999999999999996,0.0
129,wainscoting ideas,185,28,0.5449468848224347,0.4246099952504838,0.042105263157894736,1.0,0.6,0.05263157894736842,1.0,0.45,0.08421052631578947,1.0,0.24,1.0,0.2,0.4,0.0
130,entertainment console,875,187,0.8018189357052955,0.7993043792076823,0.0034562211981566822,1.0,0.3,0.009216589861751152,1.0,0.4,0.027649769585253458,1.0,0.48,0.3333333333333333,0.0,0.7,0.0
131,kids chair,3479,173,1.0,0.9777083390768576,0.0055309734513274336,1.0,1.0,0.009402654867256638,1.0,0.85,0.01991150442477876,1.0,0.84,1.0,0.0,0.0,0.0
132,farmhouse cabinet,1260,42,0.5264147127186602,0.5406815998743748,0.01015228426395939,1.0,1.0,0.02030456852791878,1.0,0.9,0.0338409475465313,1.0,0.62,1.0,0.4,0.0,0.0
133,outdoor light fixtures,227,170,0.8814802638931606,0.8862044818021123,0.04,1.0,0.8,0.065,1.0,0.75,0.15,1.0,0.68,1.0,0.0,0.19999999999999996,0.0
134,black hanging bookshelf,150,3,0.5159958223394444,0.5568864141333034,0.02459016393442623,0.0,0.3,0.04918032786885246,0.0,0.3,0.09016393442622951,0.0,0.22,0.25,0.0,0.7,0.0
135,low profile loveseat recliner,552,10,0.4275841594991668,0.548772723328276,0.0472972972972973,1.0,0.7,0.060810810810810814,1.0,0.5,0.18243243243243243,1.0,0.56,1.0,0.0,0.30000000000000004,0.0
136,black fluffy stool,166,0,0.77990823370192,0.8579599603663427,0.0,,0.1,0.024242424242424242,,0.25,0.048484848484848485,,0.18,0.08333333333333333,0.1,0.9,0.0
137,orren ellis l shaped desk,233,80,0.6672923966931299,0.6201405745586089,0.03940886699507389,1.0,0.9,0.06896551724137931,1.0,0.85,0.13793103448275862,1.0,0.66,1.0,0.1,0.09999999999999998,0.0
138,glass doors for bath,172,142,1.0,1.0,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.29411764705882354,1.0,0.92,1.0,0.0,0.0,0.0
139,auburn throw pillows,339,0,0.88995411685096,0.8905953420177884,0.03614457831325301,,1.0,0.0642570281124498,,0.9,0.14457831325301204,,0.84,1.0,0.1,0.0,0.0
