query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
16,blk 18x18 seat cushions,493,4,0.704001177685908,0.7647586973728638,0.015037593984962405,1.0,0.4,0.03007518796992481,1.0,0.4,0.07894736842105263,1.0,0.42,1.0,0.0,0.6,0.0
17,closet storage with zipper,103,21,0.6460000622137831,0.5351182311025532,0.038834951456310676,1.0,0.4,0.05825242718446602,1.0,0.3,0.21359223300970873,1.0,0.44,1.0,0.0,0.6,0.0
18,chrome bathroom 4 light vanity light,1053,34,0.6979570834298974,0.7103793512580624,0.032846715328467155,1.0,0.9,0.06569343065693431,1.0,0.9,0.1678832116788321,1.0,0.94,1.0,0.0,0.09999999999999998,0.0
19,gurney  slade 56,14,0,0.9363792118010483,0.9941862118847538,0.6,,0.6,0.6,,0.3,0.7,,0.14,0.5,0.0,0.4,0.0
20,foutains with brick look,94,12,0.2599694112339733,0.36468348534126,0.022222222222222223,0.0,0.3,0.07777777777777778,0.0,0.4,0.12222222222222222,0.0,0.26,0.125,0.1,0.7,0.0
21,living curtains pearl,127,1,1.0,1.0,0.03937007874015748,1.0,0.5,0.047244094488188976,1.0,0.3,0.06299212598425197,1.0,0.16,1.0,0.0,0.5,0.0
22,light and navy blue decorative pillow,251,22,0.6507136678945618,0.63364709121881,0.04081632653061224,1.0,0.8,0.07653061224489796,1.0,0.75,0.1326530612244898,1.0,0.52,1.0,0.0,0.19999999999999996,0.0
23,stoneford end tables white and wood,1266,0,1.0,1.0,0.008143322475570033,,1.0,0.014657980456026058,,0.9,0.03908794788273615,,0.96,1.0,0.0,0.0,0.0
24,wood coffee table set by storage,2559,84,0.618923621405608,0.6143113861332515,0.004764173415912339,1.0,1.0,0.00857551214864221,1.0,0.9,0.021438780371605525,1.0,0.9,1.0,0.0,0.0,0.0
25,sunflower,242,227,1.0,1.0,0.04329004329004329,1.0,1.0,0.08658008658008658,1.0,1.0,0.21212121212121213,1.0,0.98,1.0,0.0,0.0,0.0
26,leather chairs,3746,876,1.0,0.9735859552961229,0.0030422878004259203,1.0,1.0,0.0060845756008518406,1.0,1.0,0.014298752662001825,1.0,0.94,1.0,0.0,0.0,0.0
27,outdoor welcome rug,344,100,0.7791738025574314,0.8310719377821209,0.023391812865497075,1.0,0.8,0.02631578947368421,1.0,0.45,0.06725146198830409,1.0,0.46,1.0,0.0,0.19999999999999996,0.0
28,rooster decor,725,175,1.0,0.9735859552961229,0.03333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
29,bathroom vanity knobs,802,138,0.2863459897524692,0.3235925928692016,0.014492753623188406,1.0,0.9,0.043478260869565216,1.0,0.95,0.057971014492753624,1.0,0.9,1.0,0.7,0.09999999999999998,0.0
30,3 1/2 inch drawer pull,549,88,0.4769219861846581,0.5199895027735851,0.020588235294117647,1.0,0.7,0.047058823529411764,1.0,0.8,0.1264705882352941,1.0,0.86,1.0,0.0,0.30000000000000004,0.0
31,burnt orange curtains,168,1,0.7863639746437393,0.8453652093485086,0.023809523809523808,0.0,0.4,0.041666666666666664,0.0,0.35,0.15476190476190477,1.0,0.52,1.0,0.0,0.6,0.0
32,dark gray dresser,211,3,0.9673399266021623,0.9745547361871417,0.03296703296703297,1.0,0.6,0.07142857142857142,1.0,0.65,0.13186813186813187,1.0,0.48,1.0,0.0,0.4,0.0
33,non slip shower floor tile,669,125,0.6438820632255243,0.6739157996257072,0.02077922077922078,1.0,0.8,0.04155844155844156,1.0,0.8,0.10909090909090909,1.0,0.84,1.0,0.0,0.19999999999999996,0.0
34,bar stool with backrest,740,374,0.8611375561264455,0.8182337841603907,0.012244897959183673,1.0,0.9,0.024489795918367346,1.0,0.9,0.055782312925170066,1.0,0.82,0.5,0.0,0.09999999999999998,0.0
35,enclosed shoe rack,174,51,0.37574719213263447,0.3607058529245928,0.05813953488372093,1.0,1.0,0.11627906976744186,1.0,1.0,0.28488372093023256,1.0,0.98,1.0,0.0,0.0,0.0
36,laundry basket with wheels,157,37,0.7659543835545644,0.663818045017405,0.04487179487179487,1.0,0.7,0.10897435897435898,1.0,0.85,0.2692307692307692,1.0,0.84,1.0,0.0,0.30000000000000004,0.0
37,bar stool 24 inches height,875,110,0.42465647353220787,0.439674613301455,0.010935601458080195,1.0,0.9,0.023086269744835967,1.0,0.95,0.05710814094775213,1.0,0.94,1.0,0.0,0.09999999999999998,0.0
38,calvin patio chair,255,1,0.9539959859595428,0.9127939348338443,0.0330188679245283,1.0,0.7,0.05660377358490566,1.0,0.65,0.10849056603773585,1.0,0.54,1.0,0.0,0.30000000000000004,0.0
39,door jewelry organizer,149,31,0.46988949834572724,0.4437538843863828,0.06711409395973154,1.0,1.0,0.1342281879194631,1.0,1.0,0.3288590604026846,1.0,0.98,1.0,0.0,0.0,0.0
40,elegant executive chair,166,40,0.7310251457182152,0.6126992919670486,0.054878048780487805,1.0,0.9,0.11585365853658537,1.0,0.95,0.29878048780487804,1.0,0.98,1.0,0.0,0.09999999999999998,0.0
41,closet pull out valet rod,143,19,0.7507254855161793,0.6966959220846102,0.1125,1.0,1.0,0.225,1.0,1.0,0.525,1.0,0.98,1.0,0.1,0.0,0.0
42,toddler couch fold out,149,3,0.7012146951991628,0.7701568319173893,0.10666666666666667,1.0,0.8,0.18666666666666668,1.0,0.7,0.24,1.0,0.4,1.0,0.0,0.19999999999999996,0.0
43,solid teak end table,1231,22,1.0,0.9316010174962649,0.009514747859181731,1.0,1.0,0.016175071360608945,1.0,0.85,0.038058991436726926,1.0,0.8,1.0,0.0,0.0,0.0
44,chrome shower head and valve,219,33,0.5944553905869442,0.6420398603939762,0.04608294930875576,1.0,1.0,0.09216589861751152,1.0,1.0,0.22119815668202766,1.0,0.96,1.0,0.0,0.0,0.0
45,70s inspired furniture,169,20,0.23876248183432272,0.23615565632292904,0.07476635514018691,0.0,0.9,0.12149532710280374,0.0,0.9,0.14018691588785046,0.0,0.42,0.3333333333333333,0.1,0.09999999999999998,0.0
46,beach blue headboard,104,5,0.3691420042472797,0.49088940649741614,0.0,0.0,0.0,0.0196078431372549,0.0,0.1,0.0196078431372549,0.0,0.04,0.09090909090909091,0.0,1.0,0.0
47,porcelain loaf pan,105,0,1.0,1.0,0.1,,1.0,0.2,,1.0,0.5,,1.0,1.0,0.0,0.0,1.0
48,arwen table lamp,282,1,1.0,1.0,0.028368794326241134,1.0,0.8,0.05673758865248227,1.0,0.8,0.1276595744680851,1.0,0.72,1.0,0.0,0.19999999999999996,0.0
49,moen matte black hooks,135,0,1.0,1.0,0.06896551724137931,,0.8,0.14655172413793102,,0.85,0.16379310344827586,,0.38,1.0,0.0,0.19999999999999996,0.0
50,tufted chair with gold legs,404,28,0.7580753931105215,0.7045295879372313,0.017902813299232736,1.0,0.7,0.030690537084398978,1.0,0.6,0.08951406649616368,1.0,0.7,0.5,0.0,0.30000000000000004,0.0
51,kohen 5 drawer dresser,595,1,1.0,1.0,0.017006802721088437,1.0,1.0,0.034013605442176874,1.0,1.0,0.08333333333333333,1.0,0.98,1.0,0.0,0.0,0.0
52,westling coffee table,1433,0,1.0,1.0,0.005633802816901409,,0.8,0.01267605633802817,,0.9,0.03380281690140845,,0.96,0.5,0.0,0.19999999999999996,0.0
53,carolyn console table,610,0,1.0,1.0,0.01639344262295082,,1.0,0.03278688524590164,,1.0,0.08196721311475409,,1.0,1.0,0.0,0.0,0.0
54,wayfair sleep zippered,143,5,0.6267490438585046,0.6987816321803604,0.07246376811594203,1.0,1.0,0.12318840579710146,1.0,0.85,0.3115942028985507,1.0,0.88,1.0,0.0,0.0,0.0
55,tollette teal outdoor rug,171,1,1.0,1.0,0.058823529411764705,1.0,1.0,0.11764705882352941,1.0,1.0,0.29411764705882354,1.0,1.0,1.0,0.0,0.0,0.0
56,royal blue counter height chairs,344,0,0.6754160255557639,0.6842698494007612,0.021645021645021644,,0.8,0.03463203463203463,,0.65,0.07792207792207792,,0.6,1.0,0.3,0.19999999999999996,0.0
57,jordanna solid wood rocking,1406,1,1.0,1.0,0.05263157894736842,1.0,1.0,0.1,1.0,0.95,0.23157894736842105,1.0,0.88,1.0,0.0,0.0,0.0
58,medium size chandelier,164,63,0.5308346023879925,0.5753112463038537,0.024691358024691357,1.0,0.4,0.06790123456790123,1.0,0.6,0.1419753086419753,1.0,0.48,0.25,0.0,0.6,0.0
59,broadway lever,165,43,1.0,1.0,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.3096774193548387,1.0,0.98,1.0,0.0,0.0,0.0
60,capricorn chest,332,3,0.7260062664908333,0.7865331548008012,0.009259259259259259,1.0,1.0,0.037037037037037035,1.0,0.95,0.11728395061728394,1.0,0.92,1.0,0.7,0.0,0.0
61,overstreet rustic pub stools,162,1,1.0,1.0,0.06172839506172839,1.0,1.0,0.1111111111111111,1.0,0.9,0.2654320987654321,1.0,0.86,1.0,0.0,0.0,0.0
62,7qt slow cooker,157,9,0.4839870941316235,0.5668421177010761,0.06756756756756757,1.0,1.0,0.13513513513513514,1.0,1.0,0.33783783783783783,1.0,1.0,1.0,0.0,0.0,0.0
63,monthly calendar,115,72,1.0,0.9777083390768576,0.09433962264150944,1.0,1.0,0.18867924528301888,1.0,1.0,0.4716981132075472,1.0,1.0,1.0,0.0,0.0,0.0
64,zachary 72.5,77,1,1.0,1.0,0.02702702702702703,1.0,0.2,0.02702702702702703,1.0,0.1,0.02702702702702703,1.0,0.04,1.0,0.0,0.8,0.0
65,gnome fairy garden,156,38,0.589088768612251,0.5118476353964263,0.06535947712418301,1.0,1.0,0.12418300653594772,1.0,1.0,0.3202614379084967,1.0,1.0,1.0,0.0,0.0,0.0
66,novara pergola,69,1,1.0,1.0,0.15625,1.0,1.0,0.3125,1.0,1.0,0.765625,1.0,0.98,1.0,0.0,0.0,0.0
67,osgood mirror,587,0,0.7624164915943119,0.7429736871504141,0.00992063492063492,,0.8,0.023809523809523808,,0.9,0.061507936507936505,,0.96,1.0,0.3,0.19999999999999996,0.0
68,nautical platters,204,89,0.6431637888166241,0.6074220584875489,0.05952380952380952,1.0,1.0,0.11904761904761904,1.0,1.0,0.2976190476190476,1.0,1.0,1.0,0.0,0.0,0.0
69,wall sconce with usb port,235,13,0.7282834875811834,0.7904613628741366,0.04477611940298507,1.0,1.0,0.07960199004975124,1.0,0.95,0.15920398009950248,1.0,0.76,1.0,0.1,0.0,0.0
70,annex dresser,504,1,0.9035800363421509,0.930208957641895,0.015904572564612324,1.0,0.9,0.033797216699801194,1.0,0.9,0.0874751491053678,1.0,0.9,1.0,0.1,0.09999999999999998,0.0
71,infant girl crib bedding,139,47,0.5773497457952017,0.6127652909939496,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.35507246376811596,1.0,0.98,1.0,0.0,0.0,0.0
72,fold in half table,174,85,0.8532721558012799,0.865685573188413,0.06134969325153374,1.0,1.0,0.1165644171779141,1.0,1.0,0.3006134969325153,1.0,1.0,1.0,0.0,0.0,0.0
73,certified international melamine,181,0,0.88995411685096,0.8571136822862181,0.05660377358490566,,1.0,0.07547169811320754,,0.75,0.15723270440251572,,0.56,1.0,0.1,0.0,1.0
74,serta kleinmon,87,3,0.9842543681010357,0.9877326743057525,0.08333333333333333,1.0,0.7,0.16666666666666666,1.0,0.7,0.5,1.0,0.84,1.0,0.0,0.30000000000000004,0.0
75,sheffield home bath set,231,4,0.36657111104369045,0.4760371130140976,0.051094890510948905,1.0,0.9,0.0948905109489051,1.0,0.8,0.22627737226277372,1.0,0.82,0.25,0.2,0.09999999999999998,0.0
76,46 inch closet door,135,2,0.38922463155150144,0.39393523373700157,0.05454545454545454,1.0,0.6,0.09090909090909091,1.0,0.6,0.21818181818181817,1.0,0.58,0.25,0.3,0.4,0.0
77,sancroft armchair,661,1,0.6943559465628248,0.7787676299523247,0.01361573373676248,0.0,0.9,0.02723146747352496,0.0,0.9,0.06959152798789713,0.0,0.92,1.0,0.0,0.09999999999999998,0.0
78,dorel vanity,948,3,0.5159958223394444,0.6229152997582164,0.010550996483001172,0.0,0.9,0.022274325908558032,0.0,0.95,0.05158264947245018,0.0,0.96,0.5,0.0,0.09999999999999998,0.0
79,palram harmony greenhouses,122,0,0.6442227883107536,0.6655686754779269,0.06666666666666667,,1.0,0.13333333333333333,,1.0,0.3047619047619048,,0.8,0.5,0.3,0.0,0.0
80,7 draw white dresser,198,39,0.7932191042356415,0.8206749316184836,0.04591836734693878,1.0,0.9,0.09693877551020408,1.0,0.95,0.22959183673469388,1.0,0.9,1.0,0.0,0.09999999999999998,0.0
81,orren ellis l shape desk,233,75,0.4956447291348236,0.5308299566180064,0.0045662100456621,1.0,0.2,0.0228310502283105,1.0,0.35,0.1506849315068493,1.0,0.7,1.0,0.1,0.8,0.0
82,bathroom vanity with counter space,668,53,0.49770037029839076,0.4836120934552169,0.01529051987767584,1.0,1.0,0.02599388379204893,1.0,0.85,0.06574923547400612,1.0,0.86,1.0,0.0,0.0,0.0
83,wall art fiji,103,0,1.0,1.0,0.05154639175257732,,0.5,0.061855670103092786,,0.3,0.16494845360824742,,0.32,0.25,0.0,0.5,0.0
84,full metal bed rose gold,299,1,0.04417547261095612,0.03197524831186295,0.0,0.0,0.8,0.004784688995215311,0.0,0.65,0.004784688995215311,0.0,0.6,0.07142857142857142,0.8,0.19999999999999996,0.0
85,3/4 size mattress,152,0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.05660377358490566,,0.12,0.04,0.0,1.0,0.0
86,aloe vera plant pot,142,15,0.43450812738535693,0.5051033047446088,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.35507246376811596,1.0,0.98,1.0,0.0,0.0,0.0
87,vlad modular sectional,221,0,1.0,1.0,0.04524886877828054,,1.0,0.08597285067873303,,0.95,0.21266968325791855,,0.94,1.0,0.0,0.0,0.0
88,rose gold lounge,159,1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.75,0.037037037037037035,1.0,0.64,0.02857142857142857,0.7,0.30000000000000004,0.0
89,whimsical solar lights,142,68,0.8803485966094551,0.8525725037283715,0.07407407407407407,1.0,1.0,0.14074074074074075,1.0,0.95,0.2740740740740741,1.0,0.78,1.0,0.0,0.0,0.0
90,filaret outdoor sofa,242,0,1.0,1.0,0.02074688796680498,,0.5,0.03734439834024896,,0.45,0.11618257261410789,,0.58,1.0,0.0,0.5,0.0
91,industrial pipe dining  table,686,8,0.4597401526119493,0.605893592055277,0.005970149253731343,1.0,0.8,0.007462686567164179,1.0,0.5,0.03582089552238806,1.0,0.6,1.0,0.4,0.19999999999999996,0.0
92,antique silver entry table,170,0,0.8611375561264456,0.9103827127966565,0.012048192771084338,,0.3,0.04216867469879518,,0.4,0.10843373493975904,,0.38,0.3333333333333333,0.1,0.7,0.0
93,outdoor sectional dining,233,58,0.4912202964490275,0.46009959098666486,0.01809954751131222,1.0,0.5,0.05429864253393665,1.0,0.7,0.16289592760180996,1.0,0.78,1.0,0.1,0.5,0.0
94,kohler whitehaven farmhouse kitchen sink,197,4,0.7458773242569755,0.7980392327188106,0.06666666666666667,1.0,1.0,0.13333333333333333,1.0,1.0,0.30666666666666664,1.0,0.98,1.0,0.0,0.0,0.0
95,entertainment stand end table,820,49,0.5289578556346352,0.4595830125846675,0.006134969325153374,1.0,0.5,0.012269938650306749,1.0,0.5,0.03190184049079755,1.0,0.52,1.0,0.0,0.5,0.0
96,bar room wall decor,384,75,0.8585157560180571,0.8822766439086367,0.03546099290780142,1.0,1.0,0.06028368794326241,1.0,0.85,0.1099290780141844,1.0,0.64,1.0,0.0,0.0,0.0
97,regner power loom red,197,1,1.0,1.0,0.05102040816326531,1.0,1.0,0.10204081632653061,1.0,1.0,0.25510204081632654,1.0,1.0,1.0,0.0,0.0,0.0
98,gracie oaks 62 oller 14 ceiling fan,124,0,1.0,1.0,0.035398230088495575,,0.4,0.11504424778761062,,0.65,0.3274336283185841,,0.74,0.25,0.0,0.6,0.0
99,arched christmas tree,121,0,0.92663607790064,0.9526533201221141,0.07207207207207207,,0.9,0.15315315315315314,,0.9,0.3783783783783784,,0.86,1.0,0.1,0.09999999999999998,0.0
100,tufted upholstered bed diamond,887,211,0.778550859274018,0.7143399933288722,0.008620689655172414,1.0,0.7,0.017241379310344827,1.0,0.7,0.04187192118226601,1.0,0.68,1.0,0.0,0.30000000000000004,0.0
101,48 in entry table with side by side drawer,283,4,0.5500559001289844,0.5810465221631259,0.015444015444015444,0.0,0.4,0.019305019305019305,1.0,0.25,0.05019305019305019,1.0,0.28,1.0,0.0,0.6,0.0
102,flamingo,68,57,1.0,0.9603789329441845,0.17543859649122806,1.0,1.0,0.3333333333333333,1.0,1.0,0.8070175438596491,1.0,0.98,1.0,0.0,0.0,0.0
103,kitchen anti fatigue mats,368,230,0.8650111786183293,0.8674241795507903,0.027247956403269755,1.0,1.0,0.05449591280653951,1.0,1.0,0.1362397820163488,1.0,1.0,1.0,0.0,0.0,0.0
104,flour and sugar containers,179,12,0.558656096551199,0.6167212994324773,0.05056179775280899,1.0,0.9,0.08426966292134831,1.0,0.75,0.23595505617977527,1.0,0.84,1.0,0.0,0.09999999999999998,0.0
105,outdoor movie screen,149,62,1.0,1.0,0.07352941176470588,1.0,1.0,0.14705882352941177,1.0,1.0,0.33088235294117646,1.0,0.96,1.0,0.0,0.0,0.0
106,bed risers,2245,36,1.0,0.9399703720725183,0.10526315789473684,1.0,1.0,0.2,1.0,1.0,0.43157894736842106,1.0,1.0,1.0,0.0,0.0,0.0
107,front porch furniture sets,309,43,0.6543944674970797,0.6803490424835419,0.009900990099009901,1.0,0.3,0.0231023102310231,1.0,0.35,0.026402640264026403,1.0,0.2,0.5,0.0,0.7,0.0
108,ayesha curry kitchen,131,81,1.0,0.9547677992955106,0.07936507936507936,1.0,1.0,0.15873015873015872,1.0,1.0,0.3888888888888889,1.0,1.0,1.0,0.0,0.0,0.0
109,hillsby oriental rug,247,39,1.0,1.0,0.04048582995951417,1.0,1.0,0.08097165991902834,1.0,1.0,0.19838056680161945,1.0,0.98,1.0,0.0,0.0,0.0
110,mila task chair,348,0,1.0,1.0,0.02881844380403458,,1.0,0.05763688760806916,,1.0,0.14121037463976946,,0.98,1.0,0.0,0.0,0.0
111,delta trinsic,161,69,0.9477344873475497,0.9662695446835886,0.06451612903225806,1.0,1.0,0.12258064516129032,1.0,0.95,0.3032258064516129,1.0,0.94,1.0,0.0,0.0,0.0
112,pineapple,271,266,1.0,1.0,0.03759398496240601,1.0,1.0,0.07518796992481203,1.0,1.0,0.18796992481203006,1.0,1.0,1.0,0.0,0.0,0.0
113,led light strip,432,75,1.0,0.9777083390768576,0.026455026455026454,1.0,1.0,0.05291005291005291,1.0,1.0,0.13227513227513227,1.0,1.0,1.0,0.0,0.0,0.0
114,geralyn upholstered storage platform bed,1252,3,0.7431286862216819,0.7998731274903537,0.007323026851098454,1.0,0.9,0.015459723352318959,1.0,0.95,0.03986981285598047,1.0,0.98,1.0,0.0,0.09999999999999998,0.0
115,peacock,224,202,1.0,1.0,0.04878048780487805,1.0,1.0,0.0975609756097561,1.0,1.0,0.24390243902439024,1.0,1.0,1.0,0.0,0.0,0.0
116,brockham solid blackout thermal grommet curtain panels,595,0,1.0,1.0,0.01721170395869191,,1.0,0.03442340791738382,,1.0,0.08605851979345955,,1.0,1.0,0.0,0.0,0.0
117,tall storage cabinet,430,128,0.7957756462290442,0.8175487002863235,0.019002375296912115,1.0,0.8,0.0332541567695962,1.0,0.7,0.047505938242280284,1.0,0.4,1.0,0.0,0.19999999999999996,0.0
118,body pillow case,216,94,1.0,1.0,0.046296296296296294,1.0,1.0,0.09259259259259259,1.0,1.0,0.23148148148148148,1.0,1.0,1.0,0.0,0.0,1.0
119,welcome sign,441,158,0.9074250374176304,0.9402551418644377,0.0273972602739726,1.0,1.0,0.0547945205479452,1.0,1.0,0.136986301369863,1.0,1.0,1.0,0.0,0.0,0.0
120,zodiac pillow,979,33,1.0,0.949539074312115,0.012077294685990338,1.0,1.0,0.024154589371980676,1.0,1.0,0.05434782608695652,1.0,1.0,1.0,0.0,0.0,1.0
121,upholstered bed,2977,726,0.6043638287786853,0.7112318418393431,0.004932182490752158,1.0,1.0,0.010480887792848335,1.0,1.0,0.027743526510480888,1.0,1.0,1.0,0.2,0.0,0.0
122,king size bed,448,375,0.6613884975950806,0.755881433757978,0.004761904761904762,1.0,0.3,0.016666666666666666,1.0,0.45,0.04285714285714286,1.0,0.4,0.25,0.1,0.7,0.0
123,entrance table,4329,187,0.5289764070453317,0.4137502824279676,0.0021929824561403508,1.0,0.8,0.0043859649122807015,1.0,0.7,0.0043859649122807015,1.0,0.32,1.0,0.3,0.19999999999999996,0.0
124,unique coffee tables,1467,324,0.4706239294902155,0.5061230499179424,0.006191950464396285,1.0,1.0,0.013157894736842105,1.0,1.0,0.034055727554179564,1.0,0.98,0.5,0.2,0.0,0.0
125,boho bed frame,283,1,0.24157463510009342,0.39619360404979886,0.0,0.0,0.1,0.004,0.0,0.1,0.012,0.0,0.16,0.09090909090909091,0.1,0.9,0.0
126,leather dining chairs,719,241,1.0,1.0,0.014749262536873156,1.0,1.0,0.028023598820058997,1.0,0.95,0.06784660766961652,1.0,0.92,1.0,0.0,0.0,0.0
127,wine bar,1580,159,0.7353797772725617,0.7689281299657464,0.021505376344086023,1.0,0.9,0.05017921146953405,1.0,0.9,0.13261648745519714,1.0,0.94,1.0,0.3,0.09999999999999998,0.0
128,block coffee table,1455,113,1.0,1.0,0.007326007326007326,1.0,1.0,0.014652014652014652,1.0,1.0,0.03663003663003663,1.0,1.0,1.0,0.0,0.0,0.0
129,wainscoting ideas,185,28,0.4768863151867779,0.30776685674892323,0.031578947368421054,1.0,0.7,0.042105263157894736,1.0,0.4,0.042105263157894736,1.0,0.2,1.0,0.4,0.30000000000000004,0.0
130,entertainment console,875,187,0.544610794872989,0.6818691508442078,0.0069124423963133645,1.0,0.6,0.013824884792626729,1.0,0.6,0.026497695852534562,1.0,0.46,1.0,0.0,0.4,0.0
131,kids chair,3479,173,0.9216017310213247,0.8914891682712975,0.00497787610619469,1.0,1.0,0.009402654867256638,1.0,0.95,0.022123893805309734,1.0,0.9,1.0,0.1,0.0,0.0
132,farmhouse cabinet,1260,42,0.5226098836930924,0.4336887698618071,0.00338409475465313,1.0,0.3,0.01015228426395939,1.0,0.45,0.018612521150592216,1.0,0.4,0.25,0.1,0.7,0.0
133,outdoor light fixtures,227,170,1.0,0.863060155611856,0.01,1.0,0.2,0.015,1.0,0.15,0.04,1.0,0.16,1.0,0.0,0.8,0.0
134,black hanging bookshelf,150,3,0.393804182122125,0.44233381296224483,0.02459016393442623,0.0,0.3,0.03278688524590164,0.0,0.25,0.06557377049180328,0.0,0.22,0.5,0.0,0.7,0.0
135,low profile loveseat recliner,552,10,0.3333333333333333,0.5003938794264451,0.05405405405405406,0.0,0.8,0.10135135135135136,1.0,0.75,0.23648648648648649,1.0,0.72,0.5,0.0,0.19999999999999996,0.0
136,black fluffy stool,166,0,0.92663607790064,0.9526533201221141,0.0,,0.0,0.0,,0.0,0.012121212121212121,,0.04,0.03125,0.0,1.0,0.0
137,orren ellis l shaped desk,233,80,0.5937279356671786,0.4869024716853938,0.0049261083743842365,1.0,0.1,0.034482758620689655,1.0,0.5,0.13793103448275862,1.0,0.72,0.5,0.0,0.9,0.0
138,glass doors for bath,172,142,1.0,0.8786505987287349,0.06535947712418301,1.0,1.0,0.1111111111111111,1.0,0.9,0.24836601307189543,1.0,0.92,1.0,0.0,0.0,0.0
139,auburn throw pillows,339,0,0.8205228949141828,0.8841713365814996,0.024096385542168676,,0.7,0.060240963855421686,,0.85,0.14859437751004015,,0.94,0.3333333333333333,0.1,0.30000000000000004,0.0
140,wire basket with dividers,131,3,0.46708542231836725,0.5848095056723057,0.072,0.0,1.0,0.152,0.0,1.0,0.384,1.0,0.98,1.0,0.1,0.0,0.0
141,podium with locking cabinet,161,3,0.8864335680588812,0.9115210861339315,0.2777777777777778,1.0,1.0,0.5555555555555556,1.0,1.0,0.8611111111111112,1.0,0.88,1.0,0.0,0.0,1.0
