query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
21,living curtains pearl,127,1,0.6943559465628248,0.7787676299523247,0.015748031496062992,0.0,0.2,0.023622047244094488,0.0,0.15,0.05511811023622047,0.0,0.14,0.5,0.0,0.8,0.0
22,light and navy blue decorative pillow,251,22,0.5432534204450873,0.540520191990278,0.02040816326530612,1.0,0.4,0.030612244897959183,1.0,0.3,0.08163265306122448,1.0,0.32,1.0,0.0,0.6,0.0
23,stoneford end tables white and wood,1266,0,0.9148568823583791,0.945051411928014,0.004071661237785016,,0.6,0.009771986970684038,,0.65,0.02687296416938111,,0.68,0.3333333333333333,0.1,0.4,0.0
24,wood coffee table set by storage,2559,84,0.38224261473290666,0.4597253797816691,0.004287756074321105,1.0,0.9,0.009051929490233444,1.0,0.95,0.023344449737970462,1.0,0.98,1.0,0.0,0.09999999999999998,0.0
25,sunflower,242,227,1.0,1.0,0.04329004329004329,1.0,1.0,0.08658008658008658,1.0,1.0,0.21645021645021645,1.0,1.0,1.0,0.0,0.0,0.0
26,leather chairs,3746,876,0.9432379215722527,0.9633676079520094,0.0027380590203833284,1.0,0.9,0.005780346820809248,1.0,0.95,0.014298752662001825,1.0,0.94,1.0,0.0,0.09999999999999998,0.0
27,outdoor welcome rug,344,100,0.47481757731527635,0.45023240349774163,0.014619883040935672,1.0,0.5,0.023391812865497075,1.0,0.4,0.029239766081871343,1.0,0.2,1.0,0.0,0.5,0.0
28,rooster decor,725,175,1.0,1.0,0.03333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0
29,bathroom vanity knobs,802,138,1.0,1.0,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
30,3 1/2 inch drawer pull,549,88,0.4891005388287368,0.4554192624864636,0.029411764705882353,1.0,1.0,0.058823529411764705,1.0,1.0,0.11470588235294117,1.0,0.78,1.0,0.0,0.0,0.0
31,burnt orange curtains,168,1,0.6943559465628248,0.7787676299523247,0.02976190476190476,0.0,0.5,0.05357142857142857,0.0,0.45,0.11904761904761904,0.0,0.4,1.0,0.0,0.5,0.0
32,dark gray dresser,211,3,0.5159958223394444,0.6638594857435107,0.02197802197802198,0.0,0.4,0.038461538461538464,0.0,0.35,0.054945054945054944,0.0,0.2,0.16666666666666666,0.0,0.6,0.0
33,non slip shower floor tile,669,125,0.5710642923977508,0.5856010572505633,0.012987012987012988,1.0,0.5,0.025974025974025976,1.0,0.5,0.07272727272727272,1.0,0.56,0.2,0.0,0.5,0.0
34,bar stool with backrest,740,374,0.6299020196623002,0.6864523967455014,0.013605442176870748,1.0,1.0,0.027210884353741496,1.0,1.0,0.0653061224489796,1.0,0.96,1.0,0.0,0.0,0.0
35,enclosed shoe rack,174,51,0.4066972554326934,0.3806800132112192,0.05813953488372093,1.0,1.0,0.11627906976744186,1.0,1.0,0.2441860465116279,1.0,0.84,1.0,0.0,0.0,0.0
36,laundry basket with wheels,157,37,0.7877872241459625,0.722477361013872,0.03205128205128205,1.0,0.5,0.0641025641025641,1.0,0.5,0.19230769230769232,1.0,0.6,1.0,0.0,0.5,0.0
37,bar stool 24 inches height,875,110,0.5629682620482266,0.48153221839185206,0.012150668286755772,1.0,1.0,0.024301336573511544,1.0,1.0,0.0583232077764277,1.0,0.96,1.0,0.0,0.0,0.0
38,calvin patio chair,255,1,0.6943559465628248,0.7787676299523247,0.04245283018867924,0.0,0.9,0.07547169811320754,0.0,0.8,0.14150943396226415,0.0,0.6,1.0,0.0,0.09999999999999998,0.0
39,door jewelry organizer,149,31,0.3333333333333333,0.3589230921102553,0.06711409395973154,0.0,1.0,0.1342281879194631,1.0,1.0,0.33557046979865773,1.0,1.0,1.0,0.0,0.0,0.0
40,elegant executive chair,166,40,0.4297683282887096,0.49032338308520396,0.04878048780487805,1.0,0.8,0.0975609756097561,1.0,0.8,0.18902439024390244,1.0,0.62,1.0,0.0,0.19999999999999996,0.0
41,closet pull out valet rod,143,19,0.8356329630349425,0.8173587502576637,0.125,1.0,1.0,0.25,1.0,1.0,0.45,1.0,0.82,1.0,0.0,0.0,0.0
42,toddler couch fold out,149,3,0.5159958223394444,0.7118298840802362,0.12,0.0,0.9,0.22666666666666666,1.0,0.85,0.37333333333333335,1.0,0.58,1.0,0.0,0.09999999999999998,0.0
43,solid teak end table,1231,22,0.6821675323147506,0.6287749367238328,0.008563273073263558,1.0,0.9,0.01807802093244529,1.0,0.95,0.04091341579448145,1.0,0.88,1.0,0.0,0.09999999999999998,0.0
44,chrome shower head and valve,219,33,0.46988949834572724,0.5140537574817039,0.04608294930875576,1.0,1.0,0.08755760368663594,1.0,0.95,0.22119815668202766,1.0,0.96,1.0,0.0,0.0,0.0
45,70s inspired furniture,169,20,0.6460000622137831,0.6306050840189201,0.028037383177570093,1.0,0.3,0.037383177570093455,1.0,0.2,0.056074766355140186,1.0,0.12,0.3333333333333333,0.0,0.7,0.0
46,beach blue headboard,104,5,0.75852133069141,0.8051235785587169,0.058823529411764705,1.0,0.6,0.09803921568627451,1.0,0.5,0.1568627450980392,1.0,0.32,1.0,0.0,0.4,0.0
47,porcelain loaf pan,105,0,1.0,1.0,0.1,,1.0,0.2,,1.0,0.49,,1.0,1.0,0.0,0.0,0.0
48,arwen table lamp,282,1,0.6943559465628248,0.7787676299523247,0.031914893617021274,0.0,0.9,0.06382978723404255,0.0,0.9,0.1453900709219858,0.0,0.82,1.0,0.0,0.09999999999999998,0.0
49,moen matte black hooks,135,0,1.0,1.0,0.017241379310344827,,0.2,0.034482758620689655,,0.2,0.04310344827586207,,0.1,0.3333333333333333,0.0,0.8,0.0
50,tufted chair with gold legs,404,28,0.48006117753205346,0.4522642184147975,0.01278772378516624,1.0,0.5,0.017902813299232736,1.0,0.35,0.04092071611253197,1.0,0.32,1.0,0.0,0.5,0.0
51,kohen 5 drawer dresser,595,1,0.6943559465628248,0.7787676299523247,0.015306122448979591,0.0,0.9,0.030612244897959183,0.0,0.9,0.07482993197278912,0.0,0.88,1.0,0.0,0.09999999999999998,0.0
52,westling coffee table,1433,0,1.0,1.0,0.005633802816901409,,0.8,0.01267605633802817,,0.9,0.03380281690140845,,0.96,1.0,0.0,0.19999999999999996,0.0
53,carolyn console table,610,0,1.0,1.0,0.01639344262295082,,1.0,0.03278688524590164,,1.0,0.08196721311475409,,1.0,1.0,0.0,0.0,0.0
54,wayfair sleep zippered,143,5,0.4928528692327369,0.627799037391268,0.050724637681159424,0.0,0.7,0.07246376811594203,1.0,0.5,0.18840579710144928,1.0,0.52,1.0,0.0,0.30000000000000004,0.0
55,tollette teal outdoor rug,171,1,0.6943559465628248,0.7787676299523247,0.052941176470588235,0.0,0.9,0.1,0.0,0.85,0.2235294117647059,0.0,0.76,1.0,0.0,0.09999999999999998,0.0
56,royal blue counter height chairs,344,0,0.35781327333109914,0.3039795618939931,0.012987012987012988,,0.8,0.025974025974025976,,0.85,0.047619047619047616,,0.68,0.14285714285714285,0.5,0.19999999999999996,0.0
57,jordanna solid wood rocking,1406,1,0.23179519439564816,0.19543287147806215,0.0,0.0,0.4,0.010526315789473684,1.0,0.35,0.015789473684210527,1.0,0.38,0.07142857142857142,0.4,0.6,0.0
58,medium size chandelier,164,63,0.470077778218629,0.4650525742895147,0.012345679012345678,1.0,0.2,0.024691358024691357,1.0,0.2,0.07407407407407407,1.0,0.24,1.0,0.0,0.8,0.0
59,broadway lever,165,43,1.0,1.0,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.3225806451612903,1.0,1.0,1.0,0.0,0.0,0.0
60,capricorn chest,332,3,0.27399373350916667,0.38578200238661076,0.009259259259259259,0.0,0.6,0.021604938271604937,0.0,0.5,0.040123456790123455,0.0,0.36,0.25,0.3,0.4,0.0
61,overstreet rustic pub stools,162,1,0.6943559465628248,0.7787676299523247,0.006172839506172839,0.0,0.1,0.030864197530864196,0.0,0.25,0.08641975308641975,0.0,0.28,0.16666666666666666,0.0,0.9,0.0
62,7qt slow cooker,157,9,0.6422920847021918,0.7294891114244131,0.06756756756756757,1.0,1.0,0.13513513513513514,1.0,1.0,0.33783783783783783,1.0,1.0,1.0,0.0,0.0,0.0
63,monthly calendar,115,72,1.0,0.929684598658286,0.09433962264150944,1.0,1.0,0.18867924528301888,1.0,1.0,0.46226415094339623,1.0,0.98,1.0,0.0,0.0,0.0
64,zachary 72.5,77,1,0.4651229064849437,0.6128433524165684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016474464579901153,0.0,1.0,0.0
65,gnome fairy garden,156,38,0.499272218015063,0.46313351951743664,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.3202614379084967,1.0,0.98,1.0,0.0,0.0,0.0
66,novara pergola,69,1,0.790775910220674,0.8485586723104293,0.15625,1.0,1.0,0.296875,1.0,0.95,0.65625,1.0,0.84,1.0,0.0,0.0,0.0
67,osgood mirror,587,0,1.0,1.0,0.01984126984126984,,1.0,0.03968253968253968,,1.0,0.0992063492063492,,1.0,1.0,0.0,0.0,0.0
68,nautical platters,204,89,0.8109900424622541,0.7871459966024693,0.05952380952380952,1.0,1.0,0.11904761904761904,1.0,1.0,0.2857142857142857,1.0,0.98,1.0,0.0,0.0,0.0
69,wall sconce with usb port,235,13,0.2658389226424979,0.3581548621469253,0.03980099502487562,0.0,0.9,0.07960199004975124,1.0,0.95,0.19402985074626866,1.0,0.86,1.0,0.1,0.09999999999999998,0.0
70,annex dresser,504,1,0.6943559465628248,0.7787676299523247,0.019880715705765408,0.0,1.0,0.03777335984095427,0.0,0.95,0.09741550695825049,0.0,0.98,1.0,0.0,0.0,0.0
71,infant girl crib bedding,139,47,0.7114849938691005,0.677928378139731,0.07246376811594203,1.0,1.0,0.13768115942028986,1.0,0.95,0.34057971014492755,1.0,0.96,1.0,0.0,0.0,0.0
72,fold in half table,174,85,0.8335573141981405,0.84300249869038,0.06134969325153374,1.0,1.0,0.12269938650306748,1.0,1.0,0.294478527607362,1.0,0.96,1.0,0.0,0.0,0.0
73,certified international melamine,181,0,1.0,1.0,0.050314465408805034,,0.8,0.11320754716981132,,0.9,0.2830188679245283,,0.9,0.5,0.0,0.19999999999999996,0.0
74,serta kleinmon,87,3,0.8864335680588812,0.9593418429117316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,1.0,0.0
75,sheffield home bath set,231,4,0.4700182601018591,0.6199104005417353,0.0364963503649635,0.0,0.5,0.06569343065693431,0.0,0.45,0.1897810218978102,1.0,0.54,0.3333333333333333,0.0,0.5,0.0
76,46 inch closet door,135,2,0.3531745890345306,0.36819509248964394,0.07272727272727272,0.0,0.7,0.16363636363636364,0.0,0.6,0.3090909090909091,0.0,0.56,0.3333333333333333,0.3,0.30000000000000004,0.0
77,sancroft armchair,661,1,0.6943559465628248,0.7787676299523247,0.012102874432677761,0.0,0.8,0.025718608169440244,0.0,0.85,0.048411497730711045,0.0,0.64,1.0,0.0,0.19999999999999996,0.0
78,dorel vanity,948,3,0.5159958223394444,0.6229152997582164,0.011723329425556858,0.0,1.0,0.023446658851113716,0.0,1.0,0.05861664712778429,0.0,1.0,1.0,0.0,0.0,0.0
79,palram harmony greenhouses,122,0,0.8611375561264456,0.8719980746312737,0.08571428571428572,,1.0,0.17142857142857143,,1.0,0.41904761904761906,,0.98,1.0,0.1,0.0,0.0
80,7 draw white dresser,198,39,0.6424293576721358,0.5555224631510313,0.030612244897959183,1.0,0.6,0.05612244897959184,1.0,0.55,0.12244897959183673,1.0,0.48,1.0,0.0,0.4,0.0
81,orren ellis l shape desk,233,75,0.5332700211316628,0.4850745915682597,0.0273972602739726,1.0,0.6,0.0547945205479452,1.0,0.6,0.1141552511415525,1.0,0.5,1.0,0.0,0.4,0.0
82,bathroom vanity with counter space,668,53,0.3333333333333333,0.3333333333333334,0.01529051987767584,0.0,1.0,0.03058103975535168,0.0,1.0,0.07033639143730887,0.0,0.92,1.0,0.0,0.0,0.0
83,wall art fiji,103,0,0.9305687780632229,0.9551913563983283,0.010309278350515464,,0.1,0.020618556701030927,,0.1,0.08247422680412371,,0.18,0.3333333333333333,0.0,0.9,0.0
84,full metal bed rose gold,299,1,0.23031347434675664,0.41635561069653326,0.0,0.0,0.3,0.009569377990430622,0.0,0.25,0.04784688995215311,0.0,0.34,0.07692307692307693,0.3,0.7,0.0
85,3/4 size mattress,152,0,1.0,1.0,0.02830188679245283,,0.3,0.07547169811320754,,0.4,0.22641509433962265,,0.48,0.3333333333333333,0.0,0.7,0.0
86,aloe vera plant pot,142,15,0.4532876546741145,0.5135353790274202,0.07246376811594203,1.0,1.0,0.14492753623188406,1.0,1.0,0.36231884057971014,1.0,1.0,1.0,0.0,0.0,0.0
87,vlad modular sectional,221,0,1.0,1.0,0.04072398190045249,,0.9,0.07239819004524888,,0.8,0.13574660633484162,,0.6,1.0,0.0,0.09999999999999998,0.0
88,rose gold lounge,159,1,0.4729994883966568,0.5092567677240479,0.027777777777777776,0.0,0.6,0.06481481481481481,0.0,0.5,0.12962962962962962,0.0,0.42,1.0,0.3,0.4,0.0
89,whimsical solar lights,142,68,0.9086768598011254,0.8484714931383535,0.05925925925925926,1.0,0.8,0.1259259259259259,1.0,0.85,0.31851851851851853,1.0,0.86,1.0,0.0,0.19999999999999996,0.0
90,filaret outdoor sofa,242,0,1.0,1.0,0.04149377593360996,,1.0,0.07053941908713693,,0.85,0.17842323651452283,,0.86,1.0,0.0,0.0,0.0
91,industrial pipe dining  table,686,8,0.42707280183811397,0.5897554495340793,0.013432835820895522,1.0,0.9,0.025373134328358207,1.0,0.85,0.05373134328358209,1.0,0.72,1.0,0.0,0.09999999999999998,0.0
92,antique silver entry table,170,0,1.0,1.0,0.018072289156626505,,0.3,0.030120481927710843,,0.25,0.04819277108433735,,0.16,1.0,0.0,0.7,0.0
93,outdoor sectional dining,233,58,0.5789170894259248,0.5372835135500305,0.00904977375565611,0.0,0.2,0.013574660633484163,1.0,0.15,0.02262443438914027,1.0,0.1,0.25,0.0,0.8,0.0
94,kohler whitehaven farmhouse kitchen sink,197,4,0.4700182601018591,0.5788037469624102,0.06666666666666667,0.0,1.0,0.13333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
95,entertainment stand end table,820,49,0.3333333333333333,0.4090104767530753,0.0036809815950920245,0.0,0.3,0.008588957055214725,0.0,0.35,0.0196319018404908,1.0,0.32,0.25,0.0,0.7,0.0
96,bar room wall decor,384,75,0.9477344873475497,0.8496369908193011,0.028368794326241134,1.0,0.8,0.05673758865248227,1.0,0.8,0.12056737588652482,1.0,0.68,1.0,0.0,0.19999999999999996,0.0
97,regner power loom red,197,1,0.6943559465628248,0.7787676299523247,0.00510204081632653,0.0,0.1,0.01020408163265306,0.0,0.1,0.01020408163265306,0.0,0.04,0.1,0.0,0.9,0.0
98,gracie oaks 62 oller 14 ceiling fan,124,0,0.9363792118010483,0.9589412206131108,0.07964601769911504,,1.0,0.168141592920354,,1.0,0.4336283185840708,,1.0,1.0,0.1,0.0,0.0
99,arched christmas tree,121,0,1.0,1.0,0.09009009009009009,,1.0,0.17117117117117117,,0.95,0.3963963963963964,,0.88,1.0,0.0,0.0,0.0
100,tufted upholstered bed diamond,887,211,0.769814415927571,0.660988973122187,0.008620689655172414,1.0,0.7,0.019704433497536946,1.0,0.8,0.04310344827586207,1.0,0.7,0.5,0.0,0.30000000000000004,0.0
101,48 in entry table with side by side drawer,283,4,0.404750375838919,0.5471866770641324,0.007722007722007722,0.0,0.3,0.023166023166023165,0.0,0.35,0.04247104247104247,1.0,0.26,1.0,0.1,0.7,0.0
102,flamingo,68,57,0.9305687780632227,0.9551913563983282,0.15789473684210525,1.0,1.0,0.3333333333333333,1.0,1.0,0.7017543859649122,1.0,0.84,1.0,0.1,0.0,0.0
103,kitchen anti fatigue mats,368,230,1.0,0.9311438461252679,0.027247956403269755,1.0,1.0,0.05449591280653951,1.0,1.0,0.1362397820163488,1.0,1.0,1.0,0.0,0.0,0.0
104,flour and sugar containers,179,12,0.42590829591570295,0.5645619868577867,0.0449438202247191,1.0,0.8,0.10112359550561797,1.0,0.9,0.21910112359550563,1.0,0.78,1.0,0.0,0.19999999999999996,0.0
105,outdoor movie screen,149,62,1.0,1.0,0.07352941176470588,1.0,1.0,0.14705882352941177,1.0,1.0,0.36764705882352944,1.0,1.0,1.0,0.0,0.0,0.0
106,bed risers,2245,36,1.0,0.9735859552961229,0.10526315789473684,1.0,1.0,0.21052631578947367,1.0,1.0,0.3473684210526316,1.0,0.98,1.0,0.0,0.0,0.0
107,front porch furniture sets,309,43,0.3333333333333333,0.3333333333333334,0.0165016501650165,0.0,0.5,0.019801980198019802,0.0,0.3,0.036303630363036306,0.0,0.22,1.0,0.0,0.5,0.0
108,ayesha curry kitchen,131,81,1.0,1.0,0.07936507936507936,1.0,1.0,0.15873015873015872,1.0,1.0,0.3968253968253968,1.0,1.0,1.0,0.0,0.0,0.0
109,hillsby oriental rug,247,39,0.49120494769811857,0.5525897336530924,0.008097165991902834,0.0,0.2,0.016194331983805668,1.0,0.2,0.05263157894736842,1.0,0.26,0.3333333333333333,0.0,0.8,0.0
110,mila task chair,348,0,1.0,1.0,0.023054755043227664,,0.8,0.040345821325648415,,0.7,0.09798270893371758,,0.68,1.0,0.0,0.19999999999999996,0.0
111,delta trinsic,161,69,1.0,1.0,0.05806451612903226,1.0,0.9,0.10967741935483871,1.0,0.85,0.2129032258064516,1.0,0.66,1.0,0.0,0.09999999999999998,0.0
112,pineapple,271,266,1.0,1.0,0.03759398496240601,1.0,1.0,0.07518796992481203,1.0,1.0,0.18796992481203006,1.0,1.0,1.0,0.0,0.0,0.0
113,led light strip,432,75,1.0,0.975128833089037,0.026455026455026454,1.0,1.0,0.05291005291005291,1.0,1.0,0.13227513227513227,1.0,1.0,1.0,0.0,0.0,0.0
114,geralyn upholstered storage platform bed,1252,3,0.5159958223394444,0.6229152997582164,0.008136696501220505,0.0,1.0,0.015459723352318959,0.0,0.95,0.03661513425549227,0.0,0.92,1.0,0.0,0.0,0.0
115,peacock,224,202,1.0,1.0,0.04878048780487805,1.0,1.0,0.0975609756097561,1.0,1.0,0.24390243902439024,1.0,1.0,1.0,0.0,0.0,0.0
116,brockham solid blackout thermal grommet curtain panels,595,0,1.0,1.0,0.01721170395869191,,1.0,0.03442340791738382,,1.0,0.08605851979345955,,1.0,1.0,0.0,0.0,0.0
117,tall storage cabinet,430,128,0.7053186826349334,0.7092739892407194,0.011876484560570071,1.0,0.5,0.019002375296912115,1.0,0.4,0.047505938242280284,1.0,0.4,1.0,0.0,0.5,0.0
118,body pillow case,216,94,0.9095430364058891,0.9193303683323887,0.046296296296296294,1.0,1.0,0.08796296296296297,1.0,0.95,0.19907407407407407,1.0,0.86,1.0,0.0,0.0,0.0
119,welcome sign,441,158,0.5270830899677266,0.45837310003723103,0.0273972602739726,1.0,1.0,0.0547945205479452,1.0,1.0,0.136986301369863,1.0,1.0,1.0,0.0,0.0,0.0
120,zodiac pillow,979,33,0.8611375561264455,0.820656761138067,0.012077294685990338,1.0,1.0,0.024154589371980676,1.0,1.0,0.06038647342995169,1.0,1.0,1.0,0.0,0.0,0.0
121,upholstered bed,2977,726,0.92663607790064,0.9179031474232456,0.004315659679408138,1.0,0.8,0.009247842170160296,1.0,0.85,0.02157829839704069,1.0,0.8,1.0,0.1,0.19999999999999996,0.0
122,king size bed,448,375,0.7357387513989938,0.8071627577665127,0.009523809523809525,1.0,0.5,0.02142857142857143,1.0,0.5,0.047619047619047616,1.0,0.42,0.2,0.1,0.5,0.0
123,entrance table,4329,187,0.14216923284438973,0.1878285102119531,0.0017543859649122807,0.0,1.0,0.005263157894736842,0.0,0.95,0.010526315789473684,1.0,0.94,1.0,0.6,0.0,0.0
124,unique coffee tables,1467,324,0.4590941600106281,0.4493366604882364,0.005417956656346749,1.0,0.8,0.013157894736842105,1.0,0.9,0.03173374613003096,1.0,0.94,1.0,0.1,0.19999999999999996,0.0
125,boho bed frame,283,1,0.8032285550939751,0.8028558342951568,0.008,0.0,0.2,0.024,1.0,0.3,0.036,1.0,0.18,0.25,0.0,0.8,0.0
126,leather dining chairs,719,241,1.0,0.9549232378223695,0.01327433628318584,1.0,0.9,0.02359882005899705,1.0,0.8,0.0471976401179941,1.0,0.64,1.0,0.0,0.09999999999999998,0.0
127,wine bar,1580,159,0.4397988584648022,0.4127099221960398,0.02867383512544803,1.0,1.0,0.04659498207885305,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.2,0.0,0.0
128,block coffee table,1455,113,0.37574719213263447,0.3607058529245928,0.005860805860805861,0.0,0.8,0.012454212454212455,1.0,0.85,0.03296703296703297,1.0,0.94,0.5,0.0,0.19999999999999996,0.0
129,wainscoting ideas,185,28,0.5368232559598008,0.6248395240239758,0.021052631578947368,1.0,0.2,0.031578947368421054,1.0,0.15,0.05263157894736842,1.0,0.1,1.0,0.0,0.8,0.0
130,entertainment console,875,187,0.8909724089198023,0.9040473938586762,0.0034562211981566822,1.0,0.3,0.010368663594470046,1.0,0.45,0.018433179723502304,1.0,0.32,0.2,0.0,0.7,0.0
131,kids chair,3479,173,0.933745776545611,0.9176206204291529,0.00497787610619469,1.0,1.0,0.008296460176991151,1.0,0.85,0.01825221238938053,1.0,0.78,1.0,0.1,0.0,0.0
132,farmhouse cabinet,1260,42,0.36283541762036964,0.42522758522344917,0.008460236886632826,1.0,0.9,0.01692047377326565,1.0,0.75,0.04230118443316413,1.0,0.72,1.0,0.4,0.09999999999999998,0.0
133,outdoor light fixtures,227,170,0.8824665955977139,0.8608533714506681,0.04,1.0,0.9,0.075,1.0,0.85,0.205,1.0,0.88,1.0,0.1,0.09999999999999998,0.0
134,black hanging bookshelf,150,3,0.5159958223394444,0.6229152997582164,0.02459016393442623,0.0,0.3,0.04918032786885246,0.0,0.3,0.09836065573770492,0.0,0.24,0.25,0.0,0.7,0.0
135,low profile loveseat recliner,552,10,0.37962081462451813,0.4756628031471474,0.006756756756756757,0.0,0.1,0.033783783783783786,0.0,0.25,0.0945945945945946,1.0,0.28,1.0,0.0,0.9,0.0
136,black fluffy stool,166,0,1.0,1.0,0.03636363636363636,,0.6,0.06666666666666667,,0.55,0.13333333333333333,,0.44,1.0,0.0,0.4,0.0
137,orren ellis l shaped desk,233,80,0.7144233020466024,0.6168156579414076,0.019704433497536946,1.0,0.4,0.04433497536945813,1.0,0.5,0.07389162561576355,1.0,0.34,0.5,0.0,0.6,0.0
138,glass doors for bath,172,142,1.0,1.0,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.3137254901960784,1.0,0.96,1.0,0.0,0.0,0.0
139,auburn throw pillows,339,0,1.0,0.8534992004133428,0.040160642570281124,,1.0,0.05220883534136546,,0.85,0.13654618473895583,,0.88,1.0,0.0,0.0,0.0
