query_id,query,n_judged,n_exact,cNDCG@10,cNDCG@20,Recall@10,ExactHit@10,JudgedCoverage@10,Recall@20,ExactHit@20,JudgedCoverage@20,Recall@50,ExactHit@50,JudgedCoverage@50,MRR,ExplicitIrrelevant@10,Unjudged@10,Top20BoundaryTied
103,kitchen anti fatigue mats,368,230,0.92663607790064,0.8825499525066618,0.027247956403269755,1.0,1.0,0.05449591280653951,1.0,1.0,0.1362397820163488,1.0,1.0,1.0,0.0,0.0,0.0
104,flour and sugar containers,179,12,0.44236092441353086,0.6108499826568569,0.05056179775280899,1.0,0.9,0.10674157303370786,1.0,0.95,0.24157303370786518,1.0,0.86,1.0,0.0,0.09999999999999998,0.0
105,outdoor movie screen,149,62,1.0,1.0,0.07352941176470588,1.0,1.0,0.14705882352941177,1.0,1.0,0.36764705882352944,1.0,1.0,1.0,0.0,0.0,0.0
106,bed risers,2245,36,1.0,0.9504191734968772,0.10526315789473684,1.0,1.0,0.21052631578947367,1.0,1.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0
107,front porch furniture sets,309,43,0.5211050586064612,0.49484529521424864,0.0033003300330033004,0.0,0.1,0.009900990099009901,1.0,0.15,0.0429042904290429,1.0,0.26,1.0,0.0,0.9,0.0
108,ayesha curry kitchen,131,81,1.0,1.0,0.07936507936507936,1.0,1.0,0.15873015873015872,1.0,1.0,0.3968253968253968,1.0,1.0,1.0,0.0,0.0,0.0
109,hillsby oriental rug,247,39,0.9048032373092417,0.8881021919924101,0.03643724696356275,1.0,0.9,0.06882591093117409,1.0,0.85,0.14979757085020243,1.0,0.74,1.0,0.0,0.09999999999999998,0.0
110,mila task chair,348,0,1.0,1.0,0.02881844380403458,,1.0,0.05763688760806916,,1.0,0.138328530259366,,0.96,1.0,0.0,0.0,0.0
111,delta trinsic,161,69,1.0,0.9757624746743075,0.06451612903225806,1.0,1.0,0.12903225806451613,1.0,1.0,0.2967741935483871,1.0,0.92,1.0,0.0,0.0,0.0
112,pineapple,271,266,1.0,1.0,0.03759398496240601,1.0,1.0,0.07518796992481203,1.0,1.0,0.18796992481203006,1.0,1.0,1.0,0.0,0.0,0.0
113,led light strip,432,75,0.955830517697074,0.9714944583233123,0.026455026455026454,1.0,1.0,0.05291005291005291,1.0,1.0,0.13227513227513227,1.0,1.0,1.0,0.0,0.0,0.0
114,geralyn upholstered storage platform bed,1252,3,0.5159958223394444,0.6707360565360166,0.008136696501220505,0.0,1.0,0.01627339300244101,1.0,1.0,0.04068348250610252,1.0,1.0,1.0,0.0,0.0,0.0
115,peacock,224,202,1.0,1.0,0.04878048780487805,1.0,1.0,0.0975609756097561,1.0,1.0,0.24390243902439024,1.0,1.0,1.0,0.0,0.0,0.0
116,brockham solid blackout thermal grommet curtain panels,595,0,1.0,1.0,0.01721170395869191,,1.0,0.03442340791738382,,1.0,0.08605851979345955,,1.0,1.0,0.0,0.0,0.0
117,tall storage cabinet,430,128,0.79584090434403,0.7273074709955224,0.019002375296912115,1.0,0.8,0.026128266033254157,1.0,0.55,0.06175771971496437,1.0,0.52,1.0,0.0,0.19999999999999996,0.0
118,body pillow case,216,94,1.0,1.0,0.046296296296296294,1.0,1.0,0.09259259259259259,1.0,1.0,0.23148148148148148,1.0,1.0,1.0,0.0,0.0,0.0
119,welcome sign,441,158,1.0,0.9071879842138927,0.0273972602739726,1.0,1.0,0.0547945205479452,1.0,1.0,0.136986301369863,1.0,1.0,1.0,0.0,0.0,0.0
120,zodiac pillow,979,33,0.9510907186004265,0.8982271594221147,0.012077294685990338,1.0,1.0,0.024154589371980676,1.0,1.0,0.057971014492753624,1.0,1.0,1.0,0.0,0.0,0.0
121,upholstered bed,2977,726,0.7416187562963051,0.7984990091602958,0.004932182490752158,1.0,1.0,0.010480887792848335,1.0,1.0,0.02651048088779285,1.0,1.0,1.0,0.2,0.0,0.0
122,king size bed,448,375,0.6894512701078089,0.7772903286987316,0.016666666666666666,1.0,0.8,0.03333333333333333,1.0,0.75,0.07380952380952381,1.0,0.66,0.5,0.1,0.19999999999999996,0.0
123,entrance table,4329,187,0.4953784485584689,0.4488834491747541,0.0030701754385964912,1.0,1.0,0.004824561403508772,1.0,0.8,0.009210526315789473,1.0,0.74,1.0,0.3,0.0,0.0
124,unique coffee tables,1467,324,0.6984622249067036,0.6124444390780884,0.006191950464396285,1.0,1.0,0.01393188854489164,1.0,1.0,0.0348297213622291,1.0,1.0,1.0,0.2,0.0,0.0
125,boho bed frame,283,1,0.36216112107034326,0.520937104429333,0.008,0.0,0.5,0.032,1.0,0.6,0.044,1.0,0.32,0.16666666666666666,0.3,0.5,0.0
126,leather dining chairs,719,241,1.0,1.0,0.014749262536873156,1.0,1.0,0.028023598820058997,1.0,0.95,0.06784660766961652,1.0,0.92,1.0,0.0,0.0,0.0
127,wine bar,1580,159,0.7975167679274938,0.7890747769968125,0.02867383512544803,1.0,1.0,0.06093189964157706,1.0,1.0,0.13978494623655913,1.0,0.96,1.0,0.2,0.0,0.0
128,block coffee table,1455,113,0.7245949812329288,0.6782454418110985,0.007326007326007326,1.0,1.0,0.014652014652014652,1.0,1.0,0.035164835164835165,1.0,0.98,1.0,0.0,0.0,0.0
129,wainscoting ideas,185,28,0.5700206416545304,0.4734338119179434,0.05263157894736842,1.0,0.6,0.08421052631578947,1.0,0.6,0.1368421052631579,1.0,0.34,1.0,0.1,0.4,0.0
130,entertainment console,875,187,0.7606971932189102,0.7980620429533596,0.00576036866359447,1.0,0.5,0.010368663594470046,1.0,0.45,0.03110599078341014,1.0,0.54,0.3333333333333333,0.0,0.5,0.0
131,kids chair,3479,173,1.0,0.9735859552961229,0.0055309734513274336,1.0,1.0,0.009402654867256638,1.0,0.85,0.01991150442477876,1.0,0.8,1.0,0.0,0.0,0.0
132,farmhouse cabinet,1260,42,0.7318249561818985,0.5443941244945619,0.01353637901861252,1.0,1.0,0.023688663282571912,1.0,1.0,0.038917089678511,1.0,0.64,1.0,0.2,0.0,0.0
133,outdoor light fixtures,227,170,0.8364586133797036,0.8126942124864218,0.03,1.0,0.8,0.06,1.0,0.7,0.15,1.0,0.7,1.0,0.2,0.19999999999999996,0.0
134,black hanging bookshelf,150,3,0.5159958223394444,0.5815529368604012,0.03278688524590164,0.0,0.4,0.040983606557377046,0.0,0.25,0.12295081967213115,0.0,0.3,0.2,0.0,0.6,0.0
135,low profile loveseat recliner,552,10,0.5997125809225984,0.6771378779919871,0.04054054054054054,1.0,0.6,0.07432432432432433,1.0,0.55,0.16891891891891891,1.0,0.52,0.5,0.0,0.4,0.0
136,black fluffy stool,166,0,0.77990823370192,0.8579599603663427,0.006060606060606061,,0.2,0.030303030303030304,,0.3,0.07878787878787878,,0.28,0.1,0.1,0.8,0.0
137,orren ellis l shaped desk,233,80,0.7262853466215679,0.6523601672510649,0.04433497536945813,1.0,0.9,0.08374384236453201,1.0,0.95,0.1477832512315271,1.0,0.68,1.0,0.0,0.09999999999999998,0.0
138,glass doors for bath,172,142,1.0,1.0,0.06535947712418301,1.0,1.0,0.13071895424836602,1.0,1.0,0.29411764705882354,1.0,0.96,1.0,0.0,0.0,0.0
139,auburn throw pillows,339,0,0.9148568823583791,0.8375820438154642,0.03614457831325301,,1.0,0.0642570281124498,,1.0,0.14457831325301204,,0.98,1.0,0.1,0.0,0.0
