dataset,model,intervention,target_support,catalog_size,K,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_inclusion,source_order_inclusion_ci_low,source_order_inclusion_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high
wands,minilm,target_only,fully_fitting,42994,500,query_macro,118,925,2026091701,10000,0.8336205349114149,0.7791186281887873,0.8842673394195076,0.8347114073310524,0.7805398241280194,0.8845481930880396,0.8069340647889296,0.7494521009159744,0.8604983271846544,0.0528135612654264,0.0311109012533856,0.0792449319492048,0.1402523739456438,0.092895060679406,0.1921430940628849
wands,minilm,target_only,fully_fitting,42994,1000,query_macro,118,925,2026091701,10000,0.876730237131604,0.8273656904580214,0.921389090056548,0.8888071751296465,0.8447131644220942,0.9293270167710757,0.8590199065582135,0.8053944330050303,0.9076144330290654,0.0642399493211375,0.0339409797535925,0.100571491548593,0.0767401441206487,0.0437752848605777,0.1147047965809082
wands,bge_base,target_only,full,42994,20,query_macro,308,21299,2026091701,10000,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3563693096715544,0.3179032279796998,0.3963005263241867,0.301764631639363,0.2631193293696425,0.3422700103487917,0.1083173463674558,0.0929123020246828,0.1254755131814839,0.5899180219931812,0.5502014625275823,0.6284419717957458
wands,bge_base,target_only,full,42994,50,query_macro,308,21299,2026091701,10000,0.5145930051592698,0.4746161961297138,0.5549064437938822,0.5074276542139307,0.4673945114047387,0.5481168544887173,0.4512048630933019,0.4099621855685731,0.4937391539005046,0.1130168184386663,0.0992476188212006,0.1273352970706172,0.4357783184680316,0.3968360921105637,0.4743725356102233
wands,bge_base,target_only,full,42994,100,query_macro,308,21299,2026091701,10000,0.6317092063148235,0.5936757829178482,0.6699870540200549,0.6320576790684956,0.5945541443258302,0.6695869076641622,0.569533452110206,0.5283177846264031,0.6112251338829628,0.1211189684063842,0.1030122802049943,0.1409384319641987,0.3093475794834098,0.2748024487717829,0.3443618211958702
wands,bge_base,target_only,full,42994,200,query_macro,308,21299,2026091701,10000,0.7500195456044458,0.715464255086421,0.7839765296778183,0.7405881140878432,0.7061591186672475,0.7745244438455076,0.6880148658017323,0.6498935786183655,0.7253824568976954,0.100707074507068,0.0833585514354961,0.1196969692489076,0.2112780596911996,0.1800905558813196,0.2430898740312653
wands,bge_base,target_only,full,42994,500,query_macro,308,21299,2026091701,10000,0.8558287694026598,0.8294761447517232,0.8808863072731902,0.8526514869443933,0.826514018021319,0.8778462565808272,0.8157131931694799,0.7849055955777031,0.845996571979524,0.0763718663470204,0.0613607006726222,0.0926272023164461,0.1079149404834999,0.0868298777900978,0.1301171229652857
wands,bge_base,target_only,full,42994,1000,query_macro,308,21299,2026091701,10000,0.9232433299622425,0.9036636137091704,0.9411996374422744,0.9191097555032536,0.8992957142458124,0.9373664663353886,0.8912965155321004,0.8685102919676861,0.9127135645013258,0.0499848392082369,0.0395622665418818,0.0612582222054579,0.0587186452596625,0.0429926635885791,0.0760135663062065
wands,bge_base,target_only,fully_fitting,42994,20,query_macro,239,6797,2026091701,10000,0.2472230758932408,0.2104162364600733,0.2871081750823963,0.2435209086824832,0.2069738759085382,0.2834333988572652,0.2133258899763936,0.1771755027423452,0.2525965957012612,0.071604002889741,0.0577100889209542,0.0873164709217649,0.7150701071338651,0.6737841186434571,0.7534903588487679
wands,bge_base,target_only,fully_fitting,42994,50,query_macro,239,6797,2026091701,10000,0.4113348943810805,0.3663380040632606,0.4582402592012518,0.4118432532148747,0.3678220864725536,0.4570044382223313,0.3536538076078253,0.3097025416663385,0.3992922282975613,0.1166092477973375,0.0957522262398325,0.1400324275945693,0.5297369445948373,0.4834324996961976,0.5753972015530204
wands,bge_base,target_only,fully_fitting,42994,100,query_macro,239,6797,2026091701,10000,0.5449472001781214,0.4973665862891465,0.5924940730985994,0.5574451331849614,0.5113241702085519,0.6041502622908067,0.5017669532673501,0.453620962392693,0.5492921693541463,0.1088264815190823,0.0862638326263671,0.1337063244904775,0.3894065652135678,0.3434872188581581,0.4358861655398168
wands,bge_base,target_only,fully_fitting,42994,200,query_macro,239,6797,2026091701,10000,0.6902972306983606,0.644199411229932,0.735427280927235,0.6828233122140349,0.6377558312968661,0.7270011933863485,0.638184505156339,0.5913231822612275,0.6849051968677412,0.0857758955192872,0.0660721294087575,0.1084677323164949,0.2760395993243735,0.232358241995934,0.3202459948696688
wands,bge_base,target_only,fully_fitting,42994,500,query_macro,239,6797,2026091701,10000,0.8172937019481974,0.7793246082534939,0.8538526303752021,0.8135124846462034,0.7759637901834694,0.8494983506372397,0.7732835346692012,0.7310510283759568,0.8141370735094846,0.073696486071874,0.0545337342235059,0.095217597093474,0.1530199792589247,0.119653128803454,0.1887759726013548
wands,bge_base,target_only,fully_fitting,42994,1000,query_macro,239,6797,2026091701,10000,0.8893551819278845,0.8568804642031191,0.9189721575963228,0.8889496300466878,0.8579559645242634,0.9174223854904489,0.8628675671241149,0.8284351973107567,0.8950231573051486,0.0487762473102696,0.0335961557473837,0.066837097010504,0.0883561855656151,0.061791094793737,0.1171632610822183
wands,gte_modernbert,target_only,full,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.3205031140572743,0.3989071051779426,0.3626955836732336,0.3245153523020591,0.4023235105149665,0.2938139523582523,0.2546087674202679,0.3346529314902888,0.1455063312533376,0.1284425932083342,0.1631562354808283,0.5606797163884105,0.521801872136219,0.5986088389907201
wands,gte_modernbert,target_only,full,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5168557345017899,0.4780948398916341,0.5556317676598894,0.4431596226168773,0.4026675207883401,0.4848968888498833,0.1523434880888232,0.1358392316872265,0.169172049195772,0.4044968892942998,0.3677252282373358,0.4414830929054384
wands,gte_modernbert,target_only,full,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6339712504311087,0.5961715302918932,0.6708747211477422,0.5641827535293655,0.5230498374085384,0.6052095732788938,0.1397808482004293,0.1226557636783893,0.1578579359443471,0.2960363982702049,0.2621726555048296,0.3302351800355476
wands,gte_modernbert,target_only,full,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7415476915959162,0.7074867156471645,0.7752797313559174,0.6790922373474118,0.6410087775790859,0.7174039298201463,0.1183753702691134,0.1015650030854564,0.136036223635799,0.2025323923834744,0.1723767784263184,0.2337952672341505
wands,gte_modernbert,target_only,full,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8489601802867657,0.8207734327798707,0.8756849917761134,0.8058491602906723,0.7731761074203071,0.8371840459218298,0.079154420927283,0.0650512205553523,0.0940364846047682,0.1149964187820449,0.0912473210945564,0.1400044594967275
wands,gte_modernbert,target_only,full,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895456,0.916781246443046,0.8975770759645899,0.9348339905629014,0.8880225880418846,0.8637312094014363,0.9110872005220212,0.0553169719913516,0.042293551440689,0.0694644819300645,0.0566604399667637,0.0422443426294254,0.0722466775028907
wands,gte_modernbert,target_only,fully_fitting,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.3205031140572743,0.3989071051779426,0.3626955836732336,0.3245153523020591,0.4023235105149665,0.2938139523582523,0.2546087674202679,0.3346529314902888,0.1455063312533376,0.1284425932083342,0.1631562354808283,0.5606797163884105,0.521801872136219,0.5986088389907201
wands,gte_modernbert,target_only,fully_fitting,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5168557345017899,0.4780948398916341,0.5556317676598894,0.4431596226168773,0.4026675207883401,0.4848968888498833,0.1523434880888232,0.1358392316872265,0.169172049195772,0.4044968892942998,0.3677252282373358,0.4414830929054384
wands,gte_modernbert,target_only,fully_fitting,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6339712504311087,0.5961715302918932,0.6708747211477422,0.5641827535293655,0.5230498374085384,0.6052095732788938,0.1397808482004293,0.1226557636783893,0.1578579359443471,0.2960363982702049,0.2621726555048296,0.3302351800355476
wands,gte_modernbert,target_only,fully_fitting,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7415476915959162,0.7074867156471645,0.7752797313559174,0.6790922373474118,0.6410087775790859,0.7174039298201463,0.1183753702691134,0.1015650030854564,0.136036223635799,0.2025323923834744,0.1723767784263184,0.2337952672341505
wands,gte_modernbert,target_only,fully_fitting,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8489601802867657,0.8207734327798707,0.8756849917761134,0.8058491602906723,0.7731761074203071,0.8371840459218298,0.079154420927283,0.0650512205553523,0.0940364846047682,0.1149964187820449,0.0912473210945564,0.1400044594967275
wands,gte_modernbert,target_only,fully_fitting,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895456,0.916781246443046,0.8975770759645899,0.9348339905629014,0.8880225880418846,0.8637312094014363,0.9110872005220212,0.0553169719913516,0.042293551440689,0.0694644819300645,0.0566604399667637,0.0422443426294254,0.0722466775028907
esci,minilm,target_only,full,10076,20,query_macro,499,4434,2026091701,10000,0.6795206657015719,0.6496839745611632,0.7085766975350755,0.6772379582493714,0.6480119462003778,0.7055227061052028,0.6616157671762084,0.6314723915357183,0.690675753227627,0.0290919832935762,0.0214280619938691,0.0380541505737535,0.3092922495302147,0.280990731141122,0.3384894257139802
esci,minilm,target_only,full,10076,50,query_macro,499,4434,2026091701,10000,0.8017283689663877,0.774605272548319,0.8274521660903937,0.8053972311340762,0.7789520884293946,0.8309547069071772,0.7936673877367867,0.7663445744217394,0.8200086549993109,0.0214138016009864,0.0143546263392191,0.0296621876551404,0.1849188106622272,0.1595136626513064,0.211354415833744
esci,minilm,target_only,full,10076,100,query_macro,499,4434,2026091701,10000,0.8613586583093019,0.8371598645791339,0.8845142225667798,0.8616370373111993,0.8379776927248436,0.884476539456456,0.8552837328080238,0.8309691418355329,0.8787066219058487,0.0131898490991677,0.0076898074324176,0.0197809678909378,0.1315264180928088,0.1089526908072096,0.1550002454449026
esci,minilm,target_only,full,10076,200,query_macro,499,4434,2026091701,10000,0.9062230473514424,0.8852502658705689,0.925712227677845,0.907718355041282,0.8871808736415682,0.9267359692906488,0.9022839197900706,0.8811729915811284,0.9219463824154832,0.0106271729643473,0.0059223140081732,0.0165580426402069,0.0870889072455821,0.0683092717938833,0.1072877001307517
esci,minilm,target_only,full,10076,500,query_macro,499,4434,2026091701,10000,0.9416180114814224,0.9252774526383916,0.956669104098008,0.9420443325042936,0.9257716120828342,0.9571045175225056,0.9391569885920428,0.9225227313111304,0.95454392158033,0.0050525918637141,0.0024762676785472,0.0081697776102209,0.0557904195442429,0.0409636283443437,0.0719526019786738
esci,minilm,target_only,full,10076,1000,query_macro,499,4434,2026091701,10000,0.96344969560084,0.9504558647735792,0.9751115219679652,0.9611080076254784,0.94777004721377,0.9730472902237768,0.9586111724005932,0.9442533821118292,0.971419218109177,0.0056835716932225,0.0011015379515537,0.012110818417247,0.035705255906184,0.0242043096737024,0.0485452181784978
esci,minilm,target_only,fully_fitting,10076,20,query_macro,460,2578,2026091701,10000,0.6750487476150906,0.642314876711319,0.7074944288896713,0.6721323393168418,0.6396861899449894,0.7041025475449432,0.6549818355486514,0.6220968193233246,0.6875356257607574,0.0320466703173808,0.0225395418952616,0.0425457430730997,0.3129714941339678,0.2812877066724691,0.3456690321060733
esci,minilm,target_only,fully_fitting,10076,50,query_macro,460,2578,2026091701,10000,0.8033848100853275,0.7753585575712543,0.8302287423550725,0.8076333667991149,0.7798840593889105,0.8341030802654783,0.7938732836995095,0.7649266614811483,0.8215383863090557,0.0246321404738228,0.0162641167993247,0.0343197944064791,0.1814945758266674,0.155390364115706,0.2090831883682899
esci,minilm,target_only,fully_fitting,10076,100,query_macro,460,2578,2026091701,10000,0.8579892639175695,0.83276178947154,0.8817989666873088,0.8575351002413563,0.8327058346520073,0.8811656542799745,0.849381868897131,0.8235671967335455,0.8739361852112916,0.0153775270623096,0.0086050534610317,0.023335676099263,0.1352406040405596,0.1119578735052214,0.1599808976526395
esci,minilm,target_only,fully_fitting,10076,200,query_macro,460,2578,2026091701,10000,0.904281537465278,0.8829059116084611,0.924163027072403,0.906425372753523,0.8858010052249349,0.925660115770655,0.8987652331174517,0.8769619312052002,0.9191203751207588,0.0147575371488414,0.0079592430516343,0.023371934225195,0.086477229733707,0.0678822130078892,0.1067387038796266
esci,minilm,target_only,fully_fitting,10076,500,query_macro,460,2578,2026091701,10000,0.9428199599491156,0.926195148716728,0.9581910270303012,0.9436428275576974,0.9271109962975258,0.9588630373782228,0.9392518161364066,0.9221857472814552,0.9550527717478244,0.0073388477464564,0.0035412610487338,0.0118068064182194,0.0534093361171366,0.0384677033236016,0.0697944494408688
esci,minilm,target_only,fully_fitting,10076,1000,query_macro,460,2578,2026091701,10000,0.9620494924938656,0.9484753464158036,0.974373070317364,0.9611245489378482,0.947360553599924,0.9735540315662596,0.9590018336309896,0.9444679532867672,0.9720774477635892,0.0041719129123221,0.000801282051282,0.0094436520427569,0.0368262534566882,0.0246215792058183,0.0504196980555676
esci,bge_base,target_only,full,10076,20,query_macro,499,4434,2026091701,10000,0.7410465636379931,0.7137030693309269,0.7678280888509339,0.7445103036848633,0.7177015483728797,0.7710457035606467,0.7319224396099421,0.7041502978877973,0.7592873681708656,0.0242363897418906,0.0175834658080465,0.0317870853116244,0.2438411706481671,0.2178488032468952,0.2701499889680334
esci,bge_base,target_only,full,10076,50,query_macro,499,4434,2026091701,10000,0.8634492628768363,0.8400594762903735,0.8855937651739442,0.8688902495788655,0.8462622529143636,0.890086196909999,0.859039296050861,0.8349930136077248,0.8818868306981851,0.0189107460632928,0.0123605604914554,0.026776750860895,0.1220499578858463,0.1013057825454798,0.1438252047294381
esci,bge_base,target_only,full,10076,100,query_macro,499,4434,2026091701,10000,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.911228207587714,0.8919029918345738,0.9298814695732924,0.908342802322975,0.8889830778376608,0.927084671365623,0.0059106913564971,0.0036878329970879,0.008492474757269,0.0857465063205277,0.0673375702139468,0.1049745359557679
esci,bge_base,target_only,full,10076,200,query_macro,499,4434,2026091701,10000,0.932836787251947,0.9152973066953364,0.9489042968294727,0.9342925818046494,0.916891791377974,0.9502143015363912,0.9312384746315904,0.913537770205992,0.947597551519897,0.0076855898499185,0.0039442364304588,0.0131383037470211,0.0610759355184912,0.0457688399751041,0.0780575779602314
esci,bge_base,target_only,full,10076,500,query_macro,499,4434,2026091701,10000,0.9572947895692068,0.9429612447787448,0.9700757540378556,0.957323370191117,0.9429586985047906,0.9701627316632772,0.9554487592913128,0.9408711917700452,0.9685176979972822,0.0041426259111629,0.0019569519074779,0.0066402700088822,0.0404086147975241,0.0278176845882322,0.054622045509264
esci,bge_base,target_only,full,10076,1000,query_macro,499,4434,2026091701,10000,0.9714106062051951,0.9594486757675637,0.9819076910202912,0.971268865371356,0.959178298341446,0.9819143813450284,0.9698703461980016,0.9572899660737836,0.9809534366629806,0.0032165062726184,0.0010544899322454,0.0061486434407276,0.0269131475293799,0.0166261227778011,0.0386046223871875
esci,bge_base,target_only,fully_fitting,10076,20,query_macro,488,3587,2026091701,10000,0.7348474685597262,0.7056213554545062,0.7617452962258419,0.7391971149666677,0.7101234730033711,0.7658604718277011,0.7258965623150884,0.696122350590872,0.7533290069942657,0.0255272832489472,0.0186848401484123,0.0331556034613034,0.2485761544359646,0.2222080313226957,0.2775395157843547
esci,bge_base,target_only,fully_fitting,10076,50,query_macro,488,3587,2026091701,10000,0.8589803293983191,0.8344996529204979,0.8813155152121326,0.864581764803313,0.8411838511695704,0.8863661448414697,0.8539253149683048,0.8287823159376864,0.8768368382943013,0.0202420678406561,0.0133303396669703,0.0287261720785583,0.1258326171910391,0.1044914328850998,0.1484860392839352
esci,bge_base,target_only,fully_fitting,10076,100,query_macro,488,3587,2026091701,10000,0.903820386815838,0.8835688903815426,0.9227892399332188,0.9057058755002916,0.8854565780216338,0.9244241910251306,0.9019334332639256,0.881385948270653,0.9210463986083122,0.0077889881963976,0.0048410460258632,0.011174275592888,0.0902775785396769,0.0717518484180564,0.1102687571631704
esci,bge_base,target_only,fully_fitting,10076,200,query_macro,488,3587,2026091701,10000,0.929398515873926,0.9117407133224243,0.9458682534450976,0.9311683185731784,0.913505522722626,0.9473630108629012,0.9274697467832717,0.9093135781852484,0.9441461324991038,0.0086452254485041,0.0045325041534057,0.0143046303650811,0.0638850277682244,0.0480410511903852,0.0811625902558279
esci,bge_base,target_only,fully_fitting,10076,500,query_macro,488,3587,2026091701,10000,0.9533920399955236,0.9382744487553656,0.9667490514807368,0.9538103245472976,0.9386452124508332,0.9672281901638238,0.9513700268310926,0.935901543953542,0.9651551377242976,0.0054251162089276,0.0024146692333167,0.0091121271999858,0.0432048569599799,0.0300373753921397,0.058279299750227
esci,bge_base,target_only,fully_fitting,10076,1000,query_macro,488,3587,2026091701,10000,0.9691250888228348,0.956679956470556,0.9802107962904582,0.9688942477474386,0.956137870218758,0.9802372821829972,0.9672256562881564,0.9539704518642786,0.9791007751356112,0.0036720110490602,0.0012715426649852,0.0067615632318501,0.0291023326627834,0.0182262165913549,0.0412204804814948
esci,gte_modernbert,target_only,full,10076,20,query_macro,499,4434,2026091701,10000,0.7244962730851259,0.6958531413021466,0.7520215744893283,0.7113653359860878,0.6829146906095245,0.7387646432356272,0.6812962562623981,0.6513100578422064,0.7100502543152899,0.058833297431182,0.0482606981628535,0.0701909077201328,0.2598704463064198,0.232805989508967,0.2874830898748134
esci,gte_modernbert,target_only,full,10076,50,query_macro,499,4434,2026091701,10000,0.8433401004206075,0.818777974484258,0.8665160657548172,0.8384576250888137,0.8137246650939757,0.8620507158207881,0.8251364804881712,0.7991838811715236,0.8498993489319179,0.0280889827844519,0.0214363183562855,0.0360611436412937,0.1467745367273766,0.1236328906757062,0.1707691132775637
esci,gte_modernbert,target_only,full,10076,100,query_macro,499,4434,2026091701,10000,0.8912503297124087,0.8697565028972664,0.9117524034439882,0.8860605048557276,0.864579748465869,0.9067572798786072,0.874450744160337,0.8512768856856416,0.8963861289750099,0.0235108822584049,0.0159881041350613,0.0327115810201974,0.1020383735812585,0.082006006752693,0.1228910513298722
esci,gte_modernbert,target_only,full,10076,200,query_macro,499,4434,2026091701,10000,0.9206321650291324,0.9012878323741308,0.9386053604593004,0.9168184834884292,0.897388429968674,0.9348946224898186,0.9083909513225736,0.8880310371934329,0.927345573204956,0.0159238081008395,0.0104424985348158,0.0225292771787706,0.0756852405765865,0.0583342823170695,0.0945593279880767
esci,gte_modernbert,target_only,full,10076,500,query_macro,499,4434,2026091701,10000,0.950438309271278,0.9346715974617336,0.9651502693338831,0.949670815290838,0.9338406069522908,0.9643812044508278,0.9452677239215264,0.928930881356657,0.9604309258016056,0.0082081581643786,0.0052287329004841,0.0116806614791215,0.0465241179140946,0.0322405957340256,0.06214777145137
esci,gte_modernbert,target_only,full,10076,1000,query_macro,499,4434,2026091701,10000,0.969329252307795,0.9567737755002272,0.9807965461549688,0.967229438252704,0.954197392067908,0.979122677886802,0.9633674601137556,0.9489477853897812,0.9763333681518578,0.0072247076353114,0.0032416895678745,0.0128180318653928,0.0294078322509326,0.018077057712209,0.0417413445230019
esci,gte_modernbert,target_only,fully_fitting,10076,20,query_macro,499,4434,2026091701,10000,0.7244962730851259,0.6958531413021466,0.7520215744893283,0.7113653359860878,0.6829146906095245,0.7387646432356272,0.6812962562623981,0.6513100578422064,0.7100502543152899,0.058833297431182,0.0482606981628535,0.0701909077201328,0.2598704463064198,0.232805989508967,0.2874830898748134
esci,gte_modernbert,target_only,fully_fitting,10076,50,query_macro,499,4434,2026091701,10000,0.8433401004206075,0.818777974484258,0.8665160657548172,0.8384576250888137,0.8137246650939757,0.8620507158207881,0.8251364804881712,0.7991838811715236,0.8498993489319179,0.0280889827844519,0.0214363183562855,0.0360611436412937,0.1467745367273766,0.1236328906757062,0.1707691132775637
esci,gte_modernbert,target_only,fully_fitting,10076,100,query_macro,499,4434,2026091701,10000,0.8912503297124087,0.8697565028972664,0.9117524034439882,0.8860605048557276,0.864579748465869,0.9067572798786072,0.874450744160337,0.8512768856856416,0.8963861289750099,0.0235108822584049,0.0159881041350613,0.0327115810201974,0.1020383735812585,0.082006006752693,0.1228910513298722
esci,gte_modernbert,target_only,fully_fitting,10076,200,query_macro,499,4434,2026091701,10000,0.9206321650291324,0.9012878323741308,0.9386053604593004,0.9168184834884292,0.897388429968674,0.9348946224898186,0.9083909513225736,0.8880310371934329,0.927345573204956,0.0159238081008395,0.0104424985348158,0.0225292771787706,0.0756852405765865,0.0583342823170695,0.0945593279880767
esci,gte_modernbert,target_only,fully_fitting,10076,500,query_macro,499,4434,2026091701,10000,0.950438309271278,0.9346715974617336,0.9651502693338831,0.949670815290838,0.9338406069522908,0.9643812044508278,0.9452677239215264,0.928930881356657,0.9604309258016056,0.0082081581643786,0.0052287329004841,0.0116806614791215,0.0465241179140946,0.0322405957340256,0.06214777145137
esci,gte_modernbert,target_only,fully_fitting,10076,1000,query_macro,499,4434,2026091701,10000,0.969329252307795,0.9567737755002272,0.9807965461549688,0.967229438252704,0.954197392067908,0.979122677886802,0.9633674601137556,0.9489477853897812,0.9763333681518578,0.0072247076353114,0.0032416895678745,0.0128180318653928,0.0294078322509326,0.018077057712209,0.0417413445230019
