dataset,model,encoder_profile,catalog_size,population,K,reference,alternative,comparison_role,rank_origin,intervention,eligible_queries,highest_relevance_pairs,queries_with_any_change,queries_with_exact_zero_net_and_changes,within_query_cancellation_fraction,within_query_cancellation_conditional,cancellation_all_denominator,cancellation_conditional_denominator,queries_positive_net,queries_negative_net,positive_query_net_mass,negative_query_net_mass,across_query_cancellation_mass,within_query_balanced_exchange_mass,bootstrap_seed,bootstrap_draws,ci_type,any_membership_change_fraction_ci_low,any_membership_change_fraction_ci_high,exact_zero_net_with_changes_fraction_ci_low,exact_zero_net_with_changes_fraction_ci_high,cancellation_conditional_ci_low,cancellation_conditional_ci_high,conditional_bootstrap_valid_draws,aggregation,reference_recall,reference_recall_ci_low,reference_recall_ci_high,alternative_recall,alternative_recall_ci_low,alternative_recall_ci_high,gain_fraction,gain_fraction_ci_low,gain_fraction_ci_high,loss_fraction,loss_fraction_ci_low,loss_fraction_ci_high,net_delta,net_delta_ci_low,net_delta_ci_high,membership_change_fraction,membership_change_fraction_ci_low,membership_change_fraction_ci_high,retained_total,newly_included_total,newly_omitted_total,absent_in_both_total
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,148,32,0.1038961038961039,0.2162162162162162,308,148,59,57,0.0182921110629861,0.005473748860865,0.0109474977217301,0.023811611541849,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4253246753246753,0.5357142857142857,0.0714285714285714,0.1396103896103896,0.1521670335718217,0.2826086956521739,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6445275685169447,0.6074797334910031,0.6818335992069318,0.0301979168339106,0.0204624229375406,0.0426906952982308,0.0173795546317896,0.0143844621632549,0.0206262198757624,0.012818362202121,0.0030505318677354,0.0255305043860747,0.0475774714657002,0.0370052688106096,0.0606655582956387,7685,638,627,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,162,42,0.1363636363636363,0.2592592592592592,308,162,56,64,0.0150318635153544,0.0104099137634119,0.0208198275268238,0.0268352317999684,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4707792207792208,0.5811688311688312,0.0974025974025974,0.1753246753246753,0.1927710843373494,0.3293413173652694,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6363311560667662,0.5983849183638074,0.6740774841222132,0.0284494794153386,0.0203660822687006,0.0389865022498121,0.0238275296633961,0.0185628781565412,0.0301015148783466,0.0046219497519424,-0.0051463959645609,0.0161489429075578,0.0522770090787347,0.0420881856336256,0.0644410387731814,7671,617,641,12370
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,37,0.1201298701298701,0.2269938650306748,308,163,65,61,0.0111502805947767,0.0129277586684553,0.0223005611895534,0.0287953252724755,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.0844155844155844,0.1590909090909091,0.1636363636363636,0.2928220783333919,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6267071618191046,0.5880406750625601,0.664725063377666,0.0255479432310144,0.0207706765933657,0.0308426403945263,0.0273254213046931,0.0203673207246071,0.0365009767157183,-0.0017774780736786,-0.0118124824203487,0.0065065635421142,0.0528733645357076,0.0438238185436867,0.0634711827646455,7334,742,748,12475
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,171,31,0.1006493506493506,0.1812865497076023,308,171,56,84,0.0110265711491313,0.0144003932456697,0.0220531422982627,0.033302832697228,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5,0.6103896103896104,0.0681818181818181,0.1363636363636363,0.125,0.2411764705882353,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6251108177962449,0.5870698867722342,0.6626371963289235,0.0276779874977454,0.0222698993029687,0.0338124616414917,0.0310518095942838,0.0244784819699456,0.0397244724834966,-0.0033738220965383,-0.0130761751344619,0.0052707541535799,0.0587297970920292,0.0493075917416336,0.0696306163136135,7237,751,845,12466
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,170,29,0.0941558441558441,0.1705882352941176,308,170,61,80,0.0114653573382835,0.0161212334302113,0.0229307146765671,0.0341893821561679,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4967532467532468,0.6071428571428571,0.0616883116883116,0.1298701298701298,0.1161263589378007,0.2294117647058823,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6238287638008556,0.5853945528737483,0.661691488137619,0.0285600484163675,0.0226739594284909,0.0353536422650851,0.0332159245082952,0.0258251477019623,0.0424814448372073,-0.0046558760919277,-0.014973978195577,0.004855916860454,0.0617759729246628,0.0514589857355857,0.0735135474175909,7231,791,851,12426
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,171,32,0.1038961038961039,0.1871345029239766,308,171,67,72,0.0120951555931247,0.0128893952745772,0.0241903111862495,0.0329087848985558,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5,0.6103896103896104,0.0714285714285714,0.1396103896103896,0.1299381584974805,0.2485207100591716,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6276904002113308,0.5893750605829822,0.6657358274431701,0.0285495480424026,0.0234557510673628,0.034373446255507,0.0293437877238551,0.0224056667801644,0.0383048510048358,-0.0007942396814525,-0.0102884003017259,0.0075222988613162,0.0578933357662578,0.0484156751456065,0.0688955694543052,7235,817,847,12400
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,165,33,0.1071428571428571,0.2,308,165,65,67,0.0105072189471312,0.0118591301700671,0.0210144378942624,0.034081373792791,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4805194805194805,0.5909090909090909,0.0746753246753246,0.1428571428571428,0.1411023281422054,0.2619047619047619,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6271327286698474,0.5887977211788644,0.6646733815890947,0.0275479058435267,0.0220472878846916,0.0343758860380158,0.0288998170664626,0.0226576777469139,0.037515243846752,-0.0013519112229359,-0.0109223094824745,0.0074250927176977,0.0564477229099894,0.0470861323927915,0.067353210741277,7248,780,834,12437
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,169,43,0.1396103896103896,0.2544378698224852,308,169,53,73,0.0073429349222562,0.0151392864822113,0.0146858698445125,0.0347722026309896,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4935064935064935,0.6038961038961039,0.1006493506493506,0.1785714285714285,0.1910112359550561,0.3233532934131736,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6206882883328282,0.5813036482403096,0.6587512782653285,0.0247290362377511,0.0207375797787641,0.0290053702825172,0.0325253877977062,0.0251211138651378,0.0421524659538628,-0.0077963515599551,-0.0175937713925334,-7.940674366627493e-05,0.0572544240354573,0.0479060619852217,0.068129536313905,7276,737,806,12480
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,30,2,0.0040080160320641,0.0666666666666666,499,30,18,10,0.0058528840342467,0.0035196767160695,0.007039353432139,0.001002004008016,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0400801603206412,0.0821643286573146,0.0,0.0100200400801603,0.0,0.1666666666666666,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8636918656274791,0.8401189453942629,0.8863210102645712,0.0063538860382547,0.0025776361942444,0.0116533173183974,0.0040206787200775,0.0016634826429415,0.0069480215008772,0.0023332073181772,-0.0024797427577988,0.0081159067218686,0.0103745647583322,0.0056416450116349,0.0163644436308514,3851,23,16,544
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,20,2,0.0040080160320641,0.1,499,20,9,9,0.0042086420593434,0.0027514736432572,0.0055029472865144,0.0003340013360053,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0240480961923847,0.0581162324649298,0.0,0.0100200400801603,0.0,0.25,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8628158267253879,0.839188189086441,0.8856644218595708,0.0043756427273461,0.0009352012383074,0.0094503744835658,0.0029184743112598,0.0010981486783089,0.0051723868983388,0.0014571684160862,-0.002843540894643,0.0068212578169992,0.007294117038606,0.0031920811736693,0.0127212097771967,3856,11,11,556
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,16,2,0.0040080160320641,0.125,499,16,7,7,0.0043034787523765,0.0018448985883855,0.0036897971767711,0.0005439450329229,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0180360721442885,0.0480961923847695,0.0,0.0100200400801603,0.0,0.3157894736842105,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8638172384732927,0.8404241842346043,0.8863918718174997,0.004575451268838,0.0008774692241626,0.0097653181821518,0.002116871104847,0.0006400897032159,0.0040558681465495,0.0024585801639909,-0.0016926572926071,0.0079127485740712,0.006692322373685,0.0025546973067013,0.0121155268412282,3858,9,9,558
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,19,2,0.0040080160320641,0.1052631578947368,499,19,9,8,0.0032575835431546,0.0029669840291082,0.0059339680582165,0.0003340013360053,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0220440881763527,0.0561122244488977,0.0,0.0100200400801603,0.0,0.2666666666666666,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8616492578233481,0.8378240264070047,0.8845692041972658,0.0034245842111573,0.0007276457677259,0.0079902631881589,0.0031339846971109,0.0010074911728218,0.005817446859531,0.0002905995140464,-0.0038815145553622,0.0054610793626324,0.0065585689082683,0.0026741249593203,0.0119462077390434,3854,11,13,556
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,19,1,0.002004008016032,0.0526315789473684,499,19,8,10,0.0031658054704146,0.0031618793141839,0.0063237586283678,0.0001431434297165,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0220440881763527,0.0561122244488977,0.0,0.0060120240480961,0.0,0.1764705882352941,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8613625844655325,0.8374152935188025,0.8841735391270995,0.0032373771852729,0.0005773451665235,0.0077736141613897,0.0032334510290422,0.0011021646467538,0.0059595778859305,3.926156230765587e-06,-0.0041821805449059,0.0052462578614883,0.0064708282143151,0.002600295496087,0.0117879379026673,3855,9,12,558
esci,minilm,native,10076,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,17,2,0.0040080160320641,0.1176470588235294,499,17,5,10,0.0007713840379171,0.003327428064402,0.0015427680758342,0.0008588605782994,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0200400801603206,0.0501002004008016,0.0,0.0100200400801603,0.0,0.2942647058823508,10000,query_macro,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8588026142828169,0.8349800686481411,0.8818601009778149,0.0012008143270668,0.000415115946178,0.0021360180678817,0.0037568583535517,0.0013445817500802,0.0068869930818828,-0.0025560440264849,-0.0057496890124645,-0.0001249125234596,0.0049576726806185,0.002283189966995,0.0082579272903671,3853,9,14,558
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,25,1,0.002004008016032,0.04,499,25,17,7,0.0029102637291841,0.0013898829404841,0.0027797658809682,0.000751503006012,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.032064128256513,0.0701402805611222,0.0,0.0060120240480961,0.0,0.1333333333333333,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9112962843569008,0.8919375415157872,0.9296877496664256,0.0032860152321901,0.0018207932195281,0.004947435204471,0.0017656344434901,0.0005984190603429,0.0032237192639246,0.0015203807887,-0.0004386197793256,0.0033998426462566,0.0050516496756803,0.0029952400409074,0.0073652815957942,4000,19,10,405
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,17,3,0.0060120240480961,0.1764705882352941,499,17,7,7,0.0011442298516446,0.0012702755939228,0.0022884597032893,0.000876753507014,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0200400801603206,0.0501002004008016,0.0,0.0140280561122244,0.0,0.375,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9096498578259222,0.8902534930762022,0.92847038403094,0.0015826066051516,0.0006297186864571,0.002713767736939,0.0017086523474299,0.0006342813832793,0.003058117914706,-0.0001260457422782,-0.0015964568024938,0.0012603350779703,0.0032912589525815,0.0016886451474377,0.0052213760549181,4000,10,10,414
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,17,0,0.0,0.0,499,17,9,8,0.0013616059958745,0.0013632246499296,0.002723211991749,0.000250501002004,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0200400801603206,0.0501002004008016,0.0,0.0,0.0,0.0,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9097742849141456,0.8903692977698671,0.9284161404015904,0.0014868564968765,0.0005606450997232,0.0026153635109045,0.0014884751509316,0.00050008441792,0.0027642719971785,-1.6186540551058522e-06,-0.0014848002186494,0.0014202027214895,0.0029753316478081,0.0015102780226283,0.0047316255679857,4000,10,10,414
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,20,1,0.002004008016032,0.05,499,20,15,4,0.0025421935339596,0.0005900690269427,0.0011801380538855,0.000375751503006,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0240480961923847,0.0581162324649298,0.0,0.0060120240480961,0.0,0.1666666666666666,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9117280280752176,0.8925679931009742,0.930160187623008,0.0027300692854626,0.0014313923408743,0.004238478732562,0.0007779447784457,0.000187875751503,0.0015433794175652,0.0019521245070169,0.0004951768616598,0.0035016961512343,0.0035080140639084,0.0019903380113201,0.0052441991138405,4004,17,6,407
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,20,0,0.0,0.0,499,20,11,9,0.001787903012635,0.0017202496160411,0.0034404992320823,0.000250501002004,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0240480961923847,0.0581162324649298,0.0,0.0,0.0,0.0,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9098435569647944,0.8904457234129088,0.9285673724726444,0.001913153513637,0.0008037506132473,0.0032927752545248,0.0018455001170432,0.0006938480134872,0.0032771304207927,6.765339659388623e-05,-0.0017128300237997,0.001768151659279,0.0037586536306802,0.0020313068464126,0.0057783467789757,3999,13,11,411
esci,bge_base,native,10076,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,21,2,0.0040080160320641,0.0952380952380952,499,21,13,6,0.0021200250533058,0.0010698747923196,0.0021397495846393,0.000375751503006,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0260521042084168,0.0601202404809619,0.0,0.0100200400801603,0.0,0.238095238095238,10000,query_macro,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9108260538291868,0.8915236334002951,0.9294166978598548,0.0023079008048088,0.0011400001183623,0.00362505384834,0.0012577505438226,0.0003638228838629,0.0024304947654772,0.0010501502609861,-0.0005568413834287,0.0026127677956449,0.0035656513486314,0.0020186551851856,0.0053238511838277,4002,15,8,409
esci,gte_modernbert,native,10076,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,49,4,0.0080160320641282,0.0816326530612244,499,49,13,32,0.0033506813593302,0.0106522272353935,0.0067013627186604,0.0018270989962657,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0721442885771543,0.1242484969939879,0.002004008016032,0.0160320641282565,0.0188679245283018,0.1666666666666666,10000,query_macro,0.8912503297124089,0.8697565028972664,0.9117524034439882,0.8839487838363457,0.8616464583033138,0.905149556699673,0.004264230857463,0.0023269048980798,0.0065663314241047,0.0115657767335264,0.0062038402031976,0.0186489935517409,-0.0073015458760633,-0.0146549672541623,-0.0015375839626149,0.0158300075909895,0.0100323751318475,0.0230673923301913,3928,23,47,436
esci,gte_modernbert,native,10076,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,499,4434,35,3,0.0060120240480961,0.0857142857142857,499,35,8,24,0.0017310678633323,0.0071038364651907,0.0034621357266647,0.0011863868272337,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.0480961923847695,0.094188376753507,0.0,0.0140280561122244,0.0,0.1935483870967742,10000,query_macro,0.8912503297124089,0.8697565028972664,0.9117524034439882,0.8858775611105506,0.8637501756226589,0.9070626346779704,0.0023242612769492,0.0010301989259905,0.0038305122977184,0.0076970298788076,0.003697788407271,0.0133021157084028,-0.0053727686018583,-0.0110556959067137,-0.0011549900522253,0.0100212911557568,0.00576834539386,0.0158926037413833,3942,14,33,445
