query_id,judged_pairs,positive_idcg,C0_cNDCG@10,C1_cNDCG@10,C2s1_cNDCG@10,C2s2_cNDCG@10,C2s3_cNDCG@10,C2s4_cNDCG@10,C2s5_cNDCG@10,cNDCG@10
41,143,True,0.8623893785099407,0.8623893785099407,0.8623893785099407,0.8623893785099407,0.8623893785099407,0.8623893785099407,0.8623893785099407,0.8623893785099408
42,149,True,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444
44,219,True,0.5958389584307145,0.5958389584307145,0.5958389584307145,0.5958389584307145,0.5958389584307145,0.5958389584307145,0.5958389584307145,0.5958389584307145
45,169,True,0.5884773592256788,0.5884773592256788,0.5884773592256788,0.5884773592256788,0.5884773592256788,0.5884773592256788,0.5884773592256788,0.5884773592256788
46,104,True,0.7537651826155688,0.7537651826155688,0.7537651826155688,0.7537651826155688,0.7537651826155688,0.7537651826155688,0.7537651826155688,0.7537651826155687
47,105,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
48,282,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,135,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
50,404,True,0.7034965717860189,0.7034965717860189,0.7034965717860189,0.7034965717860189,0.7034965717860189,0.7034965717860189,0.7034965717860189,0.7034965717860189
51,595,True,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.6943559465628251
52,1433,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
53,610,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
54,143,True,0.7585213306914098,0.7585213306914098,0.7585213306914098,0.7585213306914098,0.7585213306914098,0.7585213306914098,0.7585213306914098,0.7585213306914097
55,171,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,165,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,332,True,0.8006463482772826,0.8006463482772826,0.8006463482772826,0.8006463482772826,0.8006463482772826,0.8006463482772826,0.8006463482772826,0.8006463482772828
62,157,True,0.8435223363379465,0.8435223363379465,0.8435223363379465,0.8435223363379465,0.8435223363379465,0.8435223363379465,0.8435223363379465,0.8435223363379463
63,115,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,77,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,156,True,0.6150499989137242,0.6150499989137242,0.6150499989137242,0.6150499989137242,0.6150499989137242,0.6150499989137242,0.6150499989137242,0.6150499989137242
66,69,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,587,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
68,204,True,0.9014470060563649,0.9014470060563649,0.9014470060563649,0.9014470060563649,0.9014470060563649,0.9014470060563649,0.9014470060563649,0.9014470060563651
69,235,True,0.5058731926597418,0.5058731926597418,0.5058731926597418,0.5058731926597418,0.5058731926597418,0.5058731926597418,0.5058731926597418,0.5058731926597418
70,504,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,139,True,0.8502244159847391,0.8502244159847391,0.8502244159847391,0.8502244159847391,0.8502244159847391,0.8502244159847391,0.8502244159847391,0.8502244159847391
72,174,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,181,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
74,87,True,0.8359423434144735,0.8359423434144735,0.8359423434144735,0.8359423434144735,0.8359423434144735,0.8359423434144735,0.8359423434144735,0.8359423434144733
75,231,True,0.5389830261406382,0.5389830261406382,0.5389830261406382,0.5389830261406382,0.5389830261406382,0.5389830261406382,0.5389830261406382,0.5389830261406382
76,135,True,0.3160837437852255,0.3160837437852255,0.3160837437852255,0.3160837437852255,0.3160837437852255,0.3160837437852255,0.3160837437852255,0.3160837437852256
77,661,True,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.6943559465628251
78,948,True,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444,0.5159958223394444
79,122,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
81,233,True,0.38559884598578353,0.38559884598578353,0.38559884598578353,0.38559884598578353,0.38559884598578353,0.38559884598578353,0.38559884598578353,0.38559884598578353
82,668,True,0.3775028156362593,0.3775028156362593,0.3775028156362593,0.3775028156362593,0.3775028156362593,0.3775028156362593,0.3775028156362593,0.37750281563625926
84,299,True,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.6943559465628251
85,152,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
86,142,True,0.5455596993062479,0.5455596993062479,0.5455596993062479,0.5455596993062479,0.5455596993062479,0.5455596993062479,0.5455596993062479,0.5455596993062479
87,221,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
88,159,True,0.7007743281441218,0.7007743281441218,0.7007743281441218,0.7007743281441218,0.7007743281441218,0.7007743281441218,0.7007743281441218,0.7007743281441218
89,142,True,0.5935230441808966,0.5935230441808966,0.5935230441808966,0.5935230441808966,0.5935230441808966,0.5935230441808966,0.5935230441808966,0.5935230441808966
90,242,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
91,686,True,0.468584298978706,0.468584298978706,0.468584298978706,0.468584298978706,0.468584298978706,0.468584298978706,0.468584298978706,0.46858429897870607
92,170,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
93,233,True,0.5289704589316269,0.5289704589316269,0.5289704589316269,0.5289704589316269,0.5289704589316269,0.5289704589316269,0.5289704589316269,0.528970458931627
94,197,True,0.6005540286277393,0.6005540286277393,0.6005540286277393,0.6005540286277393,0.6005540286277393,0.6005540286277393,0.6005540286277393,0.6005540286277392
95,820,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
97,197,True,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.694355946562825,0.6943559465628251
98,124,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
99,121,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
101,283,True,0.4336963218641354,0.4336963218641354,0.4336963218641354,0.4336963218641354,0.4336963218641354,0.4336963218641354,0.4336963218641354,0.43369632186413554
102,68,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104,179,True,0.6379327918968386,0.6379327918968386,0.6379327918968386,0.6379327918968386,0.6379327918968386,0.6379327918968386,0.6379327918968386,0.6379327918968386
107,309,True,0.6056906122838637,0.6056906122838637,0.6056906122838637,0.6056906122838637,0.6056906122838637,0.6056906122838637,0.6056906122838637,0.6056906122838637
108,131,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,247,True,0.9035650050446237,0.9035650050446237,0.9035650050446237,0.9035650050446237,0.9035650050446237,0.9035650050446237,0.9035650050446237,0.9035650050446237
110,348,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
111,161,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,271,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,1252,True,0.7431286862216818,0.7431286862216818,0.7431286862216818,0.7431286862216818,0.7431286862216818,0.7431286862216818,0.7431286862216818,0.7431286862216818
115,224,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,441,True,0.955830517697074,0.955830517697074,0.955830517697074,0.955830517697074,0.955830517697074,0.955830517697074,0.955830517697074,0.9558305176970741
120,979,True,0.7965100773735325,0.7965100773735325,0.7965100773735325,0.7965100773735325,0.7965100773735325,0.7965100773735325,0.7965100773735325,0.7965100773735324
121,2977,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,448,True,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199
123,4329,True,0.711869849165743,0.711869849165743,0.711869849165743,0.711869849165743,0.711869849165743,0.711869849165743,0.711869849165743,0.711869849165743
124,1467,True,0.4683221547150041,0.4683221547150041,0.4683221547150041,0.4683221547150041,0.4683221547150041,0.4683221547150041,0.4683221547150041,0.4683221547150041
125,283,True,0.4451139561863884,0.4451139561863884,0.4451139561863884,0.4451139561863884,0.4451139561863884,0.4451139561863884,0.4451139561863884,0.4451139561863884
126,719,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127,1580,True,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.957586141200699
128,1455,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,185,True,0.34210137762625537,0.34210137762625537,0.34210137762625537,0.34210137762625537,0.34210137762625537,0.34210137762625537,0.34210137762625537,0.3421013776262554
130,875,True,0.4532876546741145,0.4532876546741145,0.4532876546741145,0.4532876546741145,0.4532876546741145,0.4532876546741145,0.4532876546741145,0.4532876546741145
131,3479,True,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264455
132,1260,True,0.49271042927371045,0.49271042927371045,0.49271042927371045,0.49271042927371045,0.49271042927371045,0.49271042927371045,0.49271042927371045,0.4927104292737105
136,166,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
137,233,True,0.5289578556346353,0.5289578556346353,0.5289578556346353,0.5289578556346353,0.5289578556346353,0.5289578556346353,0.5289578556346353,0.5289578556346353
138,172,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,339,True,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199,0.7799082337019199
140,131,True,0.6295622542805631,0.6295622542805631,0.6295622542805631,0.6295622542805631,0.6295622542805631,0.6295622542805631,0.6295622542805631,0.6295622542805631
141,161,True,0.4146154501916125,0.4146154501916125,0.4146154501916125,0.4146154501916125,0.4146154501916125,0.4146154501916125,0.4146154501916125,0.41461545019161244
142,203,True,0.42784526412088586,0.42784526412088586,0.42784526412088586,0.42784526412088586,0.42784526412088586,0.42784526412088586,0.42784526412088586,0.42784526412088575
143,244,True,0.4818089198246356,0.4818089198246356,0.4818089198246356,0.4818089198246356,0.4818089198246356,0.4818089198246356,0.4818089198246356,0.4818089198246356
144,1423,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,143,True,0.6192265393558443,0.6192265393558443,0.6192265393558443,0.6192265393558443,0.6192265393558443,0.6192265393558443,0.6192265393558443,0.6192265393558442
146,111,True,0.470018260101859,0.470018260101859,0.470018260101859,0.470018260101859,0.470018260101859,0.470018260101859,0.470018260101859,0.4700182601018589
147,425,True,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869663
148,249,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,54,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,3042,True,0.693094262575334,0.693094262575334,0.693094262575334,0.693094262575334,0.693094262575334,0.693094262575334,0.693094262575334,0.6930942625753341
153,178,True,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869662,0.9368077570869663
155,2376,True,0.6426970942060606,0.6426970942060606,0.6426970942060606,0.6426970942060606,0.6426970942060606,0.6426970942060606,0.6426970942060606,0.6426970942060607
158,834,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,122,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160,242,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,205,True,0.643315904280703,0.643315904280703,0.643315904280703,0.643315904280703,0.643315904280703,0.643315904280703,0.643315904280703,0.643315904280703
163,94,True,0.7619490156024055,0.7619490156024055,0.7619490156024055,0.7619490156024055,0.7619490156024055,0.7619490156024055,0.7619490156024055,0.7619490156024054
164,195,True,0.7222887023717681,0.7222887023717681,0.7222887023717681,0.7222887023717681,0.7222887023717681,0.7222887023717681,0.7222887023717681,0.722288702371768
165,193,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,111,True,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475496
167,136,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,68,True,0.804810999209339,0.804810999209339,0.804810999209339,0.804810999209339,0.804810999209339,0.804810999209339,0.804810999209339,0.804810999209339
169,126,True,0.46988949834572724,0.46988949834572724,0.46988949834572724,0.46988949834572724,0.46988949834572724,0.46988949834572724,0.46988949834572724,0.4698894983457272
170,127,True,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264454,0.8611375561264455
171,99,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
172,59,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,316,True,0.24957965225166595,0.24957965225166595,0.24957965225166595,0.24957965225166595,0.24957965225166595,0.24957965225166595,0.24957965225166595,0.24957965225166598
174,90,True,0.7557694851934431,0.7557694851934431,0.7557694851934431,0.7557694851934431,0.7557694851934431,0.7557694851934431,0.7557694851934431,0.755769485193443
175,564,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,397,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,378,True,0.5354396881160303,0.5354396881160303,0.5354396881160303,0.5354396881160303,0.5354396881160303,0.5354396881160303,0.5354396881160303,0.5354396881160303
178,74,True,0.5978252119586981,0.5978252119586981,0.5978252119586981,0.5978252119586981,0.5978252119586981,0.5978252119586981,0.5978252119586981,0.5978252119586981
179,1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,403,True,0.911298659909514,0.911298659909514,0.911298659909514,0.911298659909514,0.911298659909514,0.911298659909514,0.911298659909514,0.911298659909514
182,98,True,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.9575861412006988,0.957586141200699
183,78,True,0.7333181479139038,0.7333181479139038,0.7333181479139038,0.7333181479139038,0.7333181479139038,0.7333181479139038,0.7333181479139038,0.7333181479139038
184,185,True,0.7620807610626807,0.7620807610626807,0.7620807610626807,0.7620807610626807,0.7620807610626807,0.7620807610626807,0.7620807610626807,0.7620807610626806
185,124,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,385,True,0.6658219128906796,0.6658219128906796,0.6658219128906796,0.6658219128906796,0.6658219128906796,0.6658219128906796,0.6658219128906796,0.6658219128906796
189,73,True,0.7811726593824067,0.7811726593824067,0.7811726593824067,0.7811726593824067,0.7811726593824067,0.7811726593824067,0.7811726593824067,0.7811726593824068
190,792,True,0.43518692560571726,0.43518692560571726,0.43518692560571726,0.43518692560571726,0.43518692560571726,0.43518692560571726,0.43518692560571726,0.43518692560571726
191,217,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
193,278,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
194,293,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
195,110,True,0.890492081767694,0.890492081767694,0.890492081767694,0.890492081767694,0.890492081767694,0.890492081767694,0.890492081767694,0.890492081767694
196,165,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
197,41,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,82,True,0.505621292099677,0.505621292099677,0.505621292099677,0.505621292099677,0.505621292099677,0.505621292099677,0.505621292099677,0.505621292099677
199,384,True,0.9216017310213246,0.9216017310213246,0.9216017310213246,0.9216017310213246,0.9216017310213246,0.9216017310213246,0.9216017310213246,0.9216017310213245
200,247,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,124,True,0.9363792118010481,0.9363792118010481,0.9363792118010481,0.9363792118010481,0.9363792118010481,0.9363792118010481,0.9363792118010481,0.9363792118010482
202,83,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203,87,True,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747
204,191,True,0.49117052789213766,0.49117052789213766,0.49117052789213766,0.49117052789213766,0.49117052789213766,0.49117052789213766,0.49117052789213766,0.49117052789213755
206,67,True,0.8350395217329549,0.8350395217329549,0.8350395217329549,0.8350395217329549,0.8350395217329549,0.8350395217329549,0.8350395217329549,0.8350395217329548
207,34,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
208,118,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
209,198,True,0.83895741217606,0.83895741217606,0.83895741217606,0.83895741217606,0.83895741217606,0.83895741217606,0.83895741217606,0.83895741217606
210,1045,True,0.4584492969062757,0.4584492969062757,0.4584492969062757,0.4584492969062757,0.4584492969062757,0.4584492969062757,0.4584492969062757,0.4584492969062758
211,332,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
212,358,True,0.7639089849603032,0.7639089849603032,0.7639089849603032,0.7639089849603032,0.7639089849603032,0.7639089849603032,0.7639089849603032,0.7639089849603032
213,271,True,0.7581589023839653,0.7581589023839653,0.7581589023839653,0.7581589023839653,0.7581589023839653,0.7581589023839653,0.7581589023839653,0.7581589023839654
214,225,True,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999
215,250,True,0.43450812738535693,0.43450812738535693,0.43450812738535693,0.43450812738535693,0.43450812738535693,0.43450812738535693,0.43450812738535693,0.434508127385357
216,189,True,0.744455291795249,0.744455291795249,0.744455291795249,0.744455291795249,0.744455291795249,0.744455291795249,0.744455291795249,0.7444552917952489
220,127,True,0.8192743526846801,0.8192743526846801,0.8192743526846801,0.8192743526846801,0.8192743526846801,0.8192743526846801,0.8192743526846801,0.81927435268468
221,1719,True,0.6574697259116536,0.6574697259116536,0.6574697259116536,0.6574697259116536,0.6574697259116536,0.6574697259116536,0.6574697259116536,0.6574697259116536
222,77,True,0.6265585933175833,0.6265585933175833,0.6265585933175833,0.6265585933175833,0.6265585933175833,0.6265585933175833,0.6265585933175833,0.6265585933175833
223,207,True,0.3459905801157052,0.3459905801157052,0.3459905801157052,0.3459905801157052,0.3459905801157052,0.3459905801157052,0.3459905801157052,0.3459905801157052
226,316,True,0.7767952357703931,0.7767952357703931,0.7767952357703931,0.7767952357703931,0.7767952357703931,0.7767952357703931,0.7767952357703931,0.7767952357703932
227,203,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,556,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,274,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,359,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232,2329,True,0.8176084868204423,0.8176084868204423,0.8176084868204423,0.8176084868204423,0.8176084868204423,0.8176084868204423,0.8176084868204423,0.8176084868204424
233,156,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,144,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235,1368,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236,2202,True,0.7856605579189891,0.7856605579189891,0.7856605579189891,0.7856605579189891,0.7856605579189891,0.7856605579189891,0.7856605579189891,0.7856605579189891
238,318,True,0.7078087372830466,0.7078087372830466,0.7078087372830466,0.7078087372830466,0.7078087372830466,0.7078087372830466,0.7078087372830466,0.7078087372830465
239,573,True,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475497,0.9477344873475496
241,243,True,0.884542244434516,0.884542244434516,0.884542244434516,0.884542244434516,0.884542244434516,0.884542244434516,0.884542244434516,0.884542244434516
242,283,True,0.8532721558012799,0.8532721558012799,0.8532721558012799,0.8532721558012799,0.8532721558012799,0.8532721558012799,0.8532721558012799,0.8532721558012799
243,209,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244,143,True,0.5966923424920082,0.5966923424920082,0.5966923424920082,0.5966923424920082,0.5966923424920082,0.5966923424920082,0.5966923424920082,0.5966923424920082
245,485,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,252,True,0.7367599437581304,0.7367599437581304,0.7367599437581304,0.7367599437581304,0.7367599437581304,0.7367599437581304,0.7367599437581304,0.7367599437581304
247,961,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,104,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,197,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250,131,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,1483,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252,443,True,0.8551595247651801,0.8551595247651801,0.8551595247651801,0.8551595247651801,0.8551595247651801,0.8551595247651801,0.8551595247651801,0.8551595247651801
253,117,True,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747,0.5560491656685747
254,201,True,0.8800456786592188,0.8800456786592188,0.8800456786592188,0.8800456786592188,0.8800456786592188,0.8800456786592188,0.8800456786592188,0.8800456786592187
255,217,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,1834,True,0.92663607790064,0.92663607790064,0.92663607790064,0.92663607790064,0.92663607790064,0.92663607790064,0.92663607790064,0.92663607790064
