query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
75831,6,32,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.3773640851514416
75925,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7862755042564901
76144,12,16,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.8000849548540605
76820,7,12,0.14285714285714285,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,0.575893465344084
76904,7,16,0.0,0.0,0.5714285714285714,1.0,1.0,1.0,0.5198028032161006
76950,22,40,0.5909090909090909,0.9090909090909091,1.0,1.0,1.0,1.0,0.8522023723243046
76969,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9455548923315391
77343,12,40,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.7330659429195772
78347,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5761489645871805
79143,7,16,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,0.6310198903248523
79505,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9294415579191919
80305,8,16,0.75,1.0,1.0,1.0,1.0,1.0,0.8286321848922685
80453,4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
80880,12,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7187237963006082
81029,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.5029556316454608
81301,10,40,0.5,0.9,1.0,1.0,1.0,1.0,0.1568101543821363
81478,5,16,0.8,1.0,1.0,1.0,1.0,1.0,0.9107293071421835
81547,1,16,0.0,1.0,1.0,1.0,1.0,1.0,0.545111004047328
82738,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.929453871273456
82799,14,16,0.7857142857142857,1.0,1.0,1.0,1.0,1.0,0.8634140280297681
82836,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.7044633157636132
82977,35,42,0.42857142857142855,0.9714285714285714,0.9714285714285714,1.0,1.0,1.0,0.8608830943794415
83182,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.9292410644337842
83573,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7514364421878243
83860,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.4019606815078634
84011,14,24,0.7857142857142857,1.0,1.0,1.0,1.0,1.0,0.859401133394149
84333,7,16,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.712369984392421
84543,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7647010981794549
84692,6,12,1.0,1.0,1.0,1.0,1.0,1.0,0.9667765022104367
84752,11,16,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,1.0,0.7903246522986337
84990,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.830983794122553
85202,3,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6113713691646836
85743,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7989053677643562
85956,9,15,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.6161061358564232
87048,12,16,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.8414929602590189
87098,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9599271623091218
87123,10,16,0.9,1.0,1.0,1.0,1.0,1.0,0.8177650911347443
87931,2,12,1.0,1.0,1.0,1.0,1.0,1.0,0.9068138194731217
88180,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8857194440863225
88972,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.19985193428744938
89016,1,16,0.0,1.0,1.0,1.0,1.0,1.0,0.4393398833409859
89094,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8838871848132858
89443,7,15,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,1.0,0.8933026510777056
90070,4,16,0.75,0.75,1.0,1.0,1.0,1.0,0.6612504513271321
90523,15,16,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.8750238005138008
90653,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6974619948461401
90835,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9501180321713548
90983,13,32,0.6153846153846154,0.8461538461538461,1.0,1.0,1.0,1.0,0.6333261699127818
91113,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9501180321713548
91245,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8208112821335398
91267,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8280719336481231
91452,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.8304976068681535
91498,2,16,0.0,0.5,1.0,1.0,1.0,1.0,0.16938730520912954
91539,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8951941700775875
91847,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.914856882358379
92217,33,43,0.2727272727272727,0.6666666666666666,1.0,1.0,1.0,1.0,0.48533229730077676
92320,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8089962706243767
92627,16,40,0.1875,0.3125,0.625,1.0,1.0,1.0,0.1939138340231714
92663,4,42,0.5,0.5,0.5,0.5,0.75,1.0,0.6399897560855061
92720,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7124053351915712
92810,1,8,1.0,1.0,1.0,1.0,1.0,1.0,0.6044370237037097
92928,5,16,0.4,0.4,0.6,0.8,1.0,1.0,0.8357799744028238
93169,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.654161652928153
93559,21,40,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.8170849596225692
93654,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6381886637907457
93758,9,16,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.7843395828155544
94456,13,40,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,0.7931839509327832
94846,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.690616034107437
94878,13,16,0.6153846153846154,0.9230769230769231,1.0,1.0,1.0,1.0,0.7788418043138142
94932,13,16,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.9230769230769231,1.0,1.0,0.9427412906209434
95116,8,16,0.875,0.875,1.0,1.0,1.0,1.0,0.7470192400797858
95136,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.4031554158742034
95453,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9216017310213246
95494,18,27,0.3333333333333333,0.6111111111111112,0.6111111111111112,0.7222222222222222,0.9444444444444444,1.0,0.7439955838914349
95886,2,16,0.5,0.5,1.0,1.0,1.0,1.0,0.4175041635004692
95917,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7606278885622126
96045,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8065911673202903
96401,1,16,0.0,0.0,0.0,0.0,0.0,1.0,0.5224980166472893
96535,28,41,0.5714285714285714,0.9642857142857143,1.0,1.0,1.0,1.0,0.8522023723243046
96819,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8236963020566151
98201,6,13,0.5,1.0,1.0,1.0,1.0,1.0,0.7668878296761483
98425,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8676641462577378
98526,6,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8642194768888881
99391,6,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6324677375730864
99846,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7885680588169542
100084,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9064951819544043
100330,10,40,0.6,1.0,1.0,1.0,1.0,1.0,0.6362735670021619
100469,9,16,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.542986519312804
100474,4,16,0.0,0.25,0.5,1.0,1.0,1.0,0.10584678127994661
100637,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8026644883712754
100807,27,40,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.9427412906209434
101683,14,40,0.6428571428571429,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,1.0,0.6024346833041639
101841,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9784352962231873
102215,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9218429332567384
102308,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8970212812609731
102732,9,16,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8346651710664544
102895,4,16,0.5,0.75,0.75,0.75,0.75,1.0,0.6970918039328974
102991,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8226573727129449
103099,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.5970964211360186
103248,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9363792118010481
103500,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9827683574718737
103612,15,16,0.7333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.7799082337019199
103705,5,16,0.8,1.0,1.0,1.0,1.0,1.0,0.8912412686915304
104116,32,40,0.46875,0.6875,0.90625,0.9375,0.96875,0.96875,0.7324928479261529
104212,3,10,1.0,1.0,1.0,1.0,1.0,1.0,0.5673524716108754
104375,10,16,0.2,0.3,0.3,0.7,1.0,1.0,0.8236998933965709
104485,16,37,0.4375,0.4375,0.5,0.5,0.5,0.5,0.923371194122541
104556,10,16,0.9,0.9,1.0,1.0,1.0,1.0,0.83895741217606
104929,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.43802311329580657
105336,12,16,0.5,0.6666666666666666,0.75,0.9166666666666666,1.0,1.0,0.7537714572075972
105354,3,8,1.0,1.0,1.0,1.0,1.0,1.0,0.9037229513158275
106080,8,16,0.625,1.0,1.0,1.0,1.0,1.0,0.7293312441048032
106387,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8164318861269368
106839,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9693842025216292
107789,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6917733450850578
107880,3,16,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.5988453993987962
107900,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8285828297529902
108093,6,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5405419258288214
108571,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9716638088851496
108769,8,16,0.375,0.5,1.0,1.0,1.0,1.0,0.7240261476346717
108964,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109159,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8986300410282759
109658,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.521805161088838
110355,8,13,1.0,1.0,1.0,1.0,1.0,1.0,0.8493436075200015
110443,3,9,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8629990219486917
110695,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.621806031942376
110785,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9911256975650777
110848,22,58,0.7727272727272727,1.0,1.0,1.0,1.0,1.0,0.914856882358379
110909,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9171900877601311
111397,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.4218023607034867
111447,14,16,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.9370154196830377
111629,14,16,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.8522023723243046
111828,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.17380914442314374
111876,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7907637434552776
111913,11,16,0.45454545454545453,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,0.7295265127732526
111950,13,16,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8314257745735001
112070,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.7060734963550093
112116,12,19,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.47538879538661505
112141,10,16,0.8,1.0,1.0,1.0,1.0,1.0,0.6653484528124346
112578,12,16,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.7099549757902408
112716,6,16,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.7747026456286633
113321,32,43,0.21875,0.5625,0.78125,0.875,0.9375,1.0,0.7048375519132528
113679,33,40,0.42424242424242425,0.9393939393939394,1.0,1.0,1.0,1.0,0.863742393013591
114588,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9240247746168359
114599,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.9062383938816599
114650,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.975714763872223
114793,1,17,1.0,1.0,1.0,1.0,1.0,1.0,0.5721851862284795
114905,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8206399300419064
114954,9,27,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.7556742685178668
115094,26,40,0.5769230769230769,1.0,1.0,1.0,1.0,1.0,0.8125357007707011
115539,4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
