query_id,n_highest,n_judged,Recall@20,Recall@50,Recall@100,Recall@200,Recall@500,Recall@1000,cNDCG@10
69657,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7596633972112701
69695,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9858924894517015
69739,13,16,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.7692307692307693,1.0,1.0,0.8625261805651808
70263,11,16,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.8608830943794415
70625,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9240247746168359
70787,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9666372127709744
71186,8,23,0.375,1.0,1.0,1.0,1.0,1.0,0.2555238813608802
71356,7,16,0.5714285714285714,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.8335584785522917
71655,20,41,0.55,1.0,1.0,1.0,1.0,1.0,0.7203851802625645
71902,1,16,0.0,0.0,0.0,1.0,1.0,1.0,0.4868497444610969
72088,11,16,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8778830991479503
72127,3,16,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.47461709981472133
72915,15,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
73215,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7016607628944816
73282,7,16,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8121791503231448
73400,13,41,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,0.5135793607906257
73401,13,16,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,0.8441320299865964
73522,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9519725538059071
73746,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8748374107163046
73944,9,16,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,0.7478352029130648
74270,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8170813075565498
74336,4,16,0.75,1.0,1.0,1.0,1.0,1.0,0.957720908066603
74620,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9956869059822591
74628,24,40,0.5833333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,0.8743436690016259
74654,16,40,0.625,0.875,0.9375,0.9375,0.9375,1.0,0.6840384177986619
74782,6,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.5900227209780099
75417,6,16,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.6030315458977457
75512,28,40,0.5714285714285714,0.9642857142857143,1.0,1.0,1.0,1.0,0.9294415579191919
75831,6,32,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.31209333754106156
75925,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7659402247499023
76144,12,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8634140280297681
76820,7,12,0.2857142857142857,0.5714285714285714,0.8571428571428571,1.0,1.0,1.0,0.8981192674612323
76904,7,16,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.0,1.0,1.0,0.792807738926538
76950,22,40,0.5909090909090909,0.8181818181818182,0.9545454545454546,1.0,1.0,1.0,0.9999999999999998
76969,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8682074636742593
77343,12,40,0.75,1.0,1.0,1.0,1.0,1.0,0.7545968598794698
78347,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8140968205078934
79143,7,16,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.8571428571428571,1.0,1.0,0.7410325436638259
79505,14,16,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.9009587051658638
80305,8,16,0.875,0.875,0.875,0.875,1.0,1.0,0.9219954090314809
80453,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6169006683324283
80880,12,16,0.75,1.0,1.0,1.0,1.0,1.0,0.699353699802206
81029,1,16,0.0,0.0,1.0,1.0,1.0,1.0,0.5725457698032388
81301,10,40,0.5,0.7,0.9,0.9,1.0,1.0,0.26269976820127927
81478,5,16,0.2,0.8,0.8,0.8,1.0,1.0,0.7267964027247595
81547,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6677387466864252
82738,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9410666349527176
82799,14,16,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.8019174103317278
82836,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8940523746873946
82977,35,42,0.34285714285714286,0.8285714285714286,0.9428571428571428,0.9428571428571428,1.0,1.0,0.8304002630850561
83182,8,16,0.75,1.0,1.0,1.0,1.0,1.0,0.7620695363020703
83573,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6569844928967561
83860,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.3735625340337097
84011,14,24,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.9312630902825904
84333,7,16,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6752017277147717
84543,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8436999957868073
84692,6,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9636356307651565
84752,11,16,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,1.0,0.7731415537059995
84990,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8924914641526547
85202,3,12,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.5999132876112032
85743,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7173347407833693
85956,9,15,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.7180688385938926
87048,12,16,0.8333333333333334,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9266360779006401
87098,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9265675832130305
87123,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.803785226920818
87931,2,12,1.0,1.0,1.0,1.0,1.0,1.0,0.9708256657067622
88180,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.611428251993219
88972,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.46775177228722037
89016,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.44837999231212583
89094,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.732085532815012
89443,7,15,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8861014004813368
90070,4,16,0.75,0.75,1.0,1.0,1.0,1.0,0.707554037266284
90523,15,16,0.13333333333333333,0.26666666666666666,0.4,0.4666666666666667,0.7333333333333333,0.8666666666666667,0.9146904720674043
90653,6,16,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.6230149988344824
90835,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9434942635737301
90983,13,32,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.9230769230769231,1.0,0.5709261686249131
91113,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6863865681285158
91245,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.7931067520383451
91267,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6946717043295546
91452,2,16,0.5,0.5,0.5,1.0,1.0,1.0,0.8455358922861458
91498,2,16,0.5,0.5,0.5,0.5,1.0,1.0,0.3536052970091795
91539,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8377744530518694
91847,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9337457765456108
92217,33,43,0.24242424242424243,0.6666666666666666,0.8484848484848485,1.0,1.0,1.0,0.5417500332472253
92320,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.7394293105886282
92627,16,40,0.25,0.3125,0.4375,0.875,1.0,1.0,0.40044165981093893
92663,4,42,0.5,0.5,0.5,0.75,1.0,1.0,0.5790773485134006
92720,10,16,1.0,1.0,1.0,1.0,1.0,1.0,0.857343664233117
92810,1,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92928,5,16,0.4,0.4,0.6,0.8,1.0,1.0,0.8051628502199797
93169,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6250577067410067
93559,21,40,0.5714285714285714,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,0.6475002448532269
93654,10,16,0.9,1.0,1.0,1.0,1.0,1.0,0.6045387520237375
93758,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
94456,13,40,0.6923076923076923,0.9230769230769231,1.0,1.0,1.0,1.0,0.8669534581760926
94846,3,16,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.32667767600767045
94878,13,16,0.6923076923076923,0.7692307692307693,1.0,1.0,1.0,1.0,0.8304002630850561
94932,13,16,0.3076923076923077,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.9230769230769231,1.0,0.9294415579191919
95116,8,16,0.875,0.875,0.875,1.0,1.0,1.0,0.8319118046198826
95136,2,16,0.5,1.0,1.0,1.0,1.0,1.0,0.7045890484015767
95453,11,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8899541168509597
95494,18,27,0.2777777777777778,0.3888888888888889,0.4444444444444444,0.5,0.6111111111111112,0.7777777777777778,0.8000849548540605
95886,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5401510038102194
95917,3,16,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.697395251837656
96045,11,16,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,0.8522023723243046
96401,1,16,0.0,0.0,0.0,0.0,1.0,1.0,0.5161339131683862
96535,28,41,0.4642857142857143,0.7857142857142857,0.8928571428571429,0.9285714285714286,1.0,1.0,0.9294415579191919
96819,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8915863548668751
98201,6,13,0.5,1.0,1.0,1.0,1.0,1.0,0.9076466639452653
98425,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9015545602365828
98526,6,16,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,0.8395575735507791
99391,6,16,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6080041919044563
99846,4,16,0.5,0.75,0.75,1.0,1.0,1.0,0.7169627399288756
100084,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8808257185252875
100330,10,40,0.7,1.0,1.0,1.0,1.0,1.0,0.6670384130301531
100469,9,16,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.8888888888888888,1.0,0.607519132470574
100474,4,16,0.0,0.25,0.5,0.5,0.75,0.75,0.21448990880655883
100637,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8720389124135177
100807,27,40,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.8523687826152794
101683,14,40,0.5,0.7142857142857143,0.8571428571428571,0.9285714285714286,1.0,1.0,0.5121622089803953
101841,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9086482599264007
102215,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.591270590015006
102308,3,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6514960068259459
102732,9,16,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7738353247397752
102895,4,16,0.75,0.75,0.75,0.75,0.75,1.0,0.7991445494136938
102991,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8105801784217622
103099,7,16,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.7111826541219106
103248,13,16,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9305687780632225
103500,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8917300543505147
103612,15,16,0.6666666666666666,0.8666666666666667,1.0,1.0,1.0,1.0,0.7799082337019199
103705,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8952509366619945
104116,32,40,0.3125,0.65625,0.84375,0.9375,0.9375,0.96875,0.7524802974161408
104212,3,10,1.0,1.0,1.0,1.0,1.0,1.0,0.6643150099883908
104375,10,16,0.4,0.5,0.6,0.8,0.9,1.0,0.7948833326720564
104485,16,37,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.8778830991479503
104556,10,16,0.9,0.9,0.9,1.0,1.0,1.0,0.8611375561264454
104929,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.3924455280110077
105336,12,16,0.6666666666666666,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.78903414106903
105354,3,8,1.0,1.0,1.0,1.0,1.0,1.0,0.8763780648220846
106080,8,16,0.875,1.0,1.0,1.0,1.0,1.0,0.6040206064169266
106387,6,16,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.635150985884765
106839,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9146691218086092
107789,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6957812491611064
107880,3,16,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8566822011546797
107900,13,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8500072720231809
108093,6,16,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.7155427332797576
108571,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.964550635031468
108769,8,16,0.5,0.5,0.625,1.0,1.0,1.0,0.48963482388273033
108964,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109159,8,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9013138347216515
109658,9,16,1.0,1.0,1.0,1.0,1.0,1.0,0.5764950948852909
110355,8,13,0.875,1.0,1.0,1.0,1.0,1.0,0.8420979521176983
110443,3,9,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.9225974558239669
110695,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.6459816927378513
110785,5,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8685249182634321
110848,22,58,0.7272727272727273,0.9545454545454546,1.0,1.0,1.0,1.0,0.914856882358379
110909,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9171900877601311
111397,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.40785117785263125
111447,14,16,0.7142857142857143,0.7857142857142857,1.0,1.0,1.0,1.0,0.9223857137111113
111629,14,16,1.0,1.0,1.0,1.0,1.0,1.0,0.8669534581760926
111828,2,16,0.5,0.5,1.0,1.0,1.0,1.0,0.31009978874698646
111876,4,16,0.75,0.75,1.0,1.0,1.0,1.0,0.7145514264446478
111913,11,16,0.5454545454545454,0.9090909090909091,1.0,1.0,1.0,1.0,0.7252886044542689
111950,13,16,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.864881617378534
112070,3,16,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.7606278885622126
112116,12,19,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.4619765180086877
112141,10,16,0.6,1.0,1.0,1.0,1.0,1.0,0.5637592098770333
112578,12,16,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.7897142725812051
112716,6,16,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8505825126456057
113321,32,43,0.3125,0.53125,0.6875,0.84375,0.9375,1.0,0.6996081615492098
113679,33,40,0.45454545454545453,0.8787878787878788,1.0,1.0,1.0,1.0,0.8750238005138008
114588,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.8103020898263307
114599,2,16,0.5,0.5,0.5,1.0,1.0,1.0,0.63726305616713
114650,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9313568863884596
114793,1,17,0.0,1.0,1.0,1.0,1.0,1.0,0.33547749337285077
114905,7,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9524990239001125
114954,9,27,1.0,1.0,1.0,1.0,1.0,1.0,0.8500336040531592
115094,26,40,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,0.8522023723243046
115539,4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
