batch,retrieval_loss,consistency,loss,seconds
28,0.11505226790904999,0.08180630207061768,0.123232901096344,24.54700000002049
29,0.16458019614219666,0.07454192638397217,0.1720343828201294,25.108999999938533
30,0.04347348213195801,0.09674614667892456,0.05314809828996658,25.780999999959022
31,0.21696579456329346,0.10113954544067383,0.22707974910736084,26.483999999938533
32,0.33800750970840454,0.09222567081451416,0.34723007678985596,27.155999999959022
33,0.16204559803009033,0.08864149451255798,0.17090974748134613,27.93799999996554
34,0.11682473123073578,0.08201450109481812,0.1250261813402176,28.593999999924563
35,0.09829697012901306,0.14641112089157104,0.11293808370828629,29.265999999945052
36,0.1701691597700119,0.1018451452255249,0.18035367131233215,29.93799999996554
37,0.04685571417212486,0.0997098982334137,0.05682670325040817,30.593999999924563
38,0.7267102003097534,0.08426502346992493,0.7351366877555847,31.265999999945052
39,0.35983967781066895,0.08487445116043091,0.3683271110057831,32.0
40,0.41102999448776245,0.08264979720115662,0.41929498314857483,32.67200000002049
41,0.08449031412601471,0.08873540163040161,0.09336385130882263,33.34399999992456
42,0.3560033142566681,0.08008736371994019,0.36401206254959106,34.01599999994505
43,0.12340745329856873,0.11024567484855652,0.13443201780319214,34.65599999995902
44,0.04461808502674103,0.08627423644065857,0.053245507180690765,35.32799999997951
45,0.3564547300338745,0.08128365874290466,0.3645831048488617,35.92200000002049
46,0.0508151650428772,0.07091903686523438,0.057907067239284515,36.59399999992456
47,0.1287868171930313,0.10950952768325806,0.13973776996135712,37.31299999996554
48,0.27732864022254944,0.09056693315505981,0.28638532757759094,37.96899999992456
49,0.3437548279762268,0.09673640131950378,0.3534284830093384,38.64099999994505
50,0.30099597573280334,0.08580741286277771,0.30957671999931335,39.21899999992456
51,0.38048046827316284,0.09166967868804932,0.3896474242210388,39.79700000002049
52,0.065524160861969,0.0889626145362854,0.07442042231559753,40.45299999997951
53,0.42704564332962036,0.09768688678741455,0.4368143379688263,41.125
54,0.513326108455658,0.07934746146202087,0.5212608575820923,41.79700000002049
55,0.2495718151330948,0.0725787878036499,0.2568296790122986,42.53099999995902
56,0.284016489982605,0.07437562942504883,0.2914540469646454,43.18799999996554
57,0.2568449378013611,0.09124520421028137,0.265969455242157,43.85899999993853
58,0.17857182025909424,0.0848325788974762,0.1870550811290741,44.51599999994505
59,0.09556636214256287,0.08851081132888794,0.10441744327545166,45.18799999996554
60,0.14370441436767578,0.08868435025215149,0.1525728553533554,45.76599999994505
61,0.2161855697631836,0.09309643507003784,0.22549521923065186,46.39099999994505
62,0.1601407825946808,0.10912957787513733,0.17105373740196228,46.90599999995902
63,0.28922584652900696,0.08939328789710999,0.2981651723384857,47.625
64,0.18832366168498993,0.07612329721450806,0.19593599438667297,48.29700000002049
65,0.039834264665842056,0.08348378539085388,0.048182643949985504,48.95299999997951
66,0.3713626563549042,0.09000372886657715,0.38036301732063293,49.60899999993853
67,0.08511357009410858,0.08286163210868835,0.09339973330497742,50.23399999993853
68,0.2856290638446808,0.09349286556243896,0.2949783504009247,50.90599999995902
69,0.09323301911354065,0.08062657713890076,0.10129567980766296,51.57799999997951
70,0.19613194465637207,0.08447819948196411,0.20457977056503296,52.25
71,0.23779791593551636,0.10460066795349121,0.24825797975063324,52.96899999992456
72,0.07704407721757889,0.09445104002952576,0.08648917824029922,53.625
73,0.18234115839004517,0.09112203121185303,0.19145336747169495,54.29700000002049
74,0.09673023223876953,0.08230912685394287,0.10496114194393158,54.96899999992456
75,0.1498102992773056,0.12451007962226868,0.16226130723953247,55.43799999996554
76,0.013609803281724453,0.08278012275695801,0.02188781648874283,56.09399999992456
77,0.12754663825035095,0.07912427186965942,0.1354590654373169,56.60899999993853
78,0.1664004921913147,0.09691518545150757,0.1760920137166977,57.28099999995902
79,0.26364558935165405,0.09621679782867432,0.2732672691345215,58.0
80,0.04710792005062103,0.09583219885826111,0.056691139936447144,58.65599999995902
81,0.17727304995059967,0.09156522154808044,0.18642957508563995,59.34399999992456
82,0.1618187576532364,0.08358582854270935,0.17017734050750732,59.85899999993853
83,0.3918948173522949,0.09510812163352966,0.4014056324958801,60.46899999992456
84,0.6775845289230347,0.11662143468856812,0.689246654510498,61.14099999994505
85,0.06977587938308716,0.08096715807914734,0.07787259668111801,61.81299999996554
86,0.13137488067150116,0.09395641088485718,0.14077052474021912,62.43799999996554
87,0.04291127994656563,0.10199201107025146,0.053110480308532715,63.15599999995902
88,0.191829115152359,0.08402875065803528,0.20023198425769806,63.84399999992456
89,0.15557976067066193,0.08821901679039001,0.16440166532993317,64.5
90,0.044878337532281876,0.0911259651184082,0.053990934044122696,65.17200000002049
91,0.18207700550556183,0.0872117280960083,0.19079817831516266,65.85899999993853
92,0.1648140549659729,0.08541136980056763,0.17335519194602966,66.51599999994505
93,0.18044444918632507,0.09569093585014343,0.19001354277133942,67.17200000002049
94,0.20023828744888306,0.11434698104858398,0.21167299151420593,67.78099999995902
95,0.18447361886501312,0.0956638753414154,0.19404000043869019,68.48399999993853
96,0.07167504727840424,0.07855841517448425,0.07953088730573654,69.07799999997951
97,0.42073115706443787,0.08236625790596008,0.42896777391433716,69.73399999993853
98,0.21591424942016602,0.09863641858100891,0.22577789425849915,70.35899999993853
99,0.3506617248058319,0.09256482124328613,0.3599182069301605,70.95299999997951
100,0.016188789159059525,0.08469155430793762,0.024657946079969406,71.625
101,0.20073512196540833,0.09218493103981018,0.20995362102985382,72.31299999996554
102,0.0863606259226799,0.09416410326957703,0.09577703475952148,72.98399999993853
103,0.056599102914333344,0.08754253387451172,0.06535335630178452,73.70299999997951
104,0.05223240703344345,0.0851786732673645,0.06075027585029602,74.375
105,0.12728725373744965,0.10299977660179138,0.13758723437786102,75.04700000002049
106,0.06608150154352188,0.09950929880142212,0.07603242993354797,75.65599999995902
107,0.23468995094299316,0.09138810634613037,0.24382875859737396,76.21899999992456
108,0.04216950386762619,0.08915704488754272,0.0510852076113224,76.89099999994505
109,0.029267948120832443,0.09564301371574402,0.038832250982522964,77.54700000002049
110,0.09816820919513702,0.10208591818809509,0.10837680101394653,78.06299999996554
111,0.08601279556751251,0.08458402752876282,0.09447120130062103,78.79700000002049
112,0.581728994846344,0.10313302278518677,0.5920423269271851,79.43799999996554
113,0.042968716472387314,0.09490567445755005,0.05245928466320038,80.10899999993853
114,0.04101195186376572,0.09970185160636902,0.05098213627934456,80.59399999992456
115,0.11185204982757568,0.0891759991645813,0.12076964974403381,81.21899999992456
116,0.1278264820575714,0.08715665340423584,0.13654214143753052,81.89099999994505
117,0.18610912561416626,0.1063668429851532,0.19674581289291382,82.54700000002049
118,0.2735152244567871,0.09799709916114807,0.28331494331359863,83.21899999992456
119,0.06700510531663895,0.09617623686790466,0.07662273198366165,83.93799999996554
120,0.05830482393503189,0.08846834301948547,0.06715165823698044,84.59399999992456
121,0.16229915618896484,0.08972883224487305,0.17127203941345215,85.15599999995902
122,0.08304579555988312,0.08957609534263611,0.09200340509414673,85.82799999997951
123,0.08806414157152176,0.09532257914543152,0.09759639948606491,86.48399999993853
124,0.5218390822410583,0.08006998896598816,0.5298460721969604,87.15599999995902
125,0.17556598782539368,0.09948554635047913,0.18551453948020935,87.82799999997951
126,0.05534029006958008,0.08850806951522827,0.06419109553098679,88.43799999996554
127,0.055494483560323715,0.07848665118217468,0.06334315240383148,89.15599999995902
128,0.1710897982120514,0.08853721618652344,0.1799435168504715,89.82799999997951
129,0.0897766500711441,0.10054939985275269,0.09983158856630325,90.5
130,0.02834819257259369,0.08793440461158752,0.03714163228869438,91.15599999995902
131,0.11557801067829132,0.0844566822052002,0.1240236759185791,91.82799999997951
132,0.05669397488236427,0.08957904577255249,0.06565187871456146,92.45299999997951
133,0.32392075657844543,0.08533903956413269,0.332454651594162,93.125
134,0.12347732484340668,0.0969775915145874,0.1331750899553299,93.79700000002049
135,0.15500131249427795,0.11131337285041809,0.16613264381885529,94.51599999994505
136,0.17530684173107147,0.09385129809379578,0.18469196557998657,95.17200000002049
137,0.15138278901576996,0.105094313621521,0.16189222037792206,95.68799999996554
138,0.03972876816987991,0.10429805517196655,0.05015857517719269,96.35899999993853
139,0.01946120336651802,0.09563040733337402,0.029024243354797363,97.03099999995902
140,0.18002726137638092,0.11914315819740295,0.19194157421588898,97.70299999997951
141,0.06592028588056564,0.09295225143432617,0.07521551102399826,98.31299999996554
142,0.06780475378036499,0.0933520495891571,0.0771399587392807,99.0
143,0.21834933757781982,0.10429617762565613,0.22877895832061768,99.64099999994505
144,0.09409622848033905,0.09691798686981201,0.10378802567720413,100.29700000002049
145,0.4430905878543854,0.07929852604866028,0.4510204493999481,100.96899999992456
146,0.012595552951097488,0.09162822365760803,0.02175837568938732,101.64099999994505
147,0.12838798761367798,0.0902164876461029,0.13740964233875275,102.31299999996554
148,0.07431785762310028,0.10378807783126831,0.08469666540622711,102.93799999996554
149,0.09606540948152542,0.08423018455505371,0.10448842495679855,103.56299999996554
150,0.08601228147745132,0.07619211077690125,0.09363149106502533,104.23399999993853
151,0.1581510454416275,0.099925696849823,0.1681436151266098,104.89099999994505
152,0.004830329213291407,0.11431029438972473,0.016261359676718712,105.54700000002049
153,0.0968131348490715,0.09601593017578125,0.10641472786664963,106.18799999996554
154,0.28326278924942017,0.09423795342445374,0.2926865816116333,106.75
155,0.18058137595653534,0.09998467564582825,0.1905798465013504,107.42200000002049
156,0.3452291488647461,0.09543710947036743,0.3547728657722473,108.09399999992456
157,0.2942228317260742,0.09866082668304443,0.30408892035484314,108.76599999994505
158,0.2434532344341278,0.10119181871414185,0.25357240438461304,109.39099999994505
159,0.020477326586842537,0.08836570382118225,0.029313895851373672,110.09399999992456
160,0.05916934087872505,0.0883549153804779,0.06800483167171478,110.75
161,0.055570948868989944,0.10915341973304749,0.06648629158735275,111.43799999996554
162,0.04550747573375702,0.10046961903572083,0.05555443838238716,112.09399999992456
163,0.21536700427532196,0.08593425154685974,0.22396042943000793,112.75
164,0.11949193477630615,0.10303616523742676,0.12979555130004883,113.32799999997951
165,0.03446934372186661,0.09906575083732605,0.04437591880559921,114.0
166,0.09197960793972015,0.09416353702545166,0.10139596462249756,114.65599999995902
167,0.19751253724098206,0.1059587299823761,0.20810841023921967,115.375
168,0.030743742361664772,0.08620098233222961,0.039363838732242584,116.04700000002049
169,0.29162028431892395,0.09596812725067139,0.30121710896492004,116.71899999992456
170,0.07299011200666428,0.08979663252830505,0.08196977525949478,117.39099999994505
171,0.03192957118153572,0.10102477669715881,0.04203204810619354,118.04700000002049
172,0.021791089326143265,0.09546434879302979,0.03133752569556236,118.71899999992456
173,0.6019895672798157,0.09679600596427917,0.6116691827774048,119.23399999993853
174,0.13647174835205078,0.08592391014099121,0.14506414532661438,119.90599999995902
175,0.02137407287955284,0.08356714248657227,0.029730787500739098,120.625
176,0.22858010232448578,0.10945791006088257,0.2395258992910385,121.21899999992456
177,0.06628977507352829,0.07393452525138855,0.0736832246184349,121.89099999994505
178,0.01712702587246895,0.10208004713058472,0.02733503095805645,122.56299999996554
179,0.15708643198013306,0.10810661315917969,0.1678970903158188,123.23399999993853
180,0.022542890161275864,0.10521647334098816,0.03306453675031662,123.90599999995902
181,0.0616682767868042,0.08098152279853821,0.06976643204689026,124.57799999997951
182,0.17750413715839386,0.08377790451049805,0.18588192760944366,125.04700000002049
183,0.055768486112356186,0.09961026906967163,0.06572951376438141,125.73399999993853
184,0.03409463167190552,0.10595706105232239,0.0446903370320797,126.40599999995902
185,0.01292561274021864,0.09693104028701782,0.022618716582655907,127.06299999996554
186,0.05417781323194504,0.0875844657421112,0.06293626129627228,127.73399999993853
187,0.032957084476947784,0.09885331988334656,0.04284241795539856,128.39099999994505
188,0.008808361366391182,0.09390276670455933,0.018198639154434204,129.0470000000205
189,0.030573371797800064,0.10578152537345886,0.04115152359008789,129.71899999992456
190,0.10367229580879211,0.10624593496322632,0.11429689079523087,130.375
191,0.016758346930146217,0.08653363585472107,0.025411710143089294,131.10899999993853
192,0.06211724132299423,0.09942010045051575,0.0720592513680458,131.76599999994505
193,0.23538042604923248,0.09326592087745667,0.24470701813697815,132.4220000000205
194,0.02536843717098236,0.11071044206619263,0.03643948212265968,133.0470000000205
195,0.041159145534038544,0.09991028904914856,0.05115017294883728,133.7029999999795
196,0.037595510482788086,0.1113065779209137,0.048726167529821396,134.35899999993853
197,0.13983941078186035,0.09566175937652588,0.1494055837392807,135.03099999995902
198,0.038851507008075714,0.10781559348106384,0.04963306710124016,135.7029999999795
199,0.122588150203228,0.10309165716171265,0.13289731740951538,136.35899999993853
200,0.016690276563167572,0.11454513669013977,0.02814479172229767,137.0
201,0.009609995409846306,0.08806520700454712,0.018416516482830048,137.6720000000205
202,0.02940423972904682,0.09126877784729004,0.038531117141246796,138.34399999992456
203,0.042641930282115936,0.10692590475082397,0.053334519267082214,138.98399999993853
204,0.01688249222934246,0.09706985950469971,0.02658947929739952,139.625
205,0.06889989227056503,0.10508105158805847,0.07940799742937088,140.23399999993853
206,0.2755991816520691,0.10890918970108032,0.2864901125431061,140.90599999995902
207,0.22775721549987793,0.09777083992958069,0.237534299492836,141.625
208,0.09378734976053238,0.1007724404335022,0.10386459529399872,142.18799999996554
209,0.033442240208387375,0.10759493708610535,0.04420173540711403,142.85899999993853
210,0.05901369825005531,0.10741487145423889,0.0697551816701889,143.51599999994505
211,0.05386406555771828,0.10646060109138489,0.06451012194156647,144.14099999994505
212,0.18482080101966858,0.12215161323547363,0.19703596830368042,144.81299999996554
213,0.02836735174059868,0.14105713367462158,0.042473066598176956,145.46899999992456
214,0.037974078208208084,0.0990036129951477,0.047874439507722855,146.125
215,0.03868311271071434,0.11503535509109497,0.0501866489648819,146.85899999993853
216,0.13879376649856567,0.09348547458648682,0.14814230799674988,147.53099999995902
217,0.1367505043745041,0.10982835292816162,0.14773334562778473,148.18799999996554
218,0.019190141931176186,0.09647911787033081,0.028838053345680237,148.65599999995902
219,0.04595164209604263,0.09531423449516296,0.05548306554555893,149.3279999999795
220,0.01837938465178013,0.10277235507965088,0.028656620532274246,150.0
221,0.28997355699539185,0.10508352518081665,0.300481915473938,150.5470000000205
222,0.018795564770698547,0.11130136251449585,0.029925700277090073,151.21899999992456
223,0.12594081461429596,0.11490651965141296,0.13743147253990173,151.93799999996554
224,0.0692935362458229,0.10218900442123413,0.07951243966817856,152.59399999992456
225,0.05549246817827225,0.1042470633983612,0.06591717153787613,153.2029999999795
226,0.07659686356782913,0.11070144176483154,0.08766701072454453,153.85899999993853
227,0.03994213044643402,0.09766647219657898,0.0497087761759758,154.51599999994505
228,0.03032911941409111,0.14644354581832886,0.044973473995923996,155.18799999996554
229,0.16187667846679688,0.1079094409942627,0.17266762256622314,155.85899999993853
230,0.011772824451327324,0.09654426574707031,0.021427251398563385,156.4220000000205
231,0.10923269391059875,0.09986436367034912,0.11921913176774979,157.14099999994505
232,0.09185722470283508,0.10976052284240723,0.10283327847719193,157.76599999994505
233,0.04805272817611694,0.11126738786697388,0.05917946621775627,158.43799999996554
234,0.03568941354751587,0.11510670185089111,0.04720008373260498,159.10899999993853
235,0.01639145240187645,0.10840368270874023,0.027231819927692413,159.76599999994505
236,0.2505532503128052,0.12808534502983093,0.26336178183555603,160.43799999996554
237,0.03247487545013428,0.11590680480003357,0.044065557420253754,161.09399999992456
238,0.07082656025886536,0.12985947728157043,0.08381250500679016,161.76599999994505
239,0.011687230318784714,0.10080116987228394,0.021767348051071167,162.46899999992456
240,0.009836921468377113,0.11351913213729858,0.021188834682106972,163.125
241,0.01947697624564171,0.0987788736820221,0.029354862868785858,163.81299999996554
242,0.04044077545404434,0.09686833620071411,0.05012761056423187,164.46899999992456
243,0.015273035503923893,0.09575456380844116,0.024848490953445435,165.0
244,0.22655311226844788,0.10867229104042053,0.23742033541202545,165.60899999993853
245,0.0725451335310936,0.11186766624450684,0.08373189717531204,166.28099999995902
246,0.00881267711520195,0.09922027587890625,0.018734704703092575,166.9529999999795
247,0.0726592093706131,0.0989048182964325,0.08254969120025635,167.625
248,0.04938540235161781,0.11175724864006042,0.060561127960681915,168.23399999993853
249,0.012315069325268269,0.10307803750038147,0.02262287214398384,168.7970000000205
250,0.026289474219083786,0.11166700720787048,0.03745617717504501,169.4529999999795
251,0.01194839645177126,0.10387492179870605,0.02233588881790638,170.125
252,0.02722325176000595,0.10297134518623352,0.0375203862786293,170.7970000000205
253,0.024429423734545708,0.13081762194633484,0.0375111848115921,171.48399999993853
254,0.010289468802511692,0.11944901943206787,0.022234370931982994,171.90599999995902
255,0.053985826671123505,0.11121493577957153,0.0651073232293129,172.64099999994505
256,0.06503697484731674,0.12735718488693237,0.07777269184589386,173.26599999994505
257,0.0353960245847702,0.10536804795265198,0.0459328293800354,173.93799999996554
258,0.012533780187368393,0.10766974091529846,0.02330075576901436,174.60899999993853
259,0.09657127410173416,0.11790543794631958,0.10836181789636612,175.28099999995902
260,0.039046306163072586,0.10514691472053528,0.049560997635126114,175.93799999996554
261,0.16807278990745544,0.12059366703033447,0.18013215065002441,176.60899999993853
262,0.026849208399653435,0.09451425075531006,0.03630063310265541,177.28099999995902
263,0.031788259744644165,0.11002519726753235,0.04279077798128128,177.9529999999795
264,0.21815745532512665,0.13734552264213562,0.23189200460910797,178.60899999993853
265,0.1816636025905609,0.1093055009841919,0.19259415566921234,179.28099999995902
266,0.07814871519804001,0.12312483787536621,0.09046120196580887,179.93799999996554
267,0.07497914880514145,0.08857184648513794,0.08383633196353912,180.60899999993853
268,0.10465386509895325,0.12649139761924744,0.11730300635099411,181.26599999994505
269,0.04169914871454239,0.10033679008483887,0.051732826977968216,181.90599999995902
270,0.12684111297130585,0.10888785123825073,0.13772989809513092,182.5779999999795
271,0.06329071521759033,0.10270422697067261,0.07356113940477371,183.2970000000205
272,0.031230514869093895,0.10672405362129211,0.041902922093868256,184.01599999994505
