dataset,model,support,family,K,aggregation,metric,mean,ci_low,ci_high,queries,pairs,distinct_texts_mean,bootstrap_seed,bootstrap_draws,intervention,not_coherent_catalog_recall
wands,minilm,full,32,20,pair_micro,tested_order_inclusion_frequency,0.10182456140350878,0.07647923937328811,0.13857947089608846,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,persistent_inclusion,0.38699345384388883,0.32397435211988407,0.4499334403872847,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,VI,0.3422688040983574,0.2954660947338435,0.39022896674654456,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,persistent_omission,0.2707377420577537,0.22152725936325637,0.32422542133968674,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,query_macro,tested_order_inclusion_frequency,0.5572096345273769,0.4977484730608001,0.6149069035489355,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,persistent_inclusion,0.17866666666666667,0.12486505783475399,0.2567263683789376,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,VI,0.3448421052631579,0.30710924874840384,0.39201464775912864,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,persistent_omission,0.47649122807017547,0.3734828633282309,0.554263874563348,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,full,32,100,pair_micro,tested_order_inclusion_frequency,0.32829385964912283,0.25602257240571763,0.42770657630818804,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,persistent_inclusion,0.16315701537741012,0.08847103212029199,0.2508904220170668,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,VI,0.11364938905699773,0.05846814254083276,0.17630884086726475,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,persistent_omission,0.7231935955655922,0.6294277083175109,0.8122811038327878,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.20624642575137017,0.13156584997408183,0.2913364473477944,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.1553672316384181,0.10236090538187677,0.20655873187914917,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,VI,0.10734463276836158,0.06796024912987726,0.15669568822553895,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,persistent_omission,0.7372881355932204,0.6647026553568135,0.8,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.20702179176755445,0.15300705220498054,0.2627202971410576,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,persistent_inclusion,0.4504163168279301,0.34014834559456986,0.5610065441090183,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,VI,0.18358338719823272,0.1072801435423897,0.2687045263386975,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,persistent_omission,0.36600029597383715,0.2627813808693743,0.473047719063344,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.5513977318289389,0.44339606426190065,0.6563940593188049,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.5423728813559322,0.41107842911303427,0.6418758289970411,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,VI,0.1553672316384181,0.11299401075619296,0.20175503670154613,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,persistent_omission,0.3022598870056497,0.2164705882352941,0.4239675035754012,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.6178369652945923,0.4869561937678297,0.7128377195876644,48,354,6.858757062146893,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,persistent_inclusion,0.1579906539610487,0.08260226486172209,0.24668732971158952,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,VI,0.15348552665128753,0.08808623089873088,0.2259730424064663,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,persistent_omission,0.6885238193876638,0.5896510378744539,0.7800395355376941,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,query_macro,tested_order_inclusion_frequency,0.20284743547713727,0.12906322861971953,0.2874834679806657,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,persistent_inclusion,0.1440677966101695,0.09027573529411764,0.1983014538899164,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,VI,0.14124293785310735,0.09567148658017233,0.19731089214066552,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,persistent_omission,0.7146892655367232,0.6330275229357798,0.7799486944994461,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,20,pair_micro,tested_order_inclusion_frequency,0.20586158192090395,0.14974240564834884,0.2652564523184602,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,persistent_inclusion,0.41967844057374953,0.3108727406515056,0.5313395552603754,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,VI,0.25796454147069137,0.16789709401024117,0.3526917210304473,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,persistent_omission,0.3223570179555592,0.22250125048430255,0.42642573413838786,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,query_macro,tested_order_inclusion_frequency,0.5534614775863703,0.4458089597753846,0.6565147556142676,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,persistent_inclusion,0.5169491525423728,0.38222222222222224,0.6171738735465117,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,VI,0.20056497175141244,0.15264671076586964,0.25666891891891885,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,persistent_omission,0.2824858757062147,0.20153061224489796,0.39878047912544645,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,16,100,pair_micro,tested_order_inclusion_frequency,0.618114406779661,0.4876417742165123,0.7122246013165825,48,354,15.607344632768362,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,persistent_inclusion,0.1500787163616111,0.07582058444722918,0.23743135359706077,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,VI,0.16613202367278454,0.09899363242433896,0.23905157518608605,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,persistent_omission,0.6837892599656042,0.5857805106342721,0.7752766692219817,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,query_macro,tested_order_inclusion_frequency,0.20298044182829922,0.12925849679527712,0.2880879442703531,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,persistent_inclusion,0.12429378531073447,0.07526881720430108,0.17288483523037917,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,VI,0.17796610169491525,0.12137081910600653,0.24054077273149438,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,persistent_omission,0.6977401129943502,0.6193941009239516,0.7667734451732352,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,20,pair_micro,tested_order_inclusion_frequency,0.20374293785310735,0.14807390691426547,0.26236487411056375,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,persistent_inclusion,0.3942917901870991,0.2873113917359126,0.5055503953614293,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,VI,0.31318073731188717,0.21476869884210414,0.41599571124948337,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,persistent_omission,0.2925274725010137,0.19763056440643328,0.3946824089494284,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,query_macro,tested_order_inclusion_frequency,0.5539965240485701,0.4458747511858349,0.6577590127628675,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,persistent_inclusion,0.5028248587570622,0.37022438376433403,0.6008092261023972,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,VI,0.22598870056497175,0.17789725015550487,0.28719887285378043,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,persistent_omission,0.2711864406779661,0.19379798597974854,0.3813849994572886,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
wands,minilm,common_all_fitting,32,100,pair_micro,tested_order_inclusion_frequency,0.6201447740112994,0.48910698886923093,0.7149486133878147,48,354,31.076271186440678,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,persistent_inclusion,0.6616157671762091,0.6314723915357183,0.690675753227627,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,VI,0.029091983293576262,0.021428061993869162,0.03805415057375358,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,persistent_omission,0.3092922495302148,0.28099073114112205,0.3384894257139802,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,query_macro,tested_order_inclusion_frequency,0.6772379582493717,0.6480119462003778,0.7055227061052028,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,persistent_inclusion,0.6132160577356789,0.581208238192525,0.6459075055210391,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,VI,0.03112313937753721,0.025154351605881385,0.037383177570093455,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,persistent_omission,0.3556608028867839,0.3240093942961135,0.3870467135583675,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,20,pair_micro,tested_order_inclusion_frequency,0.6296475288356207,0.5980569085733941,0.6619931216745886,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,persistent_inclusion,0.8552837328080235,0.8309691418355329,0.8787066219058487,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,VI,0.013189849099167737,0.007689807432417654,0.019780967890937834,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,persistent_omission,0.1315264180928087,0.10895269080720961,0.15500024544490268,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,query_macro,tested_order_inclusion_frequency,0.8616370373111992,0.8379776927248436,0.884476539456456,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,persistent_inclusion,0.8664862426702752,0.8385916140127254,0.8924434988375342,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,VI,0.010825439783491205,0.007174256412062425,0.01499426001173941,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,persistent_omission,0.12268831754623365,0.09796090285339103,0.14930402048929547,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,7,100,pair_micro,tested_order_inclusion_frequency,0.8714156840002576,0.8442419019064157,0.8967057715600709,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,persistent_inclusion,0.6603877177051217,0.6301842173191685,0.6895890400412673,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,VI,0.032453253585259106,0.024605648151189135,0.04138383979814892,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,persistent_omission,0.3071590287096192,0.27874185496401166,0.3362753672793081,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.6772157665916184,0.647981654434639,0.7055095975253584,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,persistent_inclusion,0.6111862877762743,0.5789586896148706,0.6439183743996306,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,VI,0.035408209291835815,0.028972401788468514,0.04193979707192238,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,persistent_omission,0.35340550293188994,0.3216793315825884,0.38490993153193853,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,20,pair_micro,tested_order_inclusion_frequency,0.6295981514350932,0.5979624470288234,0.6620001731016008,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,persistent_inclusion,0.8549868427315743,0.8307250681407102,0.8784644832385499,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,VI,0.01394599101262428,0.008372415433412427,0.020617371221704886,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,persistent_omission,0.13106716625580137,0.10856357636140886,0.15443720724146418,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,query_macro,tested_order_inclusion_frequency,0.861970176183957,0.8383619303617054,0.8847689528790854,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,persistent_inclusion,0.8660351826792964,0.8381308206593625,0.8920307990407459,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,VI,0.011727559765448805,0.007999862951119234,0.016025858175248413,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,persistent_omission,0.12223725755525484,0.09773889278031471,0.14861289265254804,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,full,exhaustive_target,100,pair_micro,tested_order_inclusion_frequency,0.8715986057494853,0.844463529842289,0.8968670585622955,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,persistent_inclusion,0.6549818355486514,0.6220968193233246,0.6875356257607574,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,VI,0.03204667031738087,0.022539541895261618,0.04254574307309976,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,persistent_omission,0.31297149413396774,0.2812877066724691,0.34566903210607336,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.6721323393168419,0.6396861899449894,0.7041025475449432,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.6183087664856478,0.5802934805050176,0.6564771736181806,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,VI,0.0360744763382467,0.02786599293114488,0.04459593120930813,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,persistent_omission,0.3456167571761055,0.30903388116915975,0.3831664380601925,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.6375374044109497,0.5997485254129477,0.6747355729783335,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,persistent_inclusion,0.8493818688971307,0.8235671967335455,0.8739361852112916,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,VI,0.01537752706230967,0.008605053461031723,0.023335676099263056,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,persistent_omission,0.13524060404055954,0.11195787350522145,0.15998089765263954,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.8575351002413559,0.8327058346520073,0.8811656542799745,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.8560899922420481,0.8233197528470163,0.8852073094067893,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,VI,0.014352211016291699,0.008803318650595995,0.02075231616233949,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,persistent_omission,0.1295577967416602,0.10205523707931959,0.16038480392156862,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.8631829768369722,0.831823537231587,0.8913348220705377,460,2578,3.316524437548487,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,persistent_inclusion,0.6539955231492955,0.62099573473796,0.6865476467382204,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,VI,0.034915942751870696,0.02536986584179193,0.0456374841961437,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,persistent_omission,0.3110885340988338,0.27936272092452147,0.3437255069644459,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.6718656604978622,0.6393199261861736,0.7039014250057111,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,pair_micro,persistent_inclusion,0.6163692785104732,0.577936319300861,0.6549051489797632,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
esci,minilm,common_all_fitting,exhaustive_target,20,pair_micro,VI,0.04072924747866563,0.032085402657912855,0.04953020436966972,460,2578,4.281613653995345,2026091701,10000,separate target-only counterfactuals,True
