dataset,model,support,family,K,aggregation,metric,mean,ci_low,ci_high,queries,pairs,distinct_texts_mean,bootstrap_seed,bootstrap_draws,intervention,not_coherent_catalog_recall
wands,bge_base,full,16,20,pair_micro,persistent_inclusion,0.08280701754385965,0.059050989358899096,0.11659324302299508,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,20,pair_micro,VI,0.11466666666666667,0.09027141986172596,0.14719067770298147,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,20,pair_micro,persistent_omission,0.8025263157894736,0.7393296850401802,0.8480075578226662,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,20,pair_micro,tested_order_inclusion_frequency,0.12881578947368422,0.0954343283705756,0.17549475711620985,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,query_macro,persistent_inclusion,0.5635804497511334,0.49835540647503884,0.6259868138716472,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,query_macro,VI,0.16032024096418668,0.12584931104139357,0.19860435645355556,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,query_macro,persistent_omission,0.27609930928467996,0.22443956069501322,0.330449509669703,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,query_macro,tested_order_inclusion_frequency,0.6412347157318388,0.5818339766003972,0.697360609527821,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,pair_micro,persistent_inclusion,0.3143859649122807,0.23083437777240481,0.43002327312551547,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,pair_micro,VI,0.17305263157894737,0.1477237152462565,0.20110445042707617,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,pair_micro,persistent_omission,0.5125614035087719,0.387778845197397,0.6084675164780334,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,16,100,pair_micro,tested_order_inclusion_frequency,0.39385087719298245,0.30333781044350083,0.5139571570648513,128,7125,15.980491228070175,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,query_macro,persistent_inclusion,0.29821238365160796,0.23868342421946556,0.3590635355447271,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,query_macro,VI,0.17545299383365304,0.14432516429015269,0.20928254055389522,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,query_macro,persistent_omission,0.526334622514739,0.4654975695977386,0.5879161875950631,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,query_macro,tested_order_inclusion_frequency,0.3779491724494696,0.31637954554577485,0.4400979073760592,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,pair_micro,persistent_inclusion,0.07817543859649123,0.05525594161158907,0.1106688684826666,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,pair_micro,VI,0.13543859649122808,0.1068777996529461,0.1735606013349136,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,pair_micro,persistent_omission,0.7863859649122807,0.7189629266215524,0.8350392852075923,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,20,pair_micro,tested_order_inclusion_frequency,0.12881578947368422,0.0953629463019266,0.1756744141592198,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,query_macro,persistent_inclusion,0.5520366534921795,0.48626407014448647,0.6152986757398249,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,query_macro,VI,0.17898060185556072,0.1433878448342514,0.21752102173841525,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,query_macro,persistent_omission,0.2689827446522599,0.21782078829161938,0.32282682180669375,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,query_macro,tested_order_inclusion_frequency,0.6413267179537574,0.5818733180052716,0.6974886571278244,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,pair_micro,persistent_inclusion,0.30133333333333334,0.21984122358159083,0.41444302725085885,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,pair_micro,VI,0.20449122807017545,0.17502539428828853,0.2356818538077761,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,pair_micro,persistent_omission,0.4941754385964912,0.3740050858405206,0.5895505181211668,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,full,32,100,pair_micro,tested_order_inclusion_frequency,0.3937017543859649,0.3032868917740495,0.5138174727962292,128,7125,31.954105263157896,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,query_macro,persistent_inclusion,0.24194062123802834,0.18389892970658447,0.30353141949577833,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,query_macro,VI,0.08743600792396179,0.05987505631914,0.11955137983775717,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,query_macro,persistent_omission,0.6706233708380099,0.6046849638295079,0.7335163839787604,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.27796032755196637,0.21899557209212087,0.3396501244087718,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.15279048490393413,0.11908140329525008,0.19508257190211167,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,pair_micro,VI,0.10247026532479414,0.0809060415647292,0.1275318354263377,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,pair_micro,persistent_omission,0.7447392497712717,0.6893638527326236,0.7895451343262532,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.19788262972160503,0.15926788476640347,0.2459234398485177,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,query_macro,persistent_inclusion,0.520528675279609,0.44418887127785006,0.5976141038306707,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,query_macro,VI,0.12566446497718567,0.08439370220945598,0.1742923545804088,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,query_macro,persistent_omission,0.3538068597432053,0.28406766792123345,0.4261117437858668,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.5841530266117766,0.5099592204602601,0.6555438290932937,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.515096065873742,0.42796144370184586,0.6092000736742637,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,pair_micro,VI,0.12076852698993595,0.09074219352818771,0.15290997531841294,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,pair_micro,persistent_omission,0.36413540713632203,0.28248471497272887,0.4477077913186362,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.5730623447915305,0.4905208289217857,0.6596804884760884,92,2186,6.977127172918573,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,query_macro,persistent_inclusion,0.23580883338843267,0.17779641990673797,0.2973018774057071,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,query_macro,VI,0.13085566143294575,0.091728815689763,0.17512331453635,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,query_macro,persistent_omission,0.6333355051786217,0.5632268058657314,0.6995796635284395,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,query_macro,tested_order_inclusion_frequency,0.2802475186689037,0.22171809853514723,0.34211413418412584,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,pair_micro,persistent_inclusion,0.14272644098810613,0.10999952919020715,0.184932411779374,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,pair_micro,VI,0.13632204940530648,0.10969453864508404,0.16649803877840164,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,pair_micro,persistent_omission,0.7209515096065874,0.6634742531413256,0.7684119790232358,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,20,pair_micro,tested_order_inclusion_frequency,0.19927950594693505,0.16093666783869015,0.24670389200340762,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,query_macro,persistent_inclusion,0.5083745358318732,0.43099172127838004,0.5856947666383118,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,query_macro,VI,0.15407547931787582,0.11094042440231983,0.20358178308490033,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,query_macro,persistent_omission,0.3375499848502509,0.26937336424415903,0.4088746789811904,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,query_macro,tested_order_inclusion_frequency,0.585555559005179,0.5113646668119123,0.6568848515520769,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,pair_micro,persistent_inclusion,0.4967978042086002,0.40975192132569477,0.5927207560558407,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,pair_micro,VI,0.15690759377859104,0.11907009173466096,0.19833081747701442,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,pair_micro,persistent_omission,0.34629460201280876,0.2646875206558326,0.42975977346405436,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,16,100,pair_micro,tested_order_inclusion_frequency,0.5733074107959744,0.4900831381941803,0.6601303423863426,92,2186,15.936413540713632,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,query_macro,persistent_inclusion,0.2125998361130538,0.15868043768018636,0.269343254549018,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,query_macro,VI,0.1760046866978214,0.13130771069815123,0.22657732788799176,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,query_macro,persistent_omission,0.6113954771891248,0.5388089959540194,0.681179312802161,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,query_macro,tested_order_inclusion_frequency,0.2808783426527892,0.22225921242900484,0.34292195358382527,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,pair_micro,persistent_inclusion,0.13403476669716377,0.10210552036741241,0.17484623113898087,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,pair_micro,VI,0.16697163769441903,0.13624110298373293,0.20155320623830844,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,pair_micro,persistent_omission,0.6989935956084172,0.6389628787294734,0.7494255747377896,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,20,pair_micro,tested_order_inclusion_frequency,0.19959400731930466,0.1611079661362709,0.24730549954131886,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,query_macro,persistent_inclusion,0.4907445936912663,0.41412575167539434,0.5665463914654224,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,query_macro,VI,0.17814842625607588,0.1324653569403891,0.2296005143513441,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,query_macro,persistent_omission,0.33110698005265776,0.26304984338693316,0.40307723422207653,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,query_macro,tested_order_inclusion_frequency,0.5861271939604461,0.5122191480176806,0.6574722093717561,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,pair_micro,persistent_inclusion,0.4817017383348582,0.3931610718492344,0.5788960207924587,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,pair_micro,VI,0.18161024702653247,0.14060183572326515,0.22557088850529702,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,pair_micro,persistent_omission,0.3366880146386093,0.2556460977236902,0.41975924240973084,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
wands,bge_base,common_all_fitting,32,100,pair_micro,tested_order_inclusion_frequency,0.5731930466605673,0.4897873778574344,0.6600604198139618,92,2186,31.850411710887467,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,query_macro,persistent_inclusion,0.731922439609942,0.7041502978877973,0.7592873681708656,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,query_macro,VI,0.024236389741890685,0.017583465808046542,0.031787085311624476,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,query_macro,persistent_omission,0.24384117064816732,0.21784880324689523,0.2701499889680334,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,query_macro,tested_order_inclusion_frequency,0.7445103036848635,0.7177015483728797,0.7710457035606467,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,pair_micro,persistent_inclusion,0.6691474966170501,0.6371637086247678,0.7011157991104526,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,pair_micro,VI,0.031574199368516014,0.024897932468204622,0.03859451060199902,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,pair_micro,persistent_omission,0.2992783040144339,0.2691274863964076,0.329228062458764,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,20,pair_micro,tested_order_inclusion_frequency,0.6848379405889555,0.653945307664166,0.7157294283725731,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,query_macro,persistent_inclusion,0.9083428023229752,0.8889830778376608,0.927084671365623,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,query_macro,VI,0.005910691356497156,0.003687832997087949,0.008492474757269075,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,query_macro,persistent_omission,0.08574650632052774,0.06733757021394683,0.1049745359557679,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,query_macro,tested_order_inclusion_frequency,0.9112282075877141,0.8919029918345738,0.9298814695732925,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,pair_micro,persistent_inclusion,0.9021199819576003,0.8778780746797689,0.9243517128690845,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,pair_micro,VI,0.008795669824086604,0.005626804977440453,0.012556881463261942,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,pair_micro,persistent_omission,0.08908434821831304,0.06782151692873993,0.11237013397598869,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,7,100,pair_micro,tested_order_inclusion_frequency,0.9064694890134672,0.8827629075921868,0.9280705912395549,499,4434,3.4878213802435725,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,query_macro,persistent_inclusion,0.729411190004504,0.7014558931893641,0.7566313865169901,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,query_macro,VI,0.03134740664749677,0.023326011113845038,0.040354409966062,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,query_macro,persistent_omission,0.23924140334799923,0.21361269590816165,0.26551634260344437,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.7446941481504574,0.7180583959116533,0.7712363789952749,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,pair_micro,persistent_inclusion,0.6675687866486243,0.6355489001222644,0.6994604264442127,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,pair_micro,VI,0.036310329273793414,0.029216661245211245,0.04380733944954129,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,pair_micro,persistent_omission,0.2961208840775823,0.2661947056758146,0.32601690303143893,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,20,pair_micro,tested_order_inclusion_frequency,0.6849751380028782,0.6541677864771801,0.7158981111301922,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,query_macro,persistent_inclusion,0.9080309250070898,0.8885819527985667,0.9268176393457813,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,query_macro,VI,0.006777249462534219,0.004328826183169166,0.009613471200558417,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,query_macro,persistent_omission,0.08519182553037602,0.06680887537185319,0.10432330591544724,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,query_macro,tested_order_inclusion_frequency,0.9113496980756162,0.8920269202638873,0.9299870695229324,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,pair_micro,persistent_inclusion,0.9014433919711322,0.8770634835746316,0.923786493494408,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,pair_micro,VI,0.010148849797023005,0.0065659266154624255,0.014354094681229373,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,pair_micro,persistent_omission,0.08840775823184484,0.06718998238708619,0.11163552503682486,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,full,exhaustive_target,100,pair_micro,tested_order_inclusion_frequency,0.9066076708837195,0.8828659513643338,0.9282562690940245,499,4434,4.542850699142986,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,query_macro,persistent_inclusion,0.725896562315088,0.696122350590872,0.7533290069942657,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,query_macro,VI,0.025527283248947243,0.018684840148412346,0.03315560346130343,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,query_macro,persistent_omission,0.24857615443596476,0.22220803132269573,0.27753951578435476,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,query_macro,tested_order_inclusion_frequency,0.7391971149666677,0.7101234730033711,0.7658604718277011,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,pair_micro,persistent_inclusion,0.6710342904934485,0.6374897432738714,0.7043407613424317,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,pair_micro,VI,0.03261778645107332,0.02566252613806811,0.03993206592806947,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,pair_micro,persistent_omission,0.29634792305547814,0.26471358859966126,0.32843221481032275,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,20,pair_micro,tested_order_inclusion_frequency,0.68740292325461,0.6546836214160461,0.7196402487297229,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,query_macro,persistent_inclusion,0.9019334332639255,0.881385948270653,0.9210463986083122,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,query_macro,VI,0.007788988196397601,0.004841046025863218,0.01117427559288808,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,query_macro,persistent_omission,0.09027757853967695,0.07175184841805646,0.11026875716317044,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,query_macro,tested_order_inclusion_frequency,0.9057058755002912,0.8854565780216338,0.9244241910251306,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,persistent_inclusion,0.8948982436576526,0.8684975449128256,0.919187056916917,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,VI,0.010593810984109284,0.006633463306305841,0.015226977131347965,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,persistent_omission,0.09450794535823809,0.07139062412632961,0.11984035945475668,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,7,100,pair_micro,tested_order_inclusion_frequency,0.9001553227926242,0.874391969142634,0.923804762820821,488,3587,3.414552550878171,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,persistent_inclusion,0.7233838769130584,0.6935902697358178,0.7507893322684331,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,VI,0.03334196380318522,0.02497723037499072,0.04279356970074986,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,persistent_omission,0.24327415928375645,0.21686558255794713,0.2717699942887993,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,query_macro,tested_order_inclusion_frequency,0.7395075332297983,0.7105938895357835,0.76601600615203,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
