query_id,variant,nDCG@10_unjudged_zero,cNDCG@10
247,C0,1.0,1.0
248,C0,1.0,1.0
249,C0,1.0,1.0
250,C0,1.0,1.0
251,C0,0.8816594966636494,0.9510907186004267
252,C0,0.48928359875032995,1.0
253,C0,0.31835880394842697,0.43518692560571726
254,C0,0.09785034491090597,0.5635189174057624
255,C0,1.0,1.0
256,C0,0.2735872697693364,0.8468029266168765
257,C0,0.933745776545611,1.0
258,C0,0.7926815660319241,0.9477344873475498
259,C0,1.0000000000000002,1.0
260,C0,0.9537125187088151,0.9537125187088151
261,C0,0.8824665955977139,0.8824665955977139
262,C0,0.9537125187088151,0.9537125187088151
263,C0,0.850662958989883,0.8506629589898831
264,C0,1.0,1.0
265,C0,0.8611375561264456,1.0
266,C0,0.694355946562825,0.6943559465628248
267,C0,1.0000000000000002,1.0
268,C0,1.0,1.0
269,C0,1.0000000000000002,1.0
270,C0,0.9575861412006988,0.9575861412006988
271,C0,0.47495212043050145,0.6943559465628248
272,C0,0.5653701424067238,1.0
273,C0,0.6243906685625538,0.6243906685625539
274,C0,1.0,1.0
275,C0,0.4026687726074898,0.44281305753755207
276,C0,1.0,1.0
277,C0,0.0,0.4454348576459406
278,C0,0.6559144038866421,0.6559144038866422
279,C0,0.9999999999999999,1.0
280,C0,0.542364015420035,1.0
281,C0,1.0,1.0
282,C0,0.9341831355350385,1.0
283,C0,0.7214765438243187,0.9517900181710754
284,C0,0.67175898907361,1.0
285,C0,0.2887273285896248,0.33103009269557726
286,C0,0.9337457765456111,1.0
287,C0,0.8905202757957812,0.8905202757957813
288,C0,1.0,1.0
289,C0,1.0,1.0
290,C0,0.49152618230759804,1.0
291,C0,0.18592680192066235,0.3333333333333333
292,C0,0.2658389226424979,0.31124859218187034
293,C0,0.8171563536964213,0.8171563536964213
294,C0,1.0,1.0
295,C0,0.2838847564313158,0.4671636762988185
296,C0,0.754477019521431,0.9235889866407062
297,C0,0.5178242387136175,0.5915181245134954
298,C0,0.5067188166783998,0.5067188166783998
300,C0,0.5821032065260975,0.5821032065260975
301,C0,0.12123654448960633,0.5821032065260975
302,C0,0.9537125187088151,0.9537125187088151
303,C0,0.9213878312793052,0.9213878312793053
304,C0,0.0,0.0
305,C0,0.5309999066793253,1.0
306,C0,1.0000000000000002,1.0
307,C0,0.7895188875367329,0.7895188875367328
308,C0,0.398810472793113,0.5821032065260975
309,C0,0.6325414799409712,0.7788065869851875
310,C0,1.0,1.0
311,C0,0.24440799025241783,0.470018260101859
312,C0,0.5726361401144231,0.5726361401144231
313,C0,0.8153698457835512,1.0
314,C0,0.2946467485102576,0.4406950585492932
315,C0,0.9497673564360652,0.9497673564360652
316,C0,0.9999999999999999,1.0
317,C0,1.0000000000000002,1.0
318,C0,0.694355946562825,0.6943559465628248
319,C0,1.0,1.0
320,C0,0.9999999999999999,1.0
321,C0,0.9999999999999999,1.0
322,C0,1.0,1.0
323,C0,1.0,1.0
324,C0,1.0,1.0
325,C0,0.2907529790536635,0.37776940845827245
326,C0,1.0,1.0
327,C0,0.445248344740568,0.445248344740568
328,C0,0.8899396943837798,0.9455636957344249
329,C0,1.0000000000000002,1.0
330,C0,0.4584660801557625,0.4584660801557625
331,C0,0.3269154186102476,0.439004693160654
332,C0,1.0,1.0
333,C0,0.9074250374176303,0.9074250374176304
334,C0,0.8779581144368477,0.8779581144368477
335,C0,1.0,1.0
336,C0,0.8377631718771895,1.0
337,C0,0.9537125187088151,0.9537125187088151
338,C0,1.0,1.0
339,C0,0.7757754176727516,0.7757754176727516
340,C0,0.8864335680588812,0.8864335680588812
341,C0,1.0,1.0
342,C0,0.8093434930038351,0.8093434930038351
343,C0,0.2172607128522299,0.9052116356304495
344,C0,0.6122496142821666,1.0
345,C0,0.5309999066793253,0.6410457898283654
346,C0,0.9558305176970741,0.955830517697074
347,C0,0.9052116356304495,1.0
348,C0,0.0,1.0
349,C0,0.8433923430477553,0.8433923430477553
351,C0,1.0000000000000002,1.0
352,C0,1.0,1.0
353,C0,0.9999999999999999,1.0
354,C0,1.0000000000000002,1.0
355,C0,1.0,1.0
356,C0,0.9148568823583791,0.9148568823583791
357,C0,0.6281463961586753,0.6281463961586753
358,C0,0.880992543626665,0.9108954758022453
359,C0,0.652946372053203,0.7072348154820349
360,C0,0.07336392209936006,1.0
361,C0,1.0,1.0
362,C0,1.0,1.0
363,C0,0.694355946562825,0.6943559465628248
364,C0,0.9052116356304495,0.9052116356304495
365,C0,0.8239733455428216,0.8239733455428216
366,C0,,
367,C0,0.35983713238290693,0.5855355337841132
368,C0,1.0,1.0
369,C0,0.5821032065260975,0.5821032065260975
370,C0,0.0,1.0
371,C0,0.3095476019109541,0.3649302102017378
372,C0,0.8135286810244861,0.8644693565973486
373,C0,1.0,1.0
374,C0,0.9337457765456111,1.0
375,C0,0.9337457765456111,1.0
376,C0,0.8864335680588813,0.8864335680588812
377,C0,1.0,1.0
378,C0,1.0000000000000002,1.0
379,C0,1.0000000000000002,1.0
380,C0,0.8096267198860762,0.8096267198860764
381,C0,0.8414929602590191,1.0
382,C0,0.4700182601018591,0.470018260101859
383,C0,0.0,1.0
384,C0,0.92663607790064,1.0
385,C0,0.9216017310213249,0.9216017310213247
386,C0,0.0,0.7827392871477703
387,C0,1.0000000000000002,1.0
388,C0,0.3120490772217807,0.9337457765456111
389,C0,0.5802510449767648,0.7200984154576316
390,C0,0.6898286563534622,1.0
391,C0,0.27382026372741625,0.3649302102017378
392,C0,1.0,1.0
393,C0,1.0,1.0
394,C0,0.8643145546088338,1.0
395,C0,0.06943122193677728,0.9363792118010483
396,C0,0.6312970571729054,1.0
397,C0,1.0,1.0
398,C0,0.8922097294981223,0.955830517697074
399,C0,1.0000000000000002,1.0
400,C0,0.0,1.0
401,C0,0.45754231996719064,0.6275234528752619
402,C0,0.38441023776109734,0.38441023776109734
403,C0,0.3590988740873142,0.38224261473290666
404,C0,0.4254659980029817,0.470018260101859
405,C0,0.4448530294934503,1.0
406,C0,0.6490478020303242,0.6490478020303242
407,C0,0.37962081462451813,0.37962081462451813
408,C0,1.0,1.0
409,C0,0.5887802771759151,0.5887802771759151
410,C0,0.8988252059479763,0.8988252059479764
411,C0,1.0,1.0
412,C0,0.9999999999999999,1.0
413,C0,0.9999999999999999,1.0
414,C0,1.0,1.0
415,C0,1.0,1.0
416,C0,1.0,1.0
417,C0,0.955830517697074,0.955830517697074
418,C0,1.0,1.0
419,C0,0.16421958630632805,1.0
420,C0,1.0,1.0
421,C0,0.9216017310213247,1.0
422,C0,1.0,1.0
423,C0,0.92663607790064,1.0
424,C0,0.8411267426912232,0.8575830345956216
425,C0,0.708582411379182,0.8623893785099407
426,C0,1.0,1.0
427,C0,0.4283650469300963,1.0
428,C0,0.3967138561192689,0.5263486588232382
429,C0,0.5458626172564842,0.5458626172564842
430,C0,0.8824665955977139,0.8824665955977139
431,C0,1.0,1.0
432,C0,0.6299020196623002,0.6299020196623002
433,C0,0.9477344873475497,0.9477344873475498
434,C0,0.8532721558012799,0.8532721558012799
435,C0,0.5270830899677266,0.5270830899677266
436,C0,0.6874059389091263,0.7547191618576449
437,C0,0.7309989523023463,0.7309989523023465
438,C0,1.0,1.0
439,C0,0.9432379215722527,0.9432379215722527
440,C0,0.8606337550063157,0.8606337550063158
441,C0,0.45306437485515383,0.9432379215722527
442,C0,0.8800456786592188,0.8800456786592188
443,C0,0.199306233590118,1.0
444,C0,0.6122428192227279,0.7991971355969069
445,C0,0.911298659909514,0.911298659909514
446,C0,1.0,1.0
447,C0,0.4439534425109295,0.5159958223394444
448,C0,0.023143740645592423,0.3333333333333333
449,C0,0.36005585688836717,1.0
451,C0,0.2863459897524693,0.88995411685096
452,C0,1.0,1.0
453,C0,0.4429758569471904,0.7102467616044825
454,C0,0.133052010135729,0.20323893375270083
455,C0,0.41521891200024563,0.5821032065260975
456,C0,0.6299020196623002,0.8235865181817077
457,C0,1.0000000000000002,1.0
458,C0,0.39956887138389763,1.0
459,C0,0.6298251682740745,0.9477344873475498
460,C0,0.0,0.4377903828266175
461,C0,0.9909331158293705,0.9909331158293705
462,C0,0.0,1.0
463,C0,1.0,1.0
464,C0,1.0,1.0
465,C0,0.0,0.7967075809905066
466,C0,0.5870263346905427,0.5870263346905427
467,C0,0.933745776545611,1.0
468,C0,0.7315346993965613,0.7315346993965613
469,C0,0.9053206285482487,0.9053206285482487
470,C0,1.0,1.0
471,C0,0.694355946562825,0.6943559465628248
472,C0,0.9074250374176303,0.9074250374176304
473,C0,0.3764459522792426,1.0
474,C0,1.0,1.0
475,C0,0.0,0.9305687780632229
476,C0,0.6975049503058763,0.6975049503058763
478,C0,0.6943559465628248,0.6943559465628248
479,C0,1.0,1.0
480,C0,0.20210734650054757,1.0
481,C0,0.48794364582905825,0.5979359829049758
482,C0,0.7872698329069557,0.7872698329069557
483,C0,0.470018260101859,0.470018260101859
484,C0,1.0000000000000002,1.0
485,C0,0.6851198693323691,0.77990823370192
486,C0,1.0000000000000002,1.0
487,C0,0.0,0.5821032065260975
0,C1,0.955830517697074,0.955830517697074
1,C1,0.5255664792793981,0.5255664792793981
2,C1,1.0,1.0
3,C1,0.9477344873475498,0.9477344873475498
4,C1,0.18664441984060187,0.3333333333333333
5,C1,0.955830517697074,0.955830517697074
6,C1,0.2984900352767555,0.7550276532939808
7,C1,0.7550276532939807,0.7550276532939808
8,C1,1.0,1.0
9,C1,1.0,1.0
10,C1,1.0,1.0
11,C1,1.0,1.0
12,C1,0.8753142497301399,0.9086768598011256
13,C1,0.8263333286520081,1.0
14,C1,0.7504735849561143,0.7504735849561143
15,C1,0.5821032065260976,0.5821032065260975
16,C1,0.37212601511349264,0.470018260101859
17,C1,0.3457447417158377,0.43250927056038185
18,C1,1.0,1.0
19,C1,0.5033242827953465,0.8701249883466594
20,C1,0.021206929399650572,0.23876248183432272
21,C1,0.4874189198735877,0.6943559465628248
22,C1,0.36303836930933564,0.5289704589316268
23,C1,1.0,1.0
24,C1,0.37750281563625937,0.3775028156362593
25,C1,0.9999999999999999,1.0
26,C1,1.0,1.0
27,C1,0.9134166588977729,0.9134166588977729
28,C1,1.0,1.0
29,C1,1.0,1.0
30,C1,0.4451784140694118,0.470077778218629
31,C1,0.43350734156348325,0.6943559465628248
32,C1,0.30614837638763504,0.6295622542805632
33,C1,0.5762500388757854,0.6194274225257378
34,C1,0.5023852159465897,0.6842202731880237
35,C1,0.33333333333333337,0.3333333333333333
36,C1,0.6773823668704902,0.7614578177792674
37,C1,0.6610174548717321,0.6610174548717321
38,C1,0.9999999999999999,1.0
39,C1,0.37574719213263447,0.37574719213263447
40,C1,0.6298367615473145,0.6298367615473145
41,C1,0.867129177606588,0.867129177606588
42,C1,0.45610947389158146,0.613816622381599
43,C1,0.7799082337019199,0.7799082337019199
44,C1,0.5731399412345528,0.5731399412345528
45,C1,0.25407101800398346,0.552041531787643
46,C1,0.5344636812075332,0.6050743279379969
47,C1,1.0,1.0
48,C1,0.9999999999999999,1.0
49,C1,0.0,1.0
50,C1,0.2276946025635055,0.42590829591570295
51,C1,0.8871958738785232,0.8871958738785231
52,C1,1.0000000000000002,1.0
53,C1,1.0000000000000002,1.0
54,C1,0.5637981703953548,0.6267490438585045
55,C1,1.0,1.0
56,C1,1.0000000000000002,1.0
57,C1,0.6731676487741601,0.8471779732814125
58,C1,0.16063328017505188,0.3333333333333333
59,C1,1.0,1.0
60,C1,0.4876622337926045,0.48766223379260437
61,C1,0.3190792094895812,0.6943559465628248
62,C1,0.7998803978033234,0.7998803978033234
63,C1,0.9134166588977729,0.9134166588977729
64,C1,0.4584660801557625,0.9341831355350385
65,C1,0.7245297231179431,0.7245297231179431
66,C1,1.0,1.0
67,C1,0.9216017310213247,1.0
68,C1,0.9368077570869662,0.9368077570869662
69,C1,0.33333333333333337,0.3333333333333333
70,C1,0.9558245273890439,1.0
71,C1,0.6438820632255243,0.6438820632255243
72,C1,0.92663607790064,0.92663607790064
73,C1,0.9052116356304493,1.0
74,C1,0.8951295592468832,1.0
75,C1,0.2493660867997804,0.470018260101859
76,C1,0.3123295603702764,0.31232956037027637
77,C1,0.6943559465628248,0.6943559465628248
78,C1,0.5159958223394445,0.5159958223394444
79,C1,1.0000000000000002,1.0
80,C1,0.26356122323330894,0.46988949834572724
81,C1,0.4953985955231794,0.4953985955231794
82,C1,0.3333333333333333,0.3333333333333333
83,C1,0.0,1.0
84,C1,0.6943559465628248,0.6943559465628248
85,C1,0.6961622681399229,1.0
86,C1,0.6075001198357866,0.6075001198357866
87,C1,1.0,1.0
88,C1,0.5910608439085111,0.6352363165194673
89,C1,0.6388323880411841,0.7309989523023465
90,C1,1.0000000000000002,1.0
91,C1,0.44524834474056796,0.445248344740568
92,C1,0.715550648768261,1.0
93,C1,0.27230396822825187,0.3424970304157015
94,C1,0.5298241244530195,0.5298241244530194
95,C1,0.33333333333333337,0.3333333333333333
96,C1,0.9477344873475498,0.9477344873475498
97,C1,0.7863639746437393,0.7863639746437393
98,C1,1.0000000000000002,1.0
99,C1,1.0000000000000002,1.0
100,C1,0.793765255507228,0.793765255507228
101,C1,0.32201884894481314,0.470018260101859
102,C1,1.0,1.0
103,C1,0.9086768598011256,0.9086768598011256
104,C1,0.6106044505285986,0.6344448151836866
105,C1,0.933745776545611,1.0
106,C1,1.0,1.0
107,C1,0.5114071570605374,0.6272802195539117
108,C1,1.0,1.0
109,C1,1.0,1.0
110,C1,1.0,1.0
111,C1,1.0,1.0
112,C1,1.0,1.0
113,C1,1.0,1.0
114,C1,0.6593007041766439,0.6593007041766438
115,C1,1.0000000000000002,1.0
116,C1,1.0000000000000002,1.0
117,C1,0.5905982585042318,0.6808640419351468
118,C1,0.8845422444345159,0.884542244434516
119,C1,0.955830517697074,0.955830517697074
120,C1,0.8122282747268721,0.8122282747268722
121,C1,1.0,1.0
122,C1,1.0,1.0
123,C1,0.7148099159752769,0.7148099159752769
124,C1,0.5431444275272879,0.5431444275272879
125,C1,0.5434996786394007,0.5434996786394009
126,C1,1.0,1.0
127,C1,1.0,1.0
128,C1,1.0,1.0
129,C1,0.28371255449703187,0.9510907186004267
130,C1,0.3333333333333333,0.3333333333333333
131,C1,0.955830517697074,0.955830517697074
132,C1,0.5848475770133323,0.6542787989501095
133,C1,0.933745776545611,1.0
134,C1,0.29935374990436503,0.613816622381599
135,C1,0.5058267182860343,0.5058267182860343
136,C1,0.24703059344735187,1.0
137,C1,0.619730340475974,0.619730340475974
138,C1,1.0,1.0
139,C1,0.933745776545611,0.9337457765456111
140,C1,0.6593007041766439,0.6593007041766438
141,C1,0.6138166223815988,0.613816622381599
142,C1,0.38401030391183577,0.46052489902725036
143,C1,0.5159958223394444,0.5159958223394444
144,C1,0.8532721558012799,0.8532721558012799
145,C1,0.32259148688579703,0.41076480295701395
146,C1,0.4124774720721138,0.5389830261406381
147,C1,0.955830517697074,0.955830517697074
148,C1,0.8701249883466592,1.0
149,C1,0.9510907186004267,0.9510907186004267
150,C1,1.0000000000000002,1.0
151,C1,0.5010071179800936,0.8005154453256916
152,C1,0.1973089395762361,0.3333333333333333
153,C1,0.9537125187088151,0.9537125187088151
155,C1,0.5255664792793981,0.5255664792793981
156,C1,0.6386384630087473,0.6386384630087473
157,C1,0.4586542766488077,0.45865427664880765
158,C1,1.0,1.0
159,C1,1.0,1.0
160,C1,0.7799082337019199,1.0
161,C1,0.13886244387355454,0.44337921648237344
162,C1,0.03668196104968003,0.3312153343450745
163,C1,0.92663607790064,0.92663607790064
164,C1,0.10030274924863172,0.5311375203382288
165,C1,1.0000000000000002,1.0
166,C1,1.0,1.0
167,C1,1.0,1.0
168,C1,0.9363792118010485,0.9363792118010483
169,C1,0.41748915877742326,0.5757491380459497
170,C1,1.0,1.0
171,C1,0.8630152897016883,1.0
172,C1,1.0,1.0
173,C1,0.0,0.10564189786538386
174,C1,0.0,0.17342765698823948
175,C1,1.0000000000000002,1.0
176,C1,0.806984674510095,0.806984674510095
177,C1,0.4462235682473265,0.618923621405608
178,C1,0.6460000622137831,0.6460000622137831
179,C1,0.0,1.0
180,C1,1.0,1.0
181,C1,0.92663607790064,1.0
182,C1,1.0,1.0
183,C1,0.5205303585137284,0.5205303585137284
184,C1,0.774928225655901,0.8623893785099407
185,C1,1.0,1.0
186,C1,0.470018260101859,0.470018260101859
188,C1,0.2144148495043911,0.4639616464175673
189,C1,0.27897378351140256,0.44911111423199457
190,C1,0.39393626873253795,0.43518692560571726
191,C1,1.0,1.0
193,C1,1.0000000000000002,1.0
194,C1,0.9052116356304493,1.0
195,C1,0.8997459993923754,0.8997459993923754
196,C1,0.6311443278613472,1.0
197,C1,0.4615890699208636,0.9069212362975007
198,C1,0.24363450462767597,0.31306572656445325
199,C1,1.0000000000000002,1.0
200,C1,1.0,1.0
201,C1,1.0,1.0
202,C1,0.6180396628416764,0.9537125187088151
203,C1,0.5309679847321108,0.5309679847321109
204,C1,0.5475742133667408,0.5475742133667408
205,C1,0.6460000622137831,0.6460000622137831
206,C1,0.7437677542157902,0.7437677542157901
207,C1,0.2863459897524693,1.0
208,C1,1.0000000000000002,1.0
209,C1,0.5836175861945263,0.9052116356304495
210,C1,0.5441860906143207,0.5441860906143207
211,C1,1.0000000000000002,1.0
212,C1,0.3191862678657244,0.8186597751753864
213,C1,0.7750489999198852,0.7750489999198851
214,C1,0.715550648768261,1.0
215,C1,0.33333333333333337,0.3333333333333333
216,C1,0.6984028435244846,0.6984028435244845
218,C1,0.09478836436955079,1.0
219,C1,0.133052010135729,1.0
220,C1,0.8611375561264455,0.8611375561264455
221,C1,0.8385490138548526,0.8385490138548528
222,C1,0.22009176629808017,0.9048032373092418
223,C1,0.19244834638694674,0.27733575909061114
224,C1,0.3900954117610807,0.3900954117610807
225,C1,0.6786217228394272,0.7620596439565764
226,C1,0.7872698329069557,0.7872698329069557
227,C1,1.0,1.0
228,C1,0.7799082337019199,1.0
229,C1,1.0,1.0
230,C1,0.7215194105726963,1.0
231,C1,1.0,1.0
232,C1,0.751229286636309,0.8848364951460376
233,C1,0.351562091717311,0.8442327945045965
234,C1,1.0,1.0
235,C1,1.0,1.0
236,C1,0.505621292099677,0.505621292099677
