query_id,variant,nDCG@10_unjudged_zero,cNDCG@10
126,C0,1.0,1.0
127,C0,0.9999999999999999,1.0
128,C0,1.0,1.0
129,C0,0.44409732781325567,1.0
130,C0,0.3333333333333333,0.3333333333333333
131,C0,0.9575861412006991,0.9575861412006988
132,C0,0.6718243271036723,0.6718243271036723
133,C0,1.0,1.0
134,C0,0.36434997515621775,0.822777626068002
135,C0,0.6816637311946206,0.6816637311946208
136,C0,0.49828993591603116,1.0
137,C0,0.4472006303950497,0.44720063039504976
138,C0,1.0,1.0
139,C0,1.0000000000000002,1.0
140,C0,0.6593007041766439,0.6593007041766438
141,C0,0.6295622542805632,0.6295622542805632
142,C0,0.317558737394895,0.34914801424973474
143,C0,0.5159958223394445,0.5159958223394444
144,C0,0.8532721558012798,0.8532721558012799
145,C0,0.424281197679436,0.44636593883089903
146,C0,0.37176124011856776,0.5298241244530194
147,C0,1.0,1.0
148,C0,1.0,1.0
149,C0,1.0,1.0
150,C0,1.0,1.0
151,C0,0.5249650909794678,0.67254650848596
152,C0,0.25761260839358396,0.3333333333333333
153,C0,0.955830517697074,0.955830517697074
155,C0,0.579111902305285,0.579111902305285
156,C0,0.623086571728851,0.6230865717288508
157,C0,0.688597696800037,0.688597696800037
158,C0,0.8005154453256916,0.8005154453256916
159,C0,1.0,1.0
160,C0,0.933745776545611,1.0
161,C0,0.0,0.5320181987481677
162,C0,0.3745527306616154,0.5857325373593741
163,C0,0.901447006056365,0.901447006056365
164,C0,0.5112539394533874,0.5688508906105697
165,C0,0.955830517697074,0.955830517697074
166,C0,1.0,1.0
167,C0,1.0,1.0
168,C0,1.0,1.0
169,C0,0.3418189578169027,0.6179747169723491
170,C0,1.0,1.0
171,C0,1.0,1.0
172,C0,1.0,1.0
173,C0,0.05172357452908431,0.08620595754847385
174,C0,0.0,0.2247194739855928
175,C0,1.0,1.0
176,C0,0.9537125187088151,0.9537125187088151
177,C0,0.5251299589081787,0.6358283830274571
178,C0,0.5726361401144231,0.5726361401144231
179,C0,0.0,1.0
180,C0,1.0,1.0
181,C0,1.0,1.0
182,C0,1.0,1.0
183,C0,0.5745127689973655,0.5745127689973655
184,C0,0.867129177606588,0.867129177606588
185,C0,1.0,1.0
186,C0,0.4700182601018591,0.470018260101859
188,C0,0.3017890780563942,0.5446114126901583
189,C0,0.25090421593923556,0.5052502493763285
190,C0,0.43518692560571737,0.43518692560571726
191,C0,1.0,1.0
193,C0,1.0,1.0
194,C0,0.8643145546088339,0.9305687780632229
195,C0,0.7551836988582148,0.7551836988582148
196,C0,0.9052116356304495,1.0
197,C0,0.43333492090514286,0.9008240627729516
198,C0,0.17947710508581735,0.18078800514001164
199,C0,1.0000000000000002,1.0
200,C0,1.0000000000000002,1.0
201,C0,1.0000000000000002,1.0
202,C0,0.772837825180752,0.9537125187088151
203,C0,0.6267490438585044,0.6267490438585045
204,C0,0.5536212941849071,0.5536212941849071
205,C0,0.6293982185421705,0.6293982185421705
206,C0,0.9124031819349624,0.9124031819349625
207,C0,0.13886244387355456,1.0
208,C0,1.0,1.0
209,C0,0.5836175861945263,0.9052116356304495
210,C0,0.5675120774373134,0.5675120774373132
211,C0,1.0,1.0
212,C0,0.5607615240068008,0.8018489009088315
213,C0,0.7616545310766777,0.7616545310766778
214,C0,0.9363792118010485,1.0
215,C0,0.37574719213263447,0.37574719213263447
216,C0,0.8151297098696191,0.8151297098696191
218,C0,0.08514311764162101,1.0
219,C0,0.19930623359011804,1.0
220,C0,0.7877736340270854,0.7877736340270854
221,C0,0.8358894066114714,0.8358894066114714
222,C0,0.0,0.7125523635307984
223,C0,0.2974519722053612,0.30564405343717505
224,C0,0.3363291440734046,0.37962081462451813
225,C0,0.7129603294420293,0.8014910969353672
226,C0,0.836179114306529,0.836179114306529
227,C0,1.0,1.0
228,C0,0.9216017310213248,1.0
229,C0,1.0,1.0
230,C0,0.8899541168509599,1.0
231,C0,1.0,1.0
232,C0,0.6410457898283652,0.7799082337019199
233,C0,0.28559028807227466,0.6301326496866588
234,C0,1.0,1.0
235,C0,1.0,1.0
236,C0,0.20182862022457784,0.35464878268572464
237,C0,0.36561412489332673,0.3955170570689069
238,C0,0.9363792118010482,1.0
239,C0,1.0,1.0
240,C0,1.0,1.0
241,C0,0.7346371046822613,0.9053206285482487
242,C0,0.46596359324258296,0.7471748562658068
243,C0,1.0,1.0
244,C0,0.20392042668332913,0.7232670061272801
245,C0,1.0,1.0
246,C0,0.3775028156362593,0.3775028156362593
247,C0,1.0,1.0
248,C0,1.0000000000000002,1.0
249,C0,0.9999999999999999,1.0
250,C0,0.9363792118010482,1.0
251,C0,0.8791878722220235,0.955830517697074
252,C0,0.8357804136936718,1.0
253,C0,0.37728443036908865,0.43518692560571726
254,C0,0.03668196104968003,0.5565380975629401
255,C0,1.0000000000000002,1.0
256,C0,0.3718539573761156,0.9477344873475498
257,C0,1.0,1.0
258,C0,0.7998230467886542,0.9368077570869662
259,C0,1.0000000000000002,1.0
260,C0,1.0,1.0
261,C0,0.8091026734983539,0.8091026734983539
262,C0,0.9432379215722527,0.9432379215722527
263,C0,0.8088720434739953,0.8088720434739953
264,C0,1.0,1.0
265,C0,0.9052116356304493,1.0
266,C0,0.6943559465628248,0.6943559465628248
267,C0,1.0,1.0
268,C0,1.0,1.0
269,C0,1.0,1.0
270,C0,1.0,1.0
271,C0,0.6483519325223678,0.6943559465628248
272,C0,0.6867151830982592,1.0
273,C0,0.6126802621013472,0.6126802621013472
274,C0,1.0,1.0
275,C0,0.38559884598578353,0.38559884598578353
276,C0,1.0,1.0
277,C0,0.0,0.3965255762463672
278,C0,0.7182132372682865,0.7182132372682866
279,C0,0.8125952066495404,0.8125952066495404
280,C0,0.5473983622993503,1.0
281,C0,0.9999999999999999,1.0
282,C0,0.9408803699566423,1.0
283,C0,0.7562335516812245,0.8973537139055002
284,C0,0.55206785919664,0.92663607790064
285,C0,0.2998047095491925,0.38441023776109734
286,C0,0.9216017310213247,1.0
287,C0,0.8143462737151309,0.814346273715131
288,C0,1.0,1.0
289,C0,1.0,1.0
290,C0,0.6378891765242929,1.0
291,C0,0.1740109532124757,0.3775028156362593
292,C0,0.2206719517244005,0.27560445555059127
293,C0,0.8564113471486753,0.8564113471486754
294,C0,1.0,1.0
295,C0,0.29150706800022297,0.45922519590939903
296,C0,0.7833268676116143,0.9341831355350385
297,C0,0.7121427352279148,0.7121427352279148
298,C0,0.47304855117878936,0.47304855117878936
300,C0,0.5821032065260975,0.5821032065260975
301,C0,0.04956208179281633,0.5821032065260975
302,C0,1.0,1.0
303,C0,0.871279165528224,0.871279165528224
304,C0,0.0,0.0
305,C0,0.6067216003536937,1.0
306,C0,1.0000000000000002,1.0
307,C0,0.7692286895733574,0.7692286895733574
308,C0,0.398810472793113,0.5821032065260975
309,C0,0.38113435412202,0.570404489286039
310,C0,1.0,1.0
311,C0,0.2532861154335487,0.470018260101859
312,C0,0.7471748562658069,0.7471748562658068
313,C0,0.7931507135828887,0.941472493142344
314,C0,0.3333333333333333,0.3333333333333333
315,C0,0.9588342406066949,0.9588342406066949
316,C0,0.8871958738785231,0.8871958738785231
317,C0,1.0,1.0
318,C0,0.6943559465628248,0.6943559465628248
319,C0,0.9999999999999999,1.0
320,C0,0.9999999999999999,1.0
321,C0,0.9999999999999999,1.0
322,C0,1.0,1.0
323,C0,1.0,1.0
324,C0,0.9999999999999999,1.0
325,C0,0.2375174545102661,0.28274593630732153
326,C0,1.0,1.0
327,C0,0.415605311033641,0.4156053110336411
328,C0,0.9455636957344249,0.9455636957344249
329,C0,1.0,1.0
330,C0,0.4584660801557625,0.4584660801557625
331,C0,0.26913310831634146,0.43893943504566835
332,C0,1.0,1.0
333,C0,0.9014470060563651,0.901447006056365
334,C0,0.8213871589935035,0.8213871589935035
335,C0,1.0,1.0
336,C0,0.9999999999999999,1.0
337,C0,1.0,1.0
338,C0,0.9999999999999999,1.0
339,C0,0.9380412072429902,0.9380412072429902
340,C0,0.8864335680588813,0.8864335680588812
341,C0,1.0,1.0
342,C0,0.9664515752024124,0.9664515752024124
343,C0,0.29849003527675555,0.9148568823583791
344,C0,0.6804503724350792,1.0
345,C0,0.9337457765456111,0.9337457765456111
346,C0,0.9575861412006988,0.9575861412006988
347,C0,0.9052116356304495,1.0
348,C0,0.0,1.0
349,C0,0.8854864681095491,0.8854864681095491
351,C0,1.0,1.0
352,C0,1.0,1.0
353,C0,1.0,1.0
354,C0,1.0,1.0
355,C0,1.0,1.0
356,C0,0.7753366239771086,0.8389574121760603
357,C0,0.6862959220248256,0.6862959220248255
358,C0,0.9108954758022453,0.9108954758022453
359,C0,0.7037641064774769,0.7337317486219751
360,C0,0.09478836436955079,1.0
361,C0,1.0,1.0
362,C0,0.9337457765456111,1.0
363,C0,0.6943559465628248,0.6943559465628248
364,C0,1.0,1.0
365,C0,0.762818571836825,0.762818571836825
366,C0,,
367,C0,0.5376890790297736,0.7620807610626807
368,C0,1.0000000000000002,1.0
369,C0,0.5821032065260976,0.5821032065260975
370,C0,0.0,1.0
371,C0,0.22653491093093228,0.3649302102017378
372,C0,0.9490593244271376,0.9490593244271374
373,C0,1.0,1.0
374,C0,1.0,1.0
375,C0,1.0,1.0
376,C0,0.8864335680588813,0.8864335680588812
377,C0,1.0,1.0
378,C0,1.0,1.0
379,C0,1.0000000000000002,1.0
380,C0,0.8464600588005925,0.8464600588005926
381,C0,0.8553475075669358,1.0
382,C0,0.5352861443647992,0.5352861443647992
383,C0,0.0,1.0
384,C0,0.9216017310213247,1.0
385,C0,1.0000000000000002,1.0
386,C0,0.0,0.4673791184803735
387,C0,1.0,1.0
388,C0,0.23365080824310536,1.0
389,C0,0.6865034371761395,0.7289071467299565
390,C0,0.6754160255557639,1.0
391,C0,0.5720007745006855,0.5720007745006856
392,C0,1.0,1.0
393,C0,1.0000000000000002,1.0
394,C0,1.0,1.0
395,C0,0.2122263659729146,1.0
396,C0,0.7431179356783241,1.0
397,C0,1.0,1.0
398,C0,0.933745776545611,0.9575861412006988
399,C0,1.0000000000000002,1.0
400,C0,0.1356854453911663,1.0
401,C0,0.4877366815870549,0.618923621405608
402,C0,0.3844102377610974,0.38441023776109734
403,C0,0.3101895926877409,0.37574719213263447
404,C0,0.4047503758389189,0.470018260101859
405,C0,0.7827392871477702,1.0
406,C0,0.605382120847528,0.6053821208475277
407,C0,0.33333333333333337,0.3333333333333333
408,C0,1.0,1.0
409,C0,0.33333333333333337,0.3333333333333333
410,C0,0.8043890678175754,0.8043890678175754
411,C0,1.0,1.0
412,C0,1.0,1.0
413,C0,0.9517900181710754,1.0
414,C0,1.0,1.0
415,C0,1.0,1.0
416,C0,1.0000000000000002,1.0
417,C0,0.9095430364058891,0.9095430364058891
418,C0,1.0,1.0
419,C0,0.13886244387355454,1.0
420,C0,1.0,1.0
421,C0,1.0,1.0
422,C0,1.0000000000000002,1.0
423,C0,1.0,1.0
424,C0,0.9108954758022453,0.9108954758022453
425,C0,0.7284550136059355,0.7284550136059355
426,C0,1.0,1.0
427,C0,0.6122496142821666,1.0
428,C0,0.365640771061294,0.44879108889881736
429,C0,0.6248785378938286,0.6655266239440208
430,C0,1.0,1.0
431,C0,1.0,1.0
432,C0,0.6236372270863865,0.6236372270863865
433,C0,0.9477344873475497,0.9477344873475498
434,C0,1.0,1.0
435,C0,0.5958389584307147,0.5958389584307147
436,C0,0.7357387513989938,0.7645708157107939
437,C0,0.5957072129704393,0.5957072129704393
438,C0,1.0,1.0
439,C0,0.9432379215722527,0.9432379215722527
440,C0,0.8274601406735914,0.8274601406735915
441,C0,0.43735247915031006,1.0
442,C0,0.8905202757957813,0.8905202757957813
443,C0,0.25329540411053186,1.0
444,C0,0.7180285335692501,0.8421283856352149
445,C0,0.8611375561264455,0.9575861412006988
446,C0,1.0,1.0
447,C0,0.4342573613937655,0.5159958223394444
448,C0,0.0,0.3333333333333333
449,C0,0.33013764944712026,1.0
451,C0,0.2200917662980802,0.49118023727106014
452,C0,0.9337457765456111,1.0
453,C0,0.41668308795437675,0.7200984154576316
454,C0,0.14279514403613736,0.21538297927698713
455,C0,0.5450693417137701,0.5821032065260975
456,C0,0.5232226777310215,0.6179747169723491
457,C0,1.0000000000000002,1.0
458,C0,0.45374257454118555,0.92663607790064
459,C0,0.45699707501773656,0.9477344873475498
460,C0,0.12477340278955078,0.38441023776109734
461,C0,0.9588342406066946,0.9588342406066949
462,C0,0.0,1.0
463,C0,1.0,1.0
464,C0,1.0,1.0
465,C0,0.0,0.7967075809905066
466,C0,0.5808000122538922,0.5808000122538921
467,C0,1.0,1.0
468,C0,0.8306474342060305,0.8306474342060306
469,C0,0.9048032373092418,0.9048032373092418
470,C0,1.0,1.0
471,C0,0.6943559465628248,0.6943559465628248
472,C0,0.8532721558012799,0.8532721558012799
473,C0,0.538431315257452,1.0
474,C0,1.0,1.0
475,C0,0.0,0.77990823370192
476,C0,0.7374943749026187,0.7374943749026187
478,C0,0.7962372977085499,0.7962372977085499
479,C0,1.0,1.0
480,C0,0.2960819109658652,1.0
481,C0,0.5917096604683254,0.6943559465628248
482,C0,0.7373232024126578,0.7373232024126578
483,C0,0.5500559001289842,0.5500559001289843
484,C0,1.0,1.0
485,C0,0.46429130629958176,0.685119869332369
486,C0,1.0000000000000002,1.0
487,C0,0.0,0.5821032065260975
0,C1,0.5997125809225984,0.5997125809225984
1,C1,0.5255664792793981,0.5255664792793981
2,C1,1.0,1.0
3,C1,0.7950761555614222,0.7950761555614222
4,C1,0.23006450211182916,0.38224261473290666
5,C1,1.0,1.0
6,C1,0.0,0.7305077544792083
7,C1,0.8013151345851657,0.8013151345851657
8,C1,1.0,1.0
9,C1,0.9999999999999999,1.0
10,C1,1.0,1.0
11,C1,1.0,1.0
12,C1,0.7856692251577038,0.8122418648457493
13,C1,0.841492960259019,1.0
14,C1,0.7494145854619849,0.7494145854619849
15,C1,0.7370032099955988,0.7370032099955989
16,C1,0.4388775652694273,0.470018260101859
17,C1,0.3688884823614301,0.3900954117610807
18,C1,1.0,1.0
19,C1,0.6898286563534621,0.8669479898642711
20,C1,0.023143740645592423,0.2503638909924685
21,C1,0.6285390820978635,0.6943559465628248
22,C1,0.43352179568080373,0.5242306598349795
23,C1,1.0000000000000002,1.0
24,C1,0.5039984269928333,0.5791053692988266
25,C1,1.0000000000000002,1.0
26,C1,0.8777267965010667,0.8777267965010667
27,C1,0.9095430364058892,0.9095430364058891
28,C1,1.0,1.0
29,C1,1.0,1.0
30,C1,0.7222887023717681,0.7222887023717682
31,C1,0.37929709172142695,0.6943559465628248
32,C1,0.31674414077739843,0.6593007041766438
33,C1,0.6000154988728346,0.6000154988728347
34,C1,0.6917730525562552,0.7474777742160432
35,C1,0.38559884598578353,0.38559884598578353
36,C1,0.6048391279410483,0.7791738025574315
37,C1,0.8010066431488297,0.8010066431488297
38,C1,1.0,1.0
39,C1,0.3775028156362593,0.3775028156362593
40,C1,0.5652745409093872,0.5652745409093872
41,C1,0.867129177606588,0.867129177606588
42,C1,0.7431286862216818,0.7431286862216819
43,C1,0.9477344873475497,0.9477344873475498
44,C1,0.5224750363313546,0.5224750363313546
45,C1,0.12704478470734,0.47605580957989446
46,C1,0.5954519971543445,0.6242849689678542
47,C1,1.0000000000000002,1.0
48,C1,0.9999999999999999,1.0
49,C1,0.0,1.0
50,C1,0.20692076146623678,0.42590829591570295
51,C1,1.0,1.0
52,C1,1.0000000000000002,1.0
53,C1,1.0000000000000002,1.0
54,C1,0.6501269922869901,0.6906030832761001
55,C1,1.0,1.0
56,C1,1.0000000000000002,1.0
57,C1,0.7343738471599356,1.0
58,C1,0.1973089395762361,0.4237902969274442
59,C1,1.0,1.0
60,C1,0.6269743071955218,0.6269743071955218
61,C1,0.22923304007788126,0.6943559465628248
62,C1,0.8509559922540189,0.850955992254019
63,C1,1.0000000000000002,1.0
64,C1,0.4584660801557625,0.9408803699566423
65,C1,0.7603942752686741,0.7603942752686739
66,C1,1.0,1.0
67,C1,0.9266360779006402,1.0
68,C1,0.8421283856352147,0.8421283856352149
69,C1,0.37750281563625937,0.3775028156362593
70,C1,1.0,1.0
71,C1,0.5263486588232382,0.5263486588232382
72,C1,0.8532721558012799,0.8532721558012799
73,C1,0.914856882358379,1.0
74,C1,0.8153698457835511,0.9329850365605894
75,C1,0.2659478560994341,0.49966570763525237
76,C1,0.27344635455422217,0.27344635455422217
77,C1,0.8032285550939751,0.8032285550939751
78,C1,0.5159958223394444,0.5159958223394444
79,C1,1.0,1.0
80,C1,0.6036947233672229,0.6249016527668734
81,C1,0.42160612813790144,0.4852269163368532
82,C1,0.31018959268774093,0.3333333333333333
83,C1,0.13886244387355456,1.0
84,C1,0.6943559465628248,0.6943559465628248
85,C1,0.4380892758850173,1.0
86,C1,0.6344448151836866,0.6344448151836866
87,C1,1.0,1.0
88,C1,0.545705646427868,0.6943559465628248
89,C1,0.6315284672926301,0.6636392549801206
90,C1,1.0000000000000002,1.0
91,C1,0.42707280183811397,0.42707280183811397
92,C1,0.7885497208855957,0.9363792118010483
93,C1,0.2955904329922077,0.346937607632843
94,C1,0.5500559001289842,0.5500559001289843
95,C1,0.33333333333333337,0.3333333333333333
96,C1,0.92663607790064,0.92663607790064
97,C1,0.8871958738785231,0.8871958738785231
98,C1,1.0000000000000002,1.0
99,C1,1.0,1.0
100,C1,0.6344448151836866,0.6344448151836866
101,C1,0.4254659980029818,0.470018260101859
102,C1,1.0,1.0
103,C1,0.8311363972596454,0.8311363972596455
104,C1,0.6187307985162422,0.6678329028051815
105,C1,1.0,1.0
106,C1,1.0000000000000002,1.0
107,C1,0.3482896904360005,0.5242306598349795
108,C1,1.0,1.0
109,C1,1.0,1.0
110,C1,1.0,1.0
111,C1,1.0,1.0
112,C1,1.0,1.0
113,C1,1.0,1.0
114,C1,0.7431286862216819,0.7431286862216819
115,C1,1.0,1.0
116,C1,1.0000000000000002,1.0
117,C1,0.5203570373430958,0.5705181411261643
118,C1,0.8532721558012799,0.8532721558012799
119,C1,0.9510907186004265,0.9510907186004267
120,C1,0.6027603207391393,0.6027603207391393
121,C1,1.0,1.0
122,C1,1.0,1.0
123,C1,0.7152384612611947,0.7152384612611947
124,C1,0.4532876546741145,0.4532876546741145
125,C1,0.7495786621334539,0.7495786621334539
126,C1,1.0,1.0
127,C1,1.0,1.0
128,C1,1.0,1.0
129,C1,0.44409732781325567,1.0
130,C1,0.3333333333333333,0.3333333333333333
131,C1,0.9575861412006991,0.9575861412006988
132,C1,0.5923950905010511,0.6586493139554402
133,C1,1.0,1.0
134,C1,0.41235173674195585,0.8309956722297465
135,C1,0.5534250996314135,0.5534250996314135
136,C1,0.6015720654566381,1.0
137,C1,0.5255880342628811,0.5255880342628813
138,C1,1.0,1.0
139,C1,1.0000000000000002,1.0
140,C1,0.6593007041766438,0.6593007041766438
141,C1,0.7431286862216819,0.7431286862216819
142,C1,0.3585142506317634,0.38620118585267765
143,C1,0.5159958223394445,0.5159958223394444
144,C1,0.85327215580128,0.8532721558012799
145,C1,0.43208297731743855,0.4565376180172252
146,C1,0.37449225007445763,0.470018260101859
147,C1,1.0,1.0
148,C1,1.0,1.0
149,C1,1.0,1.0
150,C1,0.9999999999999999,1.0
151,C1,0.4809900066740373,0.6571438323798483
152,C1,0.2230418512727242,0.3333333333333333
153,C1,1.0,1.0
155,C1,0.5255664792793981,0.5255664792793981
156,C1,0.6389413809589836,0.6389413809589837
157,C1,0.6542787989501094,0.6542787989501095
158,C1,0.8083682423538656,0.8083682423538656
159,C1,1.0,1.0
160,C1,0.9148568823583791,1.0
161,C1,0.0,0.49127020581310427
162,C1,0.2718805334017939,0.499272218015063
163,C1,0.896950440281068,0.8969504402810679
164,C1,0.3038828011365437,0.48784871644524175
165,C1,0.955830517697074,0.955830517697074
166,C1,1.0,1.0
167,C1,1.0,1.0
168,C1,1.0000000000000002,1.0
169,C1,0.29958288540171674,0.6278263708254983
170,C1,1.0,1.0
171,C1,1.0,1.0
172,C1,1.0,1.0
173,C1,0.044552262098877304,0.044552262098877304
174,C1,0.0,0.4123144993714363
175,C1,1.0000000000000002,1.0
176,C1,0.92663607790064,0.92663607790064
177,C1,0.48951523879844006,0.6150499989137242
178,C1,0.5726361401144231,0.5726361401144231
179,C1,0.0,1.0
180,C1,1.0,1.0
181,C1,1.0,1.0
182,C1,1.0,1.0
183,C1,0.5488880389170673,0.5488880389170673
184,C1,0.9095430364058891,0.9095430364058891
185,C1,1.0,1.0
186,C1,0.470018260101859,0.470018260101859
188,C1,0.14465536950020835,0.5241821978913046
189,C1,0.2365245089115587,0.5052502493763285
190,C1,0.43518692560571726,0.43518692560571726
191,C1,1.0,1.0
193,C1,1.0000000000000002,1.0
194,C1,0.9052116356304493,0.9363792118010483
195,C1,0.613816622381599,0.613816622381599
196,C1,0.914856882358379,1.0
197,C1,0.2565111632880199,0.8018189357052955
198,C1,0.18078800514001162,0.18246612076645008
199,C1,1.0,1.0
200,C1,1.0000000000000002,1.0
201,C1,1.0000000000000002,1.0
202,C1,0.7486074865279205,0.9477344873475498
203,C1,0.6267490438585044,0.6267490438585045
204,C1,0.5536212941849071,0.5536212941849071
205,C1,0.663093103708534,0.663093103708534
206,C1,0.9154690441477004,0.9154690441477004
207,C1,0.2200917662980802,1.0
208,C1,1.0000000000000002,1.0
209,C1,0.5771493379489848,0.9148568823583791
210,C1,0.5656786930261485,0.5656786930261485
211,C1,1.0000000000000002,1.0
212,C1,0.6025281901681268,0.7933518452673813
213,C1,0.8125952066495402,0.8125952066495404
214,C1,0.9337457765456111,1.0
215,C1,0.43638289305226546,0.43638289305226546
216,C1,0.8229228301442979,0.8229228301442979
218,C1,0.07336392209936006,1.0
219,C1,0.19930623359011804,1.0
220,C1,0.806493476686957,0.806493476686957
221,C1,0.8659476009588056,0.8659476009588056
222,C1,0.0,0.7404475384200868
223,C1,0.25376990348936684,0.25376990348936684
224,C1,0.3601578735814437,0.38224261473290666
225,C1,0.7240410952006165,0.8014910969353672
226,C1,0.7830474250493153,0.7830474250493153
227,C1,1.0,1.0
228,C1,0.9305687780632227,1.0
229,C1,1.0,1.0
230,C1,0.8263333286520081,1.0
231,C1,1.0,1.0
232,C1,0.7759944384848244,0.9052116356304494
233,C1,0.2973694836145356,0.6464912600369213
234,C1,1.0,1.0
235,C1,1.0,1.0
236,C1,0.3036884031390481,0.39308636723902957
237,C1,0.4176716907151844,0.5101114971978149
238,C1,0.8532721558012799,0.8532721558012799
239,C1,1.0,1.0
240,C1,1.0,1.0
241,C1,0.6750643316580717,0.9053206285482487
242,C1,0.6796306497581389,0.8501591578697533
243,C1,1.0,1.0
244,C1,0.1841088744061916,0.7232670061272801
245,C1,1.0,1.0
246,C1,0.3333333333333333,0.3333333333333333
247,C1,0.9537125187088151,0.9537125187088151
