dataset,model,encoder_profile,catalog_size,population,K,reference,alternative,comparison_role,rank_origin,intervention,eligible_queries,highest_relevance_pairs,queries_with_any_change,queries_with_exact_zero_net_and_changes,within_query_cancellation_fraction,within_query_cancellation_conditional,cancellation_all_denominator,cancellation_conditional_denominator,queries_positive_net,queries_negative_net,positive_query_net_mass,negative_query_net_mass,across_query_cancellation_mass,within_query_balanced_exchange_mass,bootstrap_seed,bootstrap_draws,ci_type,any_membership_change_fraction_ci_low,any_membership_change_fraction_ci_high,exact_zero_net_with_changes_fraction_ci_low,exact_zero_net_with_changes_fraction_ci_high,cancellation_conditional_ci_low,cancellation_conditional_ci_high,conditional_bootstrap_valid_draws,aggregation,reference_recall,reference_recall_ci_low,reference_recall_ci_high,alternative_recall,alternative_recall_ci_low,alternative_recall_ci_high,gain_fraction,gain_fraction_ci_low,gain_fraction_ci_high,loss_fraction,loss_fraction_ci_low,loss_fraction_ci_high,net_delta,net_delta_ci_low,net_delta_ci_high,membership_change_fraction,membership_change_fraction_ci_low,membership_change_fraction_ci_high,retained_total,newly_included_total,newly_omitted_total,absent_in_both_total
wands,minilm,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,193,39,0.1266233766233766,0.2020725388601036,308,193,66,88,0.0135402930846982,0.0214050957170077,0.0270805861693965,0.0487494779744106,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5714285714285714,0.6785714285714286,0.0909090909090909,0.1655844155844155,0.1453464011952709,0.2620320855614973,10000,query_macro,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5709684794601491,0.5325032169333193,0.6093609962212473,0.0379150320719036,0.0319923769464516,0.0443501299108016,0.0457798347042131,0.0389297403910893,0.0529475926498279,-0.0078648026323095,-0.0161098174482245,0.0005514861398977,0.0836948667761167,0.0734622425385347,0.0940238875303947,6336,1012,1137,12814
wands,minilm,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,192,22,0.0714285714285714,0.1145833333333333,308,192,67,103,0.0149976746331192,0.0342560513531919,0.0299953492662385,0.0457327165361755,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5681818181818182,0.6753246753246753,0.0454545454545454,0.1006493506493506,0.0714285714285714,0.1611155913978494,10000,query_macro,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5595749053723859,0.5212551371702897,0.5987476079020978,0.037864032901207,0.0315236187586215,0.0448721555078335,0.0571224096212796,0.0451745671249996,0.0710458282716883,-0.0192583767200726,-0.0345024807263921,-0.0055517231348972,0.0949864425224867,0.0807169228038403,0.1105048632857708,6315,1024,1158,12802
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,187,73,0.237012987012987,0.3903743315508021,308,187,66,48,0.0082936402104244,0.0073543612671944,0.0147087225343889,0.0305604993180436,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.551948051948052,0.6623376623376623,0.1883116883116883,0.2857142857142857,0.319762946535603,0.4603194247996228,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3619851724888867,0.322957067253652,0.4021753780031003,0.0235738898694462,0.0197895227840095,0.0277384375088639,0.0226346109262163,0.0183205865999245,0.0274109171905075,0.0009392789432299,-0.0040926193085786,0.0056325118073664,0.0462085007956625,0.039396381899074,0.0534132605733109,2160,466,447,18226
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,179,78,0.2532467532467532,0.435754189944134,308,179,56,45,0.0088628266500187,0.0079470485183998,0.0158940970367996,0.0290835920384351,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.525974025974026,0.6363636363636364,0.2045454545454545,0.3019480519480519,0.3636363636363636,0.5088757396449705,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3619616716772757,0.3232070071383604,0.4018688387759811,0.0234046226692362,0.0186761853445323,0.0289068205249406,0.0224888445376174,0.0176919303893815,0.0285151505915043,0.0009157781316188,-0.0060082322736752,0.0075367876764607,0.0458934672068536,0.0382267328837551,0.0544278177173817,2201,419,406,18273
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,184,78,0.2532467532467532,0.4239130434782608,308,184,63,43,0.009187001302907,0.0089950630774178,0.0179901261548356,0.0286365213532893,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5422077922077922,0.6525974025974026,0.2045454545454545,0.3020292207792196,0.3546511627906977,0.4947382127192982,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3612378317711461,0.3230405139168365,0.4018820446957516,0.0235052619795517,0.0193584121135738,0.0280487083915597,0.0233133237540624,0.0174052206582537,0.0316385421057961,0.0001919382254892,-0.0085487531032252,0.0069869056730645,0.0468185857336142,0.0385757029390953,0.0563217878023351,2206,429,401,18263
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,181,68,0.2207792207792207,0.3756906077348066,308,181,55,58,0.0091365850279661,0.007694868821546,0.015389737643092,0.0262852255250672,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5324675324675324,0.6428571428571429,0.1753246753246753,0.2662337662337662,0.3068181818181818,0.4469273743016759,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3624876097520769,0.3240730038075053,0.4024314731855757,0.0222791977904997,0.0181902232877961,0.0268491327034263,0.0208374815840796,0.0168053538578911,0.0255586390351491,0.00144171620642,-0.0035186686509457,0.0063808963339355,0.0431166793745793,0.0363378367169828,0.0505867147423299,2215,394,392,18298
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,182,69,0.224025974025974,0.3791208791208791,308,182,51,62,0.0065670997424597,0.0111950428830091,0.0131341994849195,0.0299256267551006,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5357142857142857,0.6461038961038961,0.1785714285714285,0.2727272727272727,0.3081387492143306,0.4507794483213034,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3564179504051075,0.3180154861543419,0.3961208821873747,0.02152991312001,0.0173676330054337,0.0260302549519354,0.0261578562605594,0.0196090646487603,0.0350122416975474,-0.0046279431405493,-0.013240534820698,0.0015935452516068,0.0476877693805695,0.0385113407592033,0.0586071796042904,2191,399,416,18293
wands,bge_base,native,42994,primary_existing_evaluation,20,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,182,67,0.2175324675324675,0.3681318681318681,308,182,53,62,0.0079937058676407,0.0115168498790416,0.0159874117352815,0.0259008021036802,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5357142857142857,0.6461038961038961,0.172077922077922,0.2662337662337662,0.2994341824824926,0.4385964912280701,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3575227495342559,0.3189986363885525,0.3982685895158483,0.0209441069194808,0.0154650725209288,0.0292613872796297,0.0244672509308817,0.0182188113264382,0.0329025011178685,-0.0035231440114009,-0.0135811781034752,0.0065977407319316,0.0454113578503626,0.0358801311384137,0.0570904080211415,2204,387,403,18305
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,168,25,0.0811688311688311,0.1488095238095238,308,168,70,73,0.018056925792419,0.019765815916671,0.036113851584838,0.029216654377376,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4901785714285715,0.6006493506493507,0.0519480519480519,0.1136363636363636,0.0969696969696969,0.2058823529411764,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.032665252981107,0.0234172607724548,0.0442886126359096,0.034374143105359,0.0251017793598838,0.0459691260539066,-0.001708890124252,-0.016222137442662,0.0129858597711504,0.067039396086466,0.0532211973928855,0.0832080712380506,7521,738,791,12249
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,30,0.0974025974025974,0.1886792452830188,308,159,63,66,0.0202021647413631,0.0102449071369218,0.0204898142738436,0.0257429299192902,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5714285714285714,0.0649350649350649,0.1331168831168831,0.1282051282051282,0.251613971373638,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.641666463919265,0.6045389355204992,0.6790508774245168,0.0330736297010082,0.0228465582343724,0.0458534285543976,0.0231163720965669,0.0184415094789092,0.0286965707678095,0.0099572576044413,-0.0016133804645765,0.0234633356074678,0.0561900017975751,0.0444443108979495,0.0701966196095173,7656,655,656,12332
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,31,0.1006493506493506,0.1901840490797546,308,163,72,60,0.0152420541986736,0.0103264124516725,0.0206528249033451,0.0242481006085953,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.0681818181818181,0.1363636363636363,0.1309523809523809,0.2516129032258064,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6366248480618246,0.5985570419301706,0.6746314757783545,0.0273661045029712,0.019878686238177,0.037050077620252,0.0224504627559702,0.0173224591383317,0.0286124506468006,0.004915641747001,-0.0044166190587345,0.0156601050463085,0.0498165672589415,0.0401965581027398,0.0610940131840446,7695,636,617,12351
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,155,40,0.1298701298701298,0.2580645161290322,308,155,63,52,0.0143037877928557,0.0134545721982985,0.026909144396597,0.0271536630635796,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.448051948051948,0.5584415584415584,0.0941558441558441,0.1655844155844155,0.1888078902229845,0.3288612681031437,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6325584219093809,0.5942859813493515,0.6709048303171904,0.0278806193246455,0.0199166047730384,0.0383049781012966,0.0270314037300883,0.0198388659819192,0.0361613400255061,0.0008492155945571,-0.0107378961825527,0.0131273647905515,0.0549120230547339,0.0431769430587308,0.0685497434060854,7659,650,653,12337
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,148,32,0.1038961038961039,0.2162162162162162,308,148,59,57,0.0182921110629861,0.005473748860865,0.0109474977217301,0.023811611541849,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4253246753246753,0.5357142857142857,0.0714285714285714,0.1396103896103896,0.1521670335718217,0.2826086956521739,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6445275685169447,0.6074797334910031,0.6818335992069318,0.0301979168339106,0.0204624229375406,0.0426906952982308,0.0173795546317896,0.0143844621632549,0.0206262198757624,0.012818362202121,0.0030505318677354,0.0255305043860747,0.0475774714657002,0.0370052688106096,0.0606655582956387,7685,638,627,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,162,42,0.1363636363636363,0.2592592592592592,308,162,56,64,0.0150318635153544,0.0104099137634119,0.0208198275268238,0.0268352317999684,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4707792207792208,0.5811688311688312,0.0974025974025974,0.1753246753246753,0.1927710843373494,0.3293413173652694,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6363311560667662,0.5983849183638074,0.6740774841222132,0.0284494794153386,0.0203660822687006,0.0389865022498121,0.0238275296633961,0.0185628781565412,0.0301015148783466,0.0046219497519424,-0.0051463959645609,0.0161489429075578,0.0522770090787347,0.0420881856336256,0.0644410387731814,7671,617,641,12370
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,191,61,0.198051948051948,0.3193717277486911,308,191,58,72,0.0129275308332043,0.0143213856213411,0.0258550616664086,0.0302869838354388,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.564935064935065,0.6753246753246753,0.1558441558441558,0.2435064935064935,0.2549019607843137,0.3870967741935484,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3576183574115796,0.3183632230374014,0.3981879789750442,0.0280710227509237,0.0212211150856843,0.0369632258953782,0.0294648775390605,0.023532201671022,0.0360959045545209,-0.0013938547881368,-0.0106905714645985,0.009370994501011,0.0575359002899842,0.0476732630903064,0.0686053466827466,2121,451,471,18256
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,195,67,0.2175324675324675,0.3435897435897436,308,195,60,68,0.0092340740603414,0.0171866316946078,0.0184681481206828,0.0365566614721364,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.577922077922078,0.6883116883116883,0.172077922077922,0.262987012987013,0.2774869109947644,0.4090909090909091,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3510596545654501,0.3126106895149385,0.3911204385538406,0.0275124047964096,0.0230058082146155,0.0324941511415215,0.035464962430676,0.0284146101202811,0.043405038213856,-0.0079525576342663,-0.0165399272616921,-0.0002128982291123,0.0629773672270857,0.0538310676357978,0.0727563160276594,2072,507,520,18200
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,198,81,0.262987012987013,0.4090909090909091,308,198,49,68,0.0071507785848545,0.0163997794122405,0.014301557169709,0.0360207431893153,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5909090909090909,0.6948051948051948,0.2142857142857142,0.3116883116883117,0.3401015228426396,0.4776174545989264,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3497632113723305,0.310816131966484,0.3900557569655835,0.0251611501795121,0.0211780266997821,0.0294594928517886,0.0344101510068981,0.0277148028327167,0.0419984533911941,-0.009249000827386,-0.0171602652101487,-0.0020625126206429,0.0595713011864103,0.0510054559985479,0.068871234342897,2071,486,521,18221
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,193,76,0.2467532467532467,0.3937823834196891,308,193,57,60,0.0115035011801553,0.0146186013242643,0.0230070023603107,0.0374971654230772,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5746753246753247,0.6818181818181818,0.2012987012987013,0.2987012987012987,0.3265306122448979,0.46524064171123,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3558971120556075,0.3172221242227769,0.3956658477511994,0.0302520838916939,0.0249313145443602,0.0360889344846559,0.033367184035803,0.0267594522883747,0.0409610921531901,-0.003115100144109,-0.0118675388989424,0.0050107492046947,0.0636192679274969,0.0543786731153917,0.0736989979606169,2075,507,517,18200
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,193,70,0.2272727272727272,0.3626943005181347,308,193,58,65,0.013153963330809,0.0137356286649435,0.0263079266616181,0.03401596005365,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5714285714285714,0.6818181818181818,0.1818181818181818,0.2727272727272727,0.2974358974358974,0.4314720812182741,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3584305468655821,0.3196096931646658,0.3985407544304659,0.0301619433576341,0.0248057860158776,0.0359987169995529,0.0307436086917685,0.0245152978591602,0.0378463614613897,-0.0005816653341344,-0.0089316482891032,0.007505189796035,0.0609055520494026,0.0522307081017301,0.0703501662656172,2094,500,498,18207
wands,gte_modernbert,native,42994,primary_existing_evaluation,20,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,189,76,0.2467532467532467,0.4021164021164021,308,189,47,66,0.0134834531834206,0.0120784516764303,0.0241569033528606,0.0342938187522413,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5584415584415584,0.6688311688311688,0.2012987012987013,0.2954545454545454,0.3333333333333333,0.4725274725274725,10000,query_macro,0.3590122121997165,0.3205031140572743,0.3989071051779426,0.3604172137067069,0.3217060096317469,0.4007862091809176,0.0306303625595413,0.0222687232870081,0.0416250420430393,0.0292253610525509,0.0238536956328404,0.0352031256885549,0.0014050015069903,-0.0083523284571092,0.0131648965971677,0.0598557236120923,0.0489636643789805,0.0726619928245193,2088,476,504,18231
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,37,0.1201298701298701,0.2269938650306748,308,163,65,61,0.0111502805947767,0.0129277586684553,0.0223005611895534,0.0287953252724755,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.0844155844155844,0.1590909090909091,0.1636363636363636,0.2928220783333919,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6267071618191046,0.5880406750625601,0.664725063377666,0.0255479432310144,0.0207706765933657,0.0308426403945263,0.0273254213046931,0.0203673207246071,0.0365009767157183,-0.0017774780736786,-0.0118124824203487,0.0065065635421142,0.0528733645357076,0.0438238185436867,0.0634711827646455,7334,742,748,12475
wands,gte_modernbert,native,42994,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,171,31,0.1006493506493506,0.1812865497076023,308,171,56,84,0.0110265711491313,0.0144003932456697,0.0220531422982627,0.033302832697228,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5,0.6103896103896104,0.0681818181818181,0.1363636363636363,0.125,0.2411764705882353,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6251108177962449,0.5870698867722342,0.6626371963289235,0.0276779874977454,0.0222698993029687,0.0338124616414917,0.0310518095942838,0.0244784819699456,0.0397244724834966,-0.0033738220965383,-0.0130761751344619,0.0052707541535799,0.0587297970920292,0.0493075917416336,0.0696306163136135,7237,751,845,12466
