dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high,dimension,dtype,requested_view_budget,index_vectors,vectors_per_product,dense_array_bytes,sparse_array_bytes,mean_distinct_text_views,mean_distinct_vectors,offline_cache_construction_seconds,encoded_items,offline_scope,query_encoding_cache_seconds,source_ids_cost,unmeasured,single_query_encode_ms_median,single_query_encode_ms_p95,score_ms_median,score_ms_p95,sort_ms_median,sort_ms_p95,exact_retrieval_ms_median,exact_retrieval_ms_p95,timing_queries,timing_repeats,timing_scope
wands,minilm,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,308,21299,2026091701,10000,0.5788332820924585,0.540442339286388,0.6168707106396457,0.5661289419905646,0.5286381486139621,0.6038344332958028,0.4515108535953754,0.4111956688754213,0.4942152820522096,0.2189384745151953,0.1969877618069291,0.2415823002025525,0.3295506718894291,0.2949566720076421,0.3651994945863714,0.5788332820924585,0.540442339286388,0.6168707106396457,0.554589604119262,0.5154151555954687,0.5947367494149505,0.5671963940107287,0.5280735371999068,0.6059072218321542,0.5666156926607956,0.5279020674314153,0.6055829563493164,0.5651242362181718,0.5269304338762806,0.6040599622067645,0.5709684794601491,0.5325032169333193,0.6093609962212473,0.5595749053723859,0.5212551371702897,0.5987476079020978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012704340101894,-0.0206106675057962,-0.0051896117464488,384,float32,1,42994,1,66038784,0,1.0,1.0,121.32480692863464,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase2\results\embeddings\wands_minilm_native_C0_6ffb5b340d35d66f2b33.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,308,21299,2026091701,10000,0.5788332820924585,0.540442339286388,0.6168707106396457,,,,,,,,,,,,,0.5788332820924585,0.540442339286388,0.6168707106396457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,384,float32,1,42994,1,66038784,0,1.0,1.0,121.32480692863464,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase2\results\embeddings\wands_minilm_native_C0_6ffb5b340d35d66f2b33.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,lexical_ascending,42994,phase4/results/wands/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.0,0.0,0.0,0.4395093363819896,0.4004821962666487,0.4782157993952101,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,0.5604906636180105,0.52178420060479,0.5995178037333511,-0.005638278372554,-0.0151558399147854,0.0031244994237153,0.108979810022635,0.0947884462598451,0.124605569897335,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.1099586644925603,0.0951049942900034,0.1257778901010048,-0.0183426184744481,-0.0316822786209114,-0.0064336129137512,-0.0183426184744481,-0.0316822786209114,-0.0064336129137512,384,float32,1,42994,1,66038784,0,1.0,1.0,40.83511686325073,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase4\results\embeddings\wands_minilm_canonical_raw_5bb0ccfb0c8d8478f8de.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.0,0.0,0.0,0.4383843543794032,0.3992346772096641,0.4779025924403739,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,0.5616156456205967,0.5220974075596262,0.600765322790336,-0.0045132963699678,-0.0136380197010765,0.004262510230244,0.1101047920252212,0.0945094097684416,0.1269396426019577,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.1088336824899741,0.0948910619562882,0.123811352297029,-0.0172176364718618,-0.0297194147258502,-0.005846446965918,-0.0172176364718618,-0.0297194147258502,-0.005846446965918,384,float32,1,42994,1,66038784,0,1.0,1.0,268.4857790470124,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,revision_evidence_20260917\experiments\embeddings\wands_minilm_lexical_descending_6aafe240163ca5270d48.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.0,0.0,0.0,0.4281319519131602,0.3892745237186411,0.4666673773333044,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.5718680480868398,0.5333326226666957,0.6107254762813589,0.0057391060962752,-0.0059171806106553,0.0176824974677854,0.1203571944914643,0.1048779247123261,0.1372590600833319,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.098581280023731,0.0826599388642393,0.1149322557500572,-0.0069652340056188,-0.0212378759675733,0.0067678678000972,-0.0069652340056188,-0.0212378759675733,0.0067678678000972,384,float32,1,42994,1,66038784,0,1.0,1.0,262.31244802474976,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,revision_evidence_20260917\experiments\embeddings\wands_minilm_field_priority_type_94e39fdcf8cc6796dc5e.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,set_mean,42994,phase4/results/wands/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.0,0.0,0.0,0.4119299967104529,0.3727955897508601,0.4504816945320885,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401,0.0219410612989824,0.0078595555741253,0.0371304274294701,0.1365591496941715,0.1164375891850405,0.1577582921826516,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.0823793248210238,0.0646470790916173,0.0997666445551982,0.0092367211970883,-0.0064650712230197,0.0251793407196512,0.0092367211970883,-0.0064650712230197,0.0251793407196512,384,float32,1,42994,1,66038784,0,,1.0,26.65120410919189,172145.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase4\results\embeddings\wands_minilm_nonattributes_795ca279b219a3f1dae0.npy;phase4\results\embeddings\wands_minilm_atoms_602c961a575bea3ad118.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,centroid_2,42994,phase4/results/wands/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.0,0.0,0.0,0.435622496590503,0.3961593990939877,0.4743513752265775,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,0.564377503409497,0.5256486247734226,0.6038406009060124,-0.0017514385810674,-0.0122618966463992,0.0076847841553005,0.1128666498141215,0.0991675323671719,0.126992148885526,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.1060718247010738,0.0911618903802724,0.1225989088629335,-0.0144557786829615,-0.0298631924234706,-0.0011138348212968,-0.0144557786829615,-0.0298631924234706,-0.0011138348212968,384,float32,2,42994,1,66038784,0,1.9993952644555053,1.9664604363399545,100.9362087249756,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase4\results\embeddings\wands_minilm_view1_ad5ef770714a24493459.npy;phase4\results\embeddings\wands_minilm_view2_353f407eb911d9a4122a.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,max_2,42994,phase4/results/wands/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.0,0.0,0.0,0.4296098274934808,0.3905307643493713,0.4684173765840952,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.5703901725065191,0.5315826234159048,0.6094692356506286,0.0042612305159546,-0.0040386492692717,0.0122038224802682,0.1188793189111436,0.1042636499560574,0.1346509282663938,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.1000591556040517,0.0862966151440086,0.1147188370065628,-0.0084431095859394,-0.0214351161129072,0.0032767177186491,-0.0084431095859394,-0.0214351161129072,0.0032767177186491,384,float32,2,85988,2,132077568,0,1.9993952644555053,1.9664604363399545,100.9362087249756,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase4\results\embeddings\wands_minilm_view1_ad5ef770714a24493459.npy;phase4\results\embeddings\wands_minilm_view2_353f407eb911d9a4122a.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,BM25,42994,phase4/results/wands/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.0,0.0,0.0,0.3676747746208916,0.3290397261345376,0.407676556828971,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.0661962833885438,0.0399603820582306,0.0925578843636518,0.1808143717837329,0.1503175872024359,0.2115087934988438,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,0.0381241027314624,0.0104341615380049,0.0658853121968052,0.0534919432866498,0.0271796857836661,0.0800695188873286,0.0534919432866498,0.0271796857836661,0.0800695188873286,384,float32,1,0,0,0,52659768,,,,,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",,,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,308,21299,2026091701,10000,0.6532247963811416,0.6146706871452129,0.6911587475112936,0.655476173627047,0.6177911393881356,0.6925452506083344,0.6015865115083756,0.5602640191966036,0.6420139498520242,0.110796061825095,0.0955866461294035,0.1270400607319163,0.2876174266665294,0.2533663496382985,0.3226945641120441,0.6532247963811416,0.6146706871452129,0.6911587475112936,0.6540074497649827,0.6158840959552567,0.6913287238639269,0.6598955614385992,0.6219546093246904,0.6973128217850459,0.658106909250342,0.6204321222985281,0.6954713354706653,0.6551123589495592,0.6165200490062083,0.6926996299710642,0.6532935196476921,0.61495662949247,0.6908194796819671,0.6546926199570118,0.6164563139913862,0.6919012620257678,0.0893472316364824,0.0721004604355547,0.1081920294634143,0.1500756579130001,0.1265734122783321,0.1751971578527618,-0.1081424126901003,-0.1293474429823159,-0.0882285200699385,-0.0419332452228997,-0.0599684670942095,-0.0250435469237244,0.074391514288683,0.0576278901262092,0.0925568592706512,0.0766428915345883,0.0594517152462904,0.0951213045347952,384,float32,1,42994,1,66038784,52659768,1.0,1.0,121.32480692863464,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3494019508361816,phase2\results\embeddings\wands_minilm_native_C0_6ffb5b340d35d66f2b33.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,bge_base,20,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_bge_base_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,308,21299,2026091701,10000,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3603798398820579,0.3221677869727567,0.3999168197731184,0.3047234009976918,0.2656639541064109,0.3454103575776145,0.1193180734269661,0.1026413145300908,0.1375362894135059,0.575958525575342,0.5371682258380233,0.6145506168581808,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3619851724888867,0.322957067253652,0.4021753780031003,0.3619616716772757,0.3232070071383604,0.4018688387759811,0.3612378317711461,0.3230405139168365,0.4018820446957516,0.3624876097520769,0.3240730038075053,0.4024314731855757,0.3564179504051075,0.3180154861543419,0.3961208821873747,0.3575227495342559,0.3189986363885525,0.3982685895158483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006660536635988,-0.0043089514817259,0.0028003243207709,768,float32,1,42994,1,132077568,0,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,20,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_bge_base_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,308,21299,2026091701,10000,0.3610458935456568,0.3223411098879199,0.4008052032843102,,,,,,,,,,,,,0.3610458935456568,0.3223411098879199,0.4008052032843102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,768,float32,1,42994,1,132077568,0,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,4.654749995097518,5.653519963379948,3.893249959219247,4.301114974077791,8.56144999852404,9.7438849741593,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,20,lexical_ascending,42994,phase4/results/wands/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.0,0.0,0.0,0.6392757618978646,0.5991667250321389,0.6783710877170465,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.3607242381021353,0.3216289122829533,0.4008332749678611,0.0003443982200773,-0.0045590808772785,0.0052847582682204,0.0560008371044435,0.0448745977743458,0.0687109095709301,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0633172363225226,0.0526127308531634,0.0753359641653239,-0.0003216554435215,-0.0053004720631126,0.0044888766414196,-0.0003216554435215,-0.0053004720631126,0.0044888766414196,768,float32,1,42994,1,132077568,0,1.0,1.0,214.5103850364685,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_canonical_raw_2b9aab5b9c4c396c8958.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,20,lexical_descending,42994,revision_evidence_20260917/experiments/wands_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.0,0.0,0.0,0.6372445500112612,0.5965302873741524,0.6760503699217226,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.3627554499887388,0.3239496300782773,0.4034697126258476,0.0023756101066808,-0.0049882396524836,0.0108743761408572,0.0580320489910469,0.0462358464729636,0.072014306642247,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0612860244359191,0.051051828527409,0.0729533288775379,0.0017095564430819,-0.0072385912411107,0.0116487957972624,0.0017095564430819,-0.0072385912411107,0.0116487957972624,768,float32,1,42994,1,132077568,0,1.0,1.0,856.1758875846863,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,revision_evidence_20260917\experiments\embeddings\wands_bge_base_lexical_descending_54af0b59e9821f1e61a6.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,20,field_priority_type,42994,revision_evidence_20260917/experiments/wands_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.0,0.0,0.0,0.6351680528698592,0.5947951256373255,0.6740531915622037,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.0044521072480828,3.354362643968222e-05,0.0093230630803877,0.060108546132449,0.0485211501996867,0.0733985449365171,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0592095272945171,0.0493868576018164,0.0706130145268979,0.0037860535844839,-0.0008401044890339,0.00887499540704,0.0037860535844839,-0.0008401044890339,0.00887499540704,768,float32,1,42994,1,132077568,0,1.0,1.0,825.9753460884094,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,revision_evidence_20260917\experiments\embeddings\wands_bge_base_field_priority_type_255c1261999473a04508.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,20,set_mean,42994,phase4/results/wands/bge_base_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.0,0.0,0.0,0.6469902816979354,0.6065939887736245,0.6850591805060253,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,0.3530097183020647,0.3149408194939748,0.3934060112263754,-0.0073701215799933,-0.0187867685200512,0.0037117070338544,0.0482863173043728,0.0352298821893694,0.0629028484980203,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0710317561225933,0.0557554369969236,0.0871008037543711,-0.0080361752435921,-0.019851134272463,0.0032144946428292,-0.0080361752435921,-0.019851134272463,0.0032144946428292,768,float32,1,42994,1,132077568,0,,1.0,73.27399802207947,172145.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase3\results\phase3_invariant_method\embeddings\wands_title_description_fe78b7811d90909e8d1b.npy;phase3\results\phase3_invariant_method\embeddings\wands_unique_attributes_954681113390ebb5224d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,20,centroid_2,42994,phase4/results/wands/bge_base_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.0,0.0,0.0,0.6360016529853515,0.5963648562357808,0.6749404131526539,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.3639983470146484,0.3250595868473462,0.4036351437642189,0.0036185071325904,-0.000123136271437,0.007498093999676,0.0592749460169566,0.0480143526506533,0.072563457607041,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0600431274100095,0.0501219623192725,0.0715110729437855,0.0029524534689915,-0.0005971467722548,0.0065785579636493,0.0029524534689915,-0.0005971467722548,0.0065785579636493,768,float32,2,42994,1,132077568,0,1.9993952644555053,1.99846490207936,457.0681571960449,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_view1_4701f4c51a662ce874be.npy;phase4\results\embeddings\wands_bge_base_view2_09e5e8d91d95321f933d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,4.423099977429956,5.2696550148539245,3.876300062984228,4.162400029599667,8.310050005093217,9.29532993468456,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
