product_id,attribute_count,duplicate_atoms,max_tokens_seven,fully_fits
B00008CM6K,3,0,152,True
B000094G4K,3,0,72,True
B0000ANHT7,3,0,117,True
B0000AUSEW,3,0,44,True
B0000AVXQ1,3,0,48,True
B0000AXZSU,3,0,54,True
B0000AXZVE,3,0,332,True
B0000BYCPP,3,0,109,True
B0000BYPKR,3,0,89,True
B0000CBITW,2,0,80,True
B0000CCY1T,3,0,42,True
B0000D8EJV,3,0,68,True
B0000DE77D,3,0,61,True
B0000VM8DG,3,0,25,True
B0000WS0SC,3,0,126,True
B000165IKU,0,0,153,True
B00016RL9G,3,0,162,True
B000182EXM,3,0,157,True
B0001ITUTS,2,0,788,False
B0001IWV0S,3,0,139,True
B0001IX3N2,3,0,51,True
B0001VNZDW,3,0,86,True
B0001VNZQY,3,0,78,True
B00022W4ZU,3,0,191,True
B0002567H8,2,0,41,True
B00025YSB0,3,0,34,True
B00026D23Y,3,0,71,True
B00028FB8G,3,0,180,True
B00029I0WO,3,0,543,False
B0002AQXWW,3,0,42,True
B0002AQXZE,3,0,35,True
B0002D0KZU,3,0,117,True
B0002DH0QM,3,0,44,True
B0002DHPE4,3,0,103,True
B0002DHPF8,3,0,42,True
B0002IES80,3,0,144,True
B0002IU8K2,3,0,104,True
B0002XNT0S,2,0,19,True
B0002XVVA8,3,0,61,True
B0002YPZKY,3,0,169,True
B00030AVCY,3,0,56,True
B00032EGE6,2,0,40,True
B000357GDG,3,0,169,True
B0005ZXPY8,2,0,31,True
B00065AR9S,1,0,22,True
B0006A4BSG,3,0,290,True
B0006BKBSE,3,0,41,True
B0006I0HJ0,3,0,58,True
B0006N9I68,2,0,40,True
B0006VS730,3,0,44,True
B00078N94O,2,0,193,True
B00079WOXK,2,0,88,True
B0007M6GI6,2,0,63,True
B0007MZWQS,3,0,116,True
B0007Q3RQ6,3,0,125,True
B0007REZ3Y,2,0,39,True
B0007VVH0O,3,0,37,True
B00080FGME,3,0,100,True
B0008IVPB2,2,0,304,True
B00097D2K4,3,0,122,True
B0009H523O,2,0,54,True
B0009H524S,2,0,68,True
B0009I4MKW,2,0,52,True
B0009SNSOS,2,0,42,True
B000A0IL1A,3,0,126,True
B000A88L9E,2,0,77,True
B000ACHX1C,3,0,74,True
B000AL18E6,3,0,62,True
B000AMUWLK,3,0,288,True
B000AO3GES,2,0,99,True
B000AO9PCU,2,0,49,True
B000AOA0KG,2,0,71,True
B000AR2OTI,3,0,116,True
B000AS2AKK,3,0,174,True
B000B3DHH4,3,0,49,True
B000BPRDCW,3,0,293,True
B000BQKFAI,3,0,123,True
B000BQWM2M,2,0,77,True
B000BR6W9U,2,0,149,True
B000C129CY,3,0,49,True
B000C6MLO0,2,0,32,True
B000C9GJ2C,2,0,64,True
B000C9GRIS,2,0,63,True
B000C9HZ3E,2,0,63,True
B000C9I2WM,2,0,64,True
B000C9I6BO,2,0,63,True
B000C9I77C,2,0,63,True
B000C9I8GW,2,0,124,True
B000C9JZQ4,2,0,63,True
B000C9K0PO,2,0,63,True
B000C9RVHY,2,0,56,True
B000C9SH2C,2,0,79,True
B000C9SR90,3,0,38,True
B000CBSNKQ,3,0,160,True
B000CBUHW8,3,0,81,True
B000CCDQC0,3,0,502,True
B000CF6I6I,3,0,146,True
B000CO89T8,3,0,57,True
B000DT7GKA,2,0,125,True
B000E1FFFK,0,0,4,True
B000E1U230,3,0,47,True
B000E28UQU,2,0,74,True
B000E7MTUI,3,0,352,True
B000EDSET2,3,0,109,True
B000EEJ91I,2,0,280,True
B000EF3YQI,2,0,42,True
B000EH4UXM,3,0,63,True
B000EIMPPQ,3,0,98,True
B000ELOKDS,2,0,56,True
B000ELX3CM,3,0,80,True
B000ENMLFK,3,0,163,True
B000EPYCV4,3,0,36,True
B000ETOG6G,3,0,163,True
B000ETRDMA,2,0,85,True
B000EXUB3E,2,0,277,True
B000F2DE8S,3,0,305,True
B000F8TCFQ,3,0,105,True
B000F9XBIE,2,0,106,True
B000FDXEN2,3,0,86,True
B000FGRZL6,3,0,50,True
B000FGTO1K,2,0,49,True
B000FJQQVI,3,0,296,True
B000FLIP4M,3,0,46,True
B000FMYGIK,3,0,115,True
B000FNCXU2,3,0,253,True
B000FOKC9K,3,0,152,True
B000FRWJNE,3,0,41,True
B000FSCN4I,3,0,63,True
B000FV8ML8,3,0,104,True
B000FZRYPO,2,0,113,True
B000GOTKJW,0,0,3,True
B000GWK34K,3,0,118,True
B000GYLGU8,2,0,183,True
B000H663R6,3,0,113,True
B000H8BEDC,3,0,37,True
B000HDKZKU,2,0,225,True
B000HHNZ94,2,0,83,True
B000HHQNBG,3,0,306,True
B000HTGMX8,3,0,70,True
B000HYUJXC,2,0,55,True
B000I4YIF6,3,0,55,True
B000I4YIFQ,3,0,65,True
B000I501WY,3,0,57,True
B000I536B2,3,0,61,True
B000I8HIM2,0,0,5,True
B000I9YV26,0,0,5,True
B000IFJZ5I,2,0,72,True
B000IFPN3G,2,0,71,True
B000ILG0TQ,3,0,84,True
B000ILLNB6,3,0,85,True
B000IQPZ2E,3,0,183,True
B000J3AG2K,3,0,44,True
B000J43E8M,2,0,95,True
B000JD0ZUI,3,0,125,True
B000JFYWK0,3,0,64,True
B000JIINLQ,3,0,55,True
B000JJL2ZY,0,0,31,True
B000JM9USW,2,0,137,True
B000JPVCYE,3,0,55,True
B000JQJS6M,3,0,203,True
B000K02EDG,2,0,63,True
B000K02EEA,2,0,64,True
B000K603T2,3,0,25,True
B000K7M36W,3,0,288,True
B000KC009Y,3,0,54,True
B000KGGNIW,0,0,14,True
B000KKUTCY,2,0,124,True
B000KW5I6E,3,0,188,True
B000L2D98C,2,0,95,True
B000LBS6LS,3,0,95,True
B000LXB6FY,3,0,90,True
B000LXD9N6,3,0,355,True
B000M8O4BG,3,0,178,True
B000MAMGEQ,3,0,88,True
B000MD65FO,2,0,74,True
B000MICPSA,2,0,104,True
B000MM2QU8,3,0,204,True
B000MT94QA,3,0,95,True
B000MTI0GA,3,0,133,True
B000MTI12I,2,0,134,True
B000N4BWVO,3,0,77,True
B000NCUW6M,3,0,107,True
B000ND1YTU,3,0,54,True
B000ND5CBG,3,0,69,True
B000NG46YM,3,0,143,True
B000NG4732,3,0,36,True
B000NG800S,3,0,85,True
B000NMJYM0,3,0,474,True
B000NORVHI,3,0,111,True
B000NRPN8E,3,0,210,True
B000OB1CKC,2,0,45,True
B000OFB5QO,3,0,71,True
B000OWF7YI,3,0,85,True
B000PHG4WQ,3,0,90,True
B000PHI5CS,3,0,104,True
B000PI3Q6C,2,0,34,True
B000PJ3SSM,0,0,29,True
B000PRLCE6,3,0,36,True
B000PS8JPU,3,0,60,True
B000Q10XH8,1,0,206,True
B000QMJMW4,0,0,7,True
B000QNN9XQ,0,0,4,True
B000RAH54C,2,0,43,True
B000RAJZ7M,2,0,48,True
B000REGHME,2,0,18,True
B000REHXQS,2,0,16,True
B000RRSCDS,3,0,119,True
B000S81ZH6,3,0,74,True
B000SN0WES,3,0,85,True
B000SOXALE,2,0,95,True
B000SU7W58,2,0,154,True
B000SXQCUQ,3,0,66,True
B000TEUSL8,2,0,13,True
B000TGC8D2,3,0,346,True
B000TYWT4W,1,0,16,True
B000U5TUWE,3,0,337,True
B000UA0LXQ,3,0,196,True
B000UGPK9U,2,0,42,True
B000UJPHL8,3,0,58,True
B000UJSUO4,3,0,48,True
B000UJUW6S,2,0,53,True
B000UVHAU2,2,0,68,True
B000UXDHZ2,3,0,198,True
B000UXZQ42,3,0,150,True
B000V02Z16,3,0,52,True
B000V196NU,3,0,219,True
B000V1DF2S,3,0,93,True
B000V5EGU4,3,0,188,True
B000V9IPAC,3,0,43,True
B000VDYUJI,3,0,126,True
B000VWKIMM,3,0,45,True
B000VWMRW6,3,0,298,True
B000VX6Y2O,3,0,242,True
B000VYP302,3,0,120,True
B000W72GBC,3,0,54,True
B000W8WVUW,3,0,86,True
B000X5VP8S,2,0,25,True
B000XAX56S,3,0,265,True
B000XIIPC4,3,0,153,True
B000XPJ5U8,3,0,79,True
B000XR7R4W,3,0,79,True
B000Y83LMM,0,0,4,True
B000YFYSQ8,0,0,5,True
B000YJR5DM,3,0,274,True
B000YMX9ZW,3,0,62,True
B000YPQPSW,3,0,106,True
B000Z7FI6O,0,0,126,True
B000Z98KF8,2,0,259,True
B000ZHJS0G,3,0,154,True
B000ZOPXG2,3,0,253,True
B00103XAQC,3,0,120,True
B00107EARQ,3,0,50,True
B0010E00T6,3,0,119,True
B0010VZ3X2,3,0,205,True
B0010ZJFKA,1,0,209,True
B00113HNB4,2,0,80,True
B001167VIQ,3,0,228,True
B00117QRJ4,3,0,81,True
B001269PWU,2,0,80,True
B001285KBS,3,0,102,True
B00129ACWO,2,0,76,True
B0012NQAHQ,2,0,39,True
B0012OC57Y,3,0,97,True
B0012OHOBQ,3,0,124,True
B0012PXB0I,2,0,91,True
B001334UOA,3,0,245,True
B00138YEZK,2,0,184,True
B0013BG2GG,3,0,226,True
B0013F2IHO,1,0,66,True
B0013G0J9W,2,0,67,True
B0013G5YAG,3,0,112,True
B0013SEW9I,0,0,4,True
B00142RYES,3,0,111,True
B001443NSM,3,0,332,True
B001445EHU,3,0,65,True
B001448VS4,3,0,55,True
B00144ACUO,3,0,247,True
B00147FGJ8,2,0,90,True
B00149O23M,3,0,296,True
B0014XVMUE,1,0,34,True
B0014ZADVQ,3,0,50,True
B0015GVUES,2,0,27,True
B00167S5GC,3,0,41,True
B00167S5GM,2,0,321,True
B0016KX9SI,2,0,210,True
B0016KZ1AC,3,0,93,True
B0016LJWEW,3,0,40,True
B0016N7T6S,3,0,87,True
B0016P2E2U,3,0,85,True
B0016SIHVY,3,0,55,True
B00171K6AU,3,0,150,True
B00172XUWU,2,0,274,True
B00178TVXG,3,0,156,True
B0017H4U9W,3,0,97,True
B0017IHRNM,3,0,115,True
B0017L4PH0,3,0,159,True
B0017SE7BC,3,0,45,True
B00182JYU6,3,0,258,True
B00187FPCW,2,0,14,True
B0018CLX3C,3,0,39,True
B0018KLOCO,3,0,72,True
B0018OREG0,3,0,46,True
B0018OT5O4,3,0,41,True
B0018OZEYE,3,0,122,True
B0018OZIEU,3,0,49,True
B0018SW4DY,3,0,47,True
B00194D6ZW,3,0,325,True
B0019IE544,3,0,244,True
B0019J0ISU,2,0,263,True
B0019RJP0E,2,0,95,True
B001A7CXR0,3,0,34,True
B001AG4P9K,3,0,75,True
B001AIRIHY,2,0,130,True
B001AMTA58,3,0,77,True
B001AQM5W4,3,0,110,True
B001ASCU6S,3,0,42,True
B001AXF8HG,3,0,32,True
B001B15818,3,0,43,True
B001B1C9FQ,3,0,143,True
B001BZ6ZN4,3,0,210,True
B001CAW2DK,3,0,387,True
B001CM5V5E,3,0,34,True
B001CN8V9G,3,0,71,True
B001CVGFRI,3,0,69,True
B001CVIYY0,0,0,4,True
B001CVT67Y,2,0,123,True
B001D06UW8,3,0,130,True
B001D48G4O,3,0,182,True
B001D4951C,3,0,303,True
B001D6ATME,3,0,171,True
B001DDM8SU,2,0,43,True
B001DGWYS6,2,0,256,True
B001E52U76,2,0,99,True
B001E6V6RA,2,0,27,True
B001EC7KMY,3,0,223,True
B001EM7T34,1,0,43,True
B001EQ5SEC,2,0,187,True
B001ET73D8,3,0,122,True
B001EUL2DO,3,0,182,True
B001F51GDY,1,0,90,True
B001FA1KPS,2,0,104,True
B001FOPU1E,3,0,209,True
B001FXVZ8W,3,1,47,True
B001GKNJEC,3,0,67,True
B001GMTKPM,3,0,53,True
B001H8Q576,3,0,39,True
B001HAM78U,3,0,64,True
B001HL022W,3,0,59,True
B001HTL5E8,2,0,255,True
B001HWY7UE,2,0,66,True
B001I3YTNC,2,0,26,True
B001I45MJQ,3,0,68,True
B001ICRYTY,2,0,47,True
B001IWONKC,3,0,192,True
B001J2U3LE,3,0,19,True
B001JQLNHS,2,0,94,True
B001KMRN0M,3,0,55,True
B001KV88CK,0,0,6,True
B001KYQODW,3,0,189,True
B001L8PIFW,3,0,92,True
B001LO34MK,2,0,55,True
B001LO4X2K,2,0,60,True
B001LO4YZQ,2,0,55,True
B001LO511W,2,0,97,True
B001LO514Y,2,0,49,True
B001LQFLN8,2,0,64,True
B001LQY882,2,0,254,True
B001MQ71VM,2,0,50,True
B001N1841M,3,0,150,True
B001N18444,3,0,127,True
B001NOL0A6,3,0,445,True
B001NTFXHW,3,0,40,True
B001NZYNLS,2,0,139,True
B001O535ZM,0,0,4,True
B001O7EEDM,1,0,21,True
B001O87CAI,3,0,109,True
B001O8MMMQ,2,0,60,True
B001O8MS0C,3,0,56,True
B001OEPWYK,3,0,253,True
B001OOP5BA,3,0,103,True
B001P2R1RW,3,0,83,True
B001P2VV50,3,0,286,True
B001PIJJEE,3,0,292,True
B001PJRAVM,2,0,91,True
B001PQOAN6,2,0,88,True
B001QOGQMA,1,0,74,True
B001QTVT4K,3,0,71,True
B001RIGNZK,2,0,25,True
B001RJ8PGO,2,0,81,True
B001SLF9MY,3,0,43,True
B001T8QJM0,3,0,250,True
B001TOIF2G,3,0,101,True
B001V5VCNM,3,0,119,True
B001YHTWFC,3,0,148,True
B00201JENG,3,0,133,True
B0020L875M,3,0,25,True
B00247RC1W,3,0,57,True
B00266HAMC,3,0,49,True
B00267SFKC,3,0,220,True
B0026IBZSK,3,0,295,True
B0026P463Y,3,0,164,True
B0026RHI0U,3,0,54,True
B0026SWS3G,3,0,174,True
B00274V05Q,3,0,43,True
B00275YP98,3,0,130,True
B00278FSXW,2,0,76,True
B0027XYKZO,2,0,82,True
B00280M14S,2,0,208,True
B002878DNO,3,0,66,True
B0028BW0IO,2,0,479,True
B0029JZMT4,2,0,111,True
B0029SED3G,3,0,179,True
B0029UCPXE,3,0,54,True
B002A943SE,3,0,63,True
B002ACCC52,3,0,166,True
B002BI8LT6,0,0,7,True
B002BSH3HC,2,0,143,True
B002CMLH56,3,0,60,True
B002DQY776,3,0,193,True
B002DYIZEO,3,0,106,True
B002E0EMA8,3,0,136,True
B002EZZAAY,2,0,104,True
B002F58M12,3,0,142,True
B002FXC6UM,2,0,54,True
B002FYAOKK,2,0,72,True
B002FYAONW,3,0,63,True
B002FYG55S,2,0,66,True
B002FYJWBW,3,0,53,True
B002FZJ806,3,0,52,True
B002G2YAVU,2,0,42,True
B002G9UD8C,3,0,60,True
B002GCAUAA,3,0,60,True
B002HQD37W,2,0,47,True
B002HWQY54,3,0,107,True
B002I7PSBY,3,0,78,True
B002IMHK2E,3,0,223,True
B002JH4LPC,2,0,48,True
B002KDQPWM,3,0,94,True
B002KG28PW,3,0,285,True
B002KMJGE2,3,0,98,True
B002LC9OES,2,0,50,True
B002LDDKV0,3,0,276,True
B002LOEM5W,3,0,532,False
B002MHOCYY,0,0,116,True
B002MMQEFY,3,0,127,True
B002MSN3QQ,3,0,243,True
B002MW49V0,2,0,145,True
B002MZMDX8,3,0,205,True
B002N4KRFE,2,0,216,True
B002NJST6S,2,0,76,True
B002NKYWO0,3,0,77,True
B002OMV09W,2,0,239,True
B002OVMO5M,3,0,99,True
B002OWQZH4,3,0,51,True
B002PK40PE,3,0,25,True
B002PLLYZ2,3,0,96,True
B002PUS6R2,3,0,83,True
B002Q0X0FO,3,0,43,True
B002Q41UFC,3,0,122,True
B002QCPQ4U,3,0,507,True
B002QUZGV0,3,0,168,True
B002S4DO3Q,2,0,32,True
B002S4DO4A,2,0,43,True
B002SKVZIQ,2,0,33,True
B002SSTM0G,3,0,24,True
B002STMD0Q,3,0,96,True
B002SXMRXA,3,0,157,True
B002U3CBUW,0,0,387,True
B002U60CUK,3,0,93,True
B002UF5KQC,0,0,72,True
B002USUJV0,3,0,189,True
B002W7H3EA,0,0,5,True
B002XQ1SXW,3,0,58,True
B002XZ1I60,3,0,47,True
B002Y04TK6,2,0,48,True
B002Y08J2A,3,0,55,True
B002Y08J3E,3,0,54,True
B002YD8DS2,3,0,78,True
B002YKEWJE,0,0,8,True
B002YKHABG,3,0,245,True
B002YY4OU2,2,0,120,True
B002ZIMEMW,2,0,101,True
B002ZTIIXK,2,0,21,True
B00307RY4K,3,0,33,True
B00309H6SC,3,0,212,True
B0030F5W5K,0,0,3,True
B0030HN0ES,2,0,65,True
B0030QMHBG,3,0,196,True
B00315EWC8,3,0,91,True
B00316DAAC,2,0,20,True
B00322FNPK,2,0,317,True
B003286038,3,0,176,True
B00329QP78,3,0,25,True
B0032TYFD4,3,0,43,True
B0032Z3AKC,3,0,261,True
B003381ZWI,2,0,31,True
B0033990N8,3,0,76,True
B0033Z2BAQ,3,0,94,True
B0034K126E,0,0,7,True
B0035ERKYW,3,0,81,True
B0035LL8R0,3,0,54,True
B0035LOUFM,3,0,54,True
B0035LOUFW,3,0,54,True
B0035LOUIY,3,0,54,True
B0035LQPRI,3,0,54,True
B0035OJJ8C,3,0,144,True
B0035Z5HIW,0,0,10,True
B0036POD8Q,3,0,74,True
B0036S4BN0,0,0,330,True
B00374IBCK,1,0,32,True
B0037NX6JY,3,0,205,True
B00387EELI,3,0,206,True
B0038GQKOS,3,0,154,True
B0038JDEOO,3,0,74,True
