dataset,method,K,first_stage_recall,estimated_processing_ms,query_encoding_ms,retrieval_ms,estimated_reranker_ms,scope
wands,rule_appearance,20,0.3609226074996488,38.026890995602756,12.28914997773245,8.604850037954748,17.132890979915555,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
wands,rule_appearance,50,0.5105632660715279,63.72622746547608,12.28914997773245,8.604850037954748,42.83222744978888,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
wands,rule_appearance,100,0.6312271030624346,106.55845491526496,12.28914997773245,8.604850037954748,85.66445489957776,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
wands,rule_appearance,200,0.7508947171867801,192.22290981484272,12.28914997773245,8.604850037954748,171.32890979915553,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
wands,rule_appearance,500,0.8569611615755138,449.216274513576,12.28914997773245,8.604850037954748,428.3222744978888,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
wands,rule_appearance,1000,0.9199179874420867,877.5385490114649,12.28914997773245,8.604850037954748,856.6445489957777,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,20,0.7410465636379933,27.497605919702494,11.516699974890798,2.1005000453442335,13.880405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,50,0.8634492628768362,48.31821476890369,11.516699974890798,2.1005000453442335,34.701014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,100,0.9097759035682006,83.01922951757234,11.516699974890798,2.1005000453442335,69.40202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,200,0.932836787251947,152.42125901490965,11.516699974890798,2.1005000453442335,138.80405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,500,0.9572947895692068,360.6273475069216,11.516699974890798,2.1005000453442335,347.01014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,Original,1000,0.9714106062051954,707.6374949936081,11.516699974890798,2.1005000453442335,694.0202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,20,0.7465355891871799,29.502005815370524,11.516699974890798,4.104899941012263,13.880405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,50,0.8734095443292066,50.32261466457172,11.516699974890798,4.104899941012263,34.701014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,100,0.915063106662016,85.02362941324037,11.516699974890798,4.104899941012263,69.40202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,200,0.9376531077024168,154.42565891057768,11.516699974890798,4.104899941012263,138.80405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,500,0.9586880724076168,362.6317474025896,11.516699974890798,4.104899941012263,347.01014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,hybrid,1000,0.967650421467925,709.6418948892762,11.516699974890798,4.104899941012263,694.0202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,20,0.7385208834840088,27.382805860465908,11.516699974890798,1.9856999861076474,13.880405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,50,0.8663099326175896,48.2034147096671,11.516699974890798,1.9856999861076474,34.701014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,100,0.91054583898959,82.90442945833576,11.516699974890798,1.9856999861076474,69.40202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,200,0.933922241543814,152.30645895567307,11.516699974890798,1.9856999861076474,138.80405899467462,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,500,0.957924467728945,360.512547447685,11.516699974890798,1.9856999861076474,347.01014748668655,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
esci,rule_appearance,1000,0.971381977519252,707.5226949343715,11.516699974890798,1.9856999861076474,694.0202949733731,"batch-throughput estimate; y is first-stage recall, not final reranked recall"
