dataset,encoder,method,query_id,K,n_highest,rescued,newly_missed,net,rescued_fraction,missed_fraction,net_fraction
wands,minilm,Original,42,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,44,20,33,0,0,0,0.0,0.0,0.0
wands,minilm,Original,45,20,20,0,0,0,0.0,0.0,0.0
wands,minilm,Original,46,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,48,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,50,20,28,0,0,0,0.0,0.0,0.0
wands,minilm,Original,51,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,54,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,55,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,59,20,43,0,0,0,0.0,0.0,0.0
wands,minilm,Original,60,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,62,20,9,0,0,0,0.0,0.0,0.0
wands,minilm,Original,63,20,72,0,0,0,0.0,0.0,0.0
wands,minilm,Original,64,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,65,20,38,0,0,0,0.0,0.0,0.0
wands,minilm,Original,66,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,68,20,89,0,0,0,0.0,0.0,0.0
wands,minilm,Original,69,20,13,0,0,0,0.0,0.0,0.0
wands,minilm,Original,70,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,71,20,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,72,20,85,0,0,0,0.0,0.0,0.0
wands,minilm,Original,74,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,75,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,76,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,77,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,78,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,81,20,75,0,0,0,0.0,0.0,0.0
wands,minilm,Original,82,20,53,0,0,0,0.0,0.0,0.0
wands,minilm,Original,84,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,86,20,15,0,0,0,0.0,0.0,0.0
wands,minilm,Original,88,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,89,20,68,0,0,0,0.0,0.0,0.0
wands,minilm,Original,91,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,93,20,58,0,0,0,0.0,0.0,0.0
wands,minilm,Original,94,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,95,20,49,0,0,0,0.0,0.0,0.0
wands,minilm,Original,97,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,101,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,102,20,57,0,0,0,0.0,0.0,0.0
wands,minilm,Original,104,20,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,107,20,43,0,0,0,0.0,0.0,0.0
wands,minilm,Original,108,20,81,0,0,0,0.0,0.0,0.0
wands,minilm,Original,109,20,39,0,0,0,0.0,0.0,0.0
wands,minilm,Original,111,20,69,0,0,0,0.0,0.0,0.0
wands,minilm,Original,112,20,266,0,0,0,0.0,0.0,0.0
wands,minilm,Original,114,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,115,20,202,0,0,0,0.0,0.0,0.0
wands,minilm,Original,119,20,158,0,0,0,0.0,0.0,0.0
wands,minilm,Original,120,20,33,0,0,0,0.0,0.0,0.0
wands,minilm,Original,121,20,726,0,0,0,0.0,0.0,0.0
wands,minilm,Original,122,20,375,0,0,0,0.0,0.0,0.0
wands,minilm,Original,123,20,187,0,0,0,0.0,0.0,0.0
wands,minilm,Original,124,20,324,0,0,0,0.0,0.0,0.0
wands,minilm,Original,125,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,126,20,241,0,0,0,0.0,0.0,0.0
wands,minilm,Original,127,20,159,0,0,0,0.0,0.0,0.0
wands,minilm,Original,128,20,113,0,0,0,0.0,0.0,0.0
wands,minilm,Original,129,20,28,0,0,0,0.0,0.0,0.0
wands,minilm,Original,130,20,187,0,0,0,0.0,0.0,0.0
wands,minilm,Original,131,20,173,0,0,0,0.0,0.0,0.0
wands,minilm,Original,132,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,137,20,80,0,0,0,0.0,0.0,0.0
wands,minilm,Original,138,20,142,0,0,0,0.0,0.0,0.0
wands,minilm,Original,140,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,141,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,142,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,143,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,144,20,116,0,0,0,0.0,0.0,0.0
wands,minilm,Original,145,20,32,0,0,0,0.0,0.0,0.0
wands,minilm,Original,146,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,147,20,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,148,20,194,0,0,0,0.0,0.0,0.0
wands,minilm,Original,150,20,21,0,0,0,0.0,0.0,0.0
wands,minilm,Original,151,20,630,0,0,0,0.0,0.0,0.0
wands,minilm,Original,153,20,145,0,0,0,0.0,0.0,0.0
wands,minilm,Original,155,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,158,20,44,0,0,0,0.0,0.0,0.0
wands,minilm,Original,159,20,93,0,0,0,0.0,0.0,0.0
wands,minilm,Original,160,20,226,0,0,0,0.0,0.0,0.0
wands,minilm,Original,161,20,38,0,0,0,0.0,0.0,0.0
wands,minilm,Original,163,20,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,164,20,128,0,0,0,0.0,0.0,0.0
wands,minilm,Original,165,20,69,0,0,0,0.0,0.0,0.0
wands,minilm,Original,166,20,26,0,0,0,0.0,0.0,0.0
wands,minilm,Original,167,20,87,0,0,0,0.0,0.0,0.0
wands,minilm,Original,169,20,27,0,0,0,0.0,0.0,0.0
wands,minilm,Original,170,20,99,0,0,0,0.0,0.0,0.0
wands,minilm,Original,172,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,173,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,175,20,70,0,0,0,0.0,0.0,0.0
wands,minilm,Original,176,20,23,0,0,0,0.0,0.0,0.0
wands,minilm,Original,177,20,16,0,0,0,0.0,0.0,0.0
wands,minilm,Original,178,20,24,0,0,0,0.0,0.0,0.0
wands,minilm,Original,180,20,72,0,0,0,0.0,0.0,0.0
wands,minilm,Original,182,20,58,0,0,0,0.0,0.0,0.0
wands,minilm,Original,183,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,184,20,59,0,0,0,0.0,0.0,0.0
wands,minilm,Original,185,20,34,0,0,0,0.0,0.0,0.0
wands,minilm,Original,186,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,189,20,31,0,0,0,0.0,0.0,0.0
wands,minilm,Original,190,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,195,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,197,20,23,0,0,0,0.0,0.0,0.0
wands,minilm,Original,198,20,10,0,0,0,0.0,0.0,0.0
wands,minilm,Original,200,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,202,20,45,0,0,0,0.0,0.0,0.0
wands,minilm,Original,203,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,204,20,7,0,0,0,0.0,0.0,0.0
wands,minilm,Original,206,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,210,20,9,0,0,0,0.0,0.0,0.0
wands,minilm,Original,212,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,213,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,215,20,30,0,0,0,0.0,0.0,0.0
wands,minilm,Original,216,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,220,20,52,0,0,0,0.0,0.0,0.0
wands,minilm,Original,221,20,73,0,0,0,0.0,0.0,0.0
wands,minilm,Original,222,20,31,0,0,0,0.0,0.0,0.0
wands,minilm,Original,223,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,226,20,197,0,0,0,0.0,0.0,0.0
wands,minilm,Original,227,20,176,0,0,0,0.0,0.0,0.0
wands,minilm,Original,229,20,133,0,0,0,0.0,0.0,0.0
wands,minilm,Original,230,20,228,0,0,0,0.0,0.0,0.0
wands,minilm,Original,231,20,307,0,0,0,0.0,0.0,0.0
wands,minilm,Original,232,20,423,0,0,0,0.0,0.0,0.0
wands,minilm,Original,233,20,81,0,0,0,0.0,0.0,0.0
wands,minilm,Original,234,20,107,0,0,0,0.0,0.0,0.0
wands,minilm,Original,235,20,133,0,0,0,0.0,0.0,0.0
wands,minilm,Original,236,20,29,0,0,0,0.0,0.0,0.0
wands,minilm,Original,238,20,54,0,0,0,0.0,0.0,0.0
wands,minilm,Original,239,20,146,0,0,0,0.0,0.0,0.0
wands,minilm,Original,241,20,148,0,0,0,0.0,0.0,0.0
wands,minilm,Original,242,20,175,0,0,0,0.0,0.0,0.0
wands,minilm,Original,243,20,135,0,0,0,0.0,0.0,0.0
wands,minilm,Original,244,20,9,0,0,0,0.0,0.0,0.0
wands,minilm,Original,245,20,57,0,0,0,0.0,0.0,0.0
wands,minilm,Original,246,20,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,247,20,40,0,0,0,0.0,0.0,0.0
wands,minilm,Original,248,20,39,0,0,0,0.0,0.0,0.0
wands,minilm,Original,249,20,124,0,0,0,0.0,0.0,0.0
wands,minilm,Original,250,20,96,0,0,0,0.0,0.0,0.0
wands,minilm,Original,251,20,90,0,0,0,0.0,0.0,0.0
wands,minilm,Original,252,20,100,0,0,0,0.0,0.0,0.0
wands,minilm,Original,253,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,254,20,131,0,0,0,0.0,0.0,0.0
wands,minilm,Original,255,20,107,0,0,0,0.0,0.0,0.0
wands,minilm,Original,257,20,132,0,0,0,0.0,0.0,0.0
wands,minilm,Original,260,20,26,0,0,0,0.0,0.0,0.0
wands,minilm,Original,263,20,75,0,0,0,0.0,0.0,0.0
wands,minilm,Original,264,20,15,0,0,0,0.0,0.0,0.0
wands,minilm,Original,266,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,267,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,268,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,270,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,271,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,273,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,274,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,275,20,13,0,0,0,0.0,0.0,0.0
wands,minilm,Original,277,20,44,0,0,0,0.0,0.0,0.0
wands,minilm,Original,278,20,7,0,0,0,0.0,0.0,0.0
wands,minilm,Original,279,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,281,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,282,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,285,20,7,0,0,0,0.0,0.0,0.0
wands,minilm,Original,289,20,27,0,0,0,0.0,0.0,0.0
wands,minilm,Original,291,20,15,0,0,0,0.0,0.0,0.0
wands,minilm,Original,292,20,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,295,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,296,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,297,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,298,20,9,0,0,0,0.0,0.0,0.0
wands,minilm,Original,300,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,301,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,302,20,59,0,0,0,0.0,0.0,0.0
wands,minilm,Original,303,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,305,20,193,0,0,0,0.0,0.0,0.0
wands,minilm,Original,306,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,307,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,308,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,310,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,311,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,313,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,315,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,316,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,317,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,319,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,320,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,323,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,325,20,46,0,0,0,0.0,0.0,0.0
wands,minilm,Original,326,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,327,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,328,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,329,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,330,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,331,20,52,0,0,0,0.0,0.0,0.0
wands,minilm,Original,332,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,333,20,21,0,0,0,0.0,0.0,0.0
wands,minilm,Original,334,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,335,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,337,20,39,0,0,0,0.0,0.0,0.0
wands,minilm,Original,339,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,341,20,22,0,0,0,0.0,0.0,0.0
wands,minilm,Original,342,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,346,20,19,0,0,0,0.0,0.0,0.0
wands,minilm,Original,349,20,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,352,20,29,0,0,0,0.0,0.0,0.0
wands,minilm,Original,353,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,355,20,30,0,0,0,0.0,0.0,0.0
wands,minilm,Original,357,20,34,0,0,0,0.0,0.0,0.0
wands,minilm,Original,358,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,359,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,367,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,368,20,81,0,0,0,0.0,0.0,0.0
wands,minilm,Original,369,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,370,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,371,20,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,372,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,376,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,380,20,6,0,0,0,0.0,0.0,0.0
wands,minilm,Original,382,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,389,20,157,0,0,0,0.0,0.0,0.0
wands,minilm,Original,396,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,398,20,19,0,0,0,0.0,0.0,0.0
wands,minilm,Original,402,20,7,0,0,0,0.0,0.0,0.0
wands,minilm,Original,403,20,31,0,0,0,0.0,0.0,0.0
wands,minilm,Original,404,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,406,20,22,0,0,0,0.0,0.0,0.0
wands,minilm,Original,407,20,11,0,0,0,0.0,0.0,0.0
wands,minilm,Original,408,20,31,0,0,0,0.0,0.0,0.0
wands,minilm,Original,409,20,40,0,0,0,0.0,0.0,0.0
wands,minilm,Original,410,20,58,0,0,0,0.0,0.0,0.0
wands,minilm,Original,412,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,415,20,75,0,0,0,0.0,0.0,0.0
wands,minilm,Original,417,20,188,0,0,0,0.0,0.0,0.0
wands,minilm,Original,418,20,608,0,0,0,0.0,0.0,0.0
wands,minilm,Original,419,20,16,0,0,0,0.0,0.0,0.0
wands,minilm,Original,420,20,766,0,0,0,0.0,0.0,0.0
wands,minilm,Original,421,20,649,0,0,0,0.0,0.0,0.0
wands,minilm,Original,422,20,428,0,0,0,0.0,0.0,0.0
wands,minilm,Original,423,20,285,0,0,0,0.0,0.0,0.0
wands,minilm,Original,425,20,56,0,0,0,0.0,0.0,0.0
wands,minilm,Original,426,20,223,0,0,0,0.0,0.0,0.0
wands,minilm,Original,428,20,66,0,0,0,0.0,0.0,0.0
wands,minilm,Original,429,20,94,0,0,0,0.0,0.0,0.0
wands,minilm,Original,431,20,75,0,0,0,0.0,0.0,0.0
wands,minilm,Original,432,20,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,433,20,113,0,0,0,0.0,0.0,0.0
wands,minilm,Original,434,20,226,0,0,0,0.0,0.0,0.0
wands,minilm,Original,435,20,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,436,20,46,0,0,0,0.0,0.0,0.0
wands,minilm,Original,437,20,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,438,20,101,0,0,0,0.0,0.0,0.0
wands,minilm,Original,439,20,216,0,0,0,0.0,0.0,0.0
wands,minilm,Original,440,20,255,0,0,0,0.0,0.0,0.0
wands,minilm,Original,441,20,78,0,0,0,0.0,0.0,0.0
wands,minilm,Original,442,20,70,0,0,0,0.0,0.0,0.0
wands,minilm,Original,443,20,352,0,0,0,0.0,0.0,0.0
wands,minilm,Original,444,20,114,0,0,0,0.0,0.0,0.0
wands,minilm,Original,445,20,170,0,0,0,0.0,0.0,0.0
wands,minilm,Original,446,20,57,0,0,0,0.0,0.0,0.0
wands,minilm,Original,447,20,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,448,20,81,0,0,0,0.0,0.0,0.0
wands,minilm,Original,453,20,25,0,0,0,0.0,0.0,0.0
wands,minilm,Original,455,20,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,456,20,76,0,0,0,0.0,0.0,0.0
wands,minilm,Original,459,20,19,0,0,0,0.0,0.0,0.0
wands,minilm,Original,460,20,7,0,0,0,0.0,0.0,0.0
wands,minilm,Original,461,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,464,20,85,0,0,0,0.0,0.0,0.0
wands,minilm,Original,465,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,466,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,468,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,469,20,64,0,0,0,0.0,0.0,0.0
wands,minilm,Original,470,20,45,0,0,0,0.0,0.0,0.0
wands,minilm,Original,471,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,472,20,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,473,20,126,0,0,0,0.0,0.0,0.0
wands,minilm,Original,476,20,639,0,0,0,0.0,0.0,0.0
wands,minilm,Original,481,20,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,482,20,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,483,20,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,0,50,39,0,0,0,0.0,0.0,0.0
wands,minilm,Original,1,50,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,2,50,151,0,0,0,0.0,0.0,0.0
wands,minilm,Original,3,50,55,0,0,0,0.0,0.0,0.0
wands,minilm,Original,4,50,23,0,0,0,0.0,0.0,0.0
wands,minilm,Original,5,50,179,0,0,0,0.0,0.0,0.0
wands,minilm,Original,6,50,43,0,0,0,0.0,0.0,0.0
wands,minilm,Original,7,50,23,0,0,0,0.0,0.0,0.0
wands,minilm,Original,9,50,74,0,0,0,0.0,0.0,0.0
wands,minilm,Original,10,50,21,0,0,0,0.0,0.0,0.0
wands,minilm,Original,11,50,65,0,0,0,0.0,0.0,0.0
wands,minilm,Original,13,50,46,0,0,0,0.0,0.0,0.0
wands,minilm,Original,14,50,20,0,0,0,0.0,0.0,0.0
wands,minilm,Original,16,50,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,17,50,21,0,0,0,0.0,0.0,0.0
wands,minilm,Original,20,50,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,22,50,22,0,0,0,0.0,0.0,0.0
wands,minilm,Original,26,50,876,0,0,0,0.0,0.0,0.0
wands,minilm,Original,27,50,100,0,0,0,0.0,0.0,0.0
wands,minilm,Original,28,50,175,0,0,0,0.0,0.0,0.0
wands,minilm,Original,31,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,35,50,51,0,0,0,0.0,0.0,0.0
wands,minilm,Original,36,50,37,0,0,0,0.0,0.0,0.0
wands,minilm,Original,37,50,110,0,0,0,0.0,0.0,0.0
wands,minilm,Original,38,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,39,50,31,0,0,0,0.0,0.0,0.0
wands,minilm,Original,40,50,40,0,0,0,0.0,0.0,0.0
wands,minilm,Original,41,50,19,0,0,0,0.0,0.0,0.0
wands,minilm,Original,42,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,44,50,33,0,0,0,0.0,0.0,0.0
wands,minilm,Original,45,50,20,0,0,0,0.0,0.0,0.0
wands,minilm,Original,46,50,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,48,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,50,50,28,0,0,0,0.0,0.0,0.0
wands,minilm,Original,51,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,54,50,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,55,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,59,50,43,0,0,0,0.0,0.0,0.0
wands,minilm,Original,60,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,62,50,9,0,0,0,0.0,0.0,0.0
wands,minilm,Original,63,50,72,0,0,0,0.0,0.0,0.0
wands,minilm,Original,64,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,65,50,38,0,0,0,0.0,0.0,0.0
wands,minilm,Original,66,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,68,50,89,0,0,0,0.0,0.0,0.0
wands,minilm,Original,69,50,13,0,0,0,0.0,0.0,0.0
wands,minilm,Original,70,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,71,50,47,0,0,0,0.0,0.0,0.0
wands,minilm,Original,72,50,85,0,0,0,0.0,0.0,0.0
wands,minilm,Original,74,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,75,50,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,76,50,2,0,0,0,0.0,0.0,0.0
wands,minilm,Original,77,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,78,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,81,50,75,0,0,0,0.0,0.0,0.0
wands,minilm,Original,82,50,53,0,0,0,0.0,0.0,0.0
wands,minilm,Original,84,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,86,50,15,0,0,0,0.0,0.0,0.0
wands,minilm,Original,88,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,89,50,68,0,0,0,0.0,0.0,0.0
wands,minilm,Original,91,50,8,0,0,0,0.0,0.0,0.0
wands,minilm,Original,93,50,58,0,0,0,0.0,0.0,0.0
wands,minilm,Original,94,50,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,95,50,49,0,0,0,0.0,0.0,0.0
wands,minilm,Original,97,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,101,50,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,102,50,57,0,0,0,0.0,0.0,0.0
wands,minilm,Original,104,50,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,107,50,43,0,0,0,0.0,0.0,0.0
wands,minilm,Original,108,50,81,0,0,0,0.0,0.0,0.0
wands,minilm,Original,109,50,39,0,0,0,0.0,0.0,0.0
wands,minilm,Original,111,50,69,0,0,0,0.0,0.0,0.0
wands,minilm,Original,112,50,266,0,0,0,0.0,0.0,0.0
wands,minilm,Original,114,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,115,50,202,0,0,0,0.0,0.0,0.0
wands,minilm,Original,119,50,158,0,0,0,0.0,0.0,0.0
wands,minilm,Original,120,50,33,0,0,0,0.0,0.0,0.0
wands,minilm,Original,121,50,726,0,0,0,0.0,0.0,0.0
wands,minilm,Original,122,50,375,0,0,0,0.0,0.0,0.0
wands,minilm,Original,123,50,187,0,0,0,0.0,0.0,0.0
wands,minilm,Original,124,50,324,0,0,0,0.0,0.0,0.0
wands,minilm,Original,125,50,1,0,0,0,0.0,0.0,0.0
wands,minilm,Original,126,50,241,0,0,0,0.0,0.0,0.0
wands,minilm,Original,127,50,159,0,0,0,0.0,0.0,0.0
wands,minilm,Original,128,50,113,0,0,0,0.0,0.0,0.0
wands,minilm,Original,129,50,28,0,0,0,0.0,0.0,0.0
wands,minilm,Original,130,50,187,0,0,0,0.0,0.0,0.0
wands,minilm,Original,131,50,173,0,0,0,0.0,0.0,0.0
wands,minilm,Original,132,50,42,0,0,0,0.0,0.0,0.0
wands,minilm,Original,137,50,80,0,0,0,0.0,0.0,0.0
wands,minilm,Original,138,50,142,0,0,0,0.0,0.0,0.0
wands,minilm,Original,140,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,141,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,142,50,5,0,0,0,0.0,0.0,0.0
wands,minilm,Original,143,50,3,0,0,0,0.0,0.0,0.0
wands,minilm,Original,144,50,116,0,0,0,0.0,0.0,0.0
wands,minilm,Original,145,50,32,0,0,0,0.0,0.0,0.0
wands,minilm,Original,146,50,4,0,0,0,0.0,0.0,0.0
wands,minilm,Original,147,50,12,0,0,0,0.0,0.0,0.0
wands,minilm,Original,148,50,194,0,0,0,0.0,0.0,0.0
