dataset,method,repeat,query_id,score_ms,sort_ms,retrieval_ms,vector_bytes,lexical_sparse_bytes,vectors_per_product
wands,Original,3,12,4.713400034233928,3.961400012485683,8.67480004671961,132077568,0,1
wands,Original,3,13,5.395899992436171,3.912000101990998,9.307900094427168,132077568,0,1
wands,Original,3,14,4.840000066906214,4.009199910797179,8.849199977703393,132077568,0,1
wands,Original,3,15,4.371399991214275,3.9112999802455306,8.282699971459806,132077568,0,1
wands,Original,3,16,5.289199994876981,4.40930004697293,9.698500041849911,132077568,0,1
wands,Original,3,17,4.4513000175356865,4.08630003221333,8.537600049749017,132077568,0,1
wands,Original,3,18,4.975600051693618,3.930300008505583,8.905900060199201,132077568,0,1
wands,Original,3,19,5.000000004656613,3.9564999751746655,8.956499979831278,132077568,0,1
wands,Original,3,20,4.988000029698014,4.108799970708787,9.096800000406802,132077568,0,1
wands,Original,3,21,5.051200045272708,3.968199947848916,9.019399993121624,132077568,0,1
wands,Original,3,22,4.804200027137995,4.212499945424497,9.016699972562492,132077568,0,1
wands,Original,3,23,4.472199943847954,4.178300034254789,8.650499978102744,132077568,0,1
wands,Original,3,24,4.753199988044798,4.072900046594441,8.82610003463924,132077568,0,1
wands,Original,3,25,4.343400010839105,4.066399997100234,8.409800007939339,132077568,0,1
wands,Original,3,26,4.558700020425022,3.878599964082241,8.437299984507263,132077568,0,1
wands,Original,3,27,4.728100029751658,3.91139998100698,8.639500010758638,132077568,0,1
wands,Original,3,28,4.268699907697737,4.2389000300318,8.507599937729537,132077568,0,1
wands,Original,3,29,5.674200016073883,4.690299974754453,10.364499990828335,132077568,0,1
wands,Original,3,30,4.848900018259883,4.078899975866079,8.927799994125962,132077568,0,1
wands,Original,3,31,4.627599962987006,4.06270008534193,8.690300048328936,132077568,0,1
wands,Original,3,32,5.189399933442473,4.055100027471781,9.244499960914254,132077568,0,1
wands,Original,3,33,4.691899986937642,3.888299921527505,8.580199908465147,132077568,0,1
wands,Original,3,34,4.6697999350726604,3.9006000151857734,8.570399950258434,132077568,0,1
wands,Original,3,35,4.630899988114834,3.840700024738908,8.471600012853742,132077568,0,1
wands,Original,3,36,4.6984999207779765,3.823600010946393,8.52209993172437,132077568,0,1
wands,Original,3,37,4.310799995437264,4.044300061650574,8.355100057087839,132077568,0,1
wands,Original,3,38,4.456500057131052,3.806099994108081,8.262600051239133,132077568,0,1
wands,Original,3,39,4.182600066997111,3.888899926096201,8.071499993093312,132077568,0,1
wands,Original,3,40,4.331700038164854,3.845099941827357,8.17679997999221,132077568,0,1
wands,Original,3,41,4.673599964007735,3.854400012642145,8.52799997664988,132077568,0,1
wands,Original,3,42,4.2978000128641725,3.841300029307604,8.139100042171776,132077568,0,1
wands,Original,3,43,4.468400031328201,3.842600039206445,8.311000070534647,132077568,0,1
wands,Original,3,44,4.705799976363778,3.855300019495189,8.561099995858967,132077568,0,1
wands,Original,3,45,4.469399922527373,3.839000011794269,8.308399934321642,132077568,0,1
wands,Original,3,46,4.493599990382791,3.716000006534159,8.20959999691695,132077568,0,1
wands,Original,3,47,4.533899948000908,4.312100005336106,8.845999953337014,132077568,0,1
wands,Original,3,48,4.775900044478476,4.411599948070943,9.18749999254942,132077568,0,1
wands,Original,3,49,4.288399941287935,3.8921000668779016,8.180500008165836,132077568,0,1
wands,Original,4,0,4.755000001750886,3.8618999533355236,8.61689995508641,132077568,0,1
wands,Original,4,1,4.636200028471649,3.899000003002584,8.535200031474233,132077568,0,1
wands,Original,4,2,4.885200061835349,3.77059995662421,8.655800018459558,132077568,0,1
wands,Original,4,3,4.345200024545193,3.7188000278547406,8.064000052399933,132077568,0,1
wands,Original,4,4,4.552300088107586,3.8714000256732106,8.423700113780797,132077568,0,1
wands,Original,4,5,4.42689994815737,3.9383000694215298,8.3652000175789,132077568,0,1
wands,Original,4,6,4.472000058740377,3.7517999298870564,8.223799988627434,132077568,0,1
wands,Original,4,7,4.384199972264469,4.0290000615641475,8.413200033828616,132077568,0,1
wands,Original,4,8,4.055800032801926,3.758499980904162,7.814300013706088,132077568,0,1
wands,Original,4,9,4.0822000009939075,3.8886999245733023,7.97089992556721,132077568,0,1
wands,Original,4,10,4.453600035049021,3.871200024150312,8.324800059199333,132077568,0,1
wands,Original,4,11,4.267200012691319,3.8298999425023794,8.097099955193698,132077568,0,1
wands,Original,4,12,4.318899940699339,3.8083000108599663,8.127199951559305,132077568,0,1
wands,Original,4,13,4.223500029183924,3.96940007340163,8.192900102585554,132077568,0,1
wands,Original,4,14,4.224600037559867,3.7296999944373965,7.954300031997263,132077568,0,1
wands,Original,4,15,4.709400003775954,3.8714000256732106,8.580800029449165,132077568,0,1
wands,Original,4,16,4.613099968992174,3.7172000156715512,8.330299984663725,132077568,0,1
wands,Original,4,17,4.688299959525466,3.849000087939203,8.537300047464669,132077568,0,1
wands,Original,4,18,4.597400082275271,4.13949997164309,8.736900053918362,132077568,0,1
wands,Original,4,19,4.392500035464764,3.9142000023275614,8.306700037792325,132077568,0,1
wands,Original,4,20,4.652299918234348,4.043700057081878,8.695999975316226,132077568,0,1
wands,Original,4,21,4.901400068774819,3.9114999817684293,8.812900050543249,132077568,0,1
wands,Original,4,22,4.6279000816866755,3.886199905537069,8.514099987223744,132077568,0,1
wands,Original,4,23,4.753299988806248,3.8830999983474612,8.636399987153709,132077568,0,1
wands,Original,4,24,4.393600043840706,3.867699997499585,8.261300041340292,132077568,0,1
wands,Original,4,25,4.645699984394014,3.89509997330606,8.540799957700074,132077568,0,1
wands,Original,4,26,4.306399961933494,3.6773999454453588,7.983799907378852,132077568,0,1
wands,Original,4,27,4.605200025252998,5.045500001870096,9.650700027123094,132077568,0,1
wands,Original,4,28,4.698900040239096,3.893899964168668,8.592800004407763,132077568,0,1
wands,Original,4,29,5.08950010407716,4.422599915415049,9.512100019492209,132077568,0,1
wands,Original,4,30,4.564799950458109,4.082300001755357,8.647099952213466,132077568,0,1
wands,Original,4,31,4.308300092816353,3.7731999764218926,8.081500069238245,132077568,0,1
wands,Original,4,32,4.201999981887639,4.070200026035309,8.272200007922947,132077568,0,1
wands,Original,4,33,4.393900046125054,3.7953000282868743,8.189200074411929,132077568,0,1
wands,Original,4,34,4.755200003273785,3.9511999348178506,8.706399938091636,132077568,0,1
wands,Original,4,35,4.510800004936755,3.7675000494346023,8.278300054371357,132077568,0,1
wands,Original,4,36,4.142399993725121,3.945200005546212,8.087599999271333,132077568,0,1
wands,Original,4,37,4.93069994263351,3.9371000602841377,8.867800002917647,132077568,0,1
wands,Original,4,38,4.700800054706633,3.693399950861931,8.394200005568564,132077568,0,1
wands,Original,4,39,4.222699906677008,3.8202001014724374,8.042900008149445,132077568,0,1
wands,Original,4,40,4.635100020095706,3.8388000102713704,8.473900030367076,132077568,0,1
wands,Original,4,41,4.622800042852759,3.8653999799862504,8.48820002283901,132077568,0,1
wands,Original,4,42,4.467300022952259,3.8508999859914184,8.318200008943677,132077568,0,1
wands,Original,4,43,4.1510999435558915,3.8620000705122948,8.013100014068186,132077568,0,1
wands,Original,4,44,4.50280006043613,4.4238000409677625,8.926600101403892,132077568,0,1
wands,Original,4,45,5.200200015679002,3.7589999847114086,8.95920000039041,132077568,0,1
wands,Original,4,46,4.806600045412779,3.7734999787062407,8.58010002411902,132077568,0,1
wands,Original,4,47,4.833300015889108,4.055400029756129,8.888700045645237,132077568,0,1
wands,Original,4,48,5.449600052088499,4.188799997791648,9.638400049880147,132077568,0,1
wands,Original,4,49,5.595700000412762,4.297100007534027,9.89280000794679,132077568,0,1
wands,Original,5,0,5.483700078912079,4.01799997780472,9.5017000567168,132077568,0,1
wands,Original,5,1,6.648600101470947,4.253299906849861,10.901900008320808,132077568,0,1
wands,Original,5,2,4.61369997356087,3.948100027628243,8.561800001189113,132077568,0,1
wands,Original,5,3,5.669899983331561,4.156899987719953,9.826799971051514,132077568,0,1
wands,Original,5,4,5.538600031286478,4.0445999475196,9.583199978806078,132077568,0,1
wands,Original,5,5,5.459200008772314,4.06850001309067,9.527700021862984,132077568,0,1
wands,Original,5,6,4.771800013259053,4.175900015980005,8.947700029239058,132077568,0,1
wands,Original,5,7,5.5945999920368195,4.087300039827824,9.681900031864643,132077568,0,1
wands,Original,5,8,5.760099971666932,3.895500092767179,9.655600064434111,132077568,0,1
wands,Original,5,9,5.119399982504547,3.9505999302491546,9.069999912753701,132077568,0,1
wands,Original,5,10,5.032000015489757,3.891600063070655,8.923600078560412,132077568,0,1
wands,Original,5,11,5.48629998229444,4.0308000752702355,9.517100057564676,132077568,0,1
wands,Original,5,12,5.380299990065396,3.9176999125629663,9.297999902628362,132077568,0,1
wands,Original,5,13,4.8677000449970365,3.893099958077073,8.76080000307411,132077568,0,1
wands,Original,5,14,4.912600037641823,4.034999990835786,8.94760002847761,132077568,0,1
wands,Original,5,15,7.158900029025972,3.985299961641431,11.144199990667403,132077568,0,1
wands,Original,5,16,4.926600027829409,3.9920000126585364,8.918600040487945,132077568,0,1
wands,Original,5,17,4.313600016757846,3.8851998979225755,8.198799914680421,132077568,0,1
wands,Original,5,18,5.271399975754321,4.000900080427527,9.272300056181848,132077568,0,1
wands,Original,5,19,4.506699973717332,4.041100037284195,8.547800011001527,132077568,0,1
wands,Original,5,20,5.814100033603609,3.9540999568998814,9.76819999050349,132077568,0,1
wands,Original,5,21,4.879300016909838,3.8481999654322863,8.727499982342124,132077568,0,1
wands,Original,5,22,4.313699901103973,3.8593000499531627,8.172999951057136,132077568,0,1
wands,Original,5,23,4.922499996609986,3.8496999768540263,8.772199973464012,132077568,0,1
wands,Original,5,24,4.772400017827749,3.9654000429436564,8.737800060771406,132077568,0,1
wands,Original,5,25,4.4380000326782465,3.82529990747571,8.263299940153956,132077568,0,1
wands,Original,5,26,4.534900072030723,3.7734999787062407,8.308400050736964,132077568,0,1
wands,Original,5,27,4.0059000020846725,3.7828999338671565,7.788799935951829,132077568,0,1
wands,Original,5,28,4.496400011703372,3.8467999547719955,8.343199966475368,132077568,0,1
wands,Original,5,29,4.138299962505698,3.7408999633044004,7.879199925810099,132077568,0,1
wands,Original,5,30,4.822099930606782,3.9027000311762094,8.724799961782992,132077568,0,1
wands,Original,5,31,4.747800063341856,3.7811999209225178,8.528999984264374,132077568,0,1
wands,Original,5,32,5.230300012044609,3.767700050957501,8.99800006300211,132077568,0,1
wands,Original,5,33,4.461899981833994,3.810799913480878,8.272699895314872,132077568,0,1
wands,Original,5,34,4.734099959023297,3.7667000433430076,8.500800002366304,132077568,0,1
wands,Original,5,35,4.05220000538975,4.086499917320907,8.138699922710657,132077568,0,1
wands,Original,5,36,4.210699931718409,3.8435000460594893,8.054199977777898,132077568,0,1
wands,Original,5,37,4.222800023853779,3.863600082695484,8.086400106549263,132077568,0,1
wands,Original,5,38,4.535299958661199,3.7788000190630555,8.314099977724254,132077568,0,1
wands,Original,5,39,4.342300002463162,3.893399960361421,8.235699962824583,132077568,0,1
wands,Original,5,40,4.117100033909082,3.736899932846427,7.853999966755509,132077568,0,1
wands,Original,5,41,4.705599974840879,3.8015999598428607,8.50719993468374,132077568,0,1
wands,Original,5,42,4.385599982924759,3.7426999770104885,8.128299959935248,132077568,0,1
wands,Original,5,43,4.749000072479248,3.710899967700243,8.459900040179491,132077568,0,1
wands,Original,5,44,4.48340002913028,3.922099946066737,8.405499975197017,132077568,0,1
wands,Original,5,45,4.775400040671229,3.9417999796569347,8.717200020328164,132077568,0,1
wands,Original,5,46,4.1090999729931355,3.803799976594746,7.912899949587882,132077568,0,1
wands,Original,5,47,4.039300023578107,3.8331999676302075,7.872499991208315,132077568,0,1
wands,Original,5,48,4.191300016827881,3.843699931167066,8.034999947994947,132077568,0,1
wands,Original,5,49,4.239299916662276,3.8175000809133053,8.056799997575581,132077568,0,1
wands,rule_appearance,1,0,4.618799895979464,3.820700105279684,8.439500001259148,132077568,0,1
wands,rule_appearance,1,1,4.040800034999847,3.8929000729694963,7.933700107969344,132077568,0,1
wands,rule_appearance,1,2,4.254500032402575,3.9272999856621027,8.181800018064678,132077568,0,1
wands,rule_appearance,1,3,3.9722000947222114,3.892499953508377,7.864700048230588,132077568,0,1
wands,rule_appearance,1,4,4.9869000213220716,4.156199982389808,9.14310000371188,132077568,0,1
wands,rule_appearance,1,5,4.470600048080087,3.7526999367401004,8.223299984820187,132077568,0,1
wands,rule_appearance,1,6,4.262999980710447,3.801400074735284,8.06440005544573,132077568,0,1
wands,rule_appearance,1,7,4.432199988514185,3.813300048932433,8.245500037446618,132077568,0,1
wands,rule_appearance,1,8,4.090899950824678,3.7666000425815582,7.857499993406236,132077568,0,1
wands,rule_appearance,1,9,4.39129990991205,3.931500017642975,8.322799927555025,132077568,0,1
wands,rule_appearance,1,10,5.122100003063679,3.7817000411450863,8.903800044208765,132077568,0,1
wands,rule_appearance,1,11,5.539799924008548,3.8835000013932586,9.423299925401807,132077568,0,1
wands,rule_appearance,1,12,4.461699980311096,3.9730999851599336,8.43479996547103,132077568,0,1
wands,rule_appearance,1,13,4.568299977108836,3.9159000152722,8.484199992381036,132077568,0,1
wands,rule_appearance,1,14,5.020699929445982,3.8988000014796853,8.919499930925667,132077568,0,1
wands,rule_appearance,1,15,4.299400025047362,3.9238000754266977,8.22320010047406,132077568,0,1
wands,rule_appearance,1,16,5.66699996124953,3.9335000328719616,9.600499994121492,132077568,0,1
wands,rule_appearance,1,17,4.141899989917874,4.198299953714013,8.340199943631887,132077568,0,1
wands,rule_appearance,1,18,4.812200088053942,3.885299898684025,8.697499986737967,132077568,0,1
wands,rule_appearance,1,19,4.422000027261674,3.8603999419137836,8.282399969175458,132077568,0,1
wands,rule_appearance,1,20,4.279899992980063,3.7321000127121806,8.012000005692244,132077568,0,1
wands,rule_appearance,1,21,4.2431999463588,4.084400017745793,8.327599964104593,132077568,0,1
wands,rule_appearance,1,22,5.131099955178797,3.933300031349063,9.06439998652786,132077568,0,1
wands,rule_appearance,1,23,4.7120999079197645,3.8345000939443707,8.546600001864135,132077568,0,1
wands,rule_appearance,1,24,4.311600001528859,3.877700073644519,8.189300075173378,132077568,0,1
wands,rule_appearance,1,25,5.385899916291237,3.921800060197711,9.307699976488948,132077568,0,1
wands,rule_appearance,1,26,4.350299946963787,3.923000069335103,8.27330001629889,132077568,0,1
wands,rule_appearance,1,27,4.576199920848012,3.8164000725373626,8.392599993385375,132077568,0,1
wands,rule_appearance,1,28,4.3886000057682395,3.922999952919781,8.31159995868802,132077568,0,1
wands,rule_appearance,1,29,4.483800032176077,3.7224999396130443,8.206299971789122,132077568,0,1
wands,rule_appearance,1,30,4.399999976158142,3.87000001501292,8.269999991171062,132077568,0,1
wands,rule_appearance,1,31,5.169700016267598,3.8250000216066837,8.994700037874281,132077568,0,1
wands,rule_appearance,1,32,4.03160008136183,3.8689998909831047,7.900599972344935,132077568,0,1
wands,rule_appearance,1,33,4.854000057093799,3.77660000231117,8.63060005940497,132077568,0,1
wands,rule_appearance,1,34,4.2103000450879335,4.037300008349121,8.247600053437054,132077568,0,1
wands,rule_appearance,1,35,4.462699987925589,3.825100022368133,8.287800010293722,132077568,0,1
wands,rule_appearance,1,36,4.447199986316264,3.8412000285461545,8.288400014862418,132077568,0,1
wands,rule_appearance,1,37,5.057799979113042,3.9365000557154417,8.994300034828484,132077568,0,1
wands,rule_appearance,1,38,4.806999932043254,4.213000065647066,9.01999999769032,132077568,0,1
wands,rule_appearance,1,39,4.7565000131726265,4.164299927651882,8.920799940824509,132077568,0,1
wands,rule_appearance,1,40,5.326999933458865,3.892800072208047,9.219800005666912,132077568,0,1
wands,rule_appearance,1,41,4.408899927511811,3.9219000609591603,8.330799988470972,132077568,0,1
wands,rule_appearance,1,42,5.158099927939475,3.9550000801682472,9.113100008107722,132077568,0,1
wands,rule_appearance,1,43,7.327300030738115,4.243799950927496,11.571099981665611,132077568,0,1
wands,rule_appearance,1,44,4.969800007529557,3.947499906644225,8.917299914173782,132077568,0,1
wands,rule_appearance,1,45,4.272300051525235,3.7197000347077847,7.99200008623302,132077568,0,1
wands,rule_appearance,1,46,4.350799950771034,3.9612000109627843,8.311999961733818,132077568,0,1
wands,rule_appearance,1,47,4.878999898210168,3.906400059349835,8.785399957560003,132077568,0,1
wands,rule_appearance,1,48,4.605899914167821,3.824800020083785,8.430699934251606,132077568,0,1
wands,rule_appearance,1,49,4.243499948643148,3.9146000053733587,8.158099954016507,132077568,0,1
wands,rule_appearance,2,0,4.5686999801546335,3.8014999590814114,8.370199939236045,132077568,0,1
wands,rule_appearance,2,1,4.541000002063811,3.851399989798665,8.392399991862476,132077568,0,1
wands,rule_appearance,2,2,4.465400008484721,3.9692000718787313,8.434600080363452,132077568,0,1
wands,rule_appearance,2,3,4.368600086309016,3.8760999450460076,8.244700031355023,132077568,0,1
wands,rule_appearance,2,4,4.6307999873533845,3.9383000694215298,8.569100056774914,132077568,0,1
wands,rule_appearance,2,5,4.409799934364855,3.9909000042825937,8.400699938647449,132077568,0,1
wands,rule_appearance,2,6,4.745899932458997,3.77509999088943,8.520999923348427,132077568,0,1
wands,rule_appearance,2,7,4.782699979841709,4.01499995496124,8.79769993480295,132077568,0,1
wands,rule_appearance,2,8,5.156600032933056,3.874399932101369,9.030999965034425,132077568,0,1
wands,rule_appearance,2,9,4.761100048199296,3.823000006377697,8.584100054576993,132077568,0,1
wands,rule_appearance,2,10,4.1986999567598104,3.81680007558316,8.01550003234297,132077568,0,1
wands,rule_appearance,2,11,5.705400020815432,3.9754000026732683,9.6808000234887,132077568,0,1
wands,rule_appearance,2,12,5.049699917435646,4.3360000709071755,9.385699988342822,132077568,0,1
wands,rule_appearance,2,13,4.514999920502305,3.7853000685572624,8.300299989059567,132077568,0,1
wands,rule_appearance,2,14,4.564700066111982,4.051700001582503,8.616400067694485,132077568,0,1
wands,rule_appearance,2,15,4.608399933204055,3.899000003002584,8.507399936206639,132077568,0,1
wands,rule_appearance,2,16,7.233400014229119,4.5689999824389815,11.8023999966681,132077568,0,1
wands,rule_appearance,2,17,4.692399990744889,4.191600019112229,8.884000009857118,132077568,0,1
wands,rule_appearance,2,18,4.97380003798753,4.024599911645055,8.998399949632585,132077568,0,1
