query_id,candidates,NDCG@10,ERecall@10,VI@10_query_macro,NDCG@20,ERecall@20,VI@20_query_macro,NDCG@50,ERecall@50,VI@50_query_macro
3012,17,0.46648221885300695,0.8,0.4,0.5560760447468346,1.0,0.0,0.5560760447468346,1.0,0.0
3492,15,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3494,16,0.6812060741152738,0.6363636363636364,0.2727272727272727,0.8562094650165623,1.0,0.0,0.8562094650165623,1.0,0.0
3986,16,0.9146904720674044,0.6428571428571429,0.0,0.9691772221837749,1.0,0.0,0.9691772221837749,1.0,0.0
4299,16,0.5219403281436985,1.0,0.0,0.5290468604310943,1.0,0.0,0.5290468604310943,1.0,0.0
4321,32,0.15728863312714925,0.2,0.0,0.3199548283314412,0.6,0.2,0.46275224423642414,1.0,0.0
4860,16,0.49618738327670586,0.5,0.5,0.642314770335833,1.0,0.0,0.642314770335833,1.0,0.0
4956,16,0.7967099058496058,0.7142857142857143,0.0,0.9435687701065361,1.0,0.0,0.9435687701065361,1.0,0.0
5079,16,0.5345992773629669,0.5,0.1,0.8148978950138094,1.0,0.0,0.8148978950138094,1.0,0.0
5094,16,0.8527237332178331,0.7272727272727273,0.45454545454545453,0.9670305007662722,1.0,0.0,0.9670305007662722,1.0,0.0
5419,16,0.436709077868693,0.8,0.2,0.529438490852997,1.0,0.0,0.529438490852997,1.0,0.0
5787,13,0.8783909287498268,1.0,0.0,0.8783909287498268,1.0,0.0,0.8783909287498268,1.0,0.0
5921,17,0.5846183971342575,1.0,0.0,0.5846183971342575,1.0,0.0,0.5846183971342575,1.0,0.0
6138,15,0.8419504920076933,1.0,0.0,0.8429110703192835,1.0,0.0,0.8429110703192835,1.0,0.0
6685,16,0.7691970797440156,0.75,0.125,0.9033798351258464,1.0,0.0,0.9033798351258464,1.0,0.0
7034,15,0.04388065628739695,0.0,0.0,0.2919221293874042,1.0,0.0,0.2919221293874042,1.0,0.0
7126,14,0.8829713087812984,0.8571428571428571,0.0,0.9587435768920238,1.0,0.0,0.9587435768920238,1.0,0.0
7303,16,0.8910545756824505,0.75,0.16666666666666666,0.9454066060667536,1.0,0.0,0.9454066060667536,1.0,0.0
7340,16,0.46373439128842325,1.0,0.0,0.46873464306101204,1.0,0.0,0.46873464306101204,1.0,0.0
7545,16,0.6477805604276461,0.5833333333333334,0.0,0.8355027772941721,1.0,0.0,0.8355027772941721,1.0,0.0
7581,16,0.6673371797745199,0.7,0.1,0.8391684649376011,1.0,0.0,0.8391684649376011,1.0,0.0
8063,16,0.92663607790064,0.75,0.3333333333333333,0.9825864301760823,1.0,0.0,0.9825864301760823,1.0,0.0
8519,16,0.5803534665592636,0.625,0.25,0.7846145217554574,1.0,0.0,0.7846145217554574,1.0,0.0
8605,16,0.8192424985064938,0.8333333333333334,0.0,0.9036513070889941,1.0,0.0,0.9036513070889941,1.0,0.0
8740,16,0.04388065628739695,0.0,1.0,0.31422068359376065,1.0,0.0,0.31422068359376065,1.0,0.0
9096,16,0.6290805551822863,0.6363636363636364,0.2727272727272727,0.8087328945568528,1.0,0.0,0.8087328945568528,1.0,0.0
9695,16,0.5550977283177277,0.6666666666666666,0.3333333333333333,0.736558952661487,1.0,0.0,0.736558952661487,1.0,0.0
9776,16,0.723387696680082,0.6666666666666666,0.4444444444444444,0.9083194678855995,1.0,0.0,0.9083194678855995,1.0,0.0
9967,16,0.4441228664487979,0.6666666666666666,0.3333333333333333,0.5709398832811914,1.0,0.0,0.5709398832811914,1.0,0.0
10312,39,0.6117244798277179,0.25,0.0,0.5705850191912085,0.5,0.2,0.8539468064483701,1.0,0.0
10370,16,0.8486026589039901,0.8,0.0,0.9678027045924421,1.0,0.0,0.9678027045924421,1.0,0.0
11509,14,0.5186309307691127,0.8,0.0,0.6102839428862792,1.0,0.0,0.6102839428862792,1.0,0.0
11621,15,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
11875,16,0.7349454746226841,1.0,0.2,0.7373277918360441,1.0,0.0,0.7373277918360441,1.0,0.0
11925,40,1.0,0.35714285714285715,0.07142857142857142,0.9662776574665773,0.6785714285714286,0.07142857142857142,0.988378406142105,1.0,0.0
12176,51,0.68732078699535,0.2962962962962963,0.0,0.6252385291085663,0.48148148148148145,0.14814814814814814,0.8159367412264704,0.9629629629629629,0.037037037037037035
12432,16,0.85011663231495,0.6666666666666666,0.25,0.9646881432715984,1.0,0.0,0.9646881432715984,1.0,0.0
12557,40,0.6146784352984601,0.5,0.0,0.6152845619079219,0.5,0.0,0.8126416896546296,1.0,0.0
12664,18,0.4606095437588605,0.4,0.0,0.7068109057477263,1.0,0.0,0.7068109057477263,1.0,0.0
12809,16,0.7277827243185642,1.0,0.0,0.7277827243185642,1.0,0.0,0.7277827243185642,1.0,0.0
13089,38,0.7094975843825668,0.21875,0.0625,0.7794161098409025,0.5,0.09375,0.914621724717247,1.0,0.0
13169,16,0.818424292804084,0.7272727272727273,0.0,0.933779339987999,1.0,0.0,0.933779339987999,1.0,0.0
13471,40,0.857980942822373,0.38095238095238093,0.0,0.8019145687027952,0.7142857142857143,0.09523809523809523,0.9474511337711642,1.0,0.0
13639,16,0.77990823370192,0.6,0.26666666666666666,0.8711304194636228,1.0,0.0,0.8711304194636228,1.0,0.0
13785,16,0.9089433193822426,0.875,0.0,0.9767500261237797,1.0,0.0,0.9767500261237797,1.0,0.0
13954,16,0.849755430832745,0.6153846153846154,0.0,0.9639854546821566,1.0,0.0,0.9639854546821566,1.0,0.0
14346,16,0.92663607790064,0.9,0.1,0.9844113321260956,1.0,0.0,0.9844113321260956,1.0,0.0
14880,16,0.6816587806335841,0.75,0.0,0.7792537931316096,1.0,0.0,0.7792537931316096,1.0,0.0
14882,39,0.4593170855771768,0.36363636363636365,0.2727272727272727,0.6865211847004513,0.8181818181818182,0.2727272727272727,0.7733457055690951,1.0,0.0
15154,32,0.9157083135347952,0.32142857142857145,0.0,0.9104459879994038,0.6428571428571429,0.25,0.9726975248086352,1.0,0.0
15164,16,0.7135701677534838,0.8571428571428571,0.0,0.7878357581055733,1.0,0.0,0.7878357581055733,1.0,0.0
15311,16,0.6827944375343122,0.6,0.2,0.9073259568989306,1.0,0.0,0.9073259568989306,1.0,0.0
15647,40,0.7016951813607913,0.2857142857142857,0.09523809523809523,0.6617111781780812,0.5714285714285714,0.14285714285714285,0.8894984320004435,1.0,0.0
15716,40,0.934408318780155,0.6428571428571429,0.0,0.8915293144153363,0.8571428571428571,0.0,0.965533667564547,1.0,0.0
15777,16,0.8123398305620714,0.6666666666666666,0.16666666666666666,0.9303949944553923,1.0,0.0,0.9303949944553923,1.0,0.0
15807,16,0.9305687780632229,0.6,0.0,0.987918421719458,1.0,0.0,0.987918421719458,1.0,0.0
16613,16,0.8237120885352939,0.7777777777777778,0.0,0.9477279230106289,1.0,0.0,0.9477279230106289,1.0,0.0
16684,16,0.7535807562476313,0.6153846153846154,0.3076923076923077,0.8782986871633077,1.0,0.0,0.8782986871633077,1.0,0.0
17384,16,0.6759664699587428,0.6363636363636364,0.18181818181818182,0.8458652357513436,1.0,0.0,0.8458652357513436,1.0,0.0
17607,27,0.6055563448020718,0.29411764705882354,0.0,0.7081162678346259,0.7058823529411765,0.23529411764705882,0.876437559059149,1.0,0.0
17689,16,0.2921638475775953,0.6666666666666666,0.0,0.4244785910301871,1.0,0.0,0.4244785910301871,1.0,0.0
17742,16,0.7309598715022061,0.5833333333333334,0.16666666666666666,0.9089183101137076,1.0,0.0,0.9089183101137076,1.0,0.0
18356,16,0.8088578573932211,1.0,0.0,0.8096173908440994,1.0,0.0,0.8096173908440994,1.0,0.0
18553,39,0.6469889803537994,0.2857142857142857,0.19047619047619047,0.6034016994637104,0.5238095238095238,0.19047619047619047,0.858716097167542,1.0,0.0
18679,28,0.9211211415486211,0.875,0.0,0.9818136966584673,1.0,0.0,0.9823158789217011,1.0,0.0
18682,16,0.7285007930840846,0.875,0.0,0.7990407281203998,1.0,0.0,0.7990407281203998,1.0,0.0
18932,16,0.7191245710479386,0.8,0.0,0.8396699379780992,1.0,0.0,0.8396699379780992,1.0,0.0
19053,16,0.9273697171216337,0.6428571428571429,0.42857142857142855,0.9843676354134814,1.0,0.0,0.9843676354134814,1.0,0.0
19134,15,0.9219180243454468,1.0,0.0,0.9225329744719494,1.0,0.0,0.9225329744719494,1.0,0.0
19268,32,0.7510696105182045,0.3333333333333333,0.14285714285714285,0.7697754724246361,0.7142857142857143,0.2857142857142857,0.9240487066528458,1.0,0.0
19369,16,0.5521824936383491,0.45454545454545453,0.5454545454545454,0.8437596764828,1.0,0.0,0.8437596764828,1.0,0.0
19372,16,0.934408318780155,0.6,0.26666666666666666,0.9904813071164753,1.0,0.0,0.9904813071164753,1.0,0.0
19380,16,0.6131471927654584,0.5,0.0,0.7741900178546666,1.0,0.0,0.7741900178546666,1.0,0.0
19619,16,0.9197207891481876,1.0,0.0,0.9197207891481876,1.0,0.0,0.9197207891481876,1.0,0.0
19694,17,0.7965787229523534,0.8571428571428571,0.0,0.8720892247572124,1.0,0.0,0.8720892247572124,1.0,0.0
19953,16,0.9435083178155218,1.0,0.0,0.9471902690324036,1.0,0.0,0.9471902690324036,1.0,0.0
20037,41,0.7995416002482189,0.25,0.0,0.7362947873026541,0.4375,0.1875,0.9212735121589603,1.0,0.0
20185,16,0.8575280950501637,1.0,0.0,0.8596630175060683,1.0,0.0,0.8596630175060683,1.0,0.0
20307,16,0.8539316501572937,0.8,0.0,0.9407424263932199,1.0,0.0,0.9407424263932199,1.0,0.0
20315,16,0.9061595192741448,0.9,0.0,0.9620608955088513,1.0,0.0,0.9620608955088513,1.0,0.0
20385,16,0.9201046518646214,1.0,0.0,0.9221960254516587,1.0,0.0,0.9221960254516587,1.0,0.0
20500,16,0.40842093508458016,0.6,0.4,0.5772575160756196,1.0,0.0,0.5772575160756196,1.0,0.0
20523,16,0.37590633587120725,0.6666666666666666,0.3333333333333333,0.5068083260394044,1.0,0.0,0.5068083260394044,1.0,0.0
20788,15,0.9425142477297541,1.0,0.0,0.9501160216284159,1.0,0.0,0.9501160216284159,1.0,0.0
21481,40,0.8649770968433776,0.47058823529411764,0.058823529411764705,0.6986623141504054,0.5882352941176471,0.058823529411764705,0.9217840981339602,1.0,0.0
21645,16,0.8767137607315195,0.6153846153846154,0.07692307692307693,0.9764614437291794,1.0,0.0,0.9764614437291794,1.0,0.0
22173,16,0.6409002792847589,0.7777777777777778,0.0,0.765461855386852,1.0,0.0,0.765461855386852,1.0,0.0
22211,11,0.31250012697838137,0.6666666666666666,0.0,0.44136535450013437,1.0,0.0,0.44136535450013437,1.0,0.0
22441,16,0.6439712819166027,0.5714285714285714,0.14285714285714285,0.8506328295491206,1.0,0.0,0.8506328295491206,1.0,0.0
22639,16,0.9229732451556727,0.8888888888888888,0.0,0.987844095491822,1.0,0.0,0.987844095491822,1.0,0.0
23148,12,0.41567701424367887,0.75,0.0,0.521443207272061,1.0,0.0,0.521443207272061,1.0,0.0
23260,16,0.9273697171216337,0.6,0.0,0.9850274488214884,1.0,0.0,0.9850274488214884,1.0,0.0
23744,16,0.04388065628739695,0.0,0.0,0.29357029064664153,1.0,0.0,0.29357029064664153,1.0,0.0
24082,15,0.8396539272623832,1.0,0.0,0.8405958185726119,1.0,0.0,0.8405958185726119,1.0,0.0
24402,16,0.23208087497440294,0.3333333333333333,0.0,0.542689657912561,1.0,0.0,0.542689657912561,1.0,0.0
24504,16,0.9714403272568198,1.0,0.25,0.9716121481623554,1.0,0.0,0.9716121481623554,1.0,0.0
24668,35,0.8021592723696545,0.75,0.0,0.8033990050654682,0.75,0.0,0.9064316960628431,1.0,0.0
24697,16,0.8306309198680386,1.0,0.0,0.8306309198680386,1.0,0.0,0.8306309198680386,1.0,0.0
24831,39,0.4227459602958899,0.2631578947368421,0.21052631578947367,0.5117240943651912,0.5789473684210527,0.2631578947368421,0.7486227354008058,1.0,0.0
25132,16,0.7503359712972109,0.5833333333333334,0.25,0.9271305436556543,1.0,0.0,0.9271305436556543,1.0,0.0
25426,16,0.8140814174083155,0.8,0.0,0.9082101113365972,1.0,0.0,0.9082101113365972,1.0,0.0
25497,16,0.12269356229610183,0.0,0.0,0.39592628037375305,1.0,0.0,0.39592628037375305,1.0,0.0
25516,15,0.6612174121347519,1.0,0.0,0.661775729694242,1.0,0.0,0.661775729694242,1.0,0.0
25591,16,0.7964709635812309,1.0,0.0,0.7979359500397827,1.0,0.0,0.7979359500397827,1.0,0.0
26321,16,0.6138108994447865,0.6666666666666666,0.2222222222222222,0.7998778544014246,1.0,0.0,0.7998778544014246,1.0,0.0
26642,16,0.793041126184379,0.7,0.0,0.9598414705386845,1.0,0.0,0.9598414705386845,1.0,0.0
26872,16,0.6015611869736018,1.0,0.0,0.603650211172326,1.0,0.0,0.603650211172326,1.0,0.0
27927,16,0.8201741356762529,1.0,0.125,0.8201741356762529,1.0,0.0,0.8201741356762529,1.0,0.0
28198,16,0.9273697171216337,0.6,0.26666666666666666,0.9850274488214884,1.0,0.0,0.9850274488214884,1.0,0.0
28637,15,0.710675276578257,1.0,0.0,0.710675276578257,1.0,0.0,0.710675276578257,1.0,0.0
29049,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
29123,16,0.8643430216422683,0.7272727272727273,0.09090909090909091,0.9744656611652562,1.0,0.0,0.9744656611652562,1.0,0.0
29488,16,0.7425156726100726,0.7142857142857143,0.14285714285714285,0.8865841158841122,1.0,0.0,0.8865841158841122,1.0,0.0
29596,16,0.9363792118010483,0.75,0.08333333333333333,0.9920091311559465,1.0,0.0,0.9920091311559465,1.0,0.0
29729,16,0.6623810829107977,0.5555555555555556,0.1111111111111111,0.9030630593057176,1.0,0.0,0.9030630593057176,1.0,0.0
29868,16,0.9305687780632229,0.9,0.3,0.9919618236679694,1.0,0.0,0.9919618236679694,1.0,0.0
29928,15,0.973652548770978,1.0,0.0,0.9753793361848374,1.0,0.0,0.9753793361848374,1.0,0.0
29941,14,0.43487812736757686,1.0,0.0,0.453066225816584,1.0,0.0,0.453066225816584,1.0,0.0
29945,16,0.6939792679870979,0.8,0.0,0.7806157922658703,1.0,0.0,0.7806157922658703,1.0,0.0
29952,16,0.524013180116411,0.75,0.5,0.6332103443298757,1.0,0.0,0.6332103443298757,1.0,0.0
30020,16,0.45221867685035216,1.0,0.0,0.458811667872918,1.0,0.0,0.458811667872918,1.0,0.0
30318,16,0.843078030656429,0.6666666666666666,0.25,0.9584379556765276,1.0,0.0,0.9584379556765276,1.0,0.0
31573,16,0.8544409527868279,1.0,0.0,0.8557981755361902,1.0,0.0,0.8557981755361902,1.0,0.0
31659,16,0.8912901199753849,0.8571428571428571,0.2857142857142857,0.9671504381499755,1.0,0.0,0.9671504381499755,1.0,0.0
31724,16,0.8754959575075147,1.0,0.0,0.8766467228800509,1.0,0.0,0.8766467228800509,1.0,0.0
31889,16,0.5317847194141466,0.5,0.0,0.6664462981212492,1.0,0.0,0.6664462981212492,1.0,0.0
32142,16,0.8469714038173858,0.8,0.0,0.9667472891910004,1.0,0.0,0.9667472891910004,1.0,0.0
32164,40,0.8677182466561869,0.6153846153846154,0.07692307692307693,0.8225550335234718,0.7692307692307693,0.15384615384615385,0.941773869899691,1.0,0.0
32311,14,0.88995411685096,0.8181818181818182,0.0,0.9507827159018454,1.0,0.0,0.9507827159018454,1.0,0.0
32350,16,0.8545150374160662,0.7777777777777778,0.0,0.977328602579515,1.0,0.0,0.977328602579515,1.0,0.0
32351,16,0.8690622973247186,1.0,0.0,0.8693402671762757,1.0,0.0,0.8693402671762757,1.0,0.0
32430,40,0.7055885545217484,0.3157894736842105,0.10526315789473684,0.7277698675456258,0.6842105263157895,0.05263157894736842,0.9077244692046359,1.0,0.0
32612,16,0.5584510073850384,1.0,0.0,0.5916439104058602,1.0,0.0,0.5916439104058602,1.0,0.0
32812,16,0.9701089393834625,1.0,0.0,0.97903919763804,1.0,0.0,0.97903919763804,1.0,0.0
32917,16,0.4138283598359243,0.5714285714285714,0.5714285714285714,0.6319019171742645,1.0,0.0,0.6319019171742645,1.0,0.0
33004,16,0.8714237384631928,0.8,0.2,0.9820216068861453,1.0,0.0,0.9820216068861453,1.0,0.0
33735,32,0.9146904720674044,0.45,0.0,0.806198065222379,0.75,0.2,0.9540617655621269,1.0,0.0
34128,40,0.8910545756824505,0.34615384615384615,0.07692307692307693,0.8573622075252157,0.6538461538461539,0.19230769230769232,0.9495503526470978,1.0,0.0
34229,16,0.8869468818804492,0.8333333333333334,0.16666666666666666,0.9602090310866223,1.0,0.0,0.9602090310866223,1.0,0.0
34443,16,0.6971529627262792,0.8571428571428571,0.0,0.7674734368143782,1.0,0.0,0.7674734368143782,1.0,0.0
34775,16,0.3370861599850585,0.6666666666666666,0.3333333333333333,0.45587730988893665,1.0,0.0,0.45587730988893665,1.0,0.0
34817,16,0.5380241014717905,0.6,0.2,0.7646213930655712,1.0,0.0,0.7646213930655712,1.0,0.0
35117,16,0.9862034914377636,1.0,0.125,0.9862577210247765,1.0,0.0,0.9862577210247765,1.0,0.0
35242,16,0.2261583839369871,0.5,0.0,0.38358768657353726,1.0,0.0,0.38358768657353726,1.0,0.0
35755,16,0.9157083135347952,0.6,0.13333333333333333,0.9759916138973349,1.0,0.0,0.9759916138973349,1.0,0.0
36669,16,0.6131471927654584,0.5,0.0,0.7841802768331765,1.0,0.0,0.7841802768331765,1.0,0.0
36678,29,0.2364727497559044,0.5,0.0,0.2379682329304363,0.5,0.0,0.3637968829754904,1.0,0.0
36753,16,0.9337457765456111,0.75,0.16666666666666666,0.9911497608406702,1.0,0.0,0.9911497608406702,1.0,0.0
36912,16,0.5086408897504886,1.0,0.0,0.5182876748076176,1.0,0.0,0.5182876748076176,1.0,0.0
36960,16,0.9166739395902758,1.0,0.0,0.9183214956059595,1.0,0.0,0.9183214956059595,1.0,0.0
37451,16,0.6471247982008933,1.0,0.0,0.6523704174460165,1.0,0.0,0.6523704174460165,1.0,0.0
37466,40,0.5469798353586807,0.20833333333333334,0.08333333333333333,0.5690908315554247,0.4583333333333333,0.16666666666666666,0.8352908294785139,1.0,0.0
37498,16,0.7000760013867323,1.0,0.0,0.7022042799463963,1.0,0.0,0.7022042799463963,1.0,0.0
37670,16,0.7094788684865343,0.6153846153846154,0.15384615384615385,0.8472650697596453,1.0,0.0,0.8472650697596453,1.0,0.0
37789,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
38679,16,0.6430438707773978,1.0,0.0,0.6608752396166048,1.0,0.0,0.6608752396166048,1.0,0.0
39022,16,0.9778580187659665,1.0,0.0,0.9895401402273154,1.0,0.0,0.9895401402273154,1.0,0.0
39107,16,0.823699893396571,0.6666666666666666,0.0,0.9420970379066799,1.0,0.0,0.9420970379066799,1.0,0.0
39157,16,0.2205160339725848,0.5,0.5,0.3664878991522681,1.0,0.0,0.3664878991522681,1.0,0.0
39263,16,0.25807554672243394,0.5,0.0,0.41621462653530006,1.0,0.0,0.41621462653530006,1.0,0.0
40165,16,0.413758108453865,1.0,0.0,0.41954853464501213,1.0,0.0,0.41954853464501213,1.0,0.0
40292,16,0.40405040594934766,0.5714285714285714,0.0,0.6220840129548212,1.0,0.0,0.6220840129548212,1.0,0.0
40356,16,0.4556588443449323,1.0,0.0,0.46375067518897795,1.0,0.0,0.46375067518897795,1.0,0.0
40483,40,0.8486026589039901,0.27586206896551724,0.1724137931034483,0.7943396608091459,0.5172413793103449,0.3103448275862069,0.9359786407737952,1.0,0.0
40528,15,0.9949429607202184,1.0,0.0,0.9987151179841561,1.0,0.0,0.9987151179841561,1.0,0.0
40573,79,0.37642556710092695,0.21739130434782608,0.17391304347826086,0.4197336409591521,0.43478260869565216,0.13043478260869565,0.6190486467379909,0.8260869565217391,0.13043478260869565
40615,16,0.5219403281436985,1.0,0.0,0.5290468604310943,1.0,0.0,0.5290468604310943,1.0,0.0
40834,72,0.6194896513254191,0.42857142857142855,0.2857142857142857,0.8191184492502154,0.8571428571428571,0.42857142857142855,0.8822921332163277,1.0,0.0
41423,31,0.5587466839268646,0.25,0.0,0.6845728423763394,0.625,0.16666666666666666,0.8442662562420042,1.0,0.0
41492,40,0.8643851368046714,0.6153846153846154,0.15384615384615385,0.8153564448019086,0.7692307692307693,0.07692307692307693,0.9356951631537859,1.0,0.0
41502,16,0.7535807562476313,0.7272727272727273,0.36363636363636365,0.8749653535304285,1.0,0.0,0.8749653535304285,1.0,0.0
41795,16,0.7094788684865343,0.7272727272727273,0.0,0.8265035789890611,1.0,0.0,0.8265035789890611,1.0,0.0
42118,16,0.9231127841500478,1.0,0.0,0.9231127841500478,1.0,0.0,0.9231127841500478,1.0,0.0
42332,16,0.7995416002482189,0.6153846153846154,0.3076923076923077,0.9235681271781254,1.0,0.0,0.9235681271781254,1.0,0.0
42405,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
42445,16,0.8541058313273973,1.0,0.0,0.8541058313273973,1.0,0.0,0.8541058313273973,1.0,0.0
42964,40,0.614948357838583,0.4166666666666667,0.0,0.7431159130444156,0.75,0.0,0.8669734476510046,1.0,0.0
42968,16,0.960326154692886,1.0,0.25,0.9623978843784177,1.0,0.0,0.9623978843784177,1.0,0.0
43579,16,0.7969344993453359,0.7272727272727273,0.18181818181818182,0.9146077468580591,1.0,0.0,0.9146077468580591,1.0,0.0
43948,16,0.8491289146782453,1.0,0.0,0.8504426994688632,1.0,0.0,0.8504426994688632,1.0,0.0
43961,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
43983,16,0.8690622973247186,1.0,0.0,0.8697273245805046,1.0,0.0,0.8697273245805046,1.0,0.0
44424,13,0.6029320701785863,1.0,0.0,0.6229282793442,1.0,0.0,0.6229282793442,1.0,0.0
44706,16,0.48046805727450836,0.3333333333333333,0.3333333333333333,0.7312161251298493,1.0,0.0,0.7312161251298493,1.0,0.0
44816,16,0.77990823370192,0.75,0.0,0.8462867817111981,1.0,0.0,0.8462867817111981,1.0,0.0
44845,15,0.7011384036566952,0.8571428571428571,0.0,0.7737829189870593,1.0,0.0,0.7737829189870593,1.0,0.0
44960,16,0.9370154196830378,0.75,0.08333333333333333,0.9896506328537923,1.0,0.0,0.9896506328537923,1.0,0.0
45294,16,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0
45464,40,0.8269695365339979,0.5,0.125,0.7330081784274819,0.6875,0.125,0.8995548368098268,1.0,0.0
45588,16,0.9310060270699666,1.0,0.0,0.941531971577229,1.0,0.0,0.941531971577229,1.0,0.0
45713,16,0.7215194105726963,0.5833333333333334,0.25,0.8989376109209293,1.0,0.0,0.8989376109209293,1.0,0.0
45745,16,0.7567259847451956,0.7,0.3,0.9293866583029158,1.0,0.0,0.9293866583029158,1.0,0.0
45843,15,0.8232752027943875,1.0,0.0,0.8232752027943875,1.0,0.0,0.8232752027943875,1.0,0.0
45928,15,1.0,,,1.0,,,1.0,,
45990,16,0.7571688294377569,0.8888888888888888,0.0,0.8226841535174072,1.0,0.0,0.8226841535174072,1.0,0.0
46008,16,0.5591479102762843,0.75,0.0,0.6860284739165385,1.0,0.0,0.6860284739165385,1.0,0.0
46089,21,0.9760982481830364,1.0,0.14285714285714285,0.9761507169854435,1.0,0.0,0.9767617779340149,1.0,0.0
46097,16,0.75636287150217,0.6666666666666666,0.16666666666666666,0.9207791368556519,1.0,0.0,0.9207791368556519,1.0,0.0
46149,16,0.9339724701105759,0.6,0.4,0.9864395094806119,1.0,0.0,0.9864395094806119,1.0,0.0
46177,35,0.483775993893754,0.4444444444444444,0.0,0.6536445403134022,0.7777777777777778,0.1111111111111111,0.7548403569508171,1.0,0.0
46471,16,0.9157083135347952,0.9,0.3,0.9765680066231879,1.0,0.0,0.9765680066231879,1.0,0.0
46910,16,0.7914769489804453,0.8571428571428571,0.0,0.8652119014946049,1.0,0.0,0.8652119014946049,1.0,0.0
47106,16,0.8609921163198653,0.8888888888888888,0.0,0.9179601223870668,1.0,0.0,0.9179601223870668,1.0,0.0
47213,16,0.8535208258292118,0.875,0.125,0.9235693477871015,1.0,0.0,0.9235693477871015,1.0,0.0
47217,16,0.9312630902825905,0.6,0.4,0.9880442277982696,1.0,0.0,0.9880442277982696,1.0,0.0
47526,40,0.7796675689107819,0.2916666666666667,0.16666666666666666,0.7531797296342067,0.5833333333333334,0.16666666666666666,0.9207045618301934,1.0,0.0
