query_id,candidates,NDCG@10,ERecall@10,VI@10_query_macro,NDCG@20,ERecall@20,VI@20_query_macro,NDCG@50,ERecall@50,VI@50_query_macro
19694,17,0.8196955252667463,0.8571428571428571,0.2857142857142857,0.8951365567821106,1.0,0.0,0.8951365567821106,1.0,0.0
19953,16,0.9309331806453293,1.0,0.0,0.9333728183920135,1.0,0.0,0.9333728183920135,1.0,0.0
20037,41,0.5821259892328875,0.1875,0.0625,0.6943250325722538,0.46875,0.21875,0.8716341247462702,1.0,0.0
20185,16,0.7868025660482533,0.75,0.0,0.8962617084704524,1.0,0.0,0.8962617084704524,1.0,0.0
20307,16,0.830419897363192,0.8,0.0,0.9195001675814264,1.0,0.0,0.9195001675814264,1.0,0.0
20315,16,0.721158987969405,0.7,0.3,0.898398840075244,1.0,0.0,0.898398840075244,1.0,0.0
20385,16,0.6343402254091842,1.0,0.0,0.6371124815859398,1.0,0.0,0.6371124815859398,1.0,0.0
20500,16,0.7319458440481306,1.0,0.2,0.7408493471334888,1.0,0.0,0.7408493471334888,1.0,0.0
20523,16,0.46927872602275644,0.3333333333333333,0.0,0.7126502210135313,1.0,0.0,0.7126502210135313,1.0,0.0
20788,15,0.814702376882467,0.8,0.0,0.9145601331395443,1.0,0.0,0.9145601331395443,1.0,0.0
21481,40,0.7818048722226502,0.4117647058823529,0.0,0.7555498720646534,0.7058823529411765,0.058823529411764705,0.9170451571609011,1.0,0.0
21645,16,0.8669534581760927,0.6153846153846154,0.0,0.9668525129876598,1.0,0.0,0.9668525129876598,1.0,0.0
22173,16,0.643563689415197,0.7777777777777778,0.3333333333333333,0.7707881637176535,1.0,0.0,0.7707881637176535,1.0,0.0
22211,11,0.32300802780215443,0.6666666666666666,0.0,0.4518596718452149,1.0,0.0,0.4518596718452149,1.0,0.0
22441,16,0.6218653427250589,0.5714285714285714,0.2857142857142857,0.8343480116902317,1.0,0.0,0.8343480116902317,1.0,0.0
22639,16,0.7782537271144299,0.6666666666666666,0.0,0.9598331879024544,1.0,0.0,0.9598331879024544,1.0,0.0
23148,12,0.6891815090184357,1.0,0.0,0.6891815090184357,1.0,0.0,0.6891815090184357,1.0,0.0
23260,16,0.862526180565181,0.6,0.0,0.9347834547894404,1.0,0.0,0.9347834547894404,1.0,0.0
23744,16,0.04388065628739695,0.0,0.0,0.28853160267781536,1.0,0.0,0.28853160267781536,1.0,0.0
24082,15,0.6012994698136749,0.6,0.0,0.7764148336019914,1.0,0.0,0.7764148336019914,1.0,0.0
24402,16,0.20200328353963046,0.16666666666666666,0.16666666666666666,0.5972044830967684,1.0,0.0,0.5972044830967684,1.0,0.0
24504,16,0.9502793786667965,1.0,0.25,0.9505785082211888,1.0,0.0,0.9505785082211888,1.0,0.0
24668,35,0.6939275199136626,0.625,0.0,0.821562494369946,0.875,0.0,0.8721766322184523,1.0,0.0
24697,16,0.8294620542846961,1.0,0.0,0.8310633449032769,1.0,0.0,0.8310633449032769,1.0,0.0
24831,39,0.6375184875250648,0.3684210526315789,0.10526315789473684,0.7269897648983151,0.7894736842105263,0.05263157894736842,0.8386550532030363,1.0,0.0
25132,16,0.8048109992093391,0.6666666666666666,0.16666666666666666,0.9237182011273497,1.0,0.0,0.9237182011273497,1.0,0.0
25426,16,0.9561924295620635,1.0,0.0,0.9571187890572586,1.0,0.0,0.9571187890572586,1.0,0.0
25497,16,0.4187278991180507,1.0,0.0,0.512845845009168,1.0,0.0,0.512845845009168,1.0,0.0
25516,15,0.7157310434233912,1.0,0.0,0.716208618144434,1.0,0.0,0.716208618144434,1.0,0.0
25591,16,0.9234358660673045,1.0,0.0,0.9239869688553674,1.0,0.0,0.9239869688553674,1.0,0.0
26321,16,0.9972176542155894,1.0,0.0,0.9971840931861894,1.0,0.0,0.9971840931861894,1.0,0.0
26642,16,0.7839868235004236,0.7,0.0,0.9491703729067784,1.0,0.0,0.9491703729067784,1.0,0.0
26872,16,0.3894368369964983,0.6,0.0,0.5696691425024535,1.0,0.0,0.5696691425024535,1.0,0.0
27927,16,0.8232006379497264,1.0,0.0,0.8232006379497264,1.0,0.0,0.8232006379497264,1.0,0.0
28198,16,1.0,0.6666666666666666,0.0,0.995679975454262,1.0,0.0,0.995679975454262,1.0,0.0
28637,15,0.6062893859468041,1.0,0.25,0.6062893859468041,1.0,0.0,0.6062893859468041,1.0,0.0
29049,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
29123,16,0.92663607790064,0.8181818181818182,0.2727272727272727,0.9809910686305037,1.0,0.0,0.9809910686305037,1.0,0.0
29488,16,0.6467546125393584,0.7142857142857143,0.2857142857142857,0.7967018067309902,1.0,0.0,0.7967018067309902,1.0,0.0
29596,16,1.0,0.8333333333333334,0.0,0.9954867283890895,1.0,0.0,0.9954867283890895,1.0,0.0
29729,16,0.6735589833129729,0.5555555555555556,0.1111111111111111,0.9112693568060067,1.0,0.0,0.9112693568060067,1.0,0.0
29868,16,0.8512360941594275,0.8,0.2,0.962888664183716,1.0,0.0,0.962888664183716,1.0,0.0
29928,15,0.6913418586914271,0.8,0.2,0.7837411859870462,1.0,0.0,0.7837411859870462,1.0,0.0
29941,14,0.3851463492812361,1.0,0.0,0.40368765366776654,1.0,0.0,0.40368765366776654,1.0,0.0
29945,16,0.7405827287629744,0.8,0.0,0.8269749099854928,1.0,0.0,0.8269749099854928,1.0,0.0
29952,16,0.5494714779387122,0.5,0.0,0.7527688361461179,1.0,0.0,0.7527688361461179,1.0,0.0
30020,16,0.9962638641195306,1.0,0.0,0.9984683327989394,1.0,0.0,0.9984683327989394,1.0,0.0
30318,16,0.7744380292397731,0.5833333333333334,0.0,0.9460838784059654,1.0,0.0,0.9460838784059654,1.0,0.0
31573,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
31659,16,0.7815485019859035,0.7142857142857143,0.0,0.9161814097416,1.0,0.0,0.9161814097416,1.0,0.0
31724,16,0.8754959575075147,1.0,0.0,0.8765698308596754,1.0,0.0,0.8765698308596754,1.0,0.0
31889,16,0.4704814081086499,0.5,0.0,0.606193028417371,1.0,0.0,0.606193028417371,1.0,0.0
32142,16,0.7987934555848263,0.7,0.1,0.9743142309994437,1.0,0.0,0.9743142309994437,1.0,0.0
32164,40,0.5662947175261492,0.46153846153846156,0.0,0.6169867030250429,0.6923076923076923,0.15384615384615385,0.7732726376412457,1.0,0.0
32311,14,1.0,0.9090909090909091,0.0,0.9981949637943852,1.0,0.0,0.9981949637943852,1.0,0.0
32350,16,0.9938610088162763,1.0,0.0,0.993861008816276,1.0,0.0,0.993861008816276,1.0,0.0
32351,16,0.7146398068407369,0.75,0.25,0.8186643461716685,1.0,0.0,0.8186643461716685,1.0,0.0
32430,40,0.7145017691196215,0.3157894736842105,0.05263157894736842,0.7328167370144767,0.6842105263157895,0.10526315789473684,0.9107728098093699,1.0,0.0
32612,16,0.7334340648942299,1.0,0.0,0.7534728315557048,1.0,0.0,0.7534728315557048,1.0,0.0
32812,16,0.9042760424141301,1.0,0.0,0.9048443190963086,1.0,0.0,0.9048443190963086,1.0,0.0
32917,16,0.2141631911697124,0.2857142857142857,0.0,0.5667895168565001,1.0,0.0,0.5667895168565001,1.0,0.0
33004,16,0.6778254261982332,0.6,0.4,0.8989525758078899,1.0,0.0,0.8989525758078899,1.0,0.0
33735,32,0.8664569776022302,0.4,0.05,0.8139809550047002,0.75,0.1,0.9621148281117758,1.0,0.0
34128,40,0.862526180565181,0.34615384615384615,0.11538461538461539,0.8444534266644009,0.6538461538461539,0.07692307692307693,0.9385930878057072,1.0,0.0
34229,16,0.8982141907304173,0.8333333333333334,0.0,0.9716805562016715,1.0,0.0,0.9716805562016715,1.0,0.0
34443,16,0.6712893706653176,0.8571428571428571,0.0,0.7435128444735,1.0,0.0,0.7435128444735,1.0,0.0
34775,16,0.8550802295362974,1.0,0.3333333333333333,0.8561233509750924,1.0,0.0,0.8561233509750924,1.0,0.0
34817,16,0.6840957018668293,0.6,0.3,0.9170423538974191,1.0,0.0,0.9170423538974191,1.0,0.0
35117,16,0.9032712987439863,0.875,0.0,0.9731242677771857,1.0,0.0,0.9731242677771857,1.0,0.0
35242,16,0.2842105156867104,0.5,0.0,0.4343949578653617,1.0,0.0,0.4343949578653617,1.0,0.0
35755,16,0.9273697171216337,0.6,0.13333333333333333,0.9850274488214884,1.0,0.0,0.9850274488214884,1.0,0.0
36669,16,0.6131471927654584,0.5,0.0,0.7841802768331765,1.0,0.0,0.7841802768331765,1.0,0.0
36678,29,0.0018401156590421549,0.0,0.0,0.14100883497594305,0.5,0.0,0.2655832836315738,1.0,0.0
36753,16,0.92663607790064,0.75,0.0,0.9786125079483464,1.0,0.0,0.9786125079483464,1.0,0.0
36912,16,0.5088958553962188,1.0,0.0,0.5185412952844799,1.0,0.0,0.5185412952844799,1.0,0.0
36960,16,0.9991366383439096,1.0,0.0,0.9991366383439095,1.0,0.0,0.9991366383439095,1.0,0.0
37451,16,0.38445723825083145,1.0,0.0,0.39360750707325204,1.0,0.0,0.39360750707325204,1.0,0.0
37466,40,0.5658950638984669,0.20833333333333334,0.0,0.5020560923613927,0.375,0.08333333333333333,0.8275600346672289,1.0,0.0
37498,16,0.701817296967803,1.0,0.0,0.702265150789751,1.0,0.0,0.702265150789751,1.0,0.0
37670,16,0.6226769894192002,0.5384615384615384,0.0,0.8188875942627716,1.0,0.0,0.8188875942627716,1.0,0.0
37789,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
38679,16,0.8318904666086389,1.0,0.0,0.8462133806426572,1.0,0.0,0.8462133806426572,1.0,0.0
39022,16,0.9328042746075993,1.0,0.0,0.9560926566701332,1.0,0.0,0.9560926566701332,1.0,0.0
39107,16,0.9305687780632229,0.75,0.16666666666666666,0.984335183919478,1.0,0.0,0.984335183919478,1.0,0.0
39157,16,0.19563175561873447,0.5,0.5,0.34627930009417957,1.0,0.0,0.34627930009417957,1.0,0.0
39263,16,0.5562582497546309,1.0,0.0,0.5603957898787626,1.0,0.0,0.5603957898787626,1.0,0.0
40165,16,0.413758108453865,1.0,0.0,0.4197419950564744,1.0,0.0,0.4197419950564744,1.0,0.0
40292,16,0.8573536760504727,0.8571428571428571,0.2857142857142857,0.9359582028689764,1.0,0.0,0.9359582028689764,1.0,0.0
40356,16,0.4556588443449323,1.0,0.0,0.46375067518897795,1.0,0.0,0.46375067518897795,1.0,0.0
40483,40,0.8677409160126835,0.27586206896551724,0.10344827586206896,0.8066482581255576,0.5172413793103449,0.13793103448275862,0.9485807071586754,1.0,0.0
40528,15,0.9931475222708741,1.0,0.0,0.9981089841517927,1.0,0.0,0.9981089841517927,1.0,0.0
40573,79,0.6528703475935496,0.30434782608695654,0.13043478260869565,0.6400005420925908,0.5652173913043478,0.0,0.8187119767819342,0.9565217391304348,0.0
40615,16,0.5219403281436985,1.0,0.0,0.5290468604310943,1.0,0.0,0.5290468604310943,1.0,0.0
40834,72,0.8335584785522917,0.7142857142857143,0.0,0.897261142629273,0.8571428571428571,0.0,0.9489231794219525,1.0,0.0
41423,31,0.616200436790649,0.2916666666666667,0.0,0.6551187716443952,0.5833333333333334,0.041666666666666664,0.8413071740840745,1.0,0.0
41492,40,0.7906642236767398,0.5384615384615384,0.07692307692307693,0.8033111917312944,0.7692307692307693,0.0,0.9254861950806087,1.0,0.0
41502,16,0.7938094521743041,0.6363636363636364,0.0,0.9613032342763321,1.0,0.0,0.9613032342763321,1.0,0.0
41795,16,0.73162241373675,0.6363636363636364,0.2727272727272727,0.9093274762988671,1.0,0.0,0.9093274762988671,1.0,0.0
42118,16,0.5186818880646572,1.0,0.0,0.5186818880646572,1.0,0.0,0.5186818880646572,1.0,0.0
42332,16,0.8527237332178331,0.6153846153846154,0.0,0.968625158718713,1.0,0.0,0.968625158718713,1.0,0.0
42405,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
42445,16,0.9833032486989473,1.0,0.0,0.9833032486989473,1.0,0.0,0.9833032486989473,1.0,0.0
42964,40,0.6934268503637903,0.5,0.0,0.6596095920009775,0.5833333333333334,0.0,0.8630340242521483,1.0,0.0
42968,16,0.6149924154562363,0.75,0.0,0.7109126177849167,1.0,0.0,0.7109126177849167,1.0,0.0
43579,16,0.712281611397926,0.6363636363636364,0.0,0.8888386280777637,1.0,0.0,0.8888386280777637,1.0,0.0
43948,16,0.5904522843133743,1.0,0.0,0.5940186241375619,1.0,0.0,0.5940186241375619,1.0,0.0
43961,16,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
43983,16,0.8361484781185031,1.0,0.0,0.8369806733207011,1.0,0.0,0.8369806733207011,1.0,0.0
44424,13,0.5144872335983266,0.75,0.0,0.6269739652467522,1.0,0.0,0.6269739652467522,1.0,0.0
44706,16,0.7703075982019137,0.6666666666666666,0.3333333333333333,0.8991806994582315,1.0,0.0,0.8991806994582315,1.0,0.0
44816,16,0.7493552502451093,0.5833333333333334,0.0,0.9253499161496969,1.0,0.0,0.9253499161496969,1.0,0.0
44845,15,0.6116401587801783,0.7142857142857143,0.0,0.7496608695313154,1.0,0.0,0.7496608695313154,1.0,0.0
44960,16,0.7751094469289446,0.5833333333333334,0.16666666666666666,0.9478376102036139,1.0,0.0,0.9478376102036139,1.0,0.0
45294,16,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0
45464,40,0.832581352752083,0.5,0.0,0.7423330592939014,0.6875,0.125,0.909220367569789,1.0,0.0
45588,16,0.7418033892759074,1.0,0.0,0.7525848490236896,1.0,0.0,0.7525848490236896,1.0,0.0
45713,16,0.647053841756604,0.5,0.25,0.88407543672568,1.0,0.0,0.88407543672568,1.0,0.0
45745,16,0.7782344940999762,0.8,0.6,0.8945761357357326,1.0,0.0,0.8945761357357326,1.0,0.0
45843,15,0.8005206683141505,1.0,0.0,0.8005206683141505,1.0,0.0,0.8005206683141505,1.0,0.0
45928,15,1.0,,,1.0,,,1.0,,
45990,16,0.7531371466235632,0.7777777777777778,0.0,0.8779693138009939,1.0,0.0,0.8779693138009939,1.0,0.0
46008,16,0.6924792707859171,0.875,0.125,0.7649247351583481,1.0,0.0,0.7649247351583481,1.0,0.0
46089,21,0.7584367326417065,0.7142857142857143,0.0,0.9008971898911455,1.0,0.0,0.9008971898911455,1.0,0.0
46097,16,0.8174426661342894,0.8333333333333334,0.0,0.9099031542064202,1.0,0.0,0.9099031542064202,1.0,0.0
46149,16,1.0,0.6666666666666666,0.26666666666666666,0.9972477729952797,1.0,0.0,0.9972477729952797,1.0,0.0
46177,35,0.39722895427887095,0.3333333333333333,0.0,0.6276571142308793,0.7777777777777778,0.0,0.7309368601922034,1.0,0.0
46471,16,0.7133722416474912,0.8,0.0,0.8280497734826965,1.0,0.0,0.8280497734826965,1.0,0.0
46910,16,0.7914769489804453,0.8571428571428571,0.0,0.8652281903396618,1.0,0.0,0.8652281903396618,1.0,0.0
47106,16,0.8227004897677772,0.7777777777777778,0.0,0.945120157688366,1.0,0.0,0.945120157688366,1.0,0.0
47213,16,0.8505290541023125,0.875,0.0,0.9184213444704311,1.0,0.0,0.9184213444704311,1.0,0.0
47217,16,0.9312630902825905,0.6,0.13333333333333333,0.9880442277982696,1.0,0.0,0.9880442277982696,1.0,0.0
47526,40,0.7923074869633854,0.2916666666666667,0.08333333333333333,0.7613739286818493,0.5833333333333334,0.16666666666666666,0.9332966051975581,1.0,0.0
47631,40,1.0,0.35714285714285715,0.07142857142857142,0.8968182530071721,0.6071428571428571,0.07142857142857142,0.9770484457558639,1.0,0.0
47857,40,0.7044948650760122,0.3076923076923077,0.0,0.7056504055013115,0.5769230769230769,0.0,0.8654597532348625,1.0,0.0
47892,16,0.5800297666871117,0.4444444444444444,0.0,0.8868796664862137,1.0,0.0,0.8868796664862137,1.0,0.0
