field_key,occurrences,weight_sum,mean_weight
adjustablefit,38,1.3474476411938667,0.035459148452470175
adjustableflame,112,1.6706510949879885,0.014916527633821326
adjustableflamesize,2,0.021152088418602943,0.010576044209301472
adjustableflowrate,198,4.361060664057732,0.022025558909382483
adjustablefootrest,21,0.25974340736866,0.012368733684221903
adjustablegrateheight,3,0.03682306222617626,0.012274354075392088
adjustablehangerbars,6,0.1786202024668455,0.02977003374447425
adjustablehanginglength,779,14.230660632252693,0.018267857037551596
adjustablehardness,2,0.012880878522992134,0.006440439261496067
adjustableheadboard,1016,11.648811653722078,0.011465365800907557
adjustableheadrest,888,9.41905712382868,0.010607046310617882
adjustableheight,3311,54.14685358805582,0.016353625366371433
adjustableheightincrements,3,0.05206479784101248,0.017354932613670826
adjustableheightoptions,1,0.019035696983337402,0.019035696983337402
adjustableheightsettings,2,0.06011890061199665,0.030059450305998325
adjustableheightshelves,77,1.4281933791935444,0.018547965963552526
adjustableheightstool,36,1.0581742320209742,0.02939372866724928
adjustablehumidistat,1,0.029203705489635468,0.029203705489635468
adjustableinteriorshelves,414,9.898259325884283,0.02390883895141131
adjustablejets,1,0.011498532257974148,0.011498532257974148
adjustablelamphead,8,0.1744641289114952,0.0218080161139369
adjustablelegheight,27,0.44114028569310904,0.01633852909974478
adjustablelegs,8,0.1485965931788087,0.018574574147351086
adjustablelengthrod,88,1.7328412858769298,0.019691378248601475
adjustablelevelers,118,1.7419463163241744,0.014762256918001478
adjustablelevelersincluded,7,0.0879600252956152,0.012565717899373599
adjustablelightbeam,68,0.9905151417478919,0.014566399143351352
adjustablelightinglevels,78,1.291892577894032,0.016562725357615795
adjustablelumbar,993,13.712185782846063,0.013808847716864112
adjustablelumbarsupport,114,1.116952231619507,0.00979782659315357
adjustablemattressheight,3,0.045287699438631535,0.015095899812877178
adjustablemirror,18,0.26275984290987253,0.014597769050548473
adjustablerecline,96,2.112772419117391,0.022008046032472823
adjustableseatdepth,365,2.84163489472121,0.0077853010814279726
adjustableseatheight,717,7.413281190674752,0.010339304310564507
adjustableshelfheight,97,1.659233270213008,0.017105497631061936
adjustableshelves,2139,37.469914755783975,0.017517491704433837
adjustableshelvesbaskets,45,2.411482844501734,0.053588507655594086
adjustableshelving,434,5.155436409637332,0.011878885736491549
adjustableshelvingdetails,1,0.06688447296619415,0.06688447296619415
adjustableshowercurtainrod,5,0.23803427815437317,0.047606855630874634
adjustablesize,47,1.2676714845001698,0.02697173371276957
adjustableslicingthickness,1,0.08786599338054657,0.08786599338054657
adjustablespraypattern,207,4.119771167635918,0.01990227617215419
adjustablestrap,1,0.019477302208542824,0.019477302208542824
adjustablestraps,24,1.4660478178411722,0.06108532574338218
adjustableswivelhooks,55,1.9647079780697823,0.0357219632376324
adjustabletableheight,174,2.436615936458111,0.014003539864701786
adjustabletableincluded,224,1.793490658979863,0.008006654727588674
adjustabletemperature,88,1.4651479958556592,0.01664940904381431
adjustabletemperaturecontrol,15,0.42336479760706425,0.02822431984047095
adjustablethermostat,1,0.01261187344789505,0.01261187344789505
adjustablethermostatincluded,5,0.06921161618083715,0.013842323236167431
adjustablethickness,22,1.030196564272046,0.04682711655782028
adjustabletilttension,276,2.040989392437041,0.007394889103032757
adjustabletimedelay,12,0.31983948312699795,0.026653290260583162
adjustabletimesettings,1,0.029273686930537224,0.029273686930537224
adjustablevents,51,0.9482601098716259,0.018593335487678938
adjustablevolume,1,0.01774035207927227,0.01774035207927227
adjustablewaterflow,199,4.123536264523864,0.02072128776142645
adjustablewaterlevel,13,0.20416956581175327,0.015705351216288712
adjustablewattage,2,0.1099656093865633,0.05498280469328165
adjustablewidth,383,8.721530846320093,0.022771621008668648
adjustablewidthshelves,64,2.1077589131891727,0.032933733018580824
adorned,16,0.46025277487933636,0.028765798429958522
adultassemblyrequired,25258,363.51566000888124,0.014392099929087071
advertisements,618,7.347041486296803,0.011888416644493208
advertising,36,1.1153214760124683,0.030981152111457452
aeratorincluded,244,3.7871246533468366,0.015521002677650969
agegroup,1489,38.405538361519575,0.025792839732383867
agegrouprecommendation,12,0.2447037911042571,0.020391982592021424
agerange,3,0.061023201793432236,0.020341067264477413
agerecommendation,28,0.3321590041741729,0.011862821577649032
ahmacompliant,85,0.7277413103729486,0.008561662474975867
air-blowerincluded,2,0.032150241546332836,0.016075120773166418
airblowerincluded,1,0.01184048317372799,0.01184048317372799
airdischargedirection,62,0.7612967593595386,0.012278979989669977
airfilterincluded,2,0.032011162489652634,0.016005581244826317
airfilterrequired,1,0.024933651089668274,0.024933651089668274
airflow,7,0.19226527027785778,0.02746646718255111
airflowefficiency,40,0.4799092379398644,0.01199773094849661
airlineapproved,3,0.03797031566500664,0.012656771888335546
airpumpincluded,2,0.041626766324043274,0.020813383162021637
airpurifier,44,0.6203212672844529,0.014098210620101203
airpurifying,1,0.011990146711468697,0.011990146711468697
airtight,1,0.018924783915281296,0.018924783915281296
airventincluded,43,1.1413318160921335,0.026542600374235663
alarm,288,6.764420163817704,0.023487570013255916
alarmsiren,8,0.14586933329701424,0.01823366666212678
algaeresistant,1,0.01469634659588337,0.01469634659588337
all-in-onekit,94,1.4637014716863632,0.015571292251982588
allcompatiblepodtypes,4,0.08166145347058773,0.020415363367646933
allergenbarrier,26,0.4678036281839013,0.01799244723784236
allweather,276,6.147476917132735,0.022273467091060636
alsodoorholder,1,0.05961517617106438,0.05961517617106438
aluminumdetails,10,0.16283874306827784,0.016283874306827782
americancornholeassociationacacertified,9,0.1967422291636467,0.021860247684849635
ammostorage,13,0.17112336866557598,0.013163336051198153
amperage,272,6.721342698670924,0.02471081874511369
ampererequirement,15,0.19252173975110054,0.01283478265007337
amtrendingskus,4,0.03234219644218683,0.008085549110546708
anchoringmaterialsincluded,11,0.248928751796484,0.02262988652695309
anchorkitincluded,110,1.5130459507927299,0.013754963189024817
anchormountingmaterialsincluded,63,0.9083053385838866,0.01441754505688709
anchorsincluded,2,0.05548342689871788,0.02774171344935894
anchorsstakesincluded,1,0.010559538379311562,0.010559538379311562
anchorsstakesrequired,3,0.03074629046022892,0.010248763486742973
animal,203,5.155434711370617,0.025396230105273976
animalcapacity,1,0.027980880811810493,0.027980880811810493
animalinsecttype,25,1.1878083422780037,0.04751233369112015
animals,1043,20.795258592348546,0.01993792770119707
animalshaped,1,0.015412229113280773,0.015412229113280773
animalsinsects,75,2.5110959289595485,0.03348127905279398
animaltheme,344,11.472335120663047,0.0333498113972763
animaltype,103,4.766952782869339,0.04628109497931397
animalweightcapacity,1,0.030329253524541855,0.030329253524541855
animated,99,2.6541510624811053,0.026809606691728338
animationtype,6,0.21589066088199615,0.035981776813666023
ansia1171compliant,437,5.582069996278733,0.012773615552125247
ansia1371compliant,5,0.06732835434377193,0.013465670868754387
ansibhmaa156certified,74,1.3129654685035348,0.01774277660139912
ansibhmagrade,48,1.0997016811743379,0.02291045169113204
ansibifmae3furnituresustainabilitystandard,188,2.0963447529356927,0.011150769962423897
ansibifmam7.1standardtestmethodfordeterminingvocemissions,5,0.0605694642290473,0.01211389284580946
ansibifmam71standardtestmethodfordeterminingvocemissions,578,6.9218058292753994,0.011975442611203113
ansibifmax511largeoccupantofficeseating,373,3.2667771107517183,0.008758115578422838
ansibifmax51officeseating,1422,15.985799016198143,0.011241771460054954
ansibifmax53verticalfiles,33,0.43840949377045035,0.013285136174862131
ansibifmax54loungepublicseating,2238,23.9670077112969,0.010709118727121046
ansibifmax55deskproducts,655,8.531510307919234,0.01302520657697593
ansibifmax56panelsystems,477,6.846906712278724,0.014354102122177618
ansibifmax59storage,140,1.952000974677503,0.013942864104839308
ansibifmax61educationalseating,382,3.2166653210297227,0.008420589845627546
ansibifmax71standardforformaldehydetvocemissions,4,0.07112778723239899,0.017781946808099747
ansiesds2020certified,4,0.07107916194945574,0.017769790487363935
ansiit92compliant,1,0.014705494977533817,0.014705494977533817
ansinisoz3948compliant,1,0.015386040322482586,0.015386040322482586
ansisohos65smallofficehomeoffice,954,10.774283728562295,0.01129379845761247
ansiwcmaa1001-2018standard,612,9.224533625412732,0.01507276736178551
ansiz124.6-97compliant,22,0.21531768841668963,0.009787167655304074
ansiz12412compliant,1,0.015532111749053001,0.015532111749053001
ansiz1243compliant,2,0.02599165216088295,0.012995826080441475
ansiz15acga91mcertified,6,0.14928135834634304,0.024880226391057175
ansiz21.11.2-2016-gas-firedunventedroomheatersandgas-firedunventeddecorativeroomheaters,1,0.029989751055836678,0.029989751055836678
ansiz21.50-2016csa2.22-2016-standardforventeddecorativegasappliances,42,0.6327390428632498,0.015065215306267851
ansiz21.60-2017csa2.26-2017-standardfordecorativegasappliances,43,0.665563334710896,0.015478217086299907
"ansiz21.84-2017-standardformanuallylighted , naturalgas , decorativegasappliances",41,0.7301498325541615,0.017808532501321014
ansiz21.88-2017csa2.33-2017-standardforventedgasfireplaceheaters,40,0.6553210662677884,0.01638302665669471
anti-bacterial,30,0.5281552346423268,0.017605174488077562
anti-fatigue,362,9.127359398640692,0.025213699996245006
anti-microbial,1120,11.01006177533418,0.009830412299405518
anti-shock,11,0.29960563220083714,0.02723687565462156
anti-skid,25,0.8826332166790962,0.03530532866716385
anti-slipbacking,358,9.483313655480742,0.02648970294827023
anti-slipsurface,1,0.017300918698310852,0.017300918698310852
anti-snore,50,0.7810852425172925,0.01562170485034585
anti-static,56,1.4921133248135448,0.026644880800241872
anti-tiltguardsincluded,6,0.049526270013302565,0.008254378335550427
anti-vibrationtechnology,10,0.12868201732635498,0.012868201732635498
anti-wrinkle,81,1.8870502677746117,0.023296916886106318
antibacterialtreatedsurface,13,0.3722173925489187,0.028632107119147595
antimicrobial,775,9.67518282495439,0.01248410687090889
antimicrobialdisclaimer,23,0.2974540628492832,0.012932785341273184
antimicrobialtreatmentintent,32,0.4243604331277311,0.013261263535241596
antmoat,4,0.07833619974553585,0.019584049936383963
apmacertified,62,1.3670118674635887,0.022048578507477237
appbluetoothcompatibility,56,0.761001892387867,0.013589319506926196
appenabled,2,0.024888734333217144,0.012444367166608572
appliancesincluded,3,0.08584113605320454,0.028613712017734844
application,79,6.086359139531851,0.07704252075356773
applicationtype,61,1.7872102856636047,0.02929852927317385
applique,3,0.03653572499752045,0.012178574999173483
approvedapplications,1077,31.62413000036031,0.029363166202748665
approvedforinstallationservices,6,0.07483996637165546,0.012473327728609243
approximatedepth-fronttoback,63,1.1264316672459245,0.017879867734062294
approximatewidth-sidetoside,64,1.3535922262817621,0.021149878535652533
apronfrontincluded,37,0.489124302752316,0.013219575750062594
apronincluded,125,1.9497825093567371,0.015598260074853897
apronsize,11,0.9603637456893921,0.08730579506267201
arborpergolaincluded,2,0.028825270012021065,0.014412635006010532
architectlamp,329,4.173074988648295,0.012684118506529772
architecture,589,6.225382742006332,0.010569410427854553
archkitincluded,28,0.3295006826519966,0.011767881523285593
archway,8,0.23531755805015564,0.029414694756269455
areaoffocus,1,0.012188581749796867,0.012188581749796867
areasofsupport,170,3.028527337126434,0.017814866688979022
arm,7,0.08448693435639143,0.012069562050913061
armcolor,113,2.2769925594329834,0.020150376632150295
armdepth-fronttoback,29,0.33251539431512356,0.011466048079831847
armed,641,6.272437012288719,0.009785393154896599
armheight,2,0.06717516481876373,0.033587582409381866
armheight-floortoarm,2387,52.33301425841637,0.02192417857495449
armheight-seattoarm,30,0.41767992451786995,0.013922664150595666
armheight-seattotopofarmrest,17,0.1981314686127007,0.011654792271335335
armheight-toptobottom,1,0.02234807424247265,0.02234807424247265
armincluded,4,0.08787763305008411,0.02196940826252103
armlength-endtoend,1,0.021184902638196945,0.021184902638196945
armlesschair,379,3.2853599288500845,0.008668495854485711
armlesschaircomponentincluded,380,3.252022652886808,0.008557954349702126
armlesschairdepth-fronttoback,31,0.2181264590471983,0.0070363373886193
armlesschairheight,31,0.2415416189469397,0.0077916651273206355
armlesschairwidth-sidetoside,31,0.23940737079828978,0.007722818412848057
armmaterial,1175,15.417358422651887,0.013121156104384584
armmaterialdetails,409,5.943601375911385,0.014532032703939816
armoire,8,0.09463131986558437,0.011828914983198047
armoiredrawersincluded,2,0.01979699172079563,0.009898495860397816
armoireincluded,2,0.018978897482156754,0.009489448741078377
armoireshelvesincluded,2,0.017752408050000668,0.008876204025000334
armrest,213,3.2254910697229207,0.01514315056207944
armrestadjustmenttype,134,1.5314843505620956,0.011428987690761908
armrestadjustmenttypevizcon,1,0.008824251592159271,0.008824251592159271
armrestheight-floortoarmrest,110,1.4189610839821398,0.012899646218019452
armrestmaterial,180,1.573133216239512,0.0087396289791084
armrestsmaxheight-floortoarmrest,64,0.8927117576822639,0.013948621213785373
armrestsminheight-floortoarmrest,65,0.8371450509876013,0.012879154630578482
armresttype,447,5.026083271019161,0.011244034163353827
armrestwidth-sidetoside,92,0.7646397082135081,0.008311301176233785
arms,1292,19.120988976443186,0.014799527071550455
armsincluded,3355,41.217626131139696,0.01228543252791049
armstyle,41,0.7233425844460726,0.017642502059660305
armtype,2326,43.38595282845199,0.018652602247829747
armwidth-sidetoside,114,1.5723559143953025,0.01379259574030967
aromatherapy,1,0.020692599937319756,0.020692599937319756
aromatherapyfunction,1,0.012876908294856548,0.012876908294856548
arrangementtype,227,16.309199802577496,0.07184669516553963
arsenic-free,18,0.8611040338873863,0.04783911299374369
articulatingarm,9,0.1378703387454152,0.015318926527268358
articulatingarmincluded,36,0.7264212667942047,0.020178368522061244
artist,431,7.55999406427145,0.017540589476267864
artproductionmethod,622,7.440065582282841,0.011961520228750548
arttechnique,480,6.283017375040799,0.013089619531334999
ashrae622standardcompliant,5,0.07617404405027628,0.015234808810055256
asmea112.18.1csab125.1-2018,404,7.21820567548275,0.017866845731392945
asmea112.19.1,29,0.3723553968593478,0.012839841271011994
asmea112181compliant,265,4.015223598107696,0.015151787162670549
asmea112182compliant,322,4.015392290428281,0.012470162392634413
asmea112191compliant,79,1.276889035012573,0.016163152341931303
asmea112191csab452-2018compliant,167,2.0034779119305313,0.011996873724134919
asmea112192compliant,73,1.1479392061010003,0.01572519460412329
asmea112192csab451compliant,208,2.5544792348518968,0.012281150167557197
asmea112193compliant,321,3.935025959741324,0.012258647849661446
asmea112194compliant,45,0.5286086956039071,0.011746859902309047
asse1001certified,315,4.43948312709108,0.01409359722886057
asse1006certified,20,0.5028740167617798,0.02514370083808899
asse1016certified,233,3.6608404014259577,0.01571176137951055
assemblyandinstallationhardwareincluded,144,2.6592918103560805,0.018467304238583893
assemblyhardwareincluded,95,1.2490403419360518,0.013147793073011073
assemblyrequired,23,0.43798549845814705,0.019042847759049873
assemblyspecialfeatures,11,0.2699990812689066,0.024545371024446053
assemblytime,2,0.03961043246090412,0.01980521623045206
assortedsets-piecesincluded,7,0.25498409010469913,0.03642629858638559
astm1821-19compliant,39,0.3999799005687237,0.01025589488637753
astmcertified,1,0.01340891607105732,0.01340891607105732
astmcompliant,18,0.26349277794361115,0.014638487663533952
astmd4157-132017-compliant,35,0.31012101750820875,0.008860600500234536
astme1590-07compliant,3,0.032585496082901955,0.010861832027633985
astmf1004-19compliant,2,0.027343791909515858,0.013671895954757929
astmf1148-17compliant,6,0.08839483000338078,0.01473247166723013
astmf1148-18compliant,13,0.22557287197560072,0.017351759382738516
astmf1148-20compliant,2,0.02466648630797863,0.012333243153989315
astmf1169-13compliant,3,0.03128981031477451,0.010429936771591505
astmf1169-19compliant-safetyspecificationforfullsizedbabycribs,2,0.017826600931584835,0.008913300465792418
astmf1427-13compliant-consumersafetyspecificationforbunkbeds,64,0.6157732037827373,0.00962145630910527
astmf1427-19compliant-consumersafetyspecificationforbunkbeds,152,1.5597009672783315,0.010261190574199549
astmf1487-17compliant,13,0.24904425907880068,0.019157250698369283
astmf1821-16-compliant,2,0.02420002967119217,0.012100014835596085
astmf1821-16compliant,21,0.23381380271166563,0.01113399060531741
astmf1912-17compliant,16,0.2259430354461074,0.014121439715381712
astmf1912-19compliant,5,0.07307161763310432,0.014614323526620865
astmf1917-12compliant,112,1.1234700647182763,0.010030982720698895
astmf2057-14,699,8.342722898814827,0.011935225892438952
astmf2057-17,873,10.238662510178983,0.01172813575049139
astmf2057-19,795,9.126675860956311,0.011480095422586555
astmf2085-12compliant,3,0.05419616587460041,0.018065388624866802
astmf2085-19compliant,1,0.02125426195561886,0.02125426195561886
astmf2088-15compliant,6,0.08263185154646635,0.013771975257744392
astmf2088-20compliant,15,0.2812946429476142,0.018752976196507613
astmf2194compliant,2,0.02456147689372301,0.012280738446861506
astmf2388-18compliant,3,0.03678943868726492,0.012263146229088306
astmf2613-17compliant,105,1.2398639544844627,0.011808228137947263
astmf2613-19compliant,107,1.2865520808845758,0.012023851223220335
astmf3084-16compliant,96,1.132125179283321,0.011792970617534593
astmf3084-20compliant,103,1.3087923885323107,0.012706722218760298
astmf3096-14compliant,857,9.423194932285696,0.0109955600143357
astmf3363-19compliant,1,0.010807938873767853,0.010807938873767853
astmf3429f3429m20compliant-standardspecificationfordisposableflammableliquidfuelcontainers,67,1.1032910086214542,0.016467029979424692
astmf406-10acompliant,2,0.028638072311878204,0.014319036155939102
astmf406-15compliant,3,0.03406412620097399,0.011354708733657995
astmf406-17compliant,2,0.02879999205470085,0.014399996027350426
astmf963-11compliant,21,0.30426414776593447,0.014488768941234974
astmf963-17compliant,94,1.5448445207439363,0.01643451617812698
astrology,619,6.66684370720759,0.010770345245892715
attachedseat,16,0.1369028310291469,0.008556426939321682
attachedseating,1,0.00937765371054411,0.00937765371054411
attachmentcompatibility,10,0.3285579662770033,0.03285579662770033
attachmentinstallationtype,15,0.4328817408531904,0.028858782723546028
attachmentoraccessorydetails,3,0.03598910244181752,0.01199636748060584
attachmentoraccessorytype,1,0.03432392701506615,0.03432392701506615
attachmentsincluded,23,0.9521710481494665,0.04139874122388985
attachmenttype,310,11.578984940424562,0.0373515643239502
attachmenttypes,7,0.2956199310719967,0.04223141872457096
audiencesize,1,0.011935308575630188,0.011935308575630188
audio,10,0.1825380614027381,0.01825380614027381
audioinputoutputjacks,31,0.39931755140423775,0.012881211335620573
auto-fillwater,50,0.44408613350242376,0.008881722670048475
auto-lockcapable,2,0.02835505362600088,0.01417752681300044
autoclose,4,0.062389315105974674,0.015597328776493669
autodrain,1,0.01811915449798107,0.01811915449798107
autolock,12,0.25326373148709536,0.021105310957257945
autolockingsystem,8,0.2470570858567953,0.030882135732099414
automatic,1,0.036016903817653656,0.036016903817653656
automaticballreturn,3,0.07086649909615517,0.023622166365385056
automaticdefrost,1,0.023776283487677574,0.023776283487677574
automaticdispenser,11,0.1286739706993103,0.0116976336999373
automaticdoorcloser,28,0.26730032823979855,0.00954644029427852
automaticicelevelcontrol,25,0.36578349117189646,0.014631339646875859
automaticpandetection,7,0.08428353071212769,0.012040504387446813
automaticretraction,30,0.5790555542334914,0.019301851807783047
automaticsafetyshutoff,34,0.6046774387359619,0.017784630551057702
automaticshutoff,10,0.1417207596823573,0.01417207596823573
automaticsoapdispenser,2,0.05120586417615414,0.02560293208807707
automatictimerincluded,4,0.08597760275006294,0.021494400687515736
automaticwaterlevel,11,0.13687405921518803,0.01244309629228982
autoshutoff,5,0.053148399107158184,0.010629679821431638
autoshutofffunction,1,0.017002539709210396,0.017002539709210396
autoshutofftime,1,0.01857568882405758,0.01857568882405758
auxiliaryinput,1,0.009236779995262623,0.009236779995262623
availableseparately,158,1.4490096303634346,0.009170947027616675
avoidpowertools,6122,68.86395511170849,0.011248604232556109
awningshape,20,0.5742492489516735,0.028712462447583676
bachelorschest,311,4.438934282865375,0.01427310058799156
back,819,10.58185311825946,0.012920455577850378
backangleadjustment,567,4.296149195171893,0.007576982707534203
backboard,4,0.09423153474926949,0.02355788368731737
backboardmaterial,3,0.11765699461102486,0.03921899820367495
backcolor,1249,17.16216657171026,0.013740725838038637
backconstruction,587,4.939498641062528,0.00841481880930584
backconstructiondetail,177,1.642397465184331,0.00927908172420526
backcushion,115,2.5449971267953515,0.022130409798220448
backcushionfill,4,0.05454825982451439,0.013637064956128597
backcushionfillmaterial,31,0.3427904830314219,0.011057757517142643
backcushionheight,76,1.7718509072437882,0.02331382772689195
backcushionorupholsteryfillmaterial,14,0.20137499924749136,0.014383928517677955
backcushionthickness,303,5.599685728084296,0.018480810983776554
backcushionupholsterycolor,8,0.26728679426014423,0.03341084928251803
backcushionupholsterymaterial,11,0.20927402842789888,0.019024911675263535
backcushionwidth-sidetoside,79,1.8088788725435734,0.022897200918273082
backdesign,26,0.5354996714740992,0.020596141210542276
backed,36,0.5276052411645651,0.014655701143460141
backfillmaterial,3275,42.27304329560138,0.012907799479572941
backfillmaterialdetails,687,8.477515835314989,0.012339906601622984
backfillmatincluded,2,0.0317572932690382,0.0158786466345191
backgammonpiecesincluded,2,0.041943132877349854,0.020971566438674927
backguard,1,0.02957485243678093,0.02957485243678093
backheight-seattotopofback,2766,34.29503403115086,0.012398783091522366
backincluded,203,2.954331369139254,0.014553356498222926
backinglayers,67,1.0490023428574204,0.015656751385931648
backingmaterial,1790,30.854121799464338,0.017236939552773372
backingmaterialdetails,1131,22.828690031543374,0.020184518153442417
backingtype,85,2.746290504001081,0.03230930004707154
backlit,4,0.045015440322458744,0.011253860080614686
backmanufacturedwoodtype,8,0.1230025002732873,0.015375312534160912
backmassage,34,0.44736853428184986,0.013157898067113231
backmaterial,611,7.581852027680725,0.012408923122227045
backmaterialdetails,5,0.07266339007765055,0.014532678015530109
backpackchair,5,0.08778884401544929,0.017557768803089856
backpanel,265,6.555533405393362,0.024737861907144762
backplatedepth-fronttoback,167,2.168084987439215,0.012982544834965361
backplatefinish,157,2.649154618848115,0.01687359629839564
backplateheight-toptobottom,270,3.9386420408263803,0.01458756311417178
backplateincluded,886,17.51518879039213,0.019768836106537395
backplatematerial,162,2.3232106771320105,0.014340806648963027
backplatetype,1,0.09243660420179367,0.09243660420179367
backplatewidth-sidetoside,265,3.9513561530038714,0.014910777935863666
backset,106,3.1963066030293703,0.03015383587763557
backsplash,16,0.3775844145566225,0.023599025909788907
backsplashheight-toptobottom,151,2.1640851944684982,0.014331690029592703
backsplashincluded,574,6.21792602725327,0.010832623740859356
backsplashwidth-sidetoside,1,0.01692524552345276,0.01692524552345276
backstyle,888,18.049506192095578,0.02032602048659412
backtype,2386,44.12331040506251,0.0184925860876205
backtypeofbirdfeathers,8,0.10143766086548567,0.012679707608185709
backupholsterycolor,107,2.908257088623941,0.027179972790877954
backupholsteryfillmaterial,352,4.266773423179984,0.012121515406761318
backupholsterygrade,2,0.047284094616770744,0.023642047308385372
backupholsterymaterial,507,8.53189358022064,0.01682819246591842
