field_key,field_id,theta
architectlamp,212,0.2179720252752304
architecture,213,0.22167851030826569
archkitincluded,214,0.22248990833759308
areasofsupport,215,0.22343434393405914
arm,216,0.2245693951845169
armcolor,217,0.22587932646274567
armdepth-fronttoback,218,0.22667333483695984
armed,219,0.22779817879199982
armheight-floortoarm,220,0.22634267807006836
armheight-seattoarm,221,0.22982512414455414
armheight-seattotopofarmrest,222,0.2309093326330185
armlength-endtoend,223,0.23179636895656586
armlesschair,224,0.23283420503139496
armlesschaircomponentincluded,225,0.23392318189144135
armlesschairdepth-fronttoback,226,0.23496292531490326
armlesschairheight,227,0.23600266873836517
armlesschairwidth-sidetoside,228,0.2370424121618271
armmaterial,229,0.23764272034168243
armmaterialdetails,230,0.239176943898201
armoire,231,0.24018371105194092
armoiredrawersincluded,232,0.24120140075683594
armoireincluded,233,0.24224114418029785
armoireshelvesincluded,234,0.24328088760375977
armrest,235,0.24447974562644958
armrestadjustmenttype,236,0.24551665782928467
armrestadjustmenttypevizcon,237,0.2464001327753067
armrestheight-floortoarmrest,238,0.24757209420204163
armrestmaterial,239,0.24826985597610474
armrestsmaxheight-floortoarmrest,240,0.24907171726226807
armrestsminheight-floortoarmrest,241,0.25013411045074463
armresttype,242,0.25214651226997375
armrestwidth-sidetoside,243,0.25258857011795044
arms,244,0.2494821846485138
armsincluded,245,0.25229349732398987
armstyle,246,0.25577041506767273
armtype,247,0.25775831937789917
armwidth-sidetoside,248,0.2582094967365265
aromatherapy,249,0.2588731348514557
aromatherapyfunction,250,0.2599128782749176
arrangementtype,251,0.2607371509075165
arsenic-free,252,0.2619923949241638
articulatingarm,253,0.26330554485321045
articulatingarmincluded,254,0.2642097473144531
artist,255,0.2651197016239166
artproductionmethod,256,0.2667734622955322
arttechnique,257,0.2677821218967438
ashrae622standardcompliant,258,0.2682308554649353
asmea112.18.1csab125.1-2018,259,0.26776939630508423
asmea112.19.1,260,0.2709876298904419
asmea112181compliant,261,0.270576149225235
asmea112182compliant,262,0.2720131576061249
asmea112191compliant,263,0.2734946310520172
asmea112191csab452-2018compliant,264,0.27425143122673035
asmea112192compliant,265,0.27497586607933044
asmea112192csab451compliant,266,0.27713972330093384
asmea112193compliant,267,0.27768024802207947
asmea112194compliant,268,0.27937373518943787
asse1001certified,269,0.2776315212249756
asse1006certified,270,0.2801479399204254
asse1016certified,271,0.28164052963256836
assemblyandinstallationhardwareincluded,272,0.2829190194606781
assemblyhardwareincluded,273,0.28369468450546265
assemblyrequired,274,0.28503134846687317
assemblytime,275,0.2859065532684326
assortedsets-piecesincluded,276,0.28694629669189453
astm1821-19compliant,277,0.2885247766971588
astmcertified,278,0.28902578353881836
astmcompliant,279,0.2905186712741852
astmd4157-132017-compliant,280,0.2913607656955719
astme1590-07compliant,281,0.2921450138092041
astmf1148-17compliant,282,0.2928893268108368
astmf1148-18compliant,283,0.29396700859069824
astmf1169-13compliant,284,0.29526424407958984
astmf1169-19compliant-safetyspecificationforfullsizedbabycribs,285,0.29630398750305176
astmf1427-13compliant-consumersafetyspecificationforbunkbeds,286,0.2987036108970642
astmf1427-19compliant-consumersafetyspecificationforbunkbeds,287,0.2980242371559143
astmf1487-17compliant,288,0.2994232475757599
astmf1821-16-compliant,289,0.3004629909992218
astmf1821-16compliant,290,0.30182817578315735
astmf1912-17compliant,291,0.3027419447898865
astmf1912-19compliant,292,0.30358222126960754
astmf1917-12compliant,293,0.30441391468048096
astmf2057-14,294,0.3085910677909851
astmf2057-17,295,0.31001365184783936
astmf2057-19,296,0.31116244196891785
astmf2085-12compliant,297,0.3087809681892395
astmf2085-19compliant,298,0.3098207116127014
astmf2088-15compliant,299,0.3105272054672241
astmf2088-20compliant,300,0.3115583658218384
astmf2194compliant,301,0.31293994188308716
astmf2388-18compliant,302,0.3139796853065491
astmf2613-17compliant,303,0.31500521302223206
astmf2613-19compliant,304,0.31600359082221985
astmf3084-16compliant,305,0.31712108850479126
astmf3084-20compliant,306,0.31806644797325134
astmf3096-14compliant,307,0.32312700152397156
astmf3363-19compliant,308,0.3202435374259949
astmf3429f3429m20compliant-standardspecificationfordisposableflammableliquidfuelcontainers,309,0.3215583860874176
astmf406-10acompliant,310,0.3222976624965668
astmf406-15compliant,311,0.3233374059200287
astmf406-17compliant,312,0.3243771493434906
astmf963-11compliant,313,0.3254168927669525
astmf963-17compliant,314,0.3264768123626709
astrology,315,0.327556312084198
attachedseat,316,0.32831376791000366
attachedseating,317,0.32954642176628113
attachmentinstallationtype,318,0.33118894696235657
attachmenttype,319,0.3334729075431824
audio,320,0.333687424659729
audioinputoutputjacks,321,0.33324894309043884
auto-fillwater,322,0.33477461338043213
autodrain,323,0.33581435680389404
automaticballreturn,324,0.3367677628993988
automaticdispenser,325,0.33788973093032837
automaticdoorcloser,326,0.3389335870742798
automaticicelevelcontrol,327,0.3399733304977417
automaticpandetection,328,0.3413030207157135
automaticsafetyshutoff,329,0.3420528173446655
automaticshutoff,330,0.34368646144866943
automaticwaterlevel,331,0.34414544701576233
availableseparately,332,0.3454398810863495
avoidpowertools,333,0.3499997854232788
bachelorschest,334,0.3456626534461975
back,335,0.3447962701320648
backangleadjustment,336,0.3494893014431
backcolor,337,0.34999457001686096
backconstruction,338,0.35187241435050964
backconstructiondetail,339,0.3530924916267395
backcushion,340,0.35356593132019043
backcushionfill,341,0.35452190041542053
backcushionfillmaterial,342,0.35556164383888245
backcushionheight,343,0.3573392629623413
backcushionorupholsteryfillmaterial,344,0.3573274314403534
backcushionthickness,345,0.35844066739082336
backcushionupholsterycolor,346,0.3597206473350525
backcushionupholsterymaterial,347,0.36076095700263977
backcushionwidth-sidetoside,348,0.3610035479068756
backdesign,349,0.3629997670650482
backed,350,0.3638683557510376
backfillmaterial,351,0.3673352301120758
backfillmaterialdetails,352,0.3668883144855499
backguard,353,0.3669988512992859
backheight-seattotopofback,354,0.36565646529197693
backincluded,355,0.3687709867954254
backinglayers,356,0.3697255849838257
backingmaterial,357,0.36842623353004456
backingmaterialdetails,358,0.37245169281959534
backingtype,359,0.37285393476486206
backmanufacturedwoodtype,360,0.3742770850658417
backmassage,361,0.3753168284893036
backmaterial,362,0.37451884150505066
backmaterialdetails,363,0.3772944211959839
backpackchair,364,0.37843605875968933
backpanel,365,0.37960970401763916
backplatedepth-fronttoback,366,0.380614310503006
backplatefinish,367,0.38191840052604675
backplateheight-toptobottom,368,0.3840074837207794
backplateincluded,369,0.38247016072273254
backplatematerial,370,0.3845219314098358
backplatewidth-sidetoside,371,0.38642001152038574
backset,372,0.3870536684989929
backsplash,373,0.3884885311126709
backsplashheight-toptobottom,374,0.38950684666633606
backsplashincluded,375,0.38980090618133545
backsplashwidth-sidetoside,376,0.3909130096435547
backstyle,377,0.39474576711654663
backtype,378,0.3934868574142456
backtypeofbirdfeathers,379,0.3940322697162628
backupholsterycolor,380,0.39541301131248474
backupholsteryfillmaterial,381,0.39607423543930054
backupholsterygrade,382,0.39715149998664856
backupholsterymaterial,383,0.39657044410705566
backupholsterymaterialdetails,384,0.39924874901771545
backwallpanelincluded,385,0.4002707302570343
backwidth-sidetoside,386,0.39938783645629883
baffledboxstitching,387,0.40213119983673096
baggedorbagless,388,0.4031580090522766
bakeelement,389,0.4045121371746063
bakingdishincluded,390,0.40546947717666626
bakingsheetheight,391,0.4065092206001282
bakingsheetincluded,392,0.4075489640235901
bakingsheetlength-endtoend,393,0.408588707447052
bakingsheetwidth-sidetoside,394,0.4096284508705139
bakingutensilsincluded,395,0.41066819429397583
ballasttype,396,0.411617249250412
ballastvoltage,397,0.4125855565071106
ballbasedepth-fronttoback,398,0.4137874245643616
ballbaseheight-toptobottom,399,0.4148271679878235
ballbasewidth-sidetoside,400,0.4158669114112854
ballbearingglides,401,0.4156256914138794
ballglider,402,0.4209597110748291
ballmachineincluded,403,0.41898617148399353
ballsincluded,404,0.42002591490745544
band,405,0.4204493463039398
bandfinish,406,0.4220450222492218
barcenterdepth-fronttoback,407,0.42315420508384705
barcenterheight,408,0.4241967499256134
barcenterincluded,409,0.4252428114414215
barcenterwidth-sidetoside,410,0.426277756690979
barfootrest,411,0.42730411887168884
bariatric,412,0.42659661173820496
barndoor,413,0.4296334683895111
barndoorhardwareincluded,414,0.430423378944397
barshape,415,0.43134060502052307
barspacing,416,0.4325028657913208
barstool,417,0.4335426092147827
barstoolarms,418,0.43458235263824463
barstoolbacks,419,0.43562209606170654
barstoolsincluded,420,0.43666183948516846
bartopriser,421,0.43770158290863037
base,422,0.4384314715862274
baseadapterincluded,423,0.43980851769447327
basecabinetorganizer,424,0.4410576820373535
basecolor,425,0.4417002201080322
baseconstruction,426,0.44370895624160767
basedepth-fronttoback,427,0.44437897205352783
basediameter,428,0.44502678513526917
basefillsubstance,429,0.44601956009864807
basefinish,430,0.44516000151634216
baseheight-floortobottomofchair,431,0.4480990469455719
baseheight-toptobottom,432,0.4492000937461853
baseincluded,433,0.4489932656288147
baselegtype,434,0.45178747177124023
basemanufacturedwoodtype,435,0.45226606726646423
basematerial,436,0.45447173714637756
basematerialdetails,437,0.4569456875324249
basematerialwoodspecies,438,0.45536941289901733
basemetalfinishapplication,439,0.45553985238075256
baseplacement,440,0.45744648575782776
baserequiredeuonly,441,0.4584886431694031
baseshape,442,0.4612303674221039
basesize,443,0.4605490565299988
basestanddepth-fronttoback,444,0.4603569507598877
basestandincluded,445,0.46264761686325073
basestandwidth-sidetoside,446,0.4623315632343292
basestyle,447,0.46551278233528137
basethickness,448,0.4657668471336365
basetype,449,0.46421951055526733
baseweight,450,0.4664570689201355
basewidth-sidetoside,451,0.46870502829551697
basewoodspecies,452,0.46718332171440125
basicstoragesystem,453,0.47096559405326843
basindepth-toptobottom,454,0.46970051527023315
basinlength-sidetoside,455,0.4723765552043915
basinsplit,456,0.473667174577713
basintubdepth-toptobottom,457,0.47451791167259216
basinwidth-fronttoback,458,0.47715747356414795
baskets,459,0.4772040545940399
basketsincluded,460,0.4777515232563019
basketstrainerdiameter,461,0.47815826535224915
basketstrainerincluded,462,0.4786186218261719
basketstrainermaterial,463,0.48041799664497375
bastingbrushincluded,464,0.48194941878318787
bathmatincluded,465,0.48430219292640686
bathroomaccessoriesincluded,466,0.4851207435131073
bathroomzone,467,0.4862421751022339
bathrug,468,0.48785027861595154
bathrugincluded,469,0.48760151863098145
bathruglength-endtoend,470,0.4897565543651581
bathrugwidth-sidetoside,471,0.4909588694572449
bathsheet,472,0.4907207787036896
bathshelf,473,0.4917605221271515
bathtowel,474,0.4928002655506134
bathtubwidth-sidetoside,475,0.4941341280937195
batteriescontainedinequipment,476,0.4947485327720642
batteriesincluded,477,0.49520009756088257
batteriesneeded,478,0.4960968792438507
batteriesrequired,479,0.4966616928577423
battery-operated,480,0.4992201030254364
batterychargeduration,481,0.49944502115249634
batterychargerincluded,482,0.5003949403762817
batterycomposition,483,0.5026575922966003
batteryincluded,484,0.5031898617744446
batteryoperated,485,0.49879956245422363
batteryrequired,486,0.5049521923065186
batterytype,487,0.5050053000450134
batteryweightsize,488,0.5075597763061523
beachtowel,489,0.5083885788917542
beadboard,490,0.5085961222648621
beaded,491,0.5105475187301636
beamangle,492,0.5121734738349915
beamspread,493,0.5122902393341064
bed,494,0.5137279629707336
bedassemblyrequired,495,0.5147561430931091
bedbugdustmiteresistant,496,0.5156667828559875
bedbugresistant,497,0.5167555809020996
beddesign,498,0.5178941488265991
beddingincluded,499,0.5187860131263733
beddingsize,500,0.519655168056488
bedframeincluded,501,0.5208655595779419
bedincluded,502,0.5226112604141235
bedlength-headtotoe,503,0.5233519673347473
bedmaterial,504,0.5239847898483276
bedoverallheight-toptobottom,505,0.525151252746582
bedoverallweight,506,0.5263676643371582
bedsize,507,0.5250561237335205
bedsizecompatibility,508,0.5292702317237854
bedskirttype,509,0.5290809869766235
bedstoragedrawers,510,0.5303816199302673
bedstorageincluded,511,0.5327200889587402
bedtype,512,0.5332936644554138
bedweightcapacity,513,0.53350430727005
beeguard,514,0.5347543358802795
beekeepingtoolsaccessoriesincluded,515,0.5354219675064087
beerliquororotherbeverage,516,0.5364617109298706
bench,517,0.5361494421958923
benchdepth-fronttoback,518,0.5382800102233887
benchesincluded,519,0.5400113463401794
benchheight-toptobottom,520,0.5408536195755005
benchincluded,521,0.5411912202835083
benchlength-endtoend,522,0.5425049066543579
benchseatdepth-fronttoback,523,0.543739914894104
benchseatheight-toptobottom,524,0.5447797179222107
benchseating,525,0.5459612011909485
benchseatingincluded,526,0.5480111837387085
benchseatwidth-sidetoside,527,0.5478989481925964
benchtype,528,0.5488693714141846
benchtypelsbsonly,529,0.5499395728111267
bendablestems,530,0.5510810017585754
bestuse,531,0.5520579218864441
bevelededge,532,0.5528306365013123
beveledglass,533,0.5534826517105103
beveragetemperatureuse,534,0.5551771521568298
bhftiupholsteredfurnitureflammabilitycompliant,535,0.5568827390670776
bib,536,0.5570783615112305
bibincluded,537,0.5581650137901306
bifmag1ergonomicsguidelineforfurniture,538,0.5592333078384399
bifmahcf8.1-healthcarefurnituredesign,539,0.5599279999732971
bigtall,540,0.5593545436859131
binheight-toptobottom,541,0.5624553561210632
binlidincluded,542,0.5634950995445251
binmaterial,543,0.5645348429679871
bins,544,0.5654433965682983
binsincluded,545,0.5685466527938843
binwidth-sidetoside,546,0.5676540732383728
biocidetreatment,547,0.5682825446128845
birchbuyerspicks,548,0.569739818572998
birdcageknob,549,0.5742698311805725
birdcagetype,550,0.5718131065368652
birdspecies,551,0.5728528499603271
birdtype,552,0.5728451609611511
blade,553,0.574932336807251
bladearmsincluded,554,0.5759720802307129
bladefinish,555,0.5774127840995789
bladematerial,556,0.5780007839202881
bladepitch,557,0.5785444974899292
blades,558,0.5797684788703918
bladeshape,559,0.5811707973480225
bladesincluded,560,0.581762969493866
bladesize,561,0.5832502841949463
bladespan,562,0.5836981534957886
bladewidth-sidetoside,563,0.5854080319404602
bladewoodspecies,564,0.5861781239509583
bladewoodtone,565,0.5872572064399719
blanket,566,0.5884490013122559
blanketquilt,567,0.5895840525627136
blanketquiltbedspreadlength-headtotoe,568,0.5906869173049927
blanketquiltincluded,569,0.5915499925613403
blanketquiltlength-headtotoe,570,0.5926810503005981
blanketquiltmaterial,571,0.5937098860740662
blanketquiltwidth-sidetoside,572,0.5947338938713074
blowerincluded,573,0.5956748723983765
blowertype,574,0.5970238447189331
blowerwheeltype,575,0.5978067517280579
blu-raycapacity,576,0.5988464951515198
bluetoothcompatible,577,0.600226879119873
bluetoothconnected,578,0.6006990075111389
bluetoothspeakerincluded,579,0.6049642562866211
boardcolor,580,0.6030488014221191
boardincluded,581,0.6040452122688293
bocceballpetanquedetails,582,0.6051290035247803
bodydepth-fronttoback,583,0.6068487167358398
bodyheight-toptobottom,584,0.6079807281494141
bodyjetsincluded,585,0.6070690751075745
bodysprayheight-toptobottom,586,0.6092439293861389
bodyspraywidth-sidetoside,587,0.6102836728096008
bodywidth-sidetoside,588,0.611906886100769
bolsterpillowcoversincluded,589,0.6123631596565247
bookcase,590,0.6134029030799866
bookcaseconfiguration,591,0.6144485473632812
bookcaseincluded,592,0.6169309616088867
bookrack,593,0.6165221333503723
border,594,0.6171297430992126
bordercolor,595,0.6180177330970764
bordermaterial,596,0.6192125082015991
bordertype,597,0.6206811666488647
bottlecapacity,598,0.6217209100723267
bottlesize,599,0.6227606534957886
bottlesizecompatibilityl,600,0.623438835144043
bottomdiameter,601,0.6255047917366028
bottomhemlength-toptobottom,602,0.6283770799636841
bottomofheadboardtofloor,603,0.6269196271896362
bottomoflowerbunktofloor,604,0.6279593706130981
bottomoftopbunkorlofttofloor,605,0.6265654563903809
bottomopening,606,0.6305468082427979
bowldepth-basintorim,607,0.6309046745300293
bowlincluded,608,0.6321183443069458
bowlsincluded,609,0.6329897046089172
bowltype,610,0.6341853737831116
boxspringincluded,611,0.6354305148124695
boxspringrequired,612,0.635565996170044
bpafree,613,0.6375243067741394
bracket,614,0.6360346078872681
bracketincluded,615,0.6400947570800781
brakesincluded,616,0.6412030458450317
braketype,617,0.6411611437797546
brandspecificfeaturestechnology,618,0.6434347629547119
breadbutterplates,619,0.643318235874176
breakfastnook,620,0.640745997428894
breakingstrength,621,0.6464519500732422
breathable,622,0.6466748118400574
breathableconstruction,623,0.6477145552635193
breederboxdoor,624,0.6487542986869812
brewingcapacity,625,0.6497940421104431
brewtime,626,0.650833785533905
bridgeburner,627,0.6518582105636597
bridgeincluded,628,0.6529132723808289
brightnesslumens,629,0.6539647579193115
broiler,630,0.6548818945884705
brushed,631,0.6572606563568115
brushedsheets,632,0.6567339897155762
bs476compliant,633,0.6581763625144958
bs5852certified,634,0.6593380570411682
bs71762007certified,635,0.6601914763450623
bs71772008a12011certified,636,0.6611419916152954
btuoutput,637,0.6624470353126526
budgettier,638,0.6639935970306396
bugzapper,639,0.6641843318939209
built-incarryhandle,640,0.6654236912727356
built-incontrolpanel,641,0.6664299964904785
built-incontrols,642,0.667005181312561
built-indesk,643,0.6708149909973145
built-indrainage,644,0.6695492267608643
built-inelectricaloutlet,645,0.6704086065292358
built-ingrinder,646,0.6716287136077881
built-inheadboardbracket,647,0.67266845703125
built-inheadboardbracketnon-supplierfacing,648,0.6737082004547119
built-inhitch,649,0.6747580170631409
built-inladderaccessoryincluded,650,0.6757876873016357
built-inladderincluded,651,0.6777230501174927
built-inlighting,652,0.6816138625144958
built-inoutlet,653,0.6770725846290588
built-inoutlets,654,0.6834883689880371
built-inoutlettype,655,0.6809864044189453
built-inpetdoor,656,0.6820261478424072
built-inseatingincluded,657,0.6830658912658691
built-inshelvingincluded,658,0.683880090713501
built-instairsincluded,659,0.6856306195259094
built-insurgeprotector,660,0.6873719692230225
built-inusbport,661,0.6900216937065125
built-inwirelesscharger,662,0.6867997646331787
builtindrawerstops,663,0.6889985203742981
builtinkitchenincluded,664,0.6903441548347473
builtinshelfincluded,665,0.6913838982582092
bulbbase,666,0.6872519254684448
bulbcolor,667,0.692937433719635
bulbcount,668,0.6945939064025879
bulbdiameter,669,0.6969308853149414
bulbheight,670,0.6975961923599243
bulbincluded,671,0.6940944790840149
bulblife,672,0.6987023949623108
bulbmaterial,673,0.6993948817253113
bulbnotincludedbutrequired,674,0.6961568593978882
bulbrequired,675,0.7017655968666077
bulbshape,676,0.7048694491386414
bulbshapecode,677,0.7027381658554077
bulbsincluded,678,0.7058437466621399
bulbtype,679,0.7066271305084229
bulbtypeincluded,680,0.7079218029975891
bulbwattage,681,0.7081032395362854
bumper,682,0.7089293599128723
bumperguards,683,0.7095339298248291
bumperincluded,684,0.7109774947166443
bundtpanincluded,685,0.7121630311012268
bunkandloftconfigurations,686,0.7118399739265442
bunkbedcurtainincluded,687,0.7143460512161255
bunkbedslideincluded,688,0.7131054401397705
burgercount,689,0.7167437672615051
burnerfuel,690,0.7170714139938354
burnerincluded,691,0.7184015512466431
burnersincluded,692,0.7198678255081177
