query_id,product_id,label
13,8634,Exact
14,1068,Exact
14,14967,Exact
14,23510,Exact
14,23987,Exact
14,29279,Exact
14,29434,Exact
14,37141,Exact
14,37142,Exact
14,37143,Exact
14,38731,Exact
14,40047,Exact
14,40050,Exact
14,42936,Exact
14,42938,Exact
14,42939,Exact
14,42940,Exact
14,42941,Exact
14,42942,Exact
14,42943,Exact
14,7099,Exact
17,15959,Exact
17,17572,Exact
17,17902,Exact
17,17903,Exact
17,17904,Exact
17,19554,Exact
17,19555,Exact
17,25161,Exact
17,31114,Exact
17,31792,Exact
17,33109,Exact
17,33110,Exact
17,33643,Exact
17,38014,Exact
17,39175,Exact
17,39393,Exact
17,39445,Exact
17,39447,Exact
17,39448,Exact
17,39449,Exact
17,39450,Exact
26,1059,Exact
26,1060,Exact
26,10692,Exact
26,10713,Exact
26,1073,Exact
26,10738,Exact
26,10747,Exact
26,10800,Exact
26,10819,Exact
26,10829,Exact
26,10957,Exact
26,11060,Exact
26,11062,Exact
26,1113,Exact
26,11184,Exact
26,11195,Exact
26,11238,Exact
26,1125,Exact
26,11253,Exact
26,11255,Exact
26,1144,Exact
26,11470,Exact
26,1148,Exact
26,1149,Exact
26,11655,Exact
26,1167,Exact
26,11674,Exact
26,1197,Exact
26,1198,Exact
26,1199,Exact
26,12107,Exact
26,12120,Exact
26,12215,Exact
26,12265,Exact
26,12266,Exact
26,12383,Exact
26,12407,Exact
26,12408,Exact
26,1255,Exact
26,1294,Exact
26,12987,Exact
26,12990,Exact
26,13017,Exact
26,13151,Exact
26,13232,Exact
26,1331,Exact
26,1343,Exact
26,13700,Exact
26,13705,Exact
26,1375,Exact
26,13783,Exact
26,13790,Exact
26,13814,Exact
26,13826,Exact
26,13926,Exact
26,13928,Exact
26,13929,Exact
26,13941,Exact
26,14047,Exact
26,14078,Exact
26,14104,Exact
26,14105,Exact
26,14288,Exact
26,14338,Exact
26,14339,Exact
26,14394,Exact
26,1448,Exact
26,1449,Exact
26,14529,Exact
26,14564,Exact
26,14579,Exact
26,1465,Exact
26,14755,Exact
26,14814,Exact
26,14845,Exact
26,14885,Exact
26,14894,Exact
26,1498,Exact
26,1535,Exact
26,15424,Exact
26,15429,Exact
26,15435,Exact
26,15436,Exact
26,15438,Exact
26,15449,Exact
26,15469,Exact
26,15471,Exact
26,15526,Exact
26,15528,Exact
26,15537,Exact
26,15612,Exact
26,15614,Exact
26,15615,Exact
26,15796,Exact
26,16031,Exact
26,16032,Exact
26,16083,Exact
26,1616,Exact
26,16192,Exact
26,16245,Exact
26,16294,Exact
26,16295,Exact
26,16301,Exact
26,16411,Exact
26,16458,Exact
26,16461,Exact
26,16462,Exact
26,16463,Exact
26,16511,Exact
26,16550,Exact
26,16666,Exact
26,16689,Exact
26,16722,Exact
26,16742,Exact
26,16749,Exact
26,16753,Exact
26,16842,Exact
26,16845,Exact
26,16918,Exact
26,17087,Exact
26,17088,Exact
26,17133,Exact
26,1715,Exact
26,17151,Exact
26,17188,Exact
26,1720,Exact
26,17250,Exact
26,17292,Exact
26,17353,Exact
26,17354,Exact
26,17383,Exact
26,1742,Exact
26,17547,Exact
26,17549,Exact
26,17552,Exact
26,17642,Exact
26,17654,Exact
26,17740,Exact
26,17775,Exact
26,17826,Exact
26,1786,Exact
26,17889,Exact
26,18058,Exact
26,18061,Exact
26,18062,Exact
26,18092,Exact
26,18093,Exact
26,18161,Exact
26,18211,Exact
26,18223,Exact
26,18229,Exact
26,18271,Exact
26,18272,Exact
26,18274,Exact
26,18275,Exact
26,18276,Exact
26,18277,Exact
26,1832,Exact
26,18321,Exact
26,18328,Exact
26,18331,Exact
26,18431,Exact
26,18432,Exact
26,18460,Exact
26,18461,Exact
26,18477,Exact
26,18504,Exact
26,18505,Exact
26,18579,Exact
26,18580,Exact
26,18590,Exact
26,18610,Exact
26,18732,Exact
26,18737,Exact
26,18878,Exact
26,18916,Exact
26,18984,Exact
26,19003,Exact
26,19070,Exact
26,19073,Exact
26,19077,Exact
26,19091,Exact
26,19092,Exact
26,19093,Exact
26,19094,Exact
26,1914,Exact
26,1926,Exact
26,19421,Exact
26,19456,Exact
26,19462,Exact
26,19642,Exact
26,19692,Exact
26,19695,Exact
26,19696,Exact
26,19813,Exact
26,19880,Exact
26,19881,Exact
26,19882,Exact
26,19883,Exact
26,19884,Exact
26,19885,Exact
26,19887,Exact
26,19905,Exact
26,19990,Exact
26,20026,Exact
26,20527,Exact
26,20589,Exact
26,20610,Exact
26,20680,Exact
26,20682,Exact
26,20693,Exact
26,20696,Exact
26,20697,Exact
26,20792,Exact
26,20794,Exact
26,20852,Exact
26,20858,Exact
26,209,Exact
26,20951,Exact
26,21358,Exact
26,21446,Exact
26,21583,Exact
26,21597,Exact
26,21715,Exact
26,2186,Exact
26,21944,Exact
26,21945,Exact
26,22005,Exact
26,22015,Exact
26,22130,Exact
26,22131,Exact
26,22314,Exact
26,22344,Exact
26,22362,Exact
26,22389,Exact
26,22390,Exact
26,22391,Exact
26,2245,Exact
26,22451,Exact
26,22557,Exact
26,22574,Exact
26,2265,Exact
26,22661,Exact
26,22664,Exact
26,22681,Exact
26,22868,Exact
26,22943,Exact
26,22958,Exact
26,22970,Exact
26,22987,Exact
26,22993,Exact
26,23012,Exact
26,23014,Exact
26,23025,Exact
26,23335,Exact
26,23337,Exact
26,23765,Exact
26,23766,Exact
26,23774,Exact
26,23817,Exact
26,23844,Exact
26,23845,Exact
26,23873,Exact
26,23874,Exact
26,23877,Exact
26,23888,Exact
26,23939,Exact
26,23964,Exact
26,23966,Exact
26,24006,Exact
26,24145,Exact
26,24148,Exact
26,24149,Exact
26,24150,Exact
26,24151,Exact
26,24173,Exact
26,24176,Exact
26,2419,Exact
26,24192,Exact
26,24249,Exact
26,24251,Exact
26,24273,Exact
26,24275,Exact
26,24318,Exact
26,24329,Exact
26,24383,Exact
26,24463,Exact
26,2455,Exact
26,24719,Exact
26,2482,Exact
26,24874,Exact
26,24880,Exact
26,24942,Exact
26,24958,Exact
26,24959,Exact
26,24970,Exact
26,25067,Exact
26,25132,Exact
26,25257,Exact
26,25265,Exact
26,25356,Exact
26,2539,Exact
26,25423,Exact
26,25424,Exact
26,25425,Exact
26,25426,Exact
26,25427,Exact
26,25428,Exact
26,25429,Exact
26,25430,Exact
26,25431,Exact
26,25432,Exact
26,25433,Exact
26,25434,Exact
26,25639,Exact
26,25646,Exact
26,25745,Exact
26,25804,Exact
26,25844,Exact
26,25887,Exact
26,25891,Exact
26,25892,Exact
26,25898,Exact
26,2600,Exact
26,2604,Exact
26,26068,Exact
26,26069,Exact
26,26070,Exact
26,26071,Exact
26,26153,Exact
26,26164,Exact
26,26167,Exact
26,26192,Exact
26,26256,Exact
26,26302,Exact
26,26337,Exact
26,26359,Exact
26,2636,Exact
26,26368,Exact
26,2638,Exact
26,26384,Exact
26,26480,Exact
26,2651,Exact
26,26511,Exact
26,26554,Exact
26,2666,Exact
26,26678,Exact
26,26746,Exact
26,2681,Exact
26,26835,Exact
26,26878,Exact
26,26879,Exact
26,26963,Exact
26,27020,Exact
26,27057,Exact
26,27443,Exact
26,27534,Exact
26,27541,Exact
26,27576,Exact
26,27583,Exact
26,27599,Exact
26,27688,Exact
26,27689,Exact
26,27693,Exact
26,27743,Exact
26,27747,Exact
26,27998,Exact
26,28058,Exact
26,28059,Exact
26,28196,Exact
26,28199,Exact
26,28201,Exact
26,28219,Exact
26,28228,Exact
26,28248,Exact
26,28259,Exact
26,28260,Exact
26,28380,Exact
26,28381,Exact
26,28481,Exact
26,28531,Exact
26,28535,Exact
26,28539,Exact
26,28541,Exact
26,28568,Exact
26,2863,Exact
26,2864,Exact
26,2865,Exact
26,28662,Exact
26,28663,Exact
26,28675,Exact
26,28820,Exact
26,28821,Exact
26,28859,Exact
26,28897,Exact
26,28898,Exact
26,289,Exact
26,28910,Exact
26,28912,Exact
26,28916,Exact
26,28926,Exact
26,28929,Exact
26,28957,Exact
26,28959,Exact
26,28961,Exact
26,28962,Exact
26,29084,Exact
26,29087,Exact
26,29132,Exact
26,29223,Exact
26,29239,Exact
26,29308,Exact
26,29319,Exact
26,2933,Exact
26,29368,Exact
26,29376,Exact
26,29383,Exact
26,29390,Exact
26,29396,Exact
26,29429,Exact
26,29442,Exact
26,29445,Exact
26,29459,Exact
26,29489,Exact
26,29512,Exact
26,29533,Exact
26,29565,Exact
26,29583,Exact
26,29586,Exact
26,2959,Exact
26,29630,Exact
26,29633,Exact
26,29635,Exact
26,29744,Exact
26,29746,Exact
26,29751,Exact
26,29752,Exact
26,29821,Exact
26,29874,Exact
26,29978,Exact
26,29994,Exact
26,30101,Exact
26,30104,Exact
26,30109,Exact
26,30110,Exact
26,30128,Exact
26,30314,Exact
26,30315,Exact
26,30316,Exact
26,30317,Exact
26,30344,Exact
26,30377,Exact
26,304,Exact
26,30413,Exact
26,30414,Exact
26,30416,Exact
26,30418,Exact
26,30447,Exact
26,30591,Exact
26,30592,Exact
26,30636,Exact
26,30792,Exact
26,30793,Exact
26,30794,Exact
26,3084,Exact
26,30847,Exact
26,3091,Exact
26,3092,Exact
26,31014,Exact
26,31054,Exact
26,31139,Exact
26,31140,Exact
26,31230,Exact
26,31259,Exact
26,31297,Exact
26,31306,Exact
26,31378,Exact
26,31379,Exact
26,31390,Exact
26,31395,Exact
26,31397,Exact
26,31410,Exact
26,31412,Exact
26,31431,Exact
26,31505,Exact
26,31529,Exact
26,31531,Exact
26,31536,Exact
26,31555,Exact
26,31556,Exact
26,31557,Exact
26,31561,Exact
26,31584,Exact
26,31607,Exact
26,3164,Exact
26,31669,Exact
26,31691,Exact
26,31901,Exact
26,32035,Exact
26,32055,Exact
26,32119,Exact
26,32125,Exact
26,32272,Exact
26,32273,Exact
26,32274,Exact
26,32288,Exact
26,32355,Exact
26,32462,Exact
26,32591,Exact
26,32800,Exact
26,32801,Exact
26,32810,Exact
26,32811,Exact
26,33019,Exact
26,33075,Exact
26,33333,Exact
26,33334,Exact
26,33336,Exact
26,33337,Exact
26,33465,Exact
26,33477,Exact
26,33478,Exact
26,33539,Exact
26,33627,Exact
26,33631,Exact
26,33689,Exact
26,33690,Exact
26,33691,Exact
26,33721,Exact
26,33980,Exact
26,34093,Exact
26,34131,Exact
26,34132,Exact
26,34137,Exact
26,34138,Exact
26,34229,Exact
26,34232,Exact
26,34241,Exact
26,34256,Exact
26,34273,Exact
26,34287,Exact
26,34295,Exact
26,34312,Exact
26,34391,Exact
26,34398,Exact
26,34403,Exact
26,34407,Exact
26,34493,Exact
26,34543,Exact
26,34545,Exact
26,34689,Exact
26,34696,Exact
26,34700,Exact
26,34873,Exact
26,34952,Exact
26,34990,Exact
26,35112,Exact
26,352,Exact
26,35341,Exact
26,35354,Exact
26,35364,Exact
26,35366,Exact
26,35369,Exact
26,354,Exact
26,35436,Exact
26,355,Exact
26,3576,Exact
26,35769,Exact
26,35775,Exact
26,35786,Exact
26,35810,Exact
26,35816,Exact
26,359,Exact
26,360,Exact
26,36087,Exact
26,36135,Exact
26,36137,Exact
26,36154,Exact
26,36157,Exact
26,36163,Exact
26,36174,Exact
26,362,Exact
26,36220,Exact
26,364,Exact
26,36416,Exact
26,365,Exact
26,366,Exact
26,36696,Exact
26,367,Exact
26,368,Exact
26,36862,Exact
26,36910,Exact
26,37041,Exact
26,371,Exact
26,37125,Exact
26,37290,Exact
26,37294,Exact
26,37307,Exact
26,37320,Exact
26,37329,Exact
26,37330,Exact
26,37348,Exact
26,37358,Exact
26,375,Exact
26,37564,Exact
26,37691,Exact
26,378,Exact
26,37814,Exact
26,37816,Exact
26,37817,Exact
26,37818,Exact
26,37820,Exact
26,37946,Exact
26,37952,Exact
26,38062,Exact
26,38064,Exact
26,38066,Exact
26,38081,Exact
26,38187,Exact
26,3819,Exact
26,382,Exact
26,38270,Exact
26,38274,Exact
26,38296,Exact
26,38662,Exact
26,38680,Exact
26,38686,Exact
26,3882,Exact
26,38852,Exact
26,38869,Exact
26,38926,Exact
26,38937,Exact
26,38949,Exact
26,38950,Exact
26,38986,Exact
26,38995,Exact
26,39003,Exact
26,39004,Exact
26,39005,Exact
26,39006,Exact
26,39009,Exact
26,39010,Exact
26,39011,Exact
26,39012,Exact
26,39086,Exact
26,39109,Exact
26,39113,Exact
26,39212,Exact
26,39225,Exact
26,39371,Exact
26,39372,Exact
26,39428,Exact
26,39429,Exact
26,39461,Exact
26,39562,Exact
26,39568,Exact
26,39580,Exact
26,39659,Exact
26,39661,Exact
26,39727,Exact
26,39731,Exact
26,39748,Exact
26,39767,Exact
26,39847,Exact
26,39911,Exact
26,39920,Exact
26,39949,Exact
26,40041,Exact
26,40064,Exact
26,40164,Exact
26,40168,Exact
26,40170,Exact
26,40174,Exact
26,40198,Exact
26,403,Exact
26,4034,Exact
26,40478,Exact
26,4050,Exact
26,40509,Exact
26,40624,Exact
26,40668,Exact
26,40680,Exact
26,40996,Exact
26,40997,Exact
26,41153,Exact
26,41156,Exact
26,41165,Exact
26,41199,Exact
26,41266,Exact
26,41271,Exact
26,41275,Exact
26,41276,Exact
26,41305,Exact
26,41340,Exact
26,41401,Exact
26,41664,Exact
26,42039,Exact
26,42040,Exact
26,42137,Exact
26,42146,Exact
26,42147,Exact
26,42148,Exact
26,42149,Exact
26,42150,Exact
26,42151,Exact
26,42152,Exact
26,42153,Exact
26,42154,Exact
26,42155,Exact
26,42156,Exact
26,42157,Exact
26,42158,Exact
26,42160,Exact
26,42224,Exact
26,42234,Exact
26,42236,Exact
26,42240,Exact
26,42293,Exact
26,42329,Exact
26,42330,Exact
26,42339,Exact
26,42342,Exact
26,42392,Exact
26,42395,Exact
26,42401,Exact
26,42640,Exact
26,42689,Exact
26,42698,Exact
26,42923,Exact
26,42927,Exact
26,42928,Exact
26,42929,Exact
26,42931,Exact
26,4308,Exact
26,4329,Exact
26,4330,Exact
26,4348,Exact
26,4506,Exact
26,4583,Exact
26,4584,Exact
26,4590,Exact
26,474,Exact
26,4780,Exact
26,4781,Exact
26,4889,Exact
26,489,Exact
26,4890,Exact
26,4956,Exact
26,5031,Exact
26,5125,Exact
26,5237,Exact
26,5242,Exact
26,5263,Exact
26,5279,Exact
26,5290,Exact
26,5296,Exact
26,5307,Exact
26,5381,Exact
26,5413,Exact
26,5450,Exact
26,5458,Exact
26,5494,Exact
26,5495,Exact
26,5497,Exact
26,5498,Exact
26,5499,Exact
26,5500,Exact
26,5555,Exact
26,5556,Exact
26,5557,Exact
26,5560,Exact
26,5565,Exact
26,5571,Exact
26,5580,Exact
26,5609,Exact
26,5610,Exact
26,5617,Exact
26,5779,Exact
26,5782,Exact
26,5812,Exact
26,5839,Exact
26,5979,Exact
26,5989,Exact
26,5993,Exact
26,5994,Exact
26,6011,Exact
26,6022,Exact
26,603,Exact
26,6168,Exact
26,6170,Exact
26,63,Exact
26,6334,Exact
26,6335,Exact
26,6355,Exact
26,6391,Exact
26,6395,Exact
26,6396,Exact
26,6402,Exact
26,6409,Exact
26,6412,Exact
26,6458,Exact
26,6459,Exact
26,6460,Exact
26,6488,Exact
26,65,Exact
26,655,Exact
26,6574,Exact
26,6620,Exact
26,6627,Exact
26,6762,Exact
26,684,Exact
26,6956,Exact
26,6970,Exact
26,7095,Exact
26,7139,Exact
26,7298,Exact
26,7333,Exact
26,7352,Exact
26,736,Exact
26,7409,Exact
26,7444,Exact
26,746,Exact
26,7465,Exact
26,7466,Exact
26,7467,Exact
26,7468,Exact
26,7506,Exact
26,7603,Exact
26,764,Exact
26,7725,Exact
26,7728,Exact
26,7762,Exact
26,7859,Exact
26,7899,Exact
26,7985,Exact
26,8094,Exact
26,8095,Exact
26,8096,Exact
26,8118,Exact
26,8130,Exact
26,8160,Exact
26,8262,Exact
26,8263,Exact
26,8312,Exact
26,8318,Exact
26,8323,Exact
26,8327,Exact
26,8340,Exact
26,8341,Exact
26,8374,Exact
26,8380,Exact
26,8384,Exact
26,8388,Exact
26,8838,Exact
26,8842,Exact
26,8848,Exact
26,8849,Exact
26,8850,Exact
26,8871,Exact
26,8888,Exact
26,8903,Exact
26,8942,Exact
26,8967,Exact
26,8970,Exact
26,8994,Exact
26,9217,Exact
26,9234,Exact
26,9299,Exact
26,9309,Exact
26,9337,Exact
26,9386,Exact
26,9411,Exact
26,9489,Exact
26,9491,Exact
26,9730,Exact
26,975,Exact
27,1048,Exact
27,11011,Exact
27,12446,Exact
27,12447,Exact
27,12654,Exact
27,1316,Exact
27,1317,Exact
27,13170,Exact
27,1319,Exact
27,1320,Exact
27,1321,Exact
27,13527,Exact
27,13529,Exact
27,13561,Exact
27,13562,Exact
27,13564,Exact
27,13565,Exact
27,13566,Exact
27,13567,Exact
27,13568,Exact
27,13569,Exact
27,13570,Exact
27,13571,Exact
27,13572,Exact
27,13573,Exact
27,14235,Exact
27,14284,Exact
27,15896,Exact
27,15900,Exact
27,15902,Exact
27,15903,Exact
27,15904,Exact
27,15905,Exact
27,15906,Exact
27,16098,Exact
27,17237,Exact
27,17238,Exact
27,17241,Exact
27,17242,Exact
27,17247,Exact
27,1833,Exact
27,18688,Exact
27,18689,Exact
27,18690,Exact
27,19095,Exact
27,19097,Exact
27,21177,Exact
27,21258,Exact
27,21277,Exact
27,21790,Exact
27,23048,Exact
27,24258,Exact
27,24468,Exact
27,24518,Exact
27,24519,Exact
27,24520,Exact
27,24528,Exact
27,24531,Exact
27,27702,Exact
27,27703,Exact
27,27704,Exact
27,28037,Exact
27,28063,Exact
27,28595,Exact
27,29200,Exact
27,30984,Exact
27,30988,Exact
27,31165,Exact
27,31212,Exact
27,31213,Exact
27,31342,Exact
27,31515,Exact
27,31544,Exact
27,31545,Exact
27,31645,Exact
27,32165,Exact
27,3484,Exact
27,35317,Exact
27,35318,Exact
27,35323,Exact
27,3621,Exact
27,36294,Exact
27,38012,Exact
27,38028,Exact
27,38037,Exact
27,38042,Exact
27,38045,Exact
27,38182,Exact
27,38815,Exact
27,38816,Exact
27,39165,Exact
27,6001,Exact
27,6035,Exact
27,7395,Exact
27,777,Exact
27,8028,Exact
27,8260,Exact
27,861,Exact
27,9070,Exact
27,9605,Exact
31,26916,Exact
36,10268,Exact
36,10278,Exact
36,11314,Exact
36,13887,Exact
36,15692,Exact
36,16015,Exact
36,17564,Exact
36,17565,Exact
36,18221,Exact
36,19112,Exact
36,24492,Exact
36,24493,Exact
36,24617,Exact
36,25172,Exact
36,25173,Exact
36,27630,Exact
36,27631,Exact
36,27632,Exact
36,27772,Exact
36,28352,Exact
36,28514,Exact
36,30438,Exact
36,31804,Exact
36,31847,Exact
36,31853,Exact
36,36866,Exact
36,39167,Exact
36,39439,Exact
36,39950,Exact
36,40053,Exact
36,41970,Exact
36,4452,Exact
36,5632,Exact
36,7244,Exact
36,7450,Exact
36,7627,Exact
36,8220,Exact
37,10772,Exact
37,10805,Exact
37,10996,Exact
37,11281,Exact
37,11415,Exact
37,11419,Exact
37,11420,Exact
37,11421,Exact
37,13223,Exact
37,14642,Exact
37,1494,Exact
37,1540,Exact
37,1573,Exact
37,16921,Exact
37,16987,Exact
37,17009,Exact
37,17625,Exact
37,17841,Exact
37,1813,Exact
37,18582,Exact
37,18586,Exact
37,1951,Exact
37,19558,Exact
37,20060,Exact
37,20284,Exact
37,20892,Exact
37,21442,Exact
37,21759,Exact
37,22069,Exact
37,22313,Exact
37,23028,Exact
37,23179,Exact
37,23662,Exact
37,23663,Exact
37,23938,Exact
37,23954,Exact
37,24167,Exact
37,24188,Exact
37,24312,Exact
37,24316,Exact
37,24322,Exact
37,24326,Exact
37,24397,Exact
37,24404,Exact
37,24595,Exact
37,24674,Exact
37,24675,Exact
37,24688,Exact
37,24717,Exact
37,25883,Exact
37,26107,Exact
37,26787,Exact
37,26981,Exact
37,2837,Exact
37,28538,Exact
37,28791,Exact
37,29081,Exact
37,2949,Exact
37,2951,Exact
37,2953,Exact
37,2954,Exact
37,2958,Exact
37,29865,Exact
37,29967,Exact
37,29968,Exact
37,31681,Exact
37,33103,Exact
37,33480,Exact
37,34645,Exact
37,34648,Exact
37,34977,Exact
37,35054,Exact
37,35083,Exact
37,36217,Exact
37,36218,Exact
37,36293,Exact
37,37279,Exact
37,37300,Exact
37,37357,Exact
37,38774,Exact
37,38775,Exact
37,39684,Exact
37,40101,Exact
37,40217,Exact
37,40270,Exact
37,41213,Exact
37,4495,Exact
37,4503,Exact
37,4884,Exact
37,4885,Exact
37,4886,Exact
37,4887,Exact
37,4891,Exact
37,4899,Exact
37,4902,Exact
37,4928,Exact
37,5105,Exact
37,5254,Exact
37,5255,Exact
37,5389,Exact
37,5391,Exact
37,5428,Exact
37,5503,Exact
37,5559,Exact
37,558,Exact
37,7157,Exact
37,844,Exact
37,9261,Exact
37,9403,Exact
37,956,Exact
39,10672,Exact
39,13836,Exact
39,13837,Exact
39,15227,Exact
39,18244,Exact
39,19114,Exact
39,20005,Exact
39,20391,Exact
39,22380,Exact
39,22381,Exact
39,25041,Exact
39,27950,Exact
39,28871,Exact
39,28901,Exact
39,28941,Exact
39,33117,Exact
39,39313,Exact
39,42920,Exact
39,7583,Exact
39,8406,Exact
39,8424,Exact
39,8425,Exact
39,8426,Exact
39,8429,Exact
39,8430,Exact
39,8433,Exact
39,8457,Exact
39,8458,Exact
39,8459,Exact
39,9250,Exact
39,9625,Exact
40,11253,Exact
40,12408,Exact
40,13211,Exact
40,16742,Exact
40,17889,Exact
40,18223,Exact
40,18321,Exact
40,18460,Exact
40,18461,Exact
40,20693,Exact
40,23695,Exact
40,26359,Exact
40,27719,Exact
40,28381,Exact
40,2864,Exact
40,2865,Exact
40,2936,Exact
40,29565,Exact
40,29751,Exact
40,29752,Exact
40,30104,Exact
40,30128,Exact
40,30344,Exact
40,30591,Exact
40,36157,Exact
40,37039,Exact
