query_id,product_id,R0,R2,R3,R4,R5,R8,rank_min,rank_max,rank_span,rank_ratio,HitInstability@10,HitInstability@20,HitInstability@50
2,10552,69,88,90,68,102,82,68,102,34,1.5,False,False,False
2,3276,24,24,26,27,28,25,24,28,4,1.1666666666666667,False,False,False
2,11871,119,121,132,116,122,127,116,132,16,1.1379310344827587,False,False,False
2,27812,104,116,136,108,127,121,104,136,32,1.3076923076923077,False,False,False
2,11874,135,100,105,132,121,116,100,135,35,1.35,False,False,False
2,11878,101,105,115,100,87,110,87,115,28,1.3218390804597702,False,False,False
2,13500,137,154,163,144,139,138,137,163,26,1.1897810218978102,False,False,False
2,20957,134,167,161,143,158,139,134,167,33,1.2462686567164178,False,False,False
2,11840,155,179,167,158,145,151,145,179,34,1.2344827586206897,False,False,False
2,11877,124,118,111,117,82,101,82,124,42,1.5121951219512195,False,False,False
2,39880,75,80,89,81,63,76,63,89,26,1.4126984126984128,False,False,False
2,12165,97,99,87,99,98,98,87,99,12,1.1379310344827587,False,False,False
2,10550,77,85,96,82,117,99,77,117,40,1.5194805194805194,False,False,False
2,10553,72,102,112,75,131,87,72,131,59,1.8194444444444444,False,False,False
2,14418,14,15,15,13,11,14,11,15,4,1.3636363636363635,False,False,False
2,10306,105,107,92,89,88,107,88,107,19,1.2159090909090908,False,False,False
2,25320,78,95,70,79,59,75,59,95,36,1.6101694915254237,False,False,False
2,12130,106,104,95,101,108,117,95,117,22,1.231578947368421,False,False,False
2,35710,113,114,116,102,77,104,77,116,39,1.5064935064935066,False,False,False
2,35712,89,98,86,93,54,66,54,98,44,1.8148148148148149,False,False,False
2,35711,58,48,41,54,31,44,31,58,27,1.8709677419354838,False,False,True
2,29776,33,35,43,33,37,36,33,43,10,1.303030303030303,False,False,False
2,39498,109,112,93,105,113,111,93,113,20,1.2150537634408602,False,False,False
2,39496,34,30,37,34,29,38,29,38,9,1.3103448275862069,False,False,False
2,195,88,120,129,83,118,96,83,129,46,1.5542168674698795,False,False,False
2,38628,22,20,20,20,23,22,20,23,3,1.15,False,True,False
2,34735,1,1,1,1,1,1,1,1,0,1.0,False,False,False
2,29736,23,29,33,29,42,33,23,42,19,1.826086956521739,False,False,False
2,8093,42,40,48,47,50,48,40,50,10,1.25,False,False,False
2,24094,16,18,16,17,20,21,16,21,5,1.3125,False,True,False
2,8142,116,133,126,122,120,102,102,133,31,1.303921568627451,False,False,False
2,30926,65,70,98,71,85,73,65,98,33,1.5076923076923077,False,False,False
2,34737,12,16,21,15,22,18,12,22,10,1.8333333333333333,False,True,False
2,34739,2,2,8,4,10,11,2,11,9,5.5,True,False,False
2,12179,92,77,69,87,91,83,69,92,23,1.3333333333333333,False,False,False
2,16227,87,81,99,84,101,67,67,101,34,1.507462686567164,False,False,False
2,32604,51,47,74,59,53,50,47,74,27,1.574468085106383,False,False,True
2,10547,145,180,172,149,180,154,145,180,35,1.2413793103448276,False,False,False
2,16226,71,78,83,72,119,58,58,119,61,2.0517241379310347,False,False,False
2,30321,99,86,101,104,99,112,86,112,26,1.302325581395349,False,False,False
2,17275,96,72,77,110,123,105,72,123,51,1.7083333333333333,False,False,False
2,27728,127,125,131,121,107,122,107,131,24,1.2242990654205608,False,False,False
2,42530,57,52,60,49,47,51,47,60,13,1.2765957446808511,False,False,True
2,3754,15,9,14,14,16,15,9,16,7,1.7777777777777777,True,False,False
2,3756,30,31,32,31,26,26,26,32,6,1.2307692307692308,False,False,False
2,19651,146,151,141,136,129,132,129,151,22,1.1705426356589148,False,False,False
2,38580,95,91,71,91,89,100,71,100,29,1.408450704225352,False,False,False
2,12075,125,144,170,133,142,137,125,170,45,1.36,False,False,False
2,29151,32,34,25,30,33,30,25,34,9,1.36,False,False,False
2,14678,139,159,147,139,128,140,128,159,31,1.2421875,False,False,False
2,42557,52,44,45,57,95,60,44,95,51,2.159090909090909,False,False,True
2,9571,86,64,68,76,94,81,64,94,30,1.46875,False,False,False
2,20971,98,92,106,103,150,126,92,150,58,1.6304347826086956,False,False,False
2,38578,53,55,54,51,49,53,49,55,6,1.1224489795918366,False,False,True
2,39310,56,51,72,70,68,62,51,72,21,1.411764705882353,False,False,False
2,29146,17,21,24,22,27,23,17,27,10,1.588235294117647,False,True,False
2,21094,136,138,143,129,136,135,129,143,14,1.1085271317829457,False,False,False
2,9547,138,143,124,137,138,142,124,143,19,1.153225806451613,False,False,False
2,28482,12613,17256,4579,17620,4987,5675,4579,17620,13041,3.848001747106355,False,False,False
2,11033,54,66,53,60,56,64,53,66,13,1.2452830188679245,False,False,False
2,11074,148,131,140,145,157,150,131,157,26,1.1984732824427482,False,False,False
2,11075,152,166,179,154,415,189,152,415,263,2.7302631578947367,False,False,False
2,29886,41,43,36,41,36,34,34,43,9,1.2647058823529411,False,False,False
2,29144,29,26,31,32,41,41,26,41,15,1.5769230769230769,False,False,False
2,29143,73,74,81,73,109,93,73,109,36,1.4931506849315068,False,False,False
2,29150,37,39,29,38,39,35,29,39,10,1.3448275862068966,False,False,False
2,38517,133,115,117,130,132,124,115,133,18,1.1565217391304348,False,False,False
2,13636,143,146,176,146,143,143,143,176,33,1.2307692307692308,False,False,False
2,21073,165,191,183,175,168,171,165,191,26,1.1575757575757575,False,False,False
2,21047,47,41,39,43,32,39,32,47,15,1.46875,False,False,False
2,21064,112,113,109,115,60,89,60,115,55,1.9166666666666667,False,False,False
2,21048,59,61,51,56,40,45,40,61,21,1.525,False,False,True
2,21083,64,65,57,61,62,54,54,65,11,1.2037037037037037,False,False,False
2,21062,111,106,102,113,51,106,51,113,62,2.215686274509804,False,False,False
2,21045,123,132,133,135,134,113,113,135,22,1.1946902654867257,False,False,False
2,21046,151,160,157,147,149,147,147,160,13,1.08843537414966,False,False,False
2,21043,107,126,120,112,84,77,77,126,49,1.6363636363636365,False,False,False
2,621,20,25,23,18,19,20,18,25,7,1.3888888888888888,False,True,False
2,28472,49,56,47,44,43,43,43,56,13,1.302325581395349,False,False,True
2,12020,15250,16199,19657,19737,17077,14758,14758,19737,4979,1.3373763382572164,False,False,False
2,32893,190,195,186,182,161,175,161,195,34,1.2111801242236024,False,False,False
2,39495,154,194,188,174,181,160,154,194,40,1.2597402597402598,False,False,False
2,39494,181,206,195,188,185,183,181,206,25,1.138121546961326,False,False,False
2,39497,129,134,144,134,147,141,129,147,18,1.1395348837209303,False,False,False
2,15618,50,53,65,52,58,56,50,65,15,1.3,False,False,True
2,4201,94,103,79,95,79,131,79,131,52,1.6582278481012658,False,False,False
2,4203,79,79,85,78,78,92,78,92,14,1.1794871794871795,False,False,False
2,15617,114,111,110,109,74,94,74,114,40,1.5405405405405406,False,False,False
2,27513,108,87,97,96,103,114,87,114,27,1.3103448275862069,False,False,False
2,27512,122,117,108,119,110,123,108,123,15,1.1388888888888888,False,False,False
2,620,6,14,17,8,17,10,6,17,11,2.8333333333333335,True,False,False
2,10437,85,97,113,114,96,86,85,114,29,1.3411764705882352,False,False,False
2,24196,100,84,80,94,57,78,57,100,43,1.7543859649122806,False,False,False
2,26729,140,141,139,142,140,134,134,142,8,1.0597014925373134,False,False,False
2,36620,7,13,10,10,8,9,7,13,6,1.8571428571428572,True,False,False
2,36621,5,5,5,5,4,4,4,5,1,1.25,False,False,False
2,36619,11,17,11,11,12,12,11,17,6,1.5454545454545454,False,False,False
2,36632,25,23,22,23,18,19,18,25,7,1.3888888888888888,False,True,False
2,36628,28,27,28,28,24,24,24,28,4,1.1666666666666667,False,False,False
2,27515,67,58,59,58,70,69,58,70,12,1.206896551724138,False,False,False
2,32873,84,83,100,74,97,84,74,100,26,1.3513513513513513,False,False,False
2,36672,61,62,58,63,61,52,52,63,11,1.2115384615384615,False,False,False
2,10505,45,45,50,46,72,47,45,72,27,1.6,False,False,True
2,38593,26,28,27,26,34,28,26,34,8,1.3076923076923077,False,False,False
2,32781,80,96,114,80,105,88,80,114,34,1.425,False,False,False
2,34734,10,11,13,12,14,17,10,17,7,1.7,True,False,False
2,36645,8,10,12,9,9,7,7,12,5,1.7142857142857142,True,False,False
2,16256,120,136,134,125,126,118,118,136,18,1.152542372881356,False,False,False
2,20664,93,93,67,88,83,91,67,93,26,1.3880597014925373,False,False,False
2,8589,142,128,121,140,106,130,106,142,36,1.3396226415094339,False,False,False
2,42528,115,119,127,123,115,136,115,136,21,1.182608695652174,False,False,False
2,39493,117,109,125,124,104,115,104,125,21,1.2019230769230769,False,False,False
2,9570,66,67,73,69,66,74,66,74,8,1.121212121212121,False,False,False
2,42516,131,123,118,127,124,128,118,131,13,1.1101694915254237,False,False,False
2,18868,171,196,178,177,156,163,156,196,40,1.2564102564102564,False,False,False
2,24099,128,122,104,118,90,109,90,128,38,1.4222222222222223,False,False,False
2,21055,40,49,55,48,44,40,40,55,15,1.375,False,False,True
2,23033,159,163,169,163,165,152,152,169,17,1.111842105263158,False,False,False
3,18909,530,448,725,629,992,462,448,992,544,2.2142857142857144,False,False,False
3,12386,1205,2589,1984,1649,1423,1278,1205,2589,1384,2.1485477178423236,False,False,False
3,12436,11,19,8,8,3,5,3,19,16,6.333333333333333,True,False,False
3,32704,932,874,782,1007,393,968,393,1007,614,2.5623409669211195,False,False,False
3,12201,3,4,3,6,19,8,3,19,16,6.333333333333333,True,False,False
3,18293,38,27,10,34,9,20,9,38,29,4.222222222222222,True,True,False
3,40484,98,85,100,96,47,51,47,100,53,2.127659574468085,False,False,True
3,18289,958,863,898,967,918,932,863,967,104,1.1205098493626884,False,False,False
3,18290,51,15,30,49,61,50,15,61,46,4.066666666666666,False,True,True
3,18294,532,454,362,505,254,394,254,532,278,2.094488188976378,False,False,False
3,18292,19,5,6,17,10,15,5,19,14,3.8,True,False,False
3,16527,996,1023,603,994,773,741,603,1023,420,1.6965174129353233,False,False,False
3,21804,182,243,199,338,97,117,97,338,241,3.484536082474227,False,False,False
3,42736,39,44,36,38,45,23,23,45,22,1.9565217391304348,False,False,False
3,21233,190,308,374,152,292,290,152,374,222,2.460526315789474,False,False,False
3,11690,877,890,743,830,801,933,743,933,190,1.2557200538358009,False,False,False
3,36265,774,753,570,732,837,814,570,837,267,1.4684210526315788,False,False,False
3,36497,61,110,175,64,153,98,61,175,114,2.8688524590163933,False,False,False
3,28463,66,81,67,57,50,56,50,81,31,1.62,False,False,True
3,32701,789,848,991,865,388,433,388,991,603,2.554123711340206,False,False,False
3,37422,7,8,15,7,13,6,6,15,9,2.5,True,False,False
3,1923,355,144,238,372,134,303,134,372,238,2.7761194029850746,False,False,False
3,36158,319,381,413,489,183,157,157,489,332,3.1146496815286624,False,False,False
3,40111,16,17,32,21,26,21,16,32,16,2.0,False,True,False
3,23741,410,665,396,427,788,795,396,795,399,2.007575757575758,False,False,False
3,28726,614,578,420,555,171,552,171,614,443,3.590643274853801,False,False,False
3,25746,565,629,348,668,367,348,348,668,320,1.9195402298850575,False,False,False
3,21412,81,72,52,70,69,54,52,81,29,1.5576923076923077,False,False,False
3,9511,34,22,25,13,118,38,13,118,105,9.076923076923077,False,True,True
3,1854,8,14,12,9,70,10,8,70,62,8.75,True,True,True
3,20007,210,281,452,162,475,676,162,676,514,4.172839506172839,False,False,False
3,20118,219,113,157,351,317,451,113,451,338,3.9911504424778763,False,False,False
3,26623,732,539,531,630,434,337,337,732,395,2.172106824925816,False,False,False
3,4852,566,616,520,475,637,533,475,637,162,1.3410526315789473,False,False,False
3,1851,152,257,172,170,163,149,149,257,108,1.7248322147651007,False,False,False
3,5998,1,1,1,2,1,1,1,2,1,2.0,False,False,False
3,30219,586,347,518,544,294,387,294,586,292,1.9931972789115646,False,False,False
3,7423,30,26,47,32,41,41,26,47,21,1.8076923076923077,False,False,False
3,3237,1161,1286,1145,1070,980,1109,980,1286,306,1.3122448979591836,False,False,False
3,23599,2,2,2,1,2,2,1,2,1,2.0,False,False,False
3,32352,810,449,438,894,561,653,438,894,456,2.041095890410959,False,False,False
3,7149,20,48,17,14,25,17,14,48,34,3.4285714285714284,False,True,False
3,21234,104,93,78,120,93,91,78,120,42,1.5384615384615385,False,False,False
3,3596,522,457,176,431,476,343,176,522,346,2.965909090909091,False,False,False
3,881,52,57,48,50,71,65,48,71,23,1.4791666666666667,False,False,True
3,15636,164,159,251,125,343,424,125,424,299,3.392,False,False,False
3,31401,289,112,274,225,299,225,112,299,187,2.669642857142857,False,False,False
3,5983,56,51,49,53,89,87,49,89,40,1.816326530612245,False,False,True
3,39589,628,750,618,441,695,524,441,750,309,1.7006802721088434,False,False,False
3,27814,9,7,9,10,8,7,7,10,3,1.4285714285714286,False,False,False
3,19100,4,6,4,5,11,12,4,12,8,3.0,True,False,False
3,13577,6,13,5,3,5,9,3,13,10,4.333333333333333,True,False,False
3,21244,14,37,20,22,7,19,7,37,30,5.285714285714286,True,True,False
3,13405,107,121,119,116,94,97,94,121,27,1.2872340425531914,False,False,False
3,7965,71,65,59,71,80,70,59,80,21,1.3559322033898304,False,False,False
4,5488,1125,1009,523,798,565,1002,523,1125,602,2.1510516252390057,False,False,False
4,6098,569,490,421,522,285,185,185,569,384,3.075675675675676,False,False,False
4,42393,134,153,127,148,110,103,103,153,50,1.4854368932038835,False,False,False
4,16598,195,249,205,145,303,179,145,303,158,2.089655172413793,False,False,False
4,41662,58,173,181,81,174,129,58,181,123,3.1206896551724137,False,False,False
4,40331,59,77,77,64,184,55,55,184,129,3.3454545454545452,False,False,False
4,24881,179,177,212,137,191,199,137,212,75,1.5474452554744527,False,False,False
4,6099,755,948,801,771,362,449,362,948,586,2.6187845303867405,False,False,False
4,34390,148,83,80,194,205,142,80,205,125,2.5625,False,False,False
4,24890,276,140,359,193,245,282,140,359,219,2.5642857142857145,False,False,False
4,13783,685,670,536,700,779,554,536,779,243,1.453358208955224,False,False,False
4,20792,446,441,445,368,707,627,368,707,339,1.921195652173913,False,False,False
4,17679,646,787,334,414,240,304,240,787,547,3.279166666666667,False,False,False
4,14652,328,227,227,504,159,197,159,504,345,3.169811320754717,False,False,False
4,30298,809,589,664,850,516,756,516,850,334,1.6472868217054264,False,False,False
4,21448,734,618,665,438,404,576,404,734,330,1.816831683168317,False,False,False
4,20495,6,16,1,7,1,8,1,16,15,16.0,True,False,False
4,27896,88,70,148,72,283,134,70,283,213,4.042857142857143,False,False,False
4,40061,664,505,627,590,297,336,297,664,367,2.2356902356902357,False,False,False
4,31476,55,122,54,83,112,99,54,122,68,2.259259259259259,False,False,False
4,3396,418,427,258,457,435,396,258,457,199,1.7713178294573644,False,False,False
4,26363,548,512,565,440,304,283,283,565,282,1.9964664310954063,False,False,False
4,31629,557,513,387,510,538,650,387,650,263,1.6795865633074936,False,False,False
5,33253,14,34,13,12,9,11,9,34,25,3.7777777777777777,True,True,False
5,19757,79,91,40,88,52,52,40,91,51,2.275,False,False,True
5,26053,105,183,169,106,66,93,66,183,117,2.772727272727273,False,False,False
5,6986,506,527,483,499,340,448,340,527,187,1.55,False,False,False
5,25713,161,152,140,109,81,130,81,161,80,1.9876543209876543,False,False,False
5,14091,137,187,145,118,196,116,116,196,80,1.6896551724137931,False,False,False
5,41397,58,63,45,45,113,48,45,113,68,2.511111111111111,False,False,True
5,15772,80,96,64,51,83,73,51,96,45,1.8823529411764706,False,False,False
5,7103,193,164,124,198,218,176,124,218,94,1.7580645161290323,False,False,False
5,28673,50,46,52,48,41,51,41,52,11,1.2682926829268293,False,False,True
5,25216,753,806,555,753,539,632,539,806,267,1.4953617810760669,False,False,False
5,33260,202,143,116,248,202,192,116,248,132,2.1379310344827585,False,False,False
5,33261,181,170,163,200,46,68,46,200,154,4.3478260869565215,False,False,True
5,33262,38,42,75,29,31,28,28,75,47,2.6785714285714284,False,False,True
5,33263,69,77,86,77,59,65,59,86,27,1.4576271186440677,False,False,False
5,28682,131,116,82,122,120,110,82,131,49,1.5975609756097562,False,False,False
5,40987,6,4,3,4,10,5,3,10,7,3.3333333333333335,False,False,False
5,27768,171,180,152,174,109,128,109,180,71,1.651376146788991,False,False,False
5,18262,372,373,274,364,274,336,274,373,99,1.3613138686131387,False,False,False
5,8409,717,663,702,737,517,728,517,737,220,1.425531914893617,False,False,False
5,23985,659,662,540,637,337,584,337,662,325,1.9643916913946589,False,False,False
5,1265,76,76,56,68,61,71,56,76,20,1.3571428571428572,False,False,False
5,42437,593,560,539,566,233,418,233,593,360,2.5450643776824036,False,False,False
5,15873,244,327,240,272,280,223,223,327,104,1.4663677130044843,False,False,False
5,18305,117,114,77,145,64,72,64,145,81,2.265625,False,False,False
5,6105,190,216,196,168,225,145,145,225,80,1.5517241379310345,False,False,False
5,40988,104,86,36,101,30,67,30,104,74,3.466666666666667,False,False,True
5,18310,153,368,443,245,548,157,153,548,395,3.581699346405229,False,False,False
5,6155,33,44,97,36,27,22,22,97,75,4.409090909090909,False,False,True
5,19180,218,250,180,243,194,229,180,250,70,1.3888888888888888,False,False,False
5,23610,28,25,24,19,17,18,17,28,11,1.6470588235294117,False,True,False
5,7102,362,424,322,347,283,297,283,424,141,1.4982332155477032,False,False,False
5,3060,577,562,363,593,442,492,363,593,230,1.6336088154269972,False,False,False
5,3061,140,144,131,147,88,124,88,147,59,1.6704545454545454,False,False,False
5,42686,624,530,397,530,375,342,342,624,282,1.8245614035087718,False,False,False
5,20646,40,30,15,40,36,30,15,40,25,2.6666666666666665,False,True,False
5,41112,224,204,150,227,165,169,150,227,77,1.5133333333333334,False,False,False
5,40989,115,129,51,75,151,122,51,151,100,2.9607843137254903,False,False,False
5,40990,57,70,23,44,49,44,23,70,47,3.0434782608695654,False,False,True
5,26976,1341,1039,1012,1283,1459,1123,1012,1459,447,1.441699604743083,False,False,False
5,18311,907,829,869,1009,440,682,440,1009,569,2.293181818181818,False,False,False
5,21138,390,493,411,452,370,531,370,531,161,1.4351351351351351,False,False,False
5,6340,15,11,25,22,24,21,11,25,14,2.272727272727273,False,True,False
5,31025,16,16,9,16,2,13,2,16,14,8.0,True,False,False
5,28643,101,93,246,58,163,153,58,246,188,4.241379310344827,False,False,False
5,8882,151,127,41,128,54,127,41,151,110,3.682926829268293,False,False,True
5,8876,152,147,67,108,56,108,56,152,96,2.7142857142857144,False,False,False
5,33258,45,22,39,21,20,36,20,45,25,2.25,False,True,False
5,19496,100,75,30,111,79,75,30,111,81,3.7,False,False,True
5,2324,1296,1020,754,953,1369,874,754,1369,615,1.8156498673740054,False,False,False
5,32260,134,217,81,150,111,101,81,217,136,2.6790123456790123,False,False,False
5,2800,194,140,136,126,148,160,126,194,68,1.5396825396825398,False,False,False
5,12986,287,177,92,279,72,191,72,287,215,3.986111111111111,False,False,False
5,33534,281,322,296,273,128,211,128,322,194,2.515625,False,False,False
5,28683,622,344,460,456,179,580,179,622,443,3.474860335195531,False,False,False
5,41463,196,107,141,131,178,186,107,196,89,1.8317757009345794,False,False,False
5,22956,243,241,256,237,45,83,45,256,211,5.688888888888889,False,False,True
5,1086,27,41,43,50,15,16,15,50,35,3.3333333333333335,False,True,False
5,14090,260,429,213,339,473,234,213,473,260,2.220657276995305,False,False,False
5,1127,188,111,101,139,62,99,62,188,126,3.032258064516129,False,False,False
5,30412,295,238,195,255,119,175,119,295,176,2.4789915966386555,False,False,False
5,14879,138,166,139,138,44,63,44,166,122,3.772727272727273,False,False,True
5,17690,95,100,115,64,107,61,61,115,54,1.8852459016393444,False,False,False
5,41964,497,466,297,546,581,354,297,581,284,1.9562289562289563,False,False,False
5,8497,8,8,19,13,5,6,5,19,14,3.8,True,False,False
5,24954,269,240,184,261,182,232,182,269,87,1.478021978021978,False,False,False
5,42722,68,37,108,81,21,66,21,108,87,5.142857142857143,False,False,True
5,6339,71,64,84,116,53,46,46,116,70,2.5217391304347827,False,False,True
5,21928,832,871,929,907,848,624,624,929,305,1.4887820512820513,False,False,False
5,9522,552,600,459,567,516,445,445,600,155,1.348314606741573,False,False,False
5,23677,197,135,128,172,134,174,128,197,69,1.5390625,False,False,False
5,40072,34,38,22,33,8,35,8,38,30,4.75,True,True,False
5,33251,54,52,34,55,32,50,32,55,23,1.71875,False,False,True
5,11683,41,28,33,34,22,32,22,41,19,1.8636363636363635,False,False,False
5,33264,94,59,66,56,73,79,56,94,38,1.6785714285714286,False,False,False
5,1734,64,68,46,79,85,39,39,85,46,2.1794871794871793,False,False,True
5,42664,408,411,410,421,302,344,302,421,119,1.3940397350993377,False,False,False
5,11685,119,108,74,121,68,96,68,121,53,1.7794117647058822,False,False,False
5,21134,163,172,164,187,122,115,115,187,72,1.626086956521739,False,False,False
5,42419,44,48,58,46,25,23,23,58,35,2.5217391304347827,False,False,True
5,22745,264,277,205,173,84,270,84,277,193,3.2976190476190474,False,False,False
5,1736,42,19,27,39,37,38,19,42,23,2.210526315789474,False,True,False
5,30573,315,306,294,329,70,205,70,329,259,4.7,False,False,False
5,26966,272,324,278,234,327,197,197,327,130,1.6598984771573604,False,False,False
5,3014,4,1,2,6,11,4,1,11,10,11.0,True,False,False
5,1286,2,3,4,2,3,1,1,4,3,4.0,False,False,False
5,1128,191,74,143,189,123,141,74,191,117,2.581081081081081,False,False,False
5,38543,278,393,433,324,386,220,220,433,213,1.9681818181818183,False,False,False
5,22116,247,280,250,257,272,262,247,280,33,1.1336032388663968,False,False,False
5,4721,12,12,6,7,13,14,6,14,8,2.3333333333333335,True,False,False
5,28657,19,31,29,27,60,47,19,60,41,3.1578947368421053,False,True,True
5,32499,74,66,93,73,106,42,42,106,64,2.5238095238095237,False,False,True
5,32500,36,58,125,60,114,62,36,125,89,3.4722222222222223,False,False,True
5,33259,61,122,493,141,441,152,61,493,432,8.081967213114755,False,False,False
5,36075,102,95,149,76,153,56,56,153,97,2.732142857142857,False,False,False
